2,2,1.427,1.47,1.4856
2,7,1.427,1.4465,1.5099
2,6,1.2,1.2112,1.15
2,2,1.427,1.4465,1.5978
2,5,2.4,2.4111,2.1496
2,1,1.2,1.2114,1.3339
2,3,1.6971,1.7172,1.7739
2,4,2.0182,2.0348,0.30989
2,4,2.0182,2.0347,2.0219
2,1,1.2,1.2114,1.4619
2,5,2.4,2.411,2.5659
2,7,1.427,1.4466,1.8139
2,9,2.0182,2.0346,2.0539
2,8,1.6971,1.7171,1.9099
2,10,2.4,2.411,2.598
2,8,1.6971,1.7171,1.7899
2,2,1.427,1.4467,1.6219
2,5,2.4,2.4111,2.2699
2,3,1.6971,1.7171,1.9019
2,6,1.2,1.2114,1.3179
2,2,1.427,1.4467,1.6619
2,7,1.427,1.4466,1.838
2,6,1.2,1.2114,1.6779
2,2,1.427,1.4466,1.2539
2,5,2.4,2.4111,2.4939
2,1,1.2,1.2114,1.6859
2,3,1.6971,1.7171,1.8059
2,4,2.0182,2.0347,2.1739
2,4,2.0182,2.0347,2.4299
2,1,1.2,1.2114,1.9019
2,5,2.4,2.4111,2.6299
2,7,1.427,1.4468,1.8539
2,9,2.0182,2.0347,2.0858
2,8,1.6971,1.7171,1.7179
2,10,2.4,2.4111,2.4219
2,8,1.6971,1.7171,1.9259
2,2,1.427,1.4466,1.2939
2,5,2.4,2.411,2.5499
2,3,1.6971,1.7172,1.6299
2,6,1.2,1.2114,1.046
2,3,1.6971,1.7173,1.8219
2,6,1.2,1.2114,1.246
2,1,1.2,1.2114,1.5419
2,9,2.0182,2.0348,2.3499
2,9,2.0182,2.0347,2.1979
2,5,2.4,2.411,2.3499
2,3,1.6971,1.7171,1.7019
2,4,2.0182,2.0347,2.3179
2,1,1.2,1.2114,1.8059
2,8,1.6971,1.7172,2.1338
2,10,2.4,2.4111,2.7579
2,10,2.4,2.411,2.0699
2,7,1.427,1.4462,1.6539
2,7,1.427,1.4467,1.742
2,6,1.2,1.2114,1.4859
2,2,1.427,1.4466,1.7339
2,10,2.4,2.4111,2.6219
2,4,2.0182,2.0347,2.3019
2,8,1.6971,1.7172,1.8699
2,9,2.0182,2.0349,2.4073
2,9,2.0182,2.0347,1.9979
2,10,2.4,2.4111,2.3899
2,1,1.2,1.2114,1.2699
2,2,1.427,1.4467,1.6619
2,7,1.427,1.4465,1.6139
2,2,1.427,1.4468,1.43
2,8,1.6971,1.7171,1.8779
2,3,1.6971,1.7171,1.9259
2,9,2.0182,2.0346,2.3179
2,2,1.427,1.4466,1.5019
2,8,1.6971,1.7171,1.9659
2,2,1.427,1.4466,1.6859
2,5,2.4,2.4111,2.6379
2,10,2.4,2.411,2.5659
2,1,1.2,1.2114,1.3979
2,3,1.6971,1.717,1.7819
2,1,1.2,1.2114,1.5179
2,5,2.4,2.411,2.6939
2,4,2.0182,2.0347,2.2539
2,7,1.427,1.4466,1.5979
2,7,1.427,1.4466,1.4059
2,3,1.6971,1.7172,1.6379
2,4,2.0182,2.0346,2.1499
2,4,2.0182,2.0347,2.1819
2,6,1.2,1.2114,1.3499
2,8,1.6971,1.7171,2.0459
2,10,2.4,2.4111,2.2539
2,9,2.0182,2.0347,2.4299
2,8,1.6971,1.717,1.7979
2,4,2.0182,2.0347,2.4539
2,1,1.2,1.2114,1.7179
2,6,1.2,1.2114,1.5819
2,6,1.2,1.2114,1.0219
2,6,1.2,1.2114,1.414
2,3,1.6971,1.717,1.8779
2,7,1.427,1.4466,1.9419
2,10,2.4,2.411,2.5499
2,5,2.4,2.411,2.1659
2,9,2.0182,2.0346,2.3819
