"","curDur","W_P_G","mu_r","sig_r","predY","W_DL_PL","sig2_DL","log_lik","W_L","W_Ds","W_P_S","W_P_L","NSub","exp","model","group"
"43",1.21,0,1.43201672511805,0.225175939235998,1.43382973556387,0.437734076454197,0,0.0628660406644,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"44",1.22,0,1.43763938435351,0.225175939235998,1.43557169217041,0.437734076454197,0,0.0767494863249665,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"45",1.23,0,1.44326204358897,0.225175939235998,1.43923658844627,0.437734076454197,0,0.0568131531700701,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"46",1.24,0,1.44888470282442,0.225175939235998,1.44944525571193,0.437734076454197,0,0.0613693626794432,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"47",1.25,0,1.45450736205988,0.225175939235998,1.44913825123376,0.437734076454197,0,0.0530784064723906,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"48",1.26,0,1.46013002129534,0.225175939235998,1.45755692778123,0.437734076454197,0,0.0718815594626976,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"49",1.27,0,1.4657526805308,0.225175939235998,1.46774634681984,0.437734076454197,0,0.0679998426427346,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"50",1.28,0,1.47137533976626,0.225175939235998,1.46677914676248,0.437734076454197,0,0.0725822911727627,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"51",1.29,0,1.47699799900171,0.225175939235998,1.47605661484223,0.437734076454197,0,0.0698656281062676,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"52",1.3,0,1.48262065823717,0.225175939235998,1.4803903310964,0.437734076454197,0,0.0738102058998545,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"53",1.31,0,1.48824331747263,0.225175939235998,1.48932357205361,0.437734076454197,0,0.0641412496007365,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"54",1.32,0,1.49386597670809,0.225175939235998,1.49235490951238,0.437734076454197,0,0.079345397082035,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"55",1.33,0,1.49948863594355,0.225175939235998,1.50048903676249,0.437734076454197,0,0.0685025604294383,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"56",1.34,0,1.505111295179,0.225175939235998,1.50669011699928,0.437734076454197,0,0.0796542140947174,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"57",1.35,0,1.51073395441446,0.225175939235998,1.51422799492405,0.437734076454197,0,0.0632887862663001,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"58",1.36,0,1.51635661364992,0.225175939235998,1.51929345124137,0.437734076454197,0,0.065497583853808,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"59",1.37,0,1.52197927288538,0.225175939235998,1.51917544197249,0.437734076454197,0,0.0823093250869613,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"60",1.38,0,1.52760193212084,0.225175939235998,1.52800757368778,0.437734076454197,0,0.0730220658766642,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"61",1.39,0,1.5332245913563,0.225175939235998,1.53145718674121,0.437734076454197,0,0.0699535031623612,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"62",1.4,0,1.53884725059175,0.225175939235998,1.54103415598657,0.437734076454197,0,0.0714095440109256,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"63",1.41,0,1.54446990982721,0.225175939235998,1.54429235119276,0.437734076454197,0,0.0842913615652928,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"64",1.42,0,1.55009256906267,0.225175939235998,1.55295306767342,0.437734076454197,0,0.0721588250231323,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"65",1.43,0,1.55571522829813,0.225175939235998,1.55753205439456,0.437734076454197,0,0.0715966061690117,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"66",1.44,0,1.56133788753359,0.225175939235998,1.56067163122167,0.437734076454197,0,0.0730959053230571,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"67",1.45,0,1.56696054676904,0.225175939235998,1.5707387283612,0.437734076454197,0,0.0812343353379959,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"68",1.46,0,1.5725832060045,0.225175939235998,1.57352742767642,0.437734076454197,0,0.0599120636631304,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"69",1.47,0,1.57820586523996,0.225175939235998,1.57991796099632,0.437734076454197,0,0.0748406540865561,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"70",1.48,0,1.58382852447542,0.225175939235998,1.58337719114168,0.437734076454197,0,0.0832791075158821,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"71",1.49,0,1.58945118371088,0.225175939235998,1.58936041903317,0.437734076454197,0,0.0605062753284315,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"72",1.5,0,1.59507384294633,0.225175939235998,1.59696508913105,0.437734076454197,0,0.0663146197550671,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"73",1.51,0,1.60069650218179,0.225175939235998,1.60713748999136,0.437734076454197,0,0.076209546366651,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"74",1.52,0,1.60631916141725,0.225175939235998,1.60354164587957,0.437734076454197,0,0.0823644999015393,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"75",1.53,0,1.61194182065271,0.225175939235998,1.60895840323136,0.437734076454197,0,0.0871487489854973,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"76",1.54,0,1.61756447988817,0.225175939235998,1.61847829782063,0.437734076454197,0,0.0801846381551531,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"77",1.55,0,1.62318713912362,0.225175939235998,1.62074185151896,0.437734076454197,0,0.0719366523168438,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"78",1.56,0,1.62880979835908,0.225175939235998,1.63092024408344,0.437734076454197,0,0.0660120526085439,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"79",1.57,0,1.63443245759454,0.225175939235998,1.63416087721145,0.437734076454197,0,0.0738286999808203,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"80",1.58,0,1.64005511683,0.225175939235998,1.64151045963673,0.437734076454197,0,0.0596162589021375,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"81",1.59,0,1.64567777606546,0.225175939235998,1.64696833632167,0.437734076454197,0,0.0802379339743428,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"82",1.6,0,1.65130043530091,0.225175939235998,1.65068484866606,0.437734076454197,0,0.085649012501667,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"83",1.61,0,1.65692309453637,0.225175939235998,1.65701842461052,0.437734076454197,0,0.0709807259186534,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"84",1.62,0,1.66254575377183,0.225175939235998,1.6585274154648,0.437734076454197,0,0.0824732349708557,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"85",1.63,0,1.66816841300729,0.225175939235998,1.66889987439336,0.437734076454197,0,0.0702461077513096,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"86",1.64,0,1.67379107224275,0.225175939235998,1.67527782225403,0.437734076454197,0,0.0627159036284297,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"87",1.65,0,1.6794137314782,0.225175939235998,1.67550298937374,0.437734076454197,0,0.0802052862889944,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"88",1.66,0,1.68503639071366,0.225175939235998,1.68257310261208,0.437734076454197,0,0.0683796544688432,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"89",1.67,0,1.69065904994912,0.225175939235998,1.69210223495545,0.437734076454197,0,0.076534829679129,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"90",1.68,0,1.69628170918458,0.225175939235998,1.69280478071997,0.437734076454197,0,0.0662189157400857,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"91",1.69,0,1.70190436842004,0.225175939235998,1.7007150562566,0.437734076454197,0,0.0823011669719641,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"92",1.7,0,1.70752702765549,0.225175939235998,1.70739743242724,0.437734076454197,0,0.081502705283295,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"93",1.71,0,1.71314968689095,0.225175939235998,1.71307810104437,0.437734076454197,0,0.069831052772187,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"94",1.72,0,1.71877234612641,0.225175939235998,1.72368522495618,0.437734076454197,0,0.0641728124916112,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"95",1.73,0,1.72439500536187,0.225175939235998,1.72791954963002,0.437734076454197,0,0.0697096857097055,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"96",1.74,0,1.73001766459733,0.225175939235998,1.73295634758409,0.437734076454197,0,0.0790344869049032,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"97",1.75,0,1.73564032383278,0.225175939235998,1.73371363891552,0.437734076454197,0,0.0726401544485211,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"98",1.76,0,1.74126298306824,0.225175939235998,1.73810182053374,0.437734076454197,0,0.0880080397166021,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"99",1.77,0,1.7468856423037,0.225175939235998,1.74516559710373,0.437734076454197,0,0.0713382844549459,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"100",1.78,0,1.75250830153916,0.225175939235998,1.75155869733392,0.437734076454197,0,0.0671377939082746,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"101",1.79,0,1.75813096077462,0.225175939235998,1.76171898702743,0.437734076454197,0,0.0629506196451068,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"102",1.8,0,1.76375362001007,0.225175939235998,1.76514349739619,0.437734076454197,0,0.0787643721841406,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"103",1.81,0,1.76937627924553,0.225175939235998,1.77061654282687,0.437734076454197,0,0.0879047291014308,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"104",1.82,0,1.77499893848099,0.225175939235998,1.77317484690986,0.437734076454197,0,0.0777913671793946,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"105",1.83,0,1.78062159771645,0.225175939235998,1.77920959499081,0.437734076454197,0,0.0601607683941611,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"106",1.84,0,1.78624425695191,0.225175939235998,1.7873368824024,0.437734076454197,0,0.0795218083180347,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"107",1.85,0,1.79186691618736,0.225175939235998,1.78541876746413,0.437734076454197,0,0.0799069496031289,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"108",1.86,0,1.79748957542282,0.225175939235998,1.80198417306153,0.437734076454197,0,0.0698311497920731,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"109",1.87,0,1.80311223465828,0.225175939235998,1.80273486890336,0.437734076454197,0,0.0766062400383817,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"110",1.88,0,1.80873489389374,0.225175939235998,1.80662853988855,0.437734076454197,0,0.0772397241238664,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"111",1.89,0,1.8143575531292,0.225175939235998,1.81332667071788,0.437734076454197,0,0.0704902410966282,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"112",1.9,0,1.81998021236465,0.225175939235998,1.82102997949582,0.437734076454197,0,0.0770576473127125,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"113",1.91,0,1.82560287160011,0.225175939235998,1.82450306153991,0.437734076454197,0,0.0652320852745433,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"114",1.92,0,1.83122553083557,0.225175939235998,1.83303542614392,0.437734076454197,0,0.0811259711701822,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"115",1.93,0,1.83684819007103,0.225175939235998,1.83681939749187,0.437734076454197,0,0.0862965955858268,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"116",1.94,0,1.84247084930649,0.225175939235998,1.84697478308206,0.437734076454197,0,0.0694283703408442,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"117",1.95,0,1.84809350854194,0.225175939235998,1.848016571835,0.437734076454197,0,0.0740878732135486,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"118",1.96,0,1.8537161677774,0.225175939235998,1.85510530348934,0.437734076454197,0,0.0849457164003438,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"119",1.97,0,1.85933882701286,0.225175939235998,1.85966892641944,0.437734076454197,0,0.0795048549600572,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"120",1.98,0,1.86496148624832,0.225175939235998,1.86835661888391,0.437734076454197,0,0.0530770280365203,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"121",1.99,0,1.87058414548378,0.225175939235998,1.87011472590264,0.437734076454197,0,0.0827855954788529,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"122",2,0,1.87620680471924,0.225175939235998,1.87904922074476,0.437734076454197,0,0.0822878863470628,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"123",2.01,0,1.88182946395469,0.225175939235998,1.8862015164476,0.437734076454197,0,0.0644637746156669,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"124",2.02,0,1.88745212319015,0.225175939235998,1.88396129025963,0.437734076454197,0,0.0760329421071642,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"125",2.03,0,1.89307478242561,0.225175939235998,1.89075421227963,0.437734076454197,0,0.0772114697777174,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"126",2.04,0,1.89869744166107,0.225175939235998,1.90106110030711,0.437734076454197,0,0.0598088516368908,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"127",2.05,0,1.90432010089653,0.225175939235998,1.90580748185922,0.437734076454197,0,0.0802990218265607,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"128",2.06,0,1.90994276013198,0.225175939235998,1.91178198992297,0.437734076454197,0,0.0687021262143052,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"129",2.07,0,1.91556541936744,0.225175939235998,1.91478688994168,0.437734076454197,0,0.0733518918032156,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"130",2.08,0,1.9211880786029,0.225175939235998,1.91944754993047,0.437734076454197,0,0.060031403709561,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"131",2.09,0,1.92681073783836,0.225175939235998,1.92430701606503,0.437734076454197,0,0.0635933840648572,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"132",2.1,0,1.93243339707382,0.225175939235998,1.9336584076727,0.437734076454197,0,0.0755380771341237,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"133",2.11,0,1.93805605630927,0.225175939235998,1.93911699580961,0.437734076454197,0,0.088518222593023,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"134",2.12,0,1.94367871554473,0.225175939235998,1.94284977429209,0.437734076454197,0,0.0772834673158975,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"135",2.13,0,1.94930137478019,0.225175939235998,1.94785974058023,0.437734076454197,0,0.068456637025482,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"136",2.14,0,1.95492403401565,0.225175939235998,1.95618454453665,0.437734076454197,0,0.0772690451787883,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"137",2.15,0,1.96054669325111,0.225175939235998,1.9630037135452,0.437734076454197,0,0.0790327759732516,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"138",2.16,0,1.96616935248656,0.225175939235998,1.9702408203318,0.437734076454197,0,0.0738461010120776,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"139",2.17,0,1.97179201172202,0.225175939235998,1.97091666016384,0.437734076454197,0,0.0849554254824773,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"140",2.18,0,1.97741467095748,0.225175939235998,1.97742241064484,0.437734076454197,0,0.0800770269825737,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"141",2.19,0,1.98303733019294,0.225175939235998,1.97980280054353,0.437734076454197,0,0.0862978272863234,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"142",2.2,0,1.9886599894284,0.225175939235998,1.99350063145958,0.437734076454197,0,0.076521485724182,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"143",2.21,0,1.99428264866385,0.225175939235998,1.99043314977098,0.437734076454197,0,0.0766122146092722,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"144",2.22,0,1.99990530789931,0.225175939235998,1.9974003794418,0.437734076454197,0,0.0773315632029184,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"145",2.23,0,2.00552796713477,0.225175939235998,2.00407780780227,0.437734076454197,0,0.0745718797365564,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"146",2.24,0,2.01115062637023,0.225175939235998,2.01017576975406,0.437734076454197,0,0.0784609039930688,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
"147",2.25,0,2.01677328560569,0.225175939235998,2.01891879532499,0.437734076454197,0,0.081426875209534,0.437734076454197,0.562265923545803,0,0.437734076454197,1,"Exp1","IP","mixed"
