"","NSub","targetDur","RP","Exp","group","wp","mu_r","sig_r","predY"
"84",1,0.672717132202972,0.573907084364691,"Exp1","short",0.893996793888153,0.590495499652101,0.103706129964037,0.590676515749683
"85",1,0.475682846001088,0.4450343815206,"Exp1","short",0.893996793888153,0.569609233600742,0.103706129964037,0.569830052823584
"86",1,0.565685424949238,0.789875909298644,"Exp1","short",0.893996793888153,0.579149795527581,0.103706129964037,0.579826256812968
"87",1,0.672717132202972,0.517944044113392,"Exp1","short",0.893996793888153,0.590495499652101,0.103706129964037,0.589942702235989
"88",1,0.565685424949238,0.701913329332456,"Exp1","short",0.893996793888153,0.579149795527581,0.103706129964037,0.577844801521413
"89",1,0.8,0.725872786815671,"Exp1","short",0.893996793888153,0.603987891721696,0.103706129964037,0.604905267789618
"90",1,0.565685424949238,0.605944566599646,"Exp1","short",0.893996793888153,0.579149795527581,0.103706129964037,0.57911293315473
"91",1,0.672717132202972,0.605875212648243,"Exp1","short",0.893996793888153,0.590495499652101,0.103706129964037,0.590607141752345
"92",1,0.8,0.7339337063313,"Exp1","short",0.893996793888153,0.603987891721696,0.103706129964037,0.604086652776657
"93",1,0.4,0.565990470828183,"Exp1","short",0.893996793888153,0.561586609276957,0.103706129964037,0.563000161184353
"94",1,0.672717132202972,0.501903999203932,"Exp1","short",0.893996793888153,0.590495499652101,0.103706129964037,0.592393535094103
"95",1,0.475682846001088,0.485928643181978,"Exp1","short",0.893996793888153,0.569609233600742,0.103706129964037,0.568996494004582
"96",1,0.475682846001088,0.493943534065693,"Exp1","short",0.893996793888153,0.569609233600742,0.103706129964037,0.568457145636193
"97",1,0.565685424949238,0.510043291793409,"Exp1","short",0.893996793888153,0.579149795527581,0.103706129964037,0.578765057954164
"98",1,0.4,0.413887304495802,"Exp1","short",0.893996793888153,0.561586609276957,0.103706129964037,0.563334144590569
"99",1,0.672717132202972,0.501981439265364,"Exp1","short",0.893996793888153,0.590495499652101,0.103706129964037,0.589642220282731
"100",1,0.565685424949238,0.46990383748016,"Exp1","short",0.893996793888153,0.579149795527581,0.103706129964037,0.57795645100534
"101",1,0.565685424949238,0.581965204843073,"Exp1","short",0.893996793888153,0.579149795527581,0.103706129964037,0.578401768071476
"102",1,0.8,0.597869651892324,"Exp1","short",0.893996793888153,0.603987891721696,0.103706129964037,0.603167673521406
"103",1,0.475682846001088,0.389872488252877,"Exp1","short",0.893996793888153,0.569609233600742,0.103706129964037,0.569990274303437
"104",1,0.4,0.540416590210953,"Exp1","short",0.893996793888153,0.561586609276957,0.103706129964037,0.561868949642525
"105",1,0.565685424949238,0.453926926436907,"Exp1","short",0.893996793888153,0.579149795527581,0.103706129964037,0.579601752631492
"106",1,0.8,0.477983728256731,"Exp1","short",0.893996793888153,0.603987891721696,0.103706129964037,0.602690561382756
"107",1,0.4,0.429808856779346,"Exp1","short",0.893996793888153,0.561586609276957,0.103706129964037,0.561375484268951
"108",1,0.8,0.52594773884266,"Exp1","short",0.893996793888153,0.603987891721696,0.103706129964037,0.601469986543599
"109",1,0.475682846001088,0.430002923440043,"Exp1","short",0.893996793888153,0.569609233600742,0.103706129964037,0.568179996209795
"110",1,0.8,0.581986353132379,"Exp1","short",0.893996793888153,0.603987891721696,0.103706129964037,0.603952796600141
"111",1,0.475682846001088,0.477821384030904,"Exp1","short",0.893996793888153,0.569609233600742,0.103706129964037,0.569115867043724
"112",1,0.475682846001088,0.606016097579413,"Exp1","short",0.893996793888153,0.569609233600742,0.103706129964037,0.568348018012923
"113",1,0.672717132202972,0.589851650966011,"Exp1","short",0.893996793888153,0.590495499652101,0.103706129964037,0.590857588951149
"114",1,0.475682846001088,0.576694926587152,"Exp1","short",0.893996793888153,0.569609233600742,0.103706129964037,0.569064242399359
"115",1,0.565685424949238,0.573973328275315,"Exp1","short",0.893996793888153,0.579149795527581,0.103706129964037,0.580150574942081
"116",1,0.4,0.3980145798796,"Exp1","short",0.893996793888153,0.561586609276957,0.103706129964037,0.560771448356641
"117",1,0.672717132202972,0.645937226898241,"Exp1","short",0.893996793888153,0.590495499652101,0.103706129964037,0.590721821230643
"118",1,0.565685424949238,0.749855258614843,"Exp1","short",0.893996793888153,0.579149795527581,0.103706129964037,0.575632609874689
"119",1,0.672717132202972,0.677848441402602,"Exp1","short",0.893996793888153,0.590495499652101,0.103706129964037,0.590525282330418
"120",1,0.565685424949238,0.453959270880659,"Exp1","short",0.893996793888153,0.579149795527581,0.103706129964037,0.577877898280049
"121",1,0.475682846001088,0.373912060433213,"Exp1","short",0.893996793888153,0.569609233600742,0.103706129964037,0.569510130828534
"122",1,0.8,0.725918504442234,"Exp1","short",0.893996793888153,0.603987891721696,0.103706129964037,0.603935541142516
"123",1,0.475682846001088,0.613793070202519,"Exp1","short",0.893996793888153,0.569609233600742,0.103706129964037,0.569530441365789
"124",1,0.4,0.397834508410597,"Exp1","short",0.893996793888153,0.561586609276957,0.103706129964037,0.560496657235255
"125",1,0.4,0.485905628866021,"Exp1","short",0.893996793888153,0.561586609276957,0.103706129964037,0.562937341478393
"126",1,0.475682846001088,0.421843415573676,"Exp1","short",0.893996793888153,0.569609233600742,0.103706129964037,0.571244647093657
"127",1,0.672717132202972,0.571215342462892,"Exp1","short",0.893996793888153,0.590495499652101,0.103706129964037,0.59145123124578
"128",1,0.8,0.517786986958527,"Exp1","short",0.893996793888153,0.603987891721696,0.103706129964037,0.605375092262931
"129",1,0.672717132202972,0.661939018284102,"Exp1","short",0.893996793888153,0.590495499652101,0.103706129964037,0.590625711395205
"130",1,0.8,0.725995011493069,"Exp1","short",0.893996793888153,0.603987891721696,0.103706129964037,0.605337708403075
"131",1,0.565685424949238,0.813913739857526,"Exp1","short",0.893996793888153,0.579149795527581,0.103706129964037,0.577700694765809
"132",1,0.565685424949238,0.653890538938867,"Exp1","short",0.893996793888153,0.579149795527581,0.103706129964037,0.578331497767874
"133",1,0.475682846001088,0.485880126516349,"Exp1","short",0.893996793888153,0.569609233600742,0.103706129964037,0.57192000239706
"134",1,0.4,0.629889095880571,"Exp1","short",0.893996793888153,0.561586609276957,0.103706129964037,0.562351666735956
"135",1,0.4,0.501907420251882,"Exp1","short",0.893996793888153,0.561586609276957,0.103706129964037,0.560722818036824
"136",1,0.672717132202972,0.493940424023094,"Exp1","short",0.893996793888153,0.590495499652101,0.103706129964037,0.591003339954076
"137",1,0.475682846001088,0.52592099247704,"Exp1","short",0.893996793888153,0.569609233600742,0.103706129964037,0.57101221287245
"138",1,0.8,0.717849187811225,"Exp1","short",0.893996793888153,0.603987891721696,0.103706129964037,0.604816997832612
"139",1,0.8,0.573960577099569,"Exp1","short",0.893996793888153,0.603987891721696,0.103706129964037,0.604318713236449
"140",1,0.4,0.613911562826615,"Exp1","short",0.893996793888153,0.561586609276957,0.103706129964037,0.559969766113186
"141",1,0.565685424949238,0.573929165668233,"Exp1","short",0.893996793888153,0.579149795527581,0.103706129964037,0.579490961289288
"142",1,0.4,0.437903986761739,"Exp1","short",0.893996793888153,0.561586609276957,0.103706129964037,0.561233710979363
"143",1,0.672717132202972,0.533948945540033,"Exp1","short",0.893996793888153,0.590495499652101,0.103706129964037,0.590522851887034
"144",1,0.8,0.525866566729746,"Exp1","short",0.893996793888153,0.603987891721696,0.103706129964037,0.603670553802456
"145",1,0.4,0.46195176945912,"Exp1","short",0.893996793888153,0.561586609276957,0.103706129964037,0.563481812394463
"146",1,0.672717132202972,0.501865434674983,"Exp1","short",0.893996793888153,0.590495499652101,0.103706129964037,0.591346567583635
"147",1,0.8,0.65387094567086,"Exp1","short",0.893996793888153,0.603987891721696,0.103706129964037,0.604731792489017
"148",2,0.475682846001088,0.589914785361543,"Exp1","short",0.901771594075316,0.539047023860386,0.0853937103117128,0.538467776068636
"149",2,0.565685424949238,0.541974398287493,"Exp1","short",0.901771594075316,0.547887833719573,0.0853937103117128,0.548642998099763
"150",2,0.475682846001088,0.525903352914611,"Exp1","short",0.901771594075316,0.539047023860386,0.0853937103117128,0.537382281797965
"151",2,0.672717132202972,0.437985793414555,"Exp1","short",0.901771594075316,0.558401387706505,0.0853937103117128,0.558968958291562
"152",2,0.672717132202972,0.51792054512407,"Exp1","short",0.901771594075316,0.558401387706505,0.0853937103117128,0.557920469457422
"153",2,0.475682846001088,0.549895005613507,"Exp1","short",0.901771594075316,0.539047023860386,0.0853937103117128,0.538989745208209
"154",2,0.672717132202972,0.469927909660328,"Exp1","short",0.901771594075316,0.558401387706505,0.0853937103117128,0.557920733620538
"155",2,0.8,0.57395103579438,"Exp1","short",0.901771594075316,0.570904180911729,0.0853937103117128,0.572487958278751
"156",2,0.4,0.605969658612594,"Exp1","short",0.901771594075316,0.531612818541855,0.0853937103117128,0.531489444845711
"157",2,0.565685424949238,0.469980780055266,"Exp1","short",0.901771594075316,0.547887833719573,0.0853937103117128,0.546682876555302
"158",2,0.4,0.381888748246638,"Exp1","short",0.901771594075316,0.531612818541855,0.0853937103117128,0.531282193054963
"159",2,0.672717132202972,0.57389256735587,"Exp1","short",0.901771594075316,0.558401387706505,0.0853937103117128,0.557812167121813
"160",2,0.4,0.493965279700205,"Exp1","short",0.901771594075316,0.531612818541855,0.0853937103117128,0.530429487757631
"161",2,0.672717132202972,0.549915531766601,"Exp1","short",0.901771594075316,0.558401387706505,0.0853937103117128,0.558139199619936
"162",2,0.672717132202972,0.58189030325957,"Exp1","short",0.901771594075316,0.558401387706505,0.0853937103117128,0.557747879942098
"163",2,0.565685424949238,0.53391477292098,"Exp1","short",0.901771594075316,0.547887833719573,0.0853937103117128,0.546984632634033
"164",2,0.565685424949238,0.64600312246148,"Exp1","short",0.901771594075316,0.547887833719573,0.0853937103117128,0.54850253335872
"165",2,0.8,0.63790151178182,"Exp1","short",0.901771594075316,0.570904180911729,0.0853937103117128,0.570392559368771
"166",2,0.475682846001088,0.541928058941266,"Exp1","short",0.901771594075316,0.539047023860386,0.0853937103117128,0.537289783769545
"167",2,0.672717132202972,0.509901972065563,"Exp1","short",0.901771594075316,0.558401387706505,0.0853937103117128,0.557930012191282
"168",2,0.565685424949238,0.573913404510677,"Exp1","short",0.901771594075316,0.547887833719573,0.0853937103117128,0.547834983305481
"169",2,0.4,0.461951943920212,"Exp1","short",0.901771594075316,0.531612818541855,0.0853937103117128,0.532646223273151
"170",2,0.565685424949238,0.637849885395553,"Exp1","short",0.901771594075316,0.547887833719573,0.0853937103117128,0.546963619808306
"171",2,0.475682846001088,0.53389362476446,"Exp1","short",0.901771594075316,0.539047023860386,0.0853937103117128,0.539648921684295
"172",2,0.475682846001088,0.45389449556933,"Exp1","short",0.901771594075316,0.539047023860386,0.0853937103117128,0.539230328157179
"173",2,0.8,0.797889507091895,"Exp1","short",0.901771594075316,0.570904180911729,0.0853937103117128,0.571244668096094
"174",2,0.8,0.509926852253557,"Exp1","short",0.901771594075316,0.570904180911729,0.0853937103117128,0.570926695566365
"175",2,0.475682846001088,0.57399146609896,"Exp1","short",0.901771594075316,0.539047023860386,0.0853937103117128,0.539554589764801
"176",2,0.8,0.573941705722973,"Exp1","short",0.901771594075316,0.570904180911729,0.0853937103117128,0.569684431683512
"177",2,0.565685424949238,0.573892256354156,"Exp1","short",0.901771594075316,0.547887833719573,0.0853937103117128,0.546429760770339
"178",2,0.4,0.374014480272308,"Exp1","short",0.901771594075316,0.531612818541855,0.0853937103117128,0.533863374453198
"179",2,0.4,0.421894532890292,"Exp1","short",0.901771594075316,0.531612818541855,0.0853937103117128,0.530351496087025
"180",2,0.672717132202972,0.485931156526931,"Exp1","short",0.901771594075316,0.558401387706505,0.0853937103117128,0.559472763658579
"181",2,0.4,0.405904348128388,"Exp1","short",0.901771594075316,0.531612818541855,0.0853937103117128,0.530856307491623
"182",2,0.4,0.47788459325966,"Exp1","short",0.901771594075316,0.531612818541855,0.0853937103117128,0.53066893585846
"183",2,0.8,0.501891796073323,"Exp1","short",0.901771594075316,0.570904180911729,0.0853937103117128,0.571749987233056
"184",2,0.672717132202972,0.653876457436127,"Exp1","short",0.901771594075316,0.558401387706505,0.0853937103117128,0.558018789867288
"185",2,0.475682846001088,0.557981066180218,"Exp1","short",0.901771594075316,0.539047023860386,0.0853937103117128,0.537679273198088
"186",2,0.475682846001088,0.461855844201637,"Exp1","short",0.901771594075316,0.539047023860386,0.0853937103117128,0.539190477774475
"187",2,0.565685424949238,0.501926006327267,"Exp1","short",0.901771594075316,0.547887833719573,0.0853937103117128,0.547864621187429
"188",2,0.672717132202972,0.51796843948614,"Exp1","short",0.901771594075316,0.558401387706505,0.0853937103117128,0.557769363471903
"189",2,0.475682846001088,0.429925546042796,"Exp1","short",0.901771594075316,0.539047023860386,0.0853937103117128,0.537801496732846
"190",2,0.672717132202972,0.589925359439803,"Exp1","short",0.901771594075316,0.558401387706505,0.0853937103117128,0.558319806198725
"191",2,0.4,0.56597475905437,"Exp1","short",0.901771594075316,0.531612818541855,0.0853937103117128,0.531905871013879
"192",2,0.8,0.741928680949059,"Exp1","short",0.901771594075316,0.570904180911729,0.0853937103117128,0.568923289550782
"193",2,0.565685424949238,0.509965416546038,"Exp1","short",0.901771594075316,0.547887833719573,0.0853937103117128,0.54734712920593
"194",2,0.4,0.389994712961197,"Exp1","short",0.901771594075316,0.531612818541855,0.0853937103117128,0.531469252809773
"195",2,0.4,0.501927561337652,"Exp1","short",0.901771594075316,0.531612818541855,0.0853937103117128,0.531057456217435
"196",2,0.475682846001088,0.453916576738266,"Exp1","short",0.901771594075316,0.539047023860386,0.0853937103117128,0.539989404611623
"197",2,0.565685424949238,0.405929228309105,"Exp1","short",0.901771594075316,0.547887833719573,0.0853937103117128,0.546884878285353
"198",2,0.565685424949238,0.677972917917941,"Exp1","short",0.901771594075316,0.547887833719573,0.0853937103117128,0.547399946460498
"199",2,0.672717132202972,0.597923095345323,"Exp1","short",0.901771594075316,0.558401387706505,0.0853937103117128,0.558090533403446
"200",2,0.475682846001088,0.477968563885952,"Exp1","short",0.901771594075316,0.539047023860386,0.0853937103117128,0.540973939717823
"201",2,0.8,0.749953163052851,"Exp1","short",0.901771594075316,0.570904180911729,0.0853937103117128,0.571810470885205
"202",2,0.4,0.437911774861277,"Exp1","short",0.901771594075316,0.531612818541855,0.0853937103117128,0.531104424669057
"203",2,0.8,0.581921714496275,"Exp1","short",0.901771594075316,0.570904180911729,0.0853937103117128,0.572131105804113
"204",2,0.565685424949238,0.613956198434607,"Exp1","short",0.901771594075316,0.547887833719573,0.0853937103117128,0.549522137233428
"205",2,0.672717132202972,0.477865000109887,"Exp1","short",0.901771594075316,0.558401387706505,0.0853937103117128,0.557294743950643
"206",2,0.475682846001088,0.501890863062727,"Exp1","short",0.901771594075316,0.539047023860386,0.0853937103117128,0.538536314466364
"207",2,0.672717132202972,0.461881657396589,"Exp1","short",0.901771594075316,0.558401387706505,0.0853937103117128,0.558717877202416
"208",2,0.475682846001088,0.542003010505141,"Exp1","short",0.901771594075316,0.539047023860386,0.0853937103117128,0.53927986170468
"209",2,0.475682846001088,0.453915643727669,"Exp1","short",0.901771594075316,0.539047023860386,0.0853937103117128,0.538990599606065
"210",2,0.4,0.549900603658898,"Exp1","short",0.901771594075316,0.531612818541855,0.0853937103117128,0.530655302713668
"211",2,0.8,0.661920221682522,"Exp1","short",0.901771594075316,0.570904180911729,0.0853937103117128,0.570400539178205
"212",2,0.672717132202972,0.565929352713283,"Exp1","short",0.901771594075316,0.558401387706505,0.0853937103117128,0.559177883759558
"213",2,0.565685424949238,0.533948672175029,"Exp1","short",0.901771594075316,0.547887833719573,0.0853937103117128,0.548531122617403
"214",2,0.8,0.613953710417263,"Exp1","short",0.901771594075316,0.570904180911729,0.0853937103117128,0.570018153784154
"215",2,0.4,0.605940424393339,"Exp1","short",0.901771594075316,0.531612818541855,0.0853937103117128,0.53213427479175
"216",2,0.8,0.797994314878451,"Exp1","short",0.901771594075316,0.570904180911729,0.0853937103117128,0.569497367368736
"217",2,0.565685424949238,0.5659629409638,"Exp1","short",0.901771594075316,0.547887833719573,0.0853937103117128,0.549060246099706
"218",2,0.4,0.557928195787099,"Exp1","short",0.901771594075316,0.531612818541855,0.0853937103117128,0.530435367103407
"219",2,0.672717132202972,0.661893164480716,"Exp1","short",0.901771594075316,0.558401387706505,0.0853937103117128,0.556395945528016
"220",2,0.8,0.565977869075141,"Exp1","short",0.901771594075316,0.570904180911729,0.0853937103117128,0.569702320859815
"221",2,0.672717132202972,0.565897941476578,"Exp1","short",0.901771594075316,0.558401387706505,0.0853937103117128,0.55951363481524
"222",2,0.475682846001088,0.605895329059422,"Exp1","short",0.901771594075316,0.539047023860386,0.0853937103117128,0.539873721768003
"223",2,0.565685424949238,0.637897779753985,"Exp1","short",0.901771594075316,0.547887833719573,0.0853937103117128,0.548117683580441
"224",2,0.672717132202972,0.581932910576143,"Exp1","short",0.901771594075316,0.558401387706505,0.0853937103117128,0.557617934052604
"225",2,0.8,0.533927524018509,"Exp1","short",0.901771594075316,0.570904180911729,0.0853937103117128,0.569801968529699
"226",2,0.565685424949238,0.621914126037154,"Exp1","short",0.901771594075316,0.547887833719573,0.0853937103117128,0.549173287089401
"227",2,0.475682846001088,0.653951097996469,"Exp1","short",0.901771594075316,0.539047023860386,0.0853937103117128,0.539626477830611
"228",2,0.672717132202972,0.565894831452169,"Exp1","short",0.901771594075316,0.558401387706505,0.0853937103117128,0.557798412055523
"229",2,0.565685424949238,0.701908279195777,"Exp1","short",0.901771594075316,0.547887833719573,0.0853937103117128,0.54673396330614
"230",2,0.8,0.517921478134667,"Exp1","short",0.901771594075316,0.570904180911729,0.0853937103117128,0.571829343645162
"231",2,0.475682846001088,0.437886272669857,"Exp1","short",0.901771594075316,0.539047023860386,0.0853937103117128,0.538404661680424
"232",2,0.4,0.541896336704667,"Exp1","short",0.901771594075316,0.531612818541855,0.0853937103117128,0.531599886645052
