"","trialnum","group","interval","targetDur","phyTargetDur","RP","NSub","NT","Exp","NB","repError","valid","firstLoc","order"
"1",1,1,5,0.666666666666667,0.682057899990468,1.26308890001383,8,1,"Exp3",0,0.596422233347163,0,"1","1"
"2",2,1,8,0.471404520791032,0.482627100005629,0.171308800010593,8,2,"Exp3",0,-0.300095720780439,0,"1","1"
"3",3,1,4,0.560597610169143,0.56437389999337,0.329964500007918,8,3,"Exp3",0,-0.230633110161225,0,"1","1"
"4",4,1,3,0.471404520791032,0.482897900001262,0.453318100015167,8,4,"Exp3",0,-0.018086420775865,0,"1","1"
"5",5,1,2,0.396402371667573,0.400005599993165,0.510408000001917,8,5,"Exp3",0,0.114005628334344,0,"1","1"
"6",6,1,2,0.396402371667573,0.400347000002512,0.374019800001406,8,6,"Exp3",0,-0.022382571666167,0,"1","1"
"7",7,1,1,0.333333333333333,0.34116460000223,0.350943800003733,8,7,"Exp3",0,0.0176104666704,0,"1","1"
"8",8,1,6,0.333333333333333,0.341300600004615,0.502889600000344,8,8,"Exp3",0,0.169556266667011,0,"1","1"
"9",9,1,8,0.471404520791032,0.482414800004335,0.442272600004799,8,9,"Exp3",0,-0.029131920786233,0,"1","1"
"10",10,1,4,0.560597610169143,0.564910799992504,0.357512799993856,8,10,"Exp3",0,-0.203084810175287,0,"1","1"
"11",11,1,3,0.471404520791032,0.482132599994657,0.432847400006722,8,11,"Exp3",0,-0.03855712078431,0,"1","1"
"12",12,1,10,0.666666666666667,0.670393799999147,0.47568930000125,8,12,"Exp3",0,-0.190977366665417,0,"1","1"
"13",13,1,1,0.333333333333333,0.341310200004955,0.34875259999535,8,13,"Exp3",0,0.015419266662017,0,"1","1"
"14",14,1,1,0.333333333333333,0.340686900002765,0.357756400000653,8,14,"Exp3",0,0.02442306666732,0,"1","1"
"15",15,1,3,0.471404520791032,0.481861099993694,0.332577599998331,8,15,"Exp3",0,-0.138826920792701,0,"1","1"
"16",16,1,10,0.666666666666667,0.670465599992895,0.510065299997223,8,16,"Exp3",0,-0.156601366669444,0,"1","1"
"17",17,1,7,0.396402371667573,0.39984650000406,0.392449200007832,8,17,"Exp3",0,-0.00395317165974096,0,"1","1"
"18",18,1,1,0.333333333333333,0.341057899990119,0.33020700000634,8,18,"Exp3",0,-0.00312633332699297,0,"1","1"
"19",19,1,5,0.666666666666667,0.670374399996945,0.482944100003806,8,19,"Exp3",0,-0.183722566662861,0,"1","1"
