"","trialnum","group","interval","targetDur","phyTargetDur","RP","NSub","NT","Exp","NB","repError","valid","firstLoc","order"
"1",1,1,10,0.666666666666667,0.682134700007737,1.0943442999851,5,1,"Exp3",0,0.427677633318433,0,"1","1"
"2",2,1,3,0.471404520791032,0.494647499988787,0.545361700002104,5,2,"Exp3",0,0.073957179211072,0,"1","1"
"3",3,1,4,0.560597610169143,0.563999600009993,0.0122161000035703,5,3,"Exp3",0,-0.548381510165573,0,"1","1"
"4",4,1,1,0.333333333333333,0.340629899990745,0.36850779998349,5,4,"Exp3",0,0.035174466650157,0,"1","1"
"5",5,1,7,0.396402371667573,0.399384399992414,0.502945900021587,5,5,"Exp3",0,0.106543528354014,0,"1","1"
"6",6,1,2,0.396402371667573,0.400337199971545,0.454383199976292,5,6,"Exp3",0,0.057980828308719,0,"1","1"
"7",7,1,5,0.666666666666667,0.669866799958982,0.610893899982329,5,7,"Exp3",0,-0.0557727666843379,0,"1","1"
"8",8,1,10,0.666666666666667,0.66993440000806,0.633219800016377,5,8,"Exp3",0,-0.03344686665029,0,"1","1"
"9",9,1,5,0.666666666666667,0.670395200024359,0.0118723000050522,5,9,"Exp3",0,-0.654794366661615,0,"1","1"
"10",10,1,7,0.396402371667573,0.399898100004066,0.011476399959065,5,10,"Exp3",0,-0.384925971708508,0,"1","1"
"11",11,1,10,0.666666666666667,0.670007599983364,0.0123930999543518,5,11,"Exp3",0,-0.654273566712315,0,"1","1"
"12",12,1,2,0.396402371667573,0.39952680002898,0.605756099976134,5,12,"Exp3",0,0.209353728308561,0,"1","1"
"13",13,1,1,0.333333333333333,0.34107020002557,0.0113385999575257,5,13,"Exp3",0,-0.321994733375807,0,"1","1"
"14",14,1,7,0.396402371667573,0.399876600014977,0.632584599952679,5,14,"Exp3",0,0.236182228285106,0,"1","1"
"15",15,1,6,0.333333333333333,0.341386099986266,0.585215900035109,5,15,"Exp3",0,0.251882566701776,0,"1","1"
"16",16,1,1,0.333333333333333,0.341144200006966,0.465764699969441,5,16,"Exp3",0,0.132431366636108,0,"1","1"
"17",17,1,5,0.666666666666667,0.670505799993407,0.461449199996423,5,17,"Exp3",0,-0.205217466670244,0,"1","1"
"18",18,1,5,0.666666666666667,0.670752300007734,0.595613199984655,5,18,"Exp3",0,-0.071053466682012,0,"1","1"
"19",19,1,3,0.471404520791032,0.48227149999002,0.437900600023568,5,19,"Exp3",0,-0.033503920767464,0,"1","1"
