"","trialnum","group","interval","targetDur","phyTargetDur","RP","NSub","NT","Exp","NB","repError","valid","firstLoc","order"
"66",66,1,7,0.396402371667573,0.399454700003844,0.313787700011744,2,66,"Exp3",2,-0.082614671655829,1,"2","1"
"67",67,1,5,0.666666666666667,0.670300700003281,0.623918100012816,2,67,"Exp3",2,-0.042748566653851,1,"2","1"
"68",68,1,8,0.471404520791032,0.48218769999221,0.532968700004858,2,68,"Exp3",2,0.061564179213826,1,"2","1"
"69",69,1,1,0.333333333333333,0.34111269999994,0.424911400012206,2,69,"Exp3",2,0.091578066678873,1,"2","1"
"70",70,1,9,0.560597610169143,0.564073799992912,0.562661700008903,2,70,"Exp3",2,0.00206408983976003,1,"2","1"
"71",71,1,10,0.666666666666667,0.669740600002115,0.615071000007447,2,71,"Exp3",2,-0.05159566665922,1,"2","1"
"72",72,1,7,0.396402371667573,0.3997939999972,0.483853400000953,2,72,"Exp3",3,0.08745102833338,1,"2","1"
"73",73,1,4,0.560597610169143,0.564119200003915,0.434965100008412,2,73,"Exp3",3,-0.125632510160731,1,"2","1"
"74",74,1,6,0.333333333333333,0.341150399995968,0.246907400010969,2,74,"Exp3",3,-0.086425933322364,1,"2","1"
"75",75,1,5,0.666666666666667,0.670463999995263,0.723908500003745,2,75,"Exp3",3,0.057241833337078,1,"2","1"
"76",76,1,6,0.333333333333333,0.341059200000018,0.270477400015807,2,76,"Exp3",3,-0.062855933317526,1,"2","1"
"77",77,1,6,0.333333333333333,0.34113719999732,0.342896000001929,2,77,"Exp3",3,0.00956266666859601,1,"2","1"
"78",78,1,5,0.666666666666667,0.670065099999192,0.675756500000716,2,78,"Exp3",3,0.009089833334049,1,"2","1"
"79",79,1,2,0.396402371667573,0.400255600005039,0.375929800007725,2,79,"Exp3",3,-0.0204725716598479,1,"2","1"
"80",80,1,8,0.471404520791032,0.482196700002532,0.440723399995477,2,80,"Exp3",3,-0.030681120795555,1,"2","1"
"81",81,1,10,0.666666666666667,0.669877899999847,0.610995499999262,2,81,"Exp3",3,-0.055671166667405,1,"2","1"
"82",82,1,6,0.333333333333333,0.341627500005416,0.269984500002465,2,82,"Exp3",3,-0.063348833330868,1,"2","1"
"83",83,1,4,0.560597610169143,0.564530300005572,0.604652700014412,2,83,"Exp3",3,0.044055089845269,1,"2","1"
"84",84,1,2,0.396402371667573,0.399878699987312,0.368909400014672,2,84,"Exp3",3,-0.027492971652901,1,"2","1"
"85",85,1,1,0.333333333333333,0.341133300011279,0.427939899993362,2,85,"Exp3",3,0.094606566660029,1,"2","1"
"86",86,1,8,0.471404520791032,0.482582399999956,0.414717900013784,2,86,"Exp3",3,-0.056686620777248,1,"2","1"
"87",87,1,9,0.560597610169143,0.564073999994434,0.503784600005019,2,87,"Exp3",3,-0.056813010164124,1,"2","1"
"88",88,1,9,0.560597610169143,0.564611199995852,0.57490500001586,2,88,"Exp3",3,0.014307389846717,1,"2","1"
"89",89,1,2,0.396402371667573,0.399450600001728,0.403802200002247,2,89,"Exp3",3,0.00739982833467401,1,"2","1"
"90",90,1,1,0.333333333333333,0.341511000005994,0.36513420000847,2,90,"Exp3",3,0.031800866675137,1,"2","1"
"91",91,1,10,0.666666666666667,0.670290800000657,0.698219900004915,2,91,"Exp3",3,0.031553233338248,1,"2","1"
"92",92,1,1,0.333333333333333,0.341065500004333,0.387762700003805,2,92,"Exp3",3,0.054429366670472,1,"2","1"
"93",93,1,8,0.471404520791032,0.481755299988436,0.396026700007496,2,93,"Exp3",3,-0.075377820783536,1,"2","1"
"94",94,1,2,0.396402371667573,0.399552000002586,0.318848099996103,2,94,"Exp3",3,-0.07755427167147,1,"2","1"
"95",95,1,5,0.666666666666667,0.670430099999066,0.683950000006007,2,95,"Exp3",3,0.0172833333393401,1,"2","1"
"96",96,1,4,0.560597610169143,0.564091899999767,0.611857800002326,2,96,"Exp3",4,0.051260189833183,1,"2","1"
"97",97,1,4,0.560597610169143,0.564585000000079,0.584835000016028,2,97,"Exp3",4,0.0242373898468849,1,"2","1"
"98",98,1,3,0.471404520791032,0.482670599987614,0.57112419999612,2,98,"Exp3",4,0.099719679205088,1,"2","1"
"99",99,1,3,0.471404520791032,0.482212099988828,0.63492630001565,2,99,"Exp3",4,0.163521779224618,1,"2","1"
"100",100,1,7,0.396402371667573,0.399783000000753,0.433375900000101,2,100,"Exp3",4,0.036973528332528,1,"2","1"
"101",101,1,9,0.560597610169143,0.565109600007418,0.409848700001021,2,101,"Exp3",4,-0.150748910168122,1,"2","1"
"102",102,1,2,0.396402371667573,0.399923100005253,0.271969000008539,2,102,"Exp3",4,-0.124433371659034,1,"2","1"
"103",103,1,7,0.396402371667573,0.400269499994465,0.396887700000661,2,103,"Exp3",4,0.000485328333088009,1,"2","1"
"104",104,1,5,0.666666666666667,0.67029690000345,0.697043400010443,2,104,"Exp3",4,0.030376733343776,1,"2","1"
"105",105,1,7,0.396402371667573,0.39935580000747,0.402590900004725,2,105,"Exp3",4,0.00618852833715205,1,"2","1"
"106",106,1,9,0.560597610169143,0.565003999989131,0.492931100001442,2,106,"Exp3",4,-0.067666510167701,1,"2","1"
"107",107,1,2,0.396402371667573,0.399791799995,0.417814900007215,2,107,"Exp3",4,0.021412528339642,1,"2","1"
"108",108,1,6,0.333333333333333,0.341480799994315,0.482039199996507,2,108,"Exp3",4,0.148705866663174,1,"2","1"
"109",109,1,7,0.396402371667573,0.399844100000337,0.302801700003329,2,109,"Exp3",4,-0.093600671664244,1,"2","1"
"110",110,1,4,0.560597610169143,0.564131599996472,0.474564999996801,2,110,"Exp3",4,-0.086032610172342,1,"2","1"
"111",111,1,10,0.666666666666667,0.669922500004759,0.629923500004224,2,111,"Exp3",4,-0.0367431666624429,1,"2","1"
"112",112,1,4,0.560597610169143,0.564099599985639,0.625956700008828,2,112,"Exp3",4,0.065359089839685,1,"2","1"
"113",113,1,10,0.666666666666667,0.670257899997523,0.514614900006563,2,113,"Exp3",4,-0.152051766660104,1,"2","1"
"114",114,1,4,0.560597610169143,0.564039499993669,0.698154800003977,2,114,"Exp3",4,0.137557189834834,1,"2","1"
"115",115,1,6,0.333333333333333,0.341456900001504,0.430987200001255,2,115,"Exp3",4,0.097653866667922,1,"2","1"
"116",116,1,3,0.471404520791032,0.482059999994817,0.446667399999569,2,116,"Exp3",4,-0.024737120791463,1,"2","1"
"117",117,1,5,0.666666666666667,0.670066899998346,0.561834899999667,2,117,"Exp3",4,-0.104831766667,1,"2","1"
"118",118,1,10,0.666666666666667,0.670749400000204,0.641133800003445,2,118,"Exp3",4,-0.025532866663222,1,"2","1"
"119",119,1,9,0.560597610169143,0.564598699987982,0.609968700009631,2,119,"Exp3",4,0.049371089840488,1,"2","1"
"120",120,1,1,0.333333333333333,0.34115649999876,0.373899600002915,2,120,"Exp3",5,0.040566266669582,1,"2","1"
"121",121,1,1,0.333333333333333,0.340999299995019,0.303453400003491,2,121,"Exp3",5,-0.029879933329842,1,"2","1"
"122",122,1,7,0.396402371667573,0.399497599995811,0.413708000007318,2,122,"Exp3",5,0.017305628339745,1,"2","1"
"123",123,1,8,0.471404520791032,0.481879200000549,0.539486600013333,2,123,"Exp3",5,0.068082079222301,1,"2","1"
"124",124,1,4,0.560597610169143,0.564566399989417,0.55791170001612,2,124,"Exp3",5,-0.002685910153023,1,"2","1"
"125",125,1,2,0.396402371667573,0.400330000004033,0.58212300001469,2,125,"Exp3",5,0.185720628347117,1,"2","1"
"126",126,1,8,0.471404520791032,0.482278600000427,0.323761700012255,2,126,"Exp3",5,-0.147642820778777,1,"2","1"
"127",127,1,6,0.333333333333333,0.341392799993628,0.26609190000454,2,127,"Exp3",5,-0.067241433328793,1,"2","1"
"128",128,1,1,0.333333333333333,0.341192499996396,0.320821800007252,2,128,"Exp3",5,-0.012511533326081,1,"2","1"
"129",129,1,2,0.396402371667573,0.399405699994531,0.335935600000084,2,129,"Exp3",5,-0.060466771667489,1,"2","1"
"130",130,1,10,0.666666666666667,0.670827699999791,0.684951999995974,2,130,"Exp3",5,0.018285333329307,1,"2","1"
"131",131,1,1,0.333333333333333,0.340663900002255,0.441815100013628,2,131,"Exp3",5,0.108481766680295,1,"2","1"
"132",132,1,3,0.471404520791032,0.482213900002535,0.621804600014002,2,132,"Exp3",5,0.15040007922297,1,"2","1"
"133",133,1,5,0.666666666666667,0.670200300010038,0.565884299998288,2,133,"Exp3",5,-0.100782366668379,1,"2","1"
"134",134,1,8,0.471404520791032,0.482163799999398,0.565027400007239,2,134,"Exp3",5,0.0936228792162069,1,"2","1"
"135",135,1,5,0.666666666666667,0.670386899990262,0.691486199997598,2,135,"Exp3",5,0.024819533330931,1,"2","1"
"136",136,1,6,0.333333333333333,0.341437600000063,0.332746700005373,2,136,"Exp3",5,-0.000586633327959996,1,"2","1"
"137",137,1,8,0.471404520791032,0.482205899999826,0.47382519999519,2,137,"Exp3",5,0.002420679204158,1,"2","1"
"138",138,1,3,0.471404520791032,0.482589999999618,0.487097299992456,2,138,"Exp3",5,0.015692779201424,1,"2","1"
"139",139,1,3,0.471404520791032,0.482543599995552,0.475794200014207,2,139,"Exp3",5,0.00438967922317501,1,"2","1"
"140",140,1,9,0.560597610169143,0.564538699996774,0.459895599997253,2,140,"Exp3",5,-0.10070201017189,1,"2","1"
"141",141,1,1,0.333333333333333,0.341123099991819,0.296388999995543,2,141,"Exp3",5,-0.03694433333779,1,"2","1"
"142",142,1,5,0.666666666666667,0.669956800004002,0.474412299998221,2,142,"Exp3",5,-0.192254366668446,1,"2","1"
"143",143,1,2,0.396402371667573,0.399486300011631,0.449570900003891,2,143,"Exp3",5,0.053168528336318,1,"2","1"
"144",144,1,3,0.471404520791032,0.48169699999562,0.468827200005762,2,144,"Exp3",6,-0.00257732078527001,1,"2","1"
"145",145,1,8,0.471404520791032,0.48227069999848,0.461004700002377,2,145,"Exp3",6,-0.010399820788655,1,"2","1"
"146",146,1,1,0.333333333333333,0.341507399993134,0.387935899998411,2,146,"Exp3",6,0.054602566665078,1,"2","1"
"147",147,1,6,0.333333333333333,0.34113279999292,0.321838899995782,2,147,"Exp3",6,-0.011494433337551,1,"2","1"
"148",148,1,7,0.396402371667573,0.399554499992519,0.38498640000762,2,148,"Exp3",6,-0.011415971659953,1,"2","1"
"149",149,1,9,0.560597610169143,0.564580300007947,0.611892300017644,2,149,"Exp3",6,0.0512946898485011,1,"2","1"
"150",150,1,3,0.471404520791032,0.482487000001129,0.500442800010205,2,150,"Exp3",6,0.029038279219173,1,"2","1"
"151",151,1,9,0.560597610169143,0.564471899997443,0.655944300000556,2,151,"Exp3",6,0.095346689831413,1,"2","1"
"152",152,1,10,0.666666666666667,0.669974499993259,0.570406099999673,2,152,"Exp3",6,-0.096260566666994,1,"2","1"
"153",153,1,5,0.666666666666667,0.670061700002407,0.612086900015129,2,153,"Exp3",6,-0.054579766651538,1,"2","1"
"154",154,1,1,0.333333333333333,0.341330299997935,0.425706400012132,2,154,"Exp3",6,0.092373066678799,1,"2","1"
"155",155,1,8,0.471404520791032,0.481783299997915,0.474767100007739,2,155,"Exp3",6,0.00336257921670696,1,"2","1"
"156",156,1,4,0.560597610169143,0.564996399989468,0.465161000014632,2,156,"Exp3",6,-0.095436610154511,1,"2","1"
"157",157,1,2,0.396402371667573,0.40023569999903,0.434885399998166,2,157,"Exp3",6,0.038483028330593,1,"2","1"
"158",158,1,5,0.666666666666667,0.669949500006624,0.534858700004406,2,158,"Exp3",6,-0.131807966662261,1,"2","1"
"159",159,1,8,0.471404520791032,0.482061999995494,0.567616300002555,2,159,"Exp3",6,0.096211779211523,1,"2","1"
"160",160,1,9,0.560597610169143,0.564584200008539,0.513021499995375,2,160,"Exp3",6,-0.0475761101737679,1,"2","1"
"161",161,1,2,0.396402371667573,0.399983499999507,0.384584300001734,2,161,"Exp3",6,-0.011818071665839,1,"2","1"
"162",162,1,8,0.471404520791032,0.482722300002933,0.37686410000606,2,162,"Exp3",6,-0.094540420784972,1,"2","1"
"163",163,1,4,0.560597610169143,0.56443830000353,0.401935100016999,2,163,"Exp3",6,-0.158662510152144,1,"2","1"
"164",164,1,6,0.333333333333333,0.341027300004498,0.468177400005516,2,164,"Exp3",6,0.134844066672183,1,"2","1"
"165",165,1,4,0.560597610169143,0.564543799991952,0.596921000003931,2,165,"Exp3",6,0.036323389834788,1,"2","1"
"166",166,1,5,0.666666666666667,0.670751899990137,0.540652199997567,2,166,"Exp3",6,-0.1260144666691,1,"2","1"
"167",167,1,4,0.560597610169143,0.563919400010491,0.561181300014141,2,167,"Exp3",6,0.000583689844998014,1,"2","1"
"168",168,1,6,0.333333333333333,0.3410356999957,0.367925000013201,2,168,"Exp3",7,0.034591666679868,1,"2","1"
"169",169,1,10,0.666666666666667,0.66997220000485,0.619976100017084,2,169,"Exp3",7,-0.0466905666495829,1,"2","1"
"170",170,1,10,0.666666666666667,0.670438200002536,0.639992399999755,2,170,"Exp3",7,-0.026674266666912,1,"2","1"
"171",171,1,3,0.471404520791032,0.482229600005667,0.446888300008141,2,171,"Exp3",7,-0.024516220782891,1,"2","1"
"172",172,1,7,0.396402371667573,0.399856000003638,0.39875540000503,2,172,"Exp3",7,0.00235302833745704,1,"2","1"
"173",173,1,7,0.396402371667573,0.399888999992982,0.407936100004008,2,173,"Exp3",7,0.011533728336435,1,"2","1"
"174",174,1,10,0.666666666666667,0.670446799995261,0.526005500010797,2,174,"Exp3",7,-0.14066116665587,1,"2","1"
"175",175,1,1,0.333333333333333,0.341384600003948,0.309852600010345,2,175,"Exp3",7,-0.023480733322988,1,"2","1"
"176",176,1,2,0.396402371667573,0.399308899999596,0.441866100009065,2,176,"Exp3",7,0.045463728341492,1,"2","1"
"177",177,1,7,0.396402371667573,0.399359299990465,0.386012100003427,2,177,"Exp3",7,-0.010390271664146,1,"2","1"
"178",178,1,9,0.560597610169143,0.565041299996665,0.55795170001511,2,178,"Exp3",7,-0.00264591015403304,1,"2","1"
"179",179,1,6,0.333333333333333,0.341129499996896,0.326854400002048,2,179,"Exp3",7,-0.00647893333128496,1,"2","1"
"180",180,1,3,0.471404520791032,0.482532099995296,0.506915400008438,2,180,"Exp3",7,0.035510879217406,1,"2","1"
"181",181,2,6,1.44,1.44704210000054,0.770524899999145,2,181,"Exp3",7,-0.669475100000855,1,"2","1"
"182",182,2,2,1.71245824560392,1.7167832999985,1.23491590000049,2,182,"Exp3",7,-0.47754234560343,1,"2","1"
"183",183,2,3,2.03646752981726,2.0459520000004,2.04708380000375,2,183,"Exp3",7,0.0106162701864903,1,"2","1"
"184",184,2,1,1.44,1.44714059999387,1.35487170000852,2,184,"Exp3",7,-0.08512829999148,1,"2","1"
"185",185,2,6,1.44,1.44614839999122,1.36490380001487,2,185,"Exp3",7,-0.0750961999851298,1,"2","1"
"186",186,2,8,2.03646752981726,2.04636789999495,1.60482629999751,2,186,"Exp3",7,-0.43164122981975,1,"2","1"
"187",187,2,2,1.71245824560392,1.71712440000556,2.07095950000803,2,187,"Exp3",7,0.35850125440411,1,"2","1"
"188",188,2,3,2.03646752981726,2.04644250001002,2.00789380000788,2,188,"Exp3",7,-0.0285737298093798,1,"2","1"
"189",189,2,7,1.71245824560392,1.71750720001,1.64104099999531,2,189,"Exp3",7,-0.07141724560861,1,"2","1"
"190",190,2,1,1.44,1.44616259999748,1.77609150001081,2,190,"Exp3",7,0.33609150001081,1,"2","1"
"191",191,2,7,1.71245824560392,1.71652289999474,1.95306080000591,2,191,"Exp3",7,0.24060255440199,1,"2","1"
"192",192,2,9,2.4217816759307,2.43494419999479,2.38212539999222,2,192,"Exp3",8,-0.03965627593848,1,"2","1"
"193",193,2,10,2.88000000000001,2.89276640000753,2.6153208000178,2,193,"Exp3",8,-0.26467919998221,1,"2","1"
"194",194,2,8,2.03646752981726,2.04634929999884,1.85419910000928,2,194,"Exp3",8,-0.18226842980798,1,"2","1"
"195",195,2,1,1.44,1.44669100000465,1.27392470001359,2,195,"Exp3",8,-0.16607529998641,1,"2","1"
"196",196,2,3,2.03646752981726,2.04632439999841,1.77595110000402,2,196,"Exp3",8,-0.26051642981324,1,"2","1"
"197",197,2,1,1.44,1.4467386000033,1.5706174000079,2,197,"Exp3",8,0.1306174000079,1,"2","1"
"198",198,2,6,1.44,1.44786270000623,1.38943750000908,2,198,"Exp3",8,-0.05056249999092,1,"2","1"
"199",199,2,4,2.4217816759307,2.43491550000908,2.43314660000033,2,199,"Exp3",8,0.0113649240696301,1,"2","1"
"200",200,2,10,2.88000000000001,2.89318810000259,2.80598100001225,2,200,"Exp3",8,-0.0740189999877603,1,"2","1"
"201",201,2,4,2.4217816759307,2.43503349999082,2.50363020000805,2,201,"Exp3",8,0.0818485240773499,1,"2","1"
"202",202,2,10,2.88000000000001,2.89359449999756,3.01072370000475,2,202,"Exp3",8,0.13072370000474,1,"2","1"
"203",203,2,8,2.03646752981726,2.04682499999763,1.71062450000318,2,203,"Exp3",8,-0.32584302981408,1,"2","1"
"204",204,2,10,2.88000000000001,2.88148700000602,2.49451459999545,2,204,"Exp3",8,-0.38548540000456,1,"2","1"
"205",205,2,2,1.71245824560392,1.71712109999498,1.1960628000088,2,205,"Exp3",8,-0.51639544559512,1,"2","1"
"206",206,2,5,2.88000000000001,2.88157000001229,2.79664929999853,2,206,"Exp3",8,-0.0833507000014801,1,"2","1"
"207",207,2,7,1.71245824560392,1.71707839998999,1.67703400000755,2,207,"Exp3",8,-0.0354242455963698,1,"2","1"
"208",208,2,3,2.03646752981726,2.04643420000502,2.01209250000829,2,208,"Exp3",8,-0.02437502980897,1,"2","1"
"209",209,2,5,2.88000000000001,2.88140499999281,2.79317630000878,2,209,"Exp3",8,-0.0868236999912302,1,"2","1"
"210",210,2,5,2.88000000000001,2.89315689999785,2.71407230000477,2,210,"Exp3",8,-0.16592769999524,1,"2","1"
"211",211,2,5,2.88000000000001,2.88169629999902,2.82117740000831,2,211,"Exp3",8,-0.0588225999917,1,"2","1"
"212",212,2,4,2.4217816759307,2.43488060000527,2.33907180001552,2,212,"Exp3",8,-0.0827098759151799,1,"2","1"
"213",213,2,9,2.4217816759307,2.43487369999639,2.33905280000181,2,213,"Exp3",8,-0.0827288759288902,1,"2","1"
"214",214,2,7,1.71245824560392,1.71719400001166,1.52593909999996,2,214,"Exp3",8,-0.18651914560396,1,"2","1"
"215",215,2,9,2.4217816759307,2.43492069999047,2.33795100000862,2,215,"Exp3",8,-0.0838306759220799,1,"2","1"
"216",216,2,4,2.4217816759307,2.43497519999801,2.28537420000066,2,216,"Exp3",9,-0.13640747593004,1,"2","1"
"217",217,2,8,2.03646752981726,2.04698520000966,1.99489890001132,2,217,"Exp3",9,-0.0415686298059399,1,"2","1"
"218",218,2,2,1.71245824560392,1.71714290000091,1.51610990001063,2,218,"Exp3",9,-0.19634834559329,1,"2","1"
"219",219,2,9,2.4217816759307,2.43492149999656,2.36701830000675,2,219,"Exp3",9,-0.0547633759239501,1,"2","1"
"220",220,2,6,1.44,1.44656470000336,1.24204100000497,2,220,"Exp3",9,-0.19795899999503,1,"2","1"
"221",221,2,2,1.71245824560392,1.71686819999013,1.25163230001635,2,221,"Exp3",9,-0.46082594558757,1,"2","1"
"222",222,2,5,2.88000000000001,2.89316859999963,2.86494220000168,2,222,"Exp3",9,-0.0150577999983299,1,"2","1"
"223",223,2,9,2.4217816759307,2.43454709999787,2.33494300000893,2,223,"Exp3",9,-0.0868386759217699,1,"2","1"
"224",224,2,8,2.03646752981726,2.04637989999901,2.42574370000511,2,224,"Exp3",9,0.38927617018785,1,"2","1"
