"","V1","V2","V3","V4","V5"
"1",2,7,1.42704853800327,1.45845480641401,0.879572338037178
"2",2,6,1.2,1.22346900376033,1.21353742469728
"3",2,4,2.01815139660892,2.03451867425065,1.68605895396831
"4",2,5,2.4,2.41099679976469,1.6777682023021
"5",2,10,2.4,2.41100799591914,2.93351074053317
"6",2,5,2.4,2.41104189538419,1.5419212288416
"7",2,3,1.69705627484772,1.72889727218171,1.5738548356494
"8",2,5,2.4,2.41104251739307,2.38992846901965
"9",2,9,2.01815139660892,2.034749750419,2.14986427773874
"10",2,10,2.4,2.4110459384392,1.84593971493268
"11",2,2,1.42704853800327,1.44666774481448,1.1339473905191
"12",2,6,1.2,1.23487632915385,1.46984443566726
"13",2,8,1.69705627484772,1.71711176560166,1.17382995530897
"14",2,1,1.2,1.21142816268002,1.38996205747935
"15",2,3,1.69705627484772,1.71712482778094,1.71790610159223
"16",2,2,1.42704853800327,1.45834533291418,1.42992548337861
"17",2,3,1.69705627484772,1.71712389476852,1.78185821937586
"18",2,1,1.2,1.21142536364277,1.29385427584202
"19",2,10,2.4,2.41107859388831,1.7499476268822
"20",2,9,2.01815139660892,2.03466733428832,1.90194753979995
"21",2,7,1.42704853800327,1.44676695517592,1.21385060599096
"22",2,6,1.2,1.21136502881382,1.36591707382286
"23",2,4,2.01815139660892,2.03466888930961,1.86199468804625
"24",2,5,2.4,2.41105495756346,2.13394210344632
"25",2,10,2.4,2.41107921589719,2.56591427478452
"26",2,5,2.4,2.41105962262736,2.2138602471241
"27",2,3,1.69705627484772,1.71714348803835,2.12586718873899
"28",2,5,2.4,2.41108450296815,2.10192017142617
"29",2,9,2.01815139660892,2.03468195148889,1.82185834377924
"30",2,10,2.4,2.43449970299116,2.34189075042195
"31",2,2,1.42704853800327,1.44655422825963,1.38986533515344
"32",2,6,1.2,1.21142318661077,0.989906387716474
"33",2,8,1.69705627484772,1.71714379904006,1.23787910642204
"34",2,1,1.2,1.21133175135947,1.35779892952269
"35",2,3,1.69705627484772,1.71712638280405,1.73388487866214
"36",2,2,1.42704853800327,1.44664130945239,2.09395597423645
"37",2,3,1.69705627484772,1.71727939690027,1.65383518018098
"38",2,1,1.2,1.21143500477228,0.669963239295612
"39",2,10,2.4,2.41103909634512,1.99792625466944
"40",2,9,2.01815139660892,2.03469376965222,1.66187681743031
