"","V1","V2","V3","V4","V5"
"1",2,5,2.4,2.4227748422436,1.51752605438196
"2",2,10,2.4,2.42283020100149,2.81375699370801
"3",2,7,1.42704853800327,1.44631973104333,1.79796886225267
"4",2,2,1.42704853800327,1.44661860614178,1.50989805280187
"5",2,10,2.4,2.4110139050008,2.40571877750517
"6",2,8,1.69705627484772,1.71713446891408,1.77393911780564
"7",2,9,2.01815139660892,2.03468941559186,1.70986633036591
"8",2,4,2.01815139660892,2.03470465480132,1.74996037805613
"9",2,9,2.01815139660892,2.03475814753438,2.3498082969727
"10",2,7,1.42704853800327,1.44670817537008,1.62187669303057
"11",2,5,2.4,2.41113146461066,2.48600515023099
"12",2,6,1.2,1.21145086599063,0.773862921760156
"13",2,2,1.42704853800327,1.44658843872821,1.71794466612118
"14",2,2,1.42704853800327,1.44661269706012,1.60595327471856
"15",2,5,2.4,2.41095979025886,2.14987920594285
"16",2,4,2.01815139660892,2.03470589881726,1.67786150358006
"17",2,4,2.01815139660892,2.03470123375519,1.71791138866502
"18",2,1,1.2,1.21146268415396,1.44585138972252
"19",2,3,1.69705627484772,1.71708999530347,1.32581214098536
"20",2,8,1.69705627484772,1.71710181346498,1.24589493031999
"21",2,5,2.4,2.41109476610836,2.25392008434574
"22",2,10,2.4,2.41104842647474,1.86977756975102
"23",2,7,1.42704853800327,1.44659403680453,1.31784607777081
"24",2,2,1.42704853800327,1.44667987398134,1.63791300588855
"25",2,10,2.4,2.41102074709488,1.70189684610705
"26",2,8,1.69705627484772,1.71713975598686,1.5580085463971
"27",2,9,2.01815139660892,2.03468537253684,1.56597678664184
"28",2,4,2.01815139660892,2.03474477434975,1.64587471504092
"29",2,9,2.01815139660892,2.03470278877649,1.93420334702751
"30",2,7,1.42704853800327,1.44665374962278,1.3591225636701
"31",2,5,2.4,2.41115136888584,1.88588012651599
"32",2,6,1.2,1.21134512454228,1.23789341261727
"33",2,2,1.42704853800327,1.44664970656777,1.45989665328307
"34",2,2,1.42704853800327,1.44652157281052,1.36667312518875
"35",2,5,2.4,2.41106584271256,2.73042837727189
"36",2,4,2.01815139660892,2.03472393706579,2.04595899719789
"37",2,4,2.01815139660892,2.03468786057056,1.77857712439254
"38",2,1,1.2,1.21141323447409,1.25394403167229
"39",2,3,1.69705627484772,1.71710896656441,1.61391529487992
"40",2,8,1.69705627484772,1.71722528215832,1.70193354460935
"41",2,8,1.69705627484772,1.7171385119691,1.61389476859586
"42",2,7,1.42704853800327,1.44663664438849,1.59786125477694
"43",2,6,1.2,1.2114303397102,1.43789372362335
"44",2,1,1.2,1.21141914355576,1.15564304796681
"45",2,10,2.4,2.41103785232917,1.5955308998291
"46",2,9,2.01815139660892,2.03467853044276,1.81384220887594
"47",2,7,1.42704853800327,1.44653961105723,1.42185367871389
"48",2,1,1.2,1.21142722966761,1.26995111012911
"49",2,3,1.69705627484772,1.71716339230989,1.71788868535441
"50",2,9,2.01815139660892,2.03471927200007,1.93382827588721
"51",2,10,2.4,2.41102976621914,2.34200488898932
"52",2,1,1.2,1.21142878468891,1.24580909314318
"53",2,4,2.01815139660892,2.03467417638603,1.91783799165933
"54",2,3,1.69705627484772,1.71716370331342,1.96780642473095
"55",2,6,1.2,1.21139208618479,1.26992591878661
"56",2,2,1.42704853800327,1.44664441949499,1.62183688448567
"57",2,3,1.69705627484772,1.71715375117856,1.65386503659101
"58",2,5,2.4,2.41108108192202,1.93005144010749
"59",2,6,1.2,1.21145522005099,1.27786119257871
"60",2,8,1.69705627484772,1.71714877510749,1.80939982397467
"61",2,5,2.4,2.41106397668773,1.54981856011364
"62",2,1,1.2,1.21143376075997,1.34186866912205
"63",2,10,2.4,2.41100644089965,1.41985827535609
"64",2,10,2.4,2.41106490969833,2.16595563835654
"65",2,3,1.69705627484772,1.71717023440578,1.7018956020911
"66",2,4,2.01815139660892,2.03469905672682,1.62985053135344
"67",2,7,1.42704853800327,1.44666494577541,1.26181865963372
"68",2,7,1.42704853800327,1.44665095058372,1.52585163852564
"69",2,8,1.69705627484772,1.7171245167774,1.30990365087928
"70",2,7,1.42704853800327,1.44656697943356,1.46990477049621
"71",2,8,1.69705627484772,1.71717334444838,1.66186468826345
"72",2,9,2.01815139660892,2.03471305191488,2.04585138972107
"73",2,3,1.69705627484772,1.71716494733118,1.78331714037995
"74",2,2,1.42704853800327,1.44649638146439,1.65398663925953
"75",2,2,1.42704853800327,1.44662762526423,1.52584759547244
"76",2,10,2.4,2.41108014890779,2.01383474477552
"77",2,8,1.69705627484772,1.71707848814549,1.37397519429942
"78",2,5,2.4,2.41116847412195,2.05376893627181
