"","V1","V2","V3","V4","V5"
"1",1,7,0.475682846001088,0.516049375037028,0.733604041811532
"2",1,9,0.672717132202972,0.699941220194205,0.621907171447447
"3",1,9,0.672717132202972,0.68283100961321,0.669987808632868
"4",1,4,0.672717132202972,0.68306115276846,0.613837232808464
"5",1,5,0.8,0.816433465302907,0.693709036850805
"6",1,8,0.565685424949238,0.583116511527351,0.405885786793988
"7",1,10,0.8,0.816490690087448,0.621889444204271
"8",1,2,0.475682846001088,0.483207946781022,0.533911936032609
"9",1,1,0.4,0.416560044038306,0.565942576172802
"10",1,4,0.672717132202972,0.683144812915316,0.57391579248565
"11",1,7,0.475682846001088,0.483214477870433,0.50968128283057
"12",1,3,0.565685424949238,0.583127085672459,0.581812812753697
"13",1,5,0.8,0.816403608893552,0.629888473871006
"14",1,10,0.8,0.816437508358376,0.725937786706936
"15",1,8,0.565685424949238,0.583096918258661,0.581844224184124
"16",1,6,0.4,0.41622571445464,0.397920656592305
"17",1,10,0.8,0.816488824061707,0.653871878683276
"18",1,3,0.565685424949238,0.583185554474085,0.59797757037245
"19",1,10,0.8,0.816817866573047,0.67788700593087
"20",1,2,0.475682846001088,0.483187420499462,0.597852857662701
"21",1,7,0.475682846001088,0.483206080755281,0.477985283278258
"22",1,9,0.672717132202972,0.683077324990109,0.637933843173187
"23",1,9,0.672717132202972,0.683174669324671,0.61394390727105
"24",1,4,0.672717132202972,0.683192396567847,0.621894731276825
"25",1,5,0.8,0.81647047481033,0.493934514942111
"26",1,8,0.565685424949238,0.583134238770526,0.581947166595683
"27",1,10,0.8,0.816346384108783,0.693908079579614
"28",1,2,0.475682846001088,0.483137970821645,0.493885998277165
"29",1,1,0.4,0.41644372844371,0.453884007849638
"30",1,4,0.672717132202972,0.683130195714966,0.509954033569784
"31",1,7,0.475682846001088,0.483185243469734,0.549938918762564
"32",1,3,0.565685424949238,0.590676403173347,0.542006444008393
"33",1,5,0.8,0.816410761991619,0.717853852876488
"34",1,10,0.8,0.816381216586478,0.677896336058893
"35",1,8,0.565685424949238,0.583181200414401,0.637889680567469
"36",1,6,0.4,0.416567819144802,0.557890364776767
"37",1,10,0.8,0.816402986884896,0.597887690140169
"38",1,3,0.565685424949238,0.583152588021903,0.533840716056147
"39",1,10,0.8,0.816420092119415,0.621961286189162
"40",1,2,0.475682846001088,0.48324122423719,0.357965005800224
"41",1,2,0.475682846001088,0.483346032674035,0.397881159050712
"42",1,7,0.475682846001088,0.483254286416241,0.517921651805864
"43",1,9,0.672717132202972,0.683184621461123,0.541827927560917
"44",1,1,0.4,0.416507173313448,0.549941406796734
"45",1,3,0.565685424949238,0.583224741011236,0.565884729379604
"46",1,6,0.4,0.416559111025435,0.42187762604226
"47",1,9,0.672717132202972,0.683037827448516,0.461999353111196
"48",1,5,0.8,0.816371264450027,0.60592715036114
"49",1,1,0.4,0.416598608567028,0.413937998190022
"50",1,5,0.8,0.816463321712263,0.581898338926294
"51",1,4,0.672717132202972,0.683114334497532,0.581919176211841
"52",1,2,0.475682846001088,0.483237492185935,0.5259452508094
"53",1,1,0.4,0.416408895966015,0.525980705295297
"54",1,4,0.672717132202972,0.683422850727311,0.613931156096214
"55",1,7,0.475682846001088,0.483236248169078,0.493944467078563
"56",1,3,0.565685424949238,0.583093186207634,0.501838066300024
"57",1,8,0.565685424949238,0.5832119898364,0.533937438382281
"58",1,6,0.4,0.416537029722576,0.493909323596881
"59",1,8,0.565685424949238,0.583165339196967,0.613993978957296
"60",1,6,0.4,0.416590833460305,0.453978864150258
"61",1,9,0.672717132202972,0.683130506719408,0.509897741798113
"62",1,9,0.672717132202972,0.683154454047553,0.533901361887501
"63",1,7,0.475682846001088,0.483200171674298,0.573873806909887
"64",1,6,0.4,0.416522101518012,0.509861665303333
"65",1,4,0.672717132202972,0.683141080864289,0.461908539866045
"66",1,4,0.672717132202972,0.683170937273644,0.549987435427738
"67",1,10,0.8,0.816421647140714,0.693827840479798
"68",1,9,0.672717132202972,0.683152277017825,0.797841972513424
"69",1,3,0.565685424949238,0.583170937273508,0.517899570503005
"70",1,7,0.475682846001088,0.483332037482342,0.517939068044598
"71",1,10,0.8,0.816399876842297,0.589930335044983
"72",1,10,0.8,0.816790187193419,0.557942924497638
"73",1,5,0.8,0.81651277139008,0.701923903476882
"74",1,6,0.4,0.416587412413492,0.429938545557434
"75",1,2,0.475682846001088,0.483181511418707,0.493992050731094
"76",1,2,0.475682846001088,0.483234382143337,0.501912707323299
"77",1,7,0.475682846001088,0.483191463554931,0.525910729335919
"78",1,4,0.672717132202972,0.683145434923745,0.597904795374916
"79",1,9,0.672717132202972,0.68311744454013,0.557888187747039
