"","trialnum","group","interval","targetDur","phyTargetDur","RP","NSub","NT","Exp","NB","repError","valid","firstLoc","order"
"1",1,1,10,0.7328,0.799596627470237,0.925591638961123,12,1,"Exp2",0,0.192791638961123,0,"1","1"
"2",2,1,4,0.663061306494331,0.693718957886631,0.525825203163549,12,2,"Exp2",0,-0.137236103330782,0,"1","1"
"3",3,1,9,0.663061306494331,0.681837350990463,0.542038477447932,12,3,"Exp2",0,-0.121022829046399,0,"1","1"
"4",4,1,10,0.7328,0.752857662678252,0.581813123758366,12,4,"Exp2",0,-0.150986876241634,0,"1","1"
"5",5,1,2,0.542862864224572,0.552778667595703,0.541671492415844,12,5,"Exp2",0,-0.00119137180872797,0,"1","1"
"6",6,1,1,0.4912,0.505699153134628,0.518025527229838,12,6,"Exp2",0,0.0268255272298379,0,"1","1"
"7",7,1,9,0.663061306494331,0.682173546599188,0.621933606809762,12,7,"Exp2",0,-0.0411276996845691,0,"1","1"
"8",8,1,8,0.599959465297448,0.611588018871771,0.533849113171527,12,8,"Exp2",0,-0.0661103521259211,0,"1","1"
"9",9,1,10,0.7328,0.752732016956543,0.581971735931802,12,9,"Exp2",0,-0.150828264068198,0,"1","1"
"10",10,1,1,0.4912,0.505808315631839,0.413987447867839,12,10,"Exp2",0,-0.077212552132161,0,"1","1"
"11",11,1,4,0.663061306494331,0.681997518186108,0.589956148398414,12,11,"Exp2",0,-0.073105158095917,0,"1","1"
"12",12,1,2,0.542862864224572,0.552802925928518,0.621879803072261,12,12,"Exp2",0,0.079016938847689,0,"1","1"
"13",13,1,5,0.7328,0.752708380631702,0.541886707366757,12,13,"Exp2",0,-0.190913292633243,0,"1","1"
"14",14,1,5,0.7328,0.752609170271171,0.48210453475258,12,14,"Exp2",0,-0.25069546524742,0,"1","1"
"15",15,1,3,0.599959465297448,0.611537014172427,0.598007737786247,12,15,"Exp2",0,-0.00195172751120098,0,"1","1"
"16",16,1,7,0.542862864224572,0.552840868447674,0.597887690139942,12,16,"Exp2",0,0.0550248259153701,0,"1","1"
"17",17,1,6,0.4912,0.529224448667264,0.485960054612406,12,17,"Exp2",0,-0.00523994538759404,0,"1","1"
"18",18,1,8,0.599959465297448,0.611613521221443,0.541945176168156,12,18,"Exp2",0,-0.0580142891292921,0,"1","1"
"19",19,1,8,0.599959465297448,0.611594860965852,0.629989861261492,12,19,"Exp2",0,0.030030395964044,0,"1","1"
"20",20,1,9,0.663061306494331,0.682102326622953,0.653874988725875,12,20,"Exp2",0,-0.00918631776845602,0,"1","1"
"21",21,1,10,0.7328,0.752716155738199,0.605992461256392,12,21,"Exp2",0,-0.126807538743608,0,"1","1"
"22",22,1,4,0.663061306494331,0.682134049057822,0.669879890152515,12,22,"Exp2",0,0.006818583658184,0,"1","1"
"23",23,1,9,0.663061306494331,0.682119120852803,0.565881930341675,12,23,"Exp2",0,-0.097179376152656,0,"1","1"
"24",24,1,10,0.7328,0.752646179778822,0.662014281315351,12,24,"Exp2",1,-0.070785718684649,1,"1","1"
"25",25,1,2,0.542862864224572,0.55281505509447,0.629912732202683,12,25,"Exp2",1,0.087049867978111,1,"1","1"
"26",26,1,1,0.4912,0.529263635204188,0.677947029753341,12,26,"Exp2",1,0.186747029753341,1,"1","1"
"27",27,1,9,0.663061306494331,0.682212733136112,0.605873968631386,12,27,"Exp2",1,-0.0571873378629451,1,"1","1"
