"","trialnum","group","interval","targetDur","phyTargetDur","RP","NSub","NT","Exp","NB","repError","valid","firstLoc","order"
"1",1,1,5,0.7328,0.775921346731593,0.621598458557173,11,1,"Exp2",0,-0.111201541442827,0,"2","1"
"2",2,1,1,0.4912,0.517516636193818,0.43784008603518,11,2,"Exp2",0,-0.05335991396482,0,"2","1"
"3",3,1,10,0.7328,0.740765229149815,0.598008449261329,11,3,"Exp2",0,-0.134791550738671,0,"2","1"
"4",4,1,10,0.7328,0.740865060307669,0.725843024367805,11,4,"Exp2",0,-0.00695697563219499,0,"2","1"
"5",5,1,8,0.599959465297448,0.611456822713308,0.525633658836796,11,5,"Exp2",0,-0.074325806460652,0,"2","1"
"6",6,1,4,0.663061306494331,0.670203571591856,0.781897130989364,11,6,"Exp2",0,0.118835824495033,0,"2","1"
"7",7,1,7,0.542862864224572,0.552689547802174,0.477975010488422,11,7,"Exp2",0,-0.06488785373615,0,"2","1"
"8",8,1,8,0.599959465297448,0.611478281747168,0.557831539741755,11,8,"Exp2",0,-0.042127925555693,0,"2","1"
"9",9,1,8,0.599959465297448,0.611493831771782,0.56598130762643,11,9,"Exp2",0,-0.0339781576710181,0,"2","1"
"10",10,1,3,0.599959465297448,0.611471750736769,0.621950822114286,11,10,"Exp2",0,0.0219913568168379,0,"2","1"
"11",11,1,4,0.663061306494331,0.670413807924206,0.693877771830785,11,11,"Exp2",0,0.030816465336454,0,"2","1"
"12",12,1,6,0.4912,0.505560533291259,0.445984255911071,11,12,"Exp2",0,-0.045215744088929,0,"2","1"
"13",13,1,3,0.599959465297448,0.61161636596546,0.629894707673543,11,13,"Exp2",0,0.029935242376095,0,"2","1"
"14",14,1,1,0.4912,0.505674359471186,0.565877744462682,11,14,"Exp2",0,0.074677744462682,0,"2","1"
"15",15,1,9,0.663061306494331,0.670213212607109,0.581873743752453,11,15,"Exp2",0,-0.081187562741878,0,"2","1"
"16",16,1,2,0.542862864224572,0.552944568205362,0.461960040168833,11,16,"Exp2",0,-0.080902824055739,0,"2","1"
"17",17,1,10,0.7328,0.741042019587439,0.853936351883362,11,17,"Exp2",0,0.121136351883362,0,"2","1"
"18",18,1,7,0.542862864224572,0.552732776870471,0.645979342103374,11,18,"Exp2",0,0.103116477878802,0,"2","1"
"19",19,1,6,0.4912,0.493519527254307,0.693775452669001,11,19,"Exp2",0,0.202575452669001,0,"2","1"
"20",20,1,2,0.542862864224572,0.552671198773169,0.0619257057145433,11,20,"Exp2",0,-0.480937158510029,0,"2","1"
"21",21,1,5,0.7328,0.740781712175817,0.869542356556508,11,21,"Exp2",0,0.136742356556508,0,"2","1"
"22",22,1,1,0.4912,0.493949640934488,0.565882409470078,11,22,"Exp2",0,0.0746824094700779,0,"2","1"
"23",23,1,10,0.7328,0.740912021381973,0.573871390100635,11,23,"Exp2",0,-0.158928609899365,0,"2","1"
"24",24,1,10,0.7328,0.740843912274272,0.69392348890301,11,24,"Exp2",1,-0.03887651109699,1,"2","1"
"25",25,1,8,0.599959465297448,0.611458377715735,0.477963503470278,11,25,"Exp2",1,-0.12199596182717,1,"2","1"
"26",26,1,4,0.663061306494331,0.670250843666508,0.573908710159685,11,26,"Exp2",1,-0.089152596334646,1,"2","1"
"27",27,1,7,0.542862864224572,0.552678351784493,0.566003077660866,11,27,"Exp2",1,0.023140213436294,1,"2","1"
"28",28,1,8,0.599959465297448,0.6114530907073,0.533937993965992,11,28,"Exp2",1,-0.0660214713314561,1,"2","1"
"29",29,1,8,0.599959465297448,0.611456822713308,0.589916527468063,11,29,"Exp2",1,-0.010042937829385,1,"2","1"
"30",30,1,3,0.599959465297448,0.611387780604105,0.509603138492594,11,30,"Exp2",1,-0.0903563268048541,1,"2","1"
"31",31,1,4,0.663061306494331,0.670254264671939,0.557888763832125,11,31,"Exp2",1,-0.105172542662206,1,"2","1"
"32",32,1,6,0.4912,0.495813155880569,0.525993797406159,11,32,"Exp2",1,0.034793797406159,1,"2","1"
"33",33,1,3,0.599959465297448,0.611478903748207,0.581907331805496,11,33,"Exp2",1,-0.018052133491952,1,"2","1"
"34",34,1,1,0.4912,0.493884019830602,0.461939825136938,11,34,"Exp2",1,-0.029260174863062,1,"2","1"
"35",35,1,9,0.663061306494331,0.670250532666159,0.469916987748775,11,35,"Exp2",1,-0.193144318745556,1,"2","1"
"36",36,1,2,0.542862864224572,0.552695456811534,0.597927900133982,11,36,"Exp2",1,0.05506503590941,1,"2","1"
"37",37,1,10,0.7328,0.740835204260406,0.757873276007672,11,37,"Exp2",1,0.025073276007672,1,"2","1"
"38",38,1,7,0.542862864224572,0.552709762834183,0.653903012630622,11,38,"Exp2",1,0.11104014840605,1,"2","1"
"39",39,1,6,0.4912,0.493888684837998,0.573908399159109,11,39,"Exp2",1,0.0827083991591089,1,"2","1"
"40",40,1,2,0.542862864224572,0.552674930779062,0.477888863352291,11,40,"Exp2",1,-0.0649740008722809,1,"2","1"
"41",41,1,5,0.7328,0.740827118247694,0.589953847526999,11,41,"Exp2",1,-0.142846152473001,1,"2","1"
"42",42,1,3,0.599959465297448,0.611547634856834,0.781928542039054,11,42,"Exp2",1,0.181969076741606,1,"2","1"
"43",43,1,1,0.4912,0.505583547327547,0.669546026362354,11,43,"Exp2",1,0.178346026362354,1,"2","1"
"44",44,1,4,0.663061306494331,0.670414118924668,0.598019023278084,11,44,"Exp2",1,-0.0650422832162471,1,"2","1"
"45",45,1,5,0.7328,0.740414109594667,0.56590822251087,11,45,"Exp2",1,-0.16689177748913,1,"2","1"
"46",46,1,6,0.4912,0.505592566341761,0.469951508803319,11,46,"Exp2",1,-0.021248491196681,1,"2","1"
"47",47,1,9,0.663061306494331,0.670255197673441,0.517997663764277,11,47,"Exp2",1,-0.145063642730054,1,"2","1"
"48",48,1,9,0.663061306494331,0.670225963627217,0.509938708023014,11,48,"Exp2",2,-0.153122598471317,1,"2","1"
"49",49,1,7,0.542862864224572,0.552697944815463,0.461949155151615,11,49,"Exp2",2,-0.080913709072957,1,"2","1"
"50",50,1,4,0.663061306494331,0.670262972685691,0.50996110005849,11,50,"Exp2",2,-0.153100206435841,1,"2","1"
