"","trialnum","group","interval","targetDur","phyTargetDur","RP","NSub","NT","Exp","NB","repError","valid","firstLoc","order"
"1",1,2,3,1.60005476290647,1.6463732237753,0.685550462003448,7,1,"Exp2",0,-0.914504300903022,0,"1","2"
"2",2,2,10,1.954332247557,1.97595937039296,1.58981992852932,7,2,"Exp2",0,-0.36451231902768,0,"1","2"
"3",3,2,8,1.60005476290647,1.61129225381592,1.69548984726134,7,3,"Exp2",0,0.0954350843548699,0,"1","2"
"4",4,2,10,1.954332247557,1.98756822657015,0.644500076203258,7,4,"Exp2",0,-1.30983217135374,0,"1","2"
"5",5,2,6,1.31,1.32900239161972,1.31757021699741,7,5,"Exp2",0,0.0075702169974099,0,"1","2"
"6",6,2,5,1.954332247557,1.96405070612673,1.5338509791909,7,6,"Exp2",0,-0.4204812683661,0,"1","2"
"7",7,2,5,1.954332247557,1.9641489834903,1.87790846523421,7,7,"Exp2",0,-0.07642378232279,0,"1","2"
"8",8,2,7,1.44778166151097,1.4583857634716,1.4218965973123,7,8,"Exp2",0,-0.0258850641986701,0,"1","2"
"9",9,2,8,1.60005476290647,1.61130749303265,1.18998258377542,7,9,"Exp2",0,-0.41007217913105,0,"1","2"
"10",10,2,2,1.44778166151097,1.45837239029061,1.28588976764877,7,10,"Exp2",0,-0.1618918938622,0,"1","2"
"11",11,2,2,1.44778166151097,1.45838669648219,1.28592055708577,7,11,"Exp2",0,-0.1618611044252,0,"1","2"
"12",12,2,1,1.31,1.32904997527658,1.48601199232507,7,12,"Exp2",0,0.17601199232507,0,"1","2"
"13",13,2,9,1.76834346805288,1.78762607334647,1.39792812069936,7,13,"Exp2",0,-0.37041534735352,0,"1","2"
"14",14,2,6,1.31,1.34070703710313,1.26190418581245,7,14,"Exp2",0,-0.04809581418755,0,"1","2"
"15",15,2,1,1.31,1.32898279835354,1.20590942312265,7,15,"Exp2",0,-0.10409057687735,0,"1","2"
"16",16,2,8,1.60005476290647,1.61128012466361,1.53390260590822,7,16,"Exp2",0,-0.0661521569982502,0,"1","2"
"17",17,2,8,1.60005476290647,1.63470061175758,1.50189591309754,7,17,"Exp2",0,-0.0981588498089301,0,"1","2"
"18",18,2,3,1.60005476290647,1.61130873703223,1.32592037048016,7,18,"Exp2",0,-0.27413439242631,0,"1","2"
"19",19,2,7,1.44778166151097,1.45838451945747,1.38188869779697,7,19,"Exp2",0,-0.065892963714,0,"1","2"
"20",20,2,4,1.76834346805288,1.78765250871948,1.8699128566077,7,20,"Exp2",0,0.10156938855482,0,"1","2"
"21",21,2,3,1.60005476290647,1.61145770808798,1.4459008394042,7,21,"Exp2",0,-0.15415392350227,0,"1","2"
"22",22,2,10,1.954332247557,1.96412845719897,1.91791543173895,7,22,"Exp2",0,-0.03641681581805,0,"1","2"
"23",23,2,8,1.60005476290647,1.61134325852618,1.94988262698462,7,23,"Exp2",0,0.34982786407815,0,"1","2"
"24",24,2,10,1.954332247557,1.96425907900266,1.6218770040432,7,24,"Exp2",1,-0.3324552435138,1,"1","2"
"25",25,2,6,1.31,1.32903473607439,1.28591153795423,7,25,"Exp2",1,-0.02408846204577,1,"1","2"
"26",26,2,5,1.954332247557,1.96412628015969,1.99787120692781,7,26,"Exp2",1,0.04353895937081,1,"1","2"
"27",27,2,5,1.954332247557,1.96408522760612,1.76588908344274,7,27,"Exp2",1,-0.18844316411426,1,"1","2"
"28",28,2,7,1.44778166151097,1.4583593280986,1.76587446624762,7,28,"Exp2",1,0.31809280473665,1,"1","2"
"29",29,2,8,1.60005476290647,1.61137249291642,1.64592447572795,7,29,"Exp2",1,0.04586971282148,1,"1","2"
"30",30,2,2,1.44778166151097,1.45836679221247,1.55791151306767,7,30,"Exp2",1,0.1101298515567,1,"1","2"
"31",31,2,2,1.44778166151097,1.45840224670246,1.47796973306686,7,31,"Exp2",1,0.03018807155589,1,"1","2"
"32",32,2,1,1.31,1.32910657805041,1.55786361840728,7,32,"Exp2",1,0.24786361840728,1,"1","2"
"33",33,2,9,1.76834346805288,1.78768454215606,1.69389781643986,7,33,"Exp2",1,-0.0744456516130201,1,"1","2"
"34",34,2,6,1.31,1.32905464034411,1.46194523836311,7,34,"Exp2",1,0.15194523836311,1,"1","2"
"35",35,2,1,1.31,1.32900705668726,1.25393376853026,7,35,"Exp2",1,-0.05606623146974,1,"1","2"
"36",36,2,8,1.60005476290647,1.61127701461373,1.90195842496178,7,36,"Exp2",1,0.30190366205531,1,"1","2"
