"","trialnum","group","interval","targetDur","phyTargetDur","RP","NSub","NT","Exp","NB","repError","valid","firstLoc","order"
"1",1,1,9,0.663061306494331,0.729176554010564,0.221545784492719,4,1,"Exp2",0,-0.441515522001612,0,"2","1"
"2",2,1,5,0.7328,0.753011920793426,0.533832007936837,4,2,"Exp2",0,-0.198967992063163,0,"2","1"
"3",3,1,5,0.7328,0.752520223052215,0.74200582199984,4,3,"Exp2",0,0.00920582199983999,0,"2","1"
"4",4,1,8,0.599959465297448,0.611533282121343,0.0378349438170744,4,4,"Exp2",0,-0.562124521480374,0,"2","1"
"5",5,1,7,0.542862864224572,0.552796394838595,0.621612028400932,4,5,"Exp2",0,0.07874916417636,0,"2","1"
"6",6,1,2,0.542862864224572,0.552764050395126,0.413948883339174,4,6,"Exp2",0,-0.128913980885398,0,"2","1"
"7",7,1,2,0.542862864224572,0.552773069518821,0.277961335949954,4,7,"Exp2",0,-0.264901528274618,0,"2","1"
"8",8,1,9,0.663061306494331,0.682027685599564,0.413928046053513,4,8,"Exp2",0,-0.249133260440818,0,"2","1"
"9",9,1,1,0.4912,0.505762287000948,0.653895826011762,4,9,"Exp2",0,0.162695826011762,0,"2","1"
"10",10,1,3,0.599959465297448,0.611588640880314,0.48598275792358,4,10,"Exp2",0,-0.113976707373868,0,"2","1"
"11",11,1,1,0.4912,0.505769129094745,0.669896684383559,4,11,"Exp2",0,0.178696684383559,0,"2","1"
"12",12,1,1,0.4912,0.505738961681175,0.501927013519378,4,12,"Exp2",0,0.0107270135193779,0,"2","1"
"13",13,1,7,0.542862864224572,0.552802925928063,0.574113591197317,4,13,"Exp2",0,0.031250726972745,0,"2","1"
"14",14,1,1,0.4912,0.505722478455198,0.573944715882078,4,14,"Exp2",0,0.0827447158820779,0,"2","1"
"15",15,1,8,0.599959465297448,0.611540124215082,0.58991944989566,4,15,"Exp2",0,-0.010040015401788,0,"2","1"
"16",16,1,6,0.4912,0.505721234438113,0.509894009746859,4,16,"Exp2",0,0.0186940097468589,0,"2","1"
"17",17,1,3,0.599959465297448,0.611651152737295,0.533923132186146,4,17,"Exp2",0,-0.0660363331113021,0,"2","1"
"18",18,1,3,0.599959465297448,0.611704956474966,0.629978976111772,4,18,"Exp2",0,0.030019510814324,0,"2","1"
"19",19,1,6,0.4912,0.505717813391243,0.613915916887208,4,19,"Exp2",0,0.122715916887208,0,"2","1"
"20",20,1,3,0.599959465297448,0.611546033296122,0.501960290975603,4,20,"Exp2",0,-0.097999174321845,0,"2","1"
"21",21,1,9,0.663061306494331,0.682150221279585,0.90996491871897,4,21,"Exp2",0,0.246903612224639,0,"2","1"
"22",22,1,5,0.7328,0.752741347083884,0.773908950391615,4,22,"Exp2",0,0.041108950391615,0,"2","1"
"23",23,1,5,0.7328,0.752750055203251,0.701945362770971,4,23,"Exp2",0,-0.030854637229029,0,"2","1"
"24",24,1,8,0.599959465297448,0.611609167161646,0.709857622248023,4,24,"Exp2",1,0.109898156950575,1,"2","1"
"25",25,1,7,0.542862864224572,0.552798882872594,0.333939304407863,4,25,"Exp2",1,-0.208923559816709,1,"2","1"
"26",26,1,2,0.542862864224572,0.552753165245917,0.68584436102617,4,26,"Exp2",1,0.142981496801598,1,"2","1"
"27",27,1,2,0.542862864224572,0.552766538429296,0.413926180027943,4,27,"Exp2",1,-0.128936684196629,1,"2","1"
"28",28,1,9,0.663061306494331,0.682144312198488,0.509890277695717,4,28,"Exp2",1,-0.153171028798614,1,"2","1"
"29",29,1,1,0.4912,0.505755133902994,0.469960129253309,4,29,"Exp2",1,-0.021239870746691,1,"2","1"
"30",30,1,3,0.599959465297448,0.611589262888856,0.741949841232326,4,30,"Exp2",1,0.141990375934878,1,"2","1"
"31",31,1,1,0.4912,0.505759798966778,0.510020588482234,4,31,"Exp2",1,0.0188205884822339,1,"2","1"
"32",32,1,1,0.4912,0.50570848326322,0.461908850870373,4,32,"Exp2",1,-0.029291149129627,1,"2","1"
