"","trialnum","group","interval","targetDur","phyTargetDur","RP","NSub","NT","Exp","NB","repError","valid","firstLoc","order"
"1",1,2,8,1.60005476290647,1.62293780847813,1.8295712495219,9,1,"Exp2",0,0.22951648661543,0,"2","2"
"2",2,2,1,1.31,1.32905930540346,0.797863120802504,9,2,"Exp2",0,-0.512136879197496,0,"2","2"
"3",3,2,3,1.60005476290647,1.61112244548804,1.29401195500395,9,3,"Exp2",0,-0.30604280790252,0,"2","2"
"4",4,2,3,1.60005476290647,1.61131464612299,0.685948858458687,9,4,"Exp2",0,-0.914105904447783,0,"2","2"
"5",5,2,4,1.76834346805288,1.78769791533796,1.01361579777222,9,5,"Exp2",0,-0.75472767028066,0,"2","2"
"6",6,2,4,1.76834346805288,1.78768112110811,1.03795312543662,9,6,"Exp2",0,-0.73039034261626,0,"2","2"
"7",7,2,3,1.60005476290647,1.61128105766329,1.25392288338298,9,7,"Exp2",0,-0.34613187952349,0,"2","2"
"8",8,2,4,1.76834346805288,1.78774643200359,1.40595514074448,9,8,"Exp2",0,-0.3623883273084,0,"2","2"
"9",9,2,8,1.60005476290647,1.61130656001296,1.34206615682615,9,9,"Exp2",0,-0.25798860608032,0,"2","2"
"10",10,2,1,1.31,1.32892619557788,1.27787798680674,9,10,"Exp2",0,-0.03212201319326,0,"2","2"
"11",11,2,8,1.60005476290647,1.61128354569701,0.965971810574047,9,11,"Exp2",0,-0.634082952332423,0,"2","2"
"12",12,2,1,1.31,1.32908418574425,0.797927809690009,9,12,"Exp2",0,-0.512072190309991,0,"2","2"
"13",13,2,10,1.954332247557,1.96407745250144,1.40611624095345,9,13,"Exp2",0,-0.54821600660355,0,"2","2"
"14",14,2,6,1.31,1.32902571694194,1.05387592173793,9,14,"Exp2",0,-0.25612407826207,0,"2","2"
"15",15,2,5,1.954332247557,1.96407745250144,1.93384289308597,9,15,"Exp2",0,-0.0204893544710301,0,"2","2"
"16",16,2,5,1.954332247557,1.96414183038451,1.82986452654222,9,16,"Exp2",0,-0.12446772101478,0,"2","2"
"17",17,2,7,1.44778166151097,1.45834875396122,1.32587527484975,9,17,"Exp2",0,-0.12190638666122,0,"2","2"
"18",18,2,9,1.76834346805288,1.78771408755983,1.59000093301256,9,18,"Exp2",0,-0.17834253504032,0,"2","2"
"19",19,2,2,1.44778166151097,1.4584109548141,1.33394956754819,9,19,"Exp2",0,-0.11383209396278,0,"2","2"
"20",20,2,6,1.31,1.32902447292599,1.46186842031602,9,20,"Exp2",0,0.15186842031602,0,"2","2"
"21",21,2,8,1.60005476290647,1.6112944308461,1.52600682965294,9,21,"Exp2",0,-0.07404793325353,0,"2","2"
"22",22,2,1,1.31,1.32902727196415,1.22997462205149,9,22,"Exp2",0,-0.0800253779485101,0,"2","2"
"23",23,2,3,1.60005476290647,1.61136316278862,1.55779768550565,9,23,"Exp2",0,-0.0422570774008202,0,"2","2"
"24",24,2,3,1.60005476290647,1.61126923950087,1.32583857634654,9,24,"Exp2",1,-0.27421618655993,1,"2","2"
"25",25,2,4,1.76834346805288,1.78762731737061,1.41400330908527,9,25,"Exp2",1,-0.35434015896761,1,"2","2"
"26",26,2,4,1.76834346805288,1.78770724546666,2.08598586796597,9,26,"Exp2",1,0.31764239991309,1,"2","2"
"27",27,2,3,1.60005476290647,1.61128167967217,1.30179919076727,9,27,"Exp2",1,-0.2982555721392,1,"2","2"
"28",28,2,4,1.76834346805288,1.7876873411933,1.55784433614554,9,28,"Exp2",1,-0.21049913190734,1,"2","2"
"29",29,2,8,1.60005476290647,1.61129816289758,1.6218956642897,9,29,"Exp2",1,0.0218409013832299,1,"2","2"
"30",30,2,1,1.31,1.32910999909836,0.893891285349127,9,30,"Exp2",1,-0.416108714650873,1,"2","2"
"31",31,2,8,1.60005476290647,1.61129598586831,1.43000789950838,9,31,"Exp2",1,-0.17004686339809,1,"2","2"
"32",32,2,1,1.31,1.3290011476056,1.5100190334615,9,32,"Exp2",1,0.2000190334615,1,"2","2"
"33",33,2,10,1.954332247557,1.9641278351919,1.26182798976151,9,33,"Exp2",1,-0.69250425779549,1,"2","2"
"34",34,2,6,1.31,1.32911808520839,1.51783021655228,9,34,"Exp2",1,0.20783021655228,1,"2","2"
"35",35,2,5,1.954332247557,1.96411104096296,2.01382790267962,9,35,"Exp2",1,0.05949565512262,1,"2","2"
"36",36,2,5,1.954332247557,1.96412099309873,2.25394900774063,9,36,"Exp2",1,0.29961676018363,1,"2","2"
"37",37,2,7,1.44778166151097,1.4584187299206,1.22984026820905,9,37,"Exp2",1,-0.21794139330192,1,"2","2"
"38",38,2,9,1.76834346805288,1.78770071437702,2.35780608262121,9,38,"Exp2",1,0.58946261456833,1,"2","2"
"39",39,2,2,1.44778166151097,1.45840908878927,1.75793328336567,9,39,"Exp2",1,0.3101516218547,1,"2","2"
"40",40,2,6,1.31,1.32905806138569,1.03795405844994,9,40,"Exp2",1,-0.27204594155006,1,"2","2"
"41",41,2,7,1.44778166151097,1.45837145727273,1.49397618951389,9,41,"Exp2",1,0.0461945280029201,1,"2","2"
"42",42,2,10,1.954332247557,1.96411010794964,1.79788831214864,9,42,"Exp2",1,-0.15644393540836,1,"2","2"
"43",43,2,9,1.76834346805288,1.78771159952612,1.54978155060508,9,43,"Exp2",1,-0.2185619174478,1,"2","2"
"44",44,2,8,1.60005476290647,1.6113115360813,1.1739845244274,9,44,"Exp2",1,-0.42607023847907,1,"2","2"
"45",45,2,6,1.31,1.32902136288249,1.60585406435894,9,45,"Exp2",1,0.29585406435894,1,"2","2"
"46",46,2,7,1.44778166151097,1.4584202849428,1.46989015329382,9,46,"Exp2",1,0.02210849178285,1,"2","2"
"47",47,2,7,1.44778166151097,1.45839789263573,1.54184814283781,9,47,"Exp2",1,0.0940664813268399,1,"2","2"
"48",48,2,9,1.76834346805288,1.7876873411933,1.55789720687062,9,48,"Exp2",2,-0.21044626118226,1,"2","2"
"49",49,2,4,1.76834346805288,1.78762918339544,1.829946942672,9,49,"Exp2",2,0.0616034746191201,1,"2","2"
"50",50,2,10,1.954332247557,1.96412006008632,2.16595221730495,9,50,"Exp2",2,0.21161996974795,1,"2","2"
