"","trialnum","group","interval","targetDur","phyTargetDur","RP","NSub","NT","Exp","NB","repError","valid","firstLoc","order"
"1",1,1,4,0.663061306494331,0.670347665403369,0.83414789542303,15,1,"Exp2",0,0.171086588928699,0,"1","1"
"2",2,1,6,0.4912,0.506063887548407,0.584053689947268,15,2,"Exp2",0,0.092853689947268,0,"1","1"
"3",3,1,7,0.542862864224572,0.55274713739982,0.552711018377977,15,3,"Exp2",0,0.00984815415340501,0,"1","1"
"4",4,1,1,0.4912,0.494081857195852,0.563174056227126,15,4,"Exp2",0,0.071974056227126,0,"1","1"
"5",5,1,2,0.542862864224572,0.552860032939861,0.521247899727314,15,5,"Exp2",0,-0.021614964497258,0,"1","1"
"6",6,1,10,0.7328,0.741218124000625,0.573634073459743,15,6,"Exp2",0,-0.159165926540257,0,"1","1"
"7",7,1,4,0.663061306494331,0.670556465516256,0.658627801904913,15,7,"Exp2",0,-0.00443350458941805,0,"1","1"
"8",8,1,8,0.599959465297448,0.599961260594227,0.552823536340838,15,8,"Exp2",0,-0.04713592895661,0,"1","1"
"9",9,1,7,0.542862864224572,0.552841909241124,0.730199043521679,15,9,"Exp2",0,0.187336179297107,0,"1","1"
"10",10,1,3,0.599959465297448,0.599950310859185,0.563344721057092,15,10,"Exp2",0,-0.036614744240356,0,"1","1"
"11",11,1,10,0.7328,0.741197357262536,0.573730733186494,15,11,"Exp2",0,-0.159069266813506,0,"1","1"
"12",12,1,8,0.599959465297448,0.599961638170953,0.65577256419374,15,12,"Exp2",0,0.0558130988962919,0,"1","1"
"13",13,1,1,0.4912,0.494093939661525,0.604924261817814,15,13,"Exp2",0,0.113724261817814,0,"1","1"
"14",14,1,6,0.4912,0.49405731468687,0.605062832597923,15,14,"Exp2",0,0.113862832597923,0,"1","1"
"15",15,1,2,0.542862864224572,0.552890994258632,0.636303935938486,15,15,"Exp2",0,0.093441071713914,0,"1","1"
"16",16,1,4,0.663061306494331,0.670514176885717,0.563309606390703,15,16,"Exp2",0,-0.099751700103628,0,"1","1"
"17",17,1,8,0.599959465297448,0.599967679403562,0.615321223681804,15,17,"Exp2",0,0.0153617583843559,0,"1","1"
"18",18,1,5,0.7328,0.741146384359581,0.657115983365202,15,18,"Exp2",0,-0.075684016634798,0,"1","1"
"19",19,1,3,0.599959465297448,0.599965791518571,0.71980132650333,15,19,"Exp2",0,0.119841861205882,0,"1","1"
"20",20,1,2,0.542862864224572,0.552924598616755,0.688433734848786,15,20,"Exp2",0,0.145570870624214,0,"1","1"
