"","id","trialnum","NSub","targetDur","RP","Exp","group","model","W_P_G","mu_r","sig_r","predY","W_DL_PL","sig2_DL","log_lik","W_L","W_Ds","W_P_S","W_P_L","part"
"1",1,341,1,0.565685424949238,0.526007140657384,"Exp1","mixed","IP",0,0.60195650212683,0.120201786727513,0.602401131192681,0.263729283351088,0,0.706866161924253,0.263729283351088,0.736270716648912,0.263729283351088,0.263729283351088,"all"
"2",2,342,1,1.2,1.19783450840987,"Exp1","mixed","IP",0,1.21215734268499,0.187569917871663,1.21247630836538,0.362055220024798,0,0.25847765016763,0.362055220024798,0.637944779975202,0.362055220024798,0.362055220024798,"all"
"3",3,343,1,0.8,0.717920096783928,"Exp1","mixed","IP",0,0.77718365089058,0.141641341928464,0.77840728454095,0.263729283351088,0,0.539297659992652,0.263729283351088,0.736270716648912,0.263729283351088,0.263729283351088,"all"
"4",4,344,1,1.69705627484772,1.47795791490353,"Exp1","mixed","IP",0,1.51176791785882,0.226668498393634,1.51003470598628,0.362055220024798,0,0.0660760867586285,0.362055220024798,0.637944779975202,0.362055220024798,0.362055220024798,"all"
"5",5,345,1,0.672717132202972,0.773946270903252,"Exp1","mixed","IP",0,0.6838361149464,0.129957293230924,0.683703826751591,0.263729283351088,0,0.624144559398601,0.263729283351088,0.736270716648912,0.263729283351088,0.263729283351088,"all"
"6",6,346,1,0.8,0.829871990645188,"Exp1","mixed","IP",0,0.77718365089058,0.141641341928464,0.777263035443495,0.263729283351088,0,0.531941830613707,0.263729283351088,0.736270716648912,0.263729283351088,0.263729283351088,"all"
"7",7,347,1,0.672717132202972,0.56597492061519,"Exp1","mixed","IP",0,0.6838361149464,0.129957293230924,0.683071202396143,0.263729283351088,0,0.625159783133528,0.263729283351088,0.736270716648912,0.263729283351088,0.263729283351088,"all"
"8",8,349,1,2.01815139660892,1.24593473886489,"Exp1","mixed","IP",0,1.68858461519442,0.25025170390798,1.68859106969592,0.362055220024798,0,-0.0281565340372003,0.362055220024798,0.637944779975202,0.362055220024798,0.362055220024798,"all"
"9",9,350,1,1.69705627484772,0.941986539735808,"Exp1","mixed","IP",0,1.51176791785882,0.226668498393634,1.51149240817217,0.362055220024798,0,0.0656155756114385,0.362055220024798,0.637944779975202,0.362055220024798,0.362055220024798,"all"
"10",10,351,1,0.565685424949238,0.653942476650627,"Exp1","mixed","IP",0,0.60195650212683,0.120201786727513,0.601759464810445,0.263729283351088,0,0.701258673501459,0.263729283351088,0.736270716648912,0.263729283351088,0.263729283351088,"all"
"11",11,352,1,2.4,1.30997300482886,"Exp1","mixed","IP",0,1.88629799835217,0.276927202956114,1.88608020859106,0.362055220024798,0,-0.129015138874067,0.362055220024798,0.637944779975202,0.362055220024798,0.362055220024798,"all"
"12",12,353,1,1.2,1.34996815316299,"Exp1","mixed","IP",0,1.21215734268499,0.187569917871663,1.21318098139844,0.362055220024798,0,0.257027840539712,0.362055220024798,0.637944779975202,0.362055220024798,0.362055220024798,"all"
"13",13,354,1,0.475682846001088,0.589955215385999,"Exp1","mixed","IP",0,0.530105801423485,0.112120511977968,0.530433748752037,0.263729283351088,0,0.764705298593181,0.263729283351088,0.736270716648912,0.263729283351088,0.263729283351088,"all"
"14",14,355,1,0.4,0.421965018240371,"Exp1","mixed","IP",0,0.467029160227782,0.105480380067574,0.466934096591052,0.263729283351088,0,0.833793733566391,0.263729283351088,0.736270716648912,0.263729283351088,0.263729283351088,"all"
"15",15,356,1,1.2,1.10980506252781,"Exp1","mixed","IP",0,1.21215734268499,0.187569917871663,1.2138942207286,0.362055220024798,0,0.25489872909821,0.362055220024798,0.637944779975202,0.362055220024798,0.362055220024798,"all"
"16",16,357,1,0.475682846001088,0.677874254755807,"Exp1","mixed","IP",0,0.530105801423485,0.112120511977968,0.530541146760781,0.263729283351088,0,0.767101003004371,0.263729283351088,0.736270716648912,0.263729283351088,0.263729283351088,"all"
"17",17,358,1,0.8,0.845924786728574,"Exp1","mixed","IP",0,0.77718365089058,0.141641341928464,0.777441899405444,0.263729283351088,0,0.544520508704336,0.263729283351088,0.736270716648912,0.263729283351088,0.263729283351088,"all"
"18",18,359,1,1.42704853800327,1.02194853501533,"Exp1","mixed","IP",0,1.35362131507234,0.205867146011391,1.35349678561815,0.362055220024798,0,0.166643802175504,0.362055220024798,0.637944779975202,0.362055220024798,0.362055220024798,"all"
"19",19,360,1,2.01815139660892,1.8299500527155,"Exp1","mixed","IP",0,1.68858461519442,0.25025170390798,1.68899483314142,0.362055220024798,0,-0.0294368197503146,0.362055220024798,0.637944779975202,0.362055220024798,0.362055220024798,"all"
"20",20,361,1,2.4,2.0058994709816,"Exp1","mixed","IP",0,1.88629799835217,0.276927202956114,1.88763290861675,0.362055220024798,0,-0.134077550578577,0.362055220024798,0.637944779975202,0.362055220024798,0.362055220024798,"all"
"21",21,363,1,1.42704853800327,1.67002015307662,"Exp1","mixed","IP",0,1.35362131507234,0.205867146011391,1.35381763787614,0.362055220024798,0,0.164366712538124,0.362055220024798,0.637944779975202,0.362055220024798,0.362055220024798,"all"
"22",22,364,1,0.8,0.790006220084251,"Exp1","mixed","IP",0,0.77718365089058,0.141641341928464,0.777211590985303,0.263729283351088,0,0.538727646349445,0.263729283351088,0.736270716648912,0.263729283351088,0.263729283351088,"all"
"23",23,365,1,1.2,0.909894631755378,"Exp1","mixed","IP",0,1.21215734268499,0.187569917871663,1.21182621957539,0.362055220024798,0,0.258682252026661,0.362055220024798,0.637944779975202,0.362055220024798,0.362055220024798,"all"
"24",24,366,1,2.01815139660892,1.62989500496042,"Exp1","mixed","IP",0,1.68858461519442,0.25025170390798,1.68883035606945,0.362055220024798,0,-0.0335720099100845,0.362055220024798,0.637944779975202,0.362055220024798,0.362055220024798,"all"
