"","id","trialnum","NSub","targetDur","RP","Exp","group","model","W_Ds","mu_r","sig_r","predY","W_PI_PL","sig2_PI","log_lik","W_P_G","W_L","W_P_S","W_P_L","part"
"14",14,355,1,0.4,0.421965018240371,"Exp1","mixed","PIM",0.270927963197466,0.54461921775047,0.0931930590833114,0.544776975097611,0.87874913390728,0.0114256066483514,0.95423412912183,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"15",15,356,1,1.2,1.10980506252781,"Exp1","mixed","PIM",0.454346549143742,1.31859660734392,0.175087614487387,1.31924071305566,0.730188482806131,0.0256448501574658,0.32479622597649,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"16",16,357,1,0.475682846001088,0.677874254755807,"Exp1","mixed","PIM",0.270927963197466,0.570788053560709,0.0944932809994911,0.570632116074868,0.87874913390728,0.0114256066483514,0.947836166441568,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"17",17,358,1,0.8,0.845924786728574,"Exp1","mixed","PIM",0.270927963197466,0.657087453590756,0.0990704510400633,0.656279442574243,0.87874913390728,0.0114256066483514,0.892443376487603,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"18",18,359,1,1.42704853800327,1.02194853501533,"Exp1","mixed","PIM",0.454346549143742,1.42662041586887,0.186625027474835,1.42700688052209,0.730188482806131,0.0256448501574658,0.260775280163145,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"19",19,360,1,2.01815139660892,1.8299500527155,"Exp1","mixed","PIM",0.454346549143742,1.66998095340348,0.213156023546734,1.67030086361297,0.730188482806131,0.0256448501574658,0.121669356938926,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"20",20,361,1,2.4,2.0058994709816,"Exp1","mixed","PIM",0.454346549143742,1.80683344741051,0.228327207312554,1.80605183436205,0.730188482806131,0.0256448501574658,0.0565187770611858,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"21",21,363,1,1.42704853800327,1.67002015307662,"Exp1","mixed","PIM",0.454346549143742,1.42662041586887,0.186625027474835,1.4261741925179,0.730188482806131,0.0256448501574658,0.262651631445528,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"22",22,364,1,0.8,0.790006220084251,"Exp1","mixed","PIM",0.270927963197466,0.657087453590756,0.0990704510400633,0.657097079978818,0.87874913390728,0.0114256066483514,0.897427599079893,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"23",23,365,1,1.2,0.909894631755378,"Exp1","mixed","PIM",0.454346549143742,1.31859660734392,0.175087614487387,1.31876689910111,0.730188482806131,0.0256448501574658,0.322470724043837,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"24",24,366,1,2.01815139660892,1.62989500496042,"Exp1","mixed","PIM",0.454346549143742,1.66998095340348,0.213156023546734,1.67019134842888,0.730188482806131,0.0256448501574658,0.126947237795346,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"25",25,367,1,0.475682846001088,0.501850506469054,"Exp1","mixed","PIM",0.270927963197466,0.570788053560709,0.0944932809994911,0.571651766924442,0.87874913390728,0.0114256066483514,0.943764446677068,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"26",26,368,1,0.475682846001088,0.413932400113481,"Exp1","mixed","PIM",0.270927963197466,0.570788053560709,0.0944932809994911,0.570803614621224,0.87874913390728,0.0114256066483514,0.938393386178198,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"27",27,369,1,0.4,0.429897181989872,"Exp1","mixed","PIM",0.270927963197466,0.54461921775047,0.0931930590833114,0.544473649203578,0.87874913390728,0.0114256066483514,0.95465938969127,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"28",28,370,1,2.4,1.34202914731941,"Exp1","mixed","PIM",0.454346549143742,1.80683344741051,0.228327207312554,1.80748187489878,0.730188482806131,0.0256448501574658,0.0513912606494677,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"29",29,373,1,0.4,0.605839136154827,"Exp1","mixed","PIM",0.270927963197466,0.54461921775047,0.0931930590833114,0.543856708931257,0.87874913390728,0.0114256066483514,0.950331975072868,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"30",30,374,1,0.4,0.397849747620057,"Exp1","mixed","PIM",0.270927963197466,0.54461921775047,0.0931930590833114,0.544395920672352,0.87874913390728,0.0114256066483514,0.96039331347523,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"31",31,375,1,0.565685424949238,0.69388786430136,"Exp1","mixed","PIM",0.270927963197466,0.598214884340793,0.0959012134603141,0.598490677013016,0.87874913390728,0.0114256066483514,0.925543971326056,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"32",32,376,1,1.42704853800327,1.58189647290055,"Exp1","mixed","PIM",0.454346549143742,1.42662041586887,0.186625027474835,1.42655908009347,0.730188482806131,0.0256448501574658,0.258606064603231,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"33",33,377,1,1.69705627484772,1.8699427130141,"Exp1","mixed","PIM",0.454346549143742,1.54350588337173,0.199285981167701,1.54386241172766,0.730188482806131,0.0256448501574658,0.194975917649579,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"34",34,381,1,0.565685424949238,0.661961099585824,"Exp1","mixed","PIM",0.270927963197466,0.598214884340793,0.0959012134603141,0.598055983997891,0.87874913390728,0.0114256066483514,0.928122888814332,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"35",35,382,1,0.8,0.805910667135322,"Exp1","mixed","PIM",0.270927963197466,0.657087453590756,0.0990704510400633,0.6573435897646,0.87874913390728,0.0114256066483514,0.894879078601547,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"36",36,383,1,2.4,2.10982278976917,"Exp1","mixed","PIM",0.454346549143742,1.80683344741051,0.228327207312554,1.80463564450451,0.730188482806131,0.0256448501574658,0.058297322035335,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"37",37,384,1,0.565685424949238,0.493904036524327,"Exp1","mixed","PIM",0.270927963197466,0.598214884340793,0.0959012134603141,0.597594316064097,0.87874913390728,0.0114256066483514,0.920440760532755,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"38",38,385,1,1.42704853800327,1.20592715036037,"Exp1","mixed","PIM",0.454346549143742,1.42662041586887,0.186625027474835,1.42585144556889,0.730188482806131,0.0256448501574658,0.258198653603584,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"39",39,386,1,0.672717132202972,0.956879289915378,"Exp1","mixed","PIM",0.270927963197466,0.626960212979721,0.0974243337594647,0.626252825735982,0.87874913390728,0.0114256066483514,0.913104255795783,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"40",40,387,1,0.8,0.680590565996681,"Exp1","mixed","PIM",0.270927963197466,0.657087453590756,0.0990704510400633,0.657633494853935,0.87874913390728,0.0114256066483514,0.897629305279707,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"41",41,388,1,0.4,0.365864203098681,"Exp1","mixed","PIM",0.270927963197466,0.54461921775047,0.0931930590833114,0.543972180278186,0.87874913390728,0.0114256066483514,0.947972239169474,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"42",42,390,1,1.69705627484772,1.74986987581542,"Exp1","mixed","PIM",0.454346549143742,1.54350588337173,0.199285981167701,1.54388317682523,0.730188482806131,0.0256448501574658,0.18959450670839,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"43",43,391,1,1.42704853800327,1.63790802981748,"Exp1","mixed","PIM",0.454346549143742,1.42662041586887,0.186625027474835,1.42543351564369,0.730188482806131,0.0256448501574658,0.265442104823611,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"44",44,392,1,1.2,1.50995963164678,"Exp1","mixed","PIM",0.454346549143742,1.31859660734392,0.175087614487387,1.3190471891062,0.730188482806131,0.0256448501574658,0.320751022125132,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"45",45,393,1,2.4,1.2698699380162,"Exp1","mixed","PIM",0.454346549143742,1.80683344741051,0.228327207312554,1.80668402280999,0.730188482806131,0.0256448501574658,0.0552844178801486,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"46",46,395,1,0.475682846001088,0.557911513065847,"Exp1","mixed","PIM",0.270927963197466,0.570788053560709,0.0944932809994911,0.570663119368694,0.87874913390728,0.0114256066483514,0.937447150010532,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"47",47,396,1,0.672717132202972,0.571612494906731,"Exp1","mixed","PIM",0.270927963197466,0.626960212979721,0.0974243337594647,0.627701920245148,0.87874913390728,0.0114256066483514,0.913837566617267,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"48",48,397,1,0.4,0.413922447976802,"Exp1","mixed","PIM",0.270927963197466,0.54461921775047,0.0931930590833114,0.544480411777928,0.87874913390728,0.0114256066483514,0.946152295248707,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"49",49,398,1,2.01815139660892,1.56589841356617,"Exp1","mixed","PIM",0.454346549143742,1.66998095340348,0.213156023546734,1.67016932861733,0.730188482806131,0.0256448501574658,0.125673713263061,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"50",50,399,1,1.69705627484772,1.34987422987615,"Exp1","mixed","PIM",0.454346549143742,1.54350588337173,0.199285981167701,1.54208881558098,0.730188482806131,0.0256448501574658,0.188981108510042,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"51",51,401,1,2.01815139660892,1.81373926646484,"Exp1","mixed","PIM",0.454346549143742,1.66998095340348,0.213156023546734,1.67164791529616,0.730188482806131,0.0256448501574658,0.123782619489557,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"52",52,402,1,2.4,2.02989469395652,"Exp1","mixed","PIM",0.454346549143742,1.80683344741051,0.228327207312554,1.80846694868547,0.730188482806131,0.0256448501574658,0.0526460336606174,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"53",53,403,1,1.69705627484772,1.86184665001747,"Exp1","mixed","PIM",0.454346549143742,1.54350588337173,0.199285981167701,1.54440144171305,0.730188482806131,0.0256448501574658,0.197342498248351,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"54",54,405,1,0.4,0.531138089001615,"Exp1","mixed","PIM",0.270927963197466,0.54461921775047,0.0931930590833114,0.54455293362598,0.87874913390728,0.0114256066483514,0.955402671094623,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"55",55,406,1,0.8,0.709556881125536,"Exp1","mixed","PIM",0.270927963197466,0.657087453590756,0.0990704510400633,0.657000526777138,0.87874913390728,0.0114256066483514,0.900147241620998,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"56",56,407,1,2.4,1.70583913615337,"Exp1","mixed","PIM",0.454346549143742,1.80683344741051,0.228327207312554,1.80867672930484,0.730188482806131,0.0256448501574658,0.0580552955735099,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"57",57,408,1,1.2,1.30996802876143,"Exp1","mixed","PIM",0.454346549143742,1.31859660734392,0.175087614487387,1.31782742602312,0.730188482806131,0.0256448501574658,0.321865793306282,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"58",58,410,1,1.69705627484772,1.6938788451771,"Exp1","mixed","PIM",0.454346549143742,1.54350588337173,0.199285981167701,1.54282610446932,0.730188482806131,0.0256448501574658,0.189983693552922,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"59",59,411,1,2.01815139660892,1.54183228162037,"Exp1","mixed","PIM",0.454346549143742,1.66998095340348,0.213156023546734,1.66876259543196,0.730188482806131,0.0256448501574658,0.127887595363725,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"60",60,412,1,2.01815139660892,1.8539085771863,"Exp1","mixed","PIM",0.454346549143742,1.66998095340348,0.213156023546734,1.66949149608402,0.730188482806131,0.0256448501574658,0.126638128472477,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"61",61,414,1,0.565685424949238,0.581904870015933,"Exp1","mixed","PIM",0.270927963197466,0.598214884340793,0.0959012134603141,0.598137966740644,0.87874913390728,0.0114256066483514,0.925990623923629,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"62",62,415,1,0.672717132202972,0.669849722738945,"Exp1","mixed","PIM",0.270927963197466,0.626960212979721,0.0974243337594647,0.627102251315747,0.87874913390728,0.0114256066483514,0.910728861105614,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"63",63,416,1,1.2,1.20595762877929,"Exp1","mixed","PIM",0.454346549143742,1.31859660734392,0.175087614487387,1.31992752495665,0.730188482806131,0.0256448501574658,0.321053738053016,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"64",64,417,1,0.475682846001088,0.645903327435008,"Exp1","mixed","PIM",0.270927963197466,0.570788053560709,0.0944932809994911,0.570594433369098,0.87874913390728,0.0114256066483514,0.941240592221767,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"65",65,418,1,0.672717132202972,0.544461511666668,"Exp1","mixed","PIM",0.270927963197466,0.626960212979721,0.0974243337594647,0.627154336307988,0.87874913390728,0.0114256066483514,0.910860823448672,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"66",66,419,1,0.475682846001088,0.453901113083703,"Exp1","mixed","PIM",0.270927963197466,0.570788053560709,0.0944932809994911,0.569623032099791,0.87874913390728,0.0114256066483514,0.93756661167816,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"67",67,420,1,1.42704853800327,1.54987049782358,"Exp1","mixed","PIM",0.454346549143742,1.42662041586887,0.186625027474835,1.42710968752288,0.730188482806131,0.0256448501574658,0.256376344995523,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"68",68,421,1,2.4,1.73387648154676,"Exp1","mixed","PIM",0.454346549143742,1.80683344741051,0.228327207312554,1.80700631801009,0.730188482806131,0.0256448501574658,0.0593834098350858,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"69",69,422,1,0.475682846001088,0.501904932216348,"Exp1","mixed","PIM",0.270927963197466,0.570788053560709,0.0944932809994911,0.570738738177026,0.87874913390728,0.0114256066483514,0.939252980532179,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"70",70,423,1,0.565685424949238,0.661871219353998,"Exp1","mixed","PIM",0.270927963197466,0.598214884340793,0.0959012134603141,0.598445565053091,0.87874913390728,0.0114256066483514,0.925821601984338,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"71",71,425,1,1.42704853800327,1.60592372931387,"Exp1","mixed","PIM",0.454346549143742,1.42662041586887,0.186625027474835,1.42665322741016,0.730188482806131,0.0256448501574658,0.261835041971474,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"72",72,426,1,0.565685424949238,0.565891882477445,"Exp1","mixed","PIM",0.270927963197466,0.598214884340793,0.0959012134603141,0.599694776317737,0.87874913390728,0.0114256066483514,0.929821610667934,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"73",73,427,1,0.565685424949238,0.66255107467623,"Exp1","mixed","PIM",0.270927963197466,0.598214884340793,0.0959012134603141,0.598787465594728,0.87874913390728,0.0114256066483514,0.923169780516154,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"74",74,428,1,0.672717132202972,0.573836175393808,"Exp1","mixed","PIM",0.270927963197466,0.626960212979721,0.0974243337594647,0.627135865227544,0.87874913390728,0.0114256066483514,0.908920663148994,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"75",75,429,1,0.475682846001088,0.741777233864923,"Exp1","mixed","PIM",0.270927963197466,0.570788053560709,0.0944932809994911,0.570861952608979,0.87874913390728,0.0114256066483514,0.943148544526877,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"76",76,430,1,0.4,0.397953312040045,"Exp1","mixed","PIM",0.270927963197466,0.54461921775047,0.0931930590833114,0.54479465044334,0.87874913390728,0.0114256066483514,0.956602495331727,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"77",77,431,1,1.42704853800327,1.38200750142278,"Exp1","mixed","PIM",0.454346549143742,1.42662041586887,0.186625027474835,1.42714387424619,0.730188482806131,0.0256448501574658,0.26323599117324,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"78",78,433,1,2.01815139660892,1.72585381555473,"Exp1","mixed","PIM",0.454346549143742,1.66998095340348,0.213156023546734,1.66987577405457,0.730188482806131,0.0256448501574658,0.13056763646404,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"79",79,434,1,0.4,0.445909547519477,"Exp1","mixed","PIM",0.270927963197466,0.54461921775047,0.0931930590833114,0.544444863216467,0.87874913390728,0.0114256066483514,0.952367381551589,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"80",80,436,1,1.69705627484772,1.35792239821603,"Exp1","mixed","PIM",0.454346549143742,1.54350588337173,0.199285981167701,1.5422668479227,0.730188482806131,0.0256448501574658,0.195265237874616,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"81",81,437,1,1.69705627484772,1.21401015117772,"Exp1","mixed","PIM",0.454346549143742,1.54350588337173,0.199285981167701,1.54351778560823,0.730188482806131,0.0256448501574658,0.196610938229007,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"82",82,438,1,0.8,0.789897368593302,"Exp1","mixed","PIM",0.270927963197466,0.657087453590756,0.0990704510400633,0.657599227662772,0.87874913390728,0.0114256066483514,0.890277946194088,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"83",83,439,1,0.565685424949238,0.59789919729883,"Exp1","mixed","PIM",0.270927963197466,0.598214884340793,0.0959012134603141,0.5984724349062,0.87874913390728,0.0114256066483514,0.925479672104586,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"84",84,440,1,2.4,1.46983666055894,"Exp1","mixed","PIM",0.454346549143742,1.80683344741051,0.228327207312554,1.80788525078458,0.730188482806131,0.0256448501574658,0.060024267694652,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"85",85,441,1,0.4,0.429879454746697,"Exp1","mixed","PIM",0.270927963197466,0.54461921775047,0.0931930590833114,0.544344143620068,0.87874913390728,0.0114256066483514,0.957196123886752,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"86",86,442,1,1.42704853800327,1.59790603939109,"Exp1","mixed","PIM",0.454346549143742,1.42662041586887,0.186625027474835,1.42714426202261,0.730188482806131,0.0256448501574658,0.261054346145411,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"87",87,443,1,0.672717132202972,0.669860918893391,"Exp1","mixed","PIM",0.270927963197466,0.626960212979721,0.0974243337594647,0.627191859142474,0.87874913390728,0.0114256066483514,0.904020760103841,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"88",88,444,1,0.475682846001088,0.668013242562665,"Exp1","mixed","PIM",0.270927963197466,0.570788053560709,0.0944932809994911,0.571100058740143,0.87874913390728,0.0114256066483514,0.934221009901107,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"89",89,445,1,0.475682846001088,0.550002363632302,"Exp1","mixed","PIM",0.270927963197466,0.570788053560709,0.0944932809994911,0.571000894968477,0.87874913390728,0.0114256066483514,0.941936061225851,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"90",90,447,1,0.672717132202972,0.59791754654907,"Exp1","mixed","PIM",0.270927963197466,0.626960212979721,0.0974243337594647,0.627321172905666,0.87874913390728,0.0114256066483514,0.911760692238889,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"91",91,449,1,2.4,1.89395379720554,"Exp1","mixed","PIM",0.454346549143742,1.80683344741051,0.228327207312554,1.80896567320858,0.730188482806131,0.0256448501574658,0.0565437202584495,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"92",92,450,1,0.8,0.773848304559579,"Exp1","mixed","PIM",0.270927963197466,0.657087453590756,0.0990704510400633,0.657356613869916,0.87874913390728,0.0114256066483514,0.898344663566297,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"93",93,451,1,1.2,1.30197739620962,"Exp1","mixed","PIM",0.454346549143742,1.31859660734392,0.175087614487387,1.31787596275861,0.730188482806131,0.0256448501574658,0.32501706164847,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"94",94,452,1,1.2,0.893990184706126,"Exp1","mixed","PIM",0.454346549143742,1.31859660734392,0.175087614487387,1.31759737030087,0.730188482806131,0.0256448501574658,0.327265993320766,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"95",95,453,1,2.01815139660892,1.82189721931172,"Exp1","mixed","PIM",0.454346549143742,1.66998095340348,0.213156023546734,1.67048822016551,0.730188482806131,0.0256448501574658,0.128576116920426,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"96",96,454,1,2.01815139660892,1.24589493031817,"Exp1","mixed","PIM",0.454346549143742,1.66998095340348,0.213156023546734,1.67000709361097,0.730188482806131,0.0256448501574658,0.132397559791643,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"97",97,456,1,1.42704853800327,1.28592708815995,"Exp1","mixed","PIM",0.454346549143742,1.42662041586887,0.186625027474835,1.4278113019711,0.730188482806131,0.0256448501574658,0.256997258830776,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"98",98,457,1,1.69705627484772,1.5899163398517,"Exp1","mixed","PIM",0.454346549143742,1.54350588337173,0.199285981167701,1.54310195212297,0.730188482806131,0.0256448501574658,0.198143896928561,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"99",99,458,1,0.8,0.797949579988199,"Exp1","mixed","PIM",0.270927963197466,0.657087453590756,0.0990704510400633,0.65758970298369,0.87874913390728,0.0114256066483514,0.892066681671953,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"100",100,460,1,1.69705627484772,1.44590674848223,"Exp1","mixed","PIM",0.454346549143742,1.54350588337173,0.199285981167701,1.54412943501297,0.730188482806131,0.0256448501574658,0.190823770294291,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"101",101,461,1,1.69705627484772,1.87799523541435,"Exp1","mixed","PIM",0.454346549143742,1.54350588337173,0.199285981167701,1.54383903644553,0.730188482806131,0.0256448501574658,0.193427030612069,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"102",102,462,1,0.4,0.454018983698916,"Exp1","mixed","PIM",0.270927963197466,0.54461921775047,0.0931930590833114,0.544683350081477,0.87874913390728,0.0114256066483514,0.957055736819651,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"103",103,463,1,1.2,1.26189609969515,"Exp1","mixed","PIM",0.454346549143742,1.31859660734392,0.175087614487387,1.31857684582676,0.730188482806131,0.0256448501574658,0.322848967363743,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
"104",104,464,1,0.4,0.461929999159111,"Exp1","mixed","PIM",0.270927963197466,0.54461921775047,0.0931930590833114,0.54381671759332,0.87874913390728,0.0114256066483514,0.954735923282759,0.0884006159062909,0.640671420896243,0.640671420896243,0.640671420896243,"all"
"105",105,465,1,2.01815139660892,1.677735546853,"Exp1","mixed","PIM",0.454346549143742,1.66998095340348,0.213156023546734,1.6685942793299,0.730188482806131,0.0256448501574658,0.12607310155398,0.147223585437597,0.398429865418661,0.398429865418661,0.398429865418661,"all"
