"","id","trialnum","NSub","targetDur","RP","Exp","group","model","W_P_G","mu_r","sig_r","predY","W_DL_PL","sig2_DL","log_lik","W_L","W_Ds","W_P_S","W_P_L","part"
"1",1,341,1,0.565685424949238,0.526007140657384,"Exp1","mixed","LGM",0.0884471139579866,0.598234553412615,0.095903984832196,0.598587451049055,0.702751866866986,0.00913726806934641,0.921105038294331,0.640595492414014,0.270957393627999,0.640595492414014,0.640595492414014,"all"
"2",2,342,1,1.2,1.19783450840987,"Exp1","mixed","LGM",0.147832545187507,1.3188622476102,0.17512864766019,1.31909530743435,0.46673772476424,0.0163922320007249,0.328427355942014,0.397738698977316,0.454428755835177,0.397738698977316,0.397738698977316,"all"
"3",3,343,1,0.8,0.717920096783928,"Exp1","mixed","LGM",0.0884471139579866,0.657115836295317,0.0990740610047002,0.657436993669693,0.702751866866986,0.00913726806934641,0.894485988875457,0.640595492414014,0.270957393627999,0.640595492414014,0.640595492414014,"all"
"4",4,344,1,1.69705627484772,1.47795791490353,"Exp1","mixed","LGM",0.147832545187507,1.54386095279426,0.199340135484144,1.54428891001257,0.46673772476424,0.0163922320007249,0.195312780801044,0.397738698977316,0.454428755835177,0.397738698977316,0.397738698977316,"all"
"5",5,345,1,0.672717132202972,0.773946270903252,"Exp1","mixed","LGM",0.0884471139579866,0.62698406170281,0.0974275031458686,0.627356560009485,0.702751866866986,0.00913726806934641,0.909532617247739,0.640595492414014,0.270957393627999,0.640595492414014,0.640595492414014,"all"
"6",6,346,1,0.8,0.829871990645188,"Exp1","mixed","LGM",0.0884471139579866,0.657115836295317,0.0990740610047002,0.657684249291667,0.702751866866986,0.00913726806934641,0.893060495507092,0.640595492414014,0.270957393627999,0.640595492414014,0.640595492414014,"all"
"7",7,347,1,0.672717132202972,0.56597492061519,"Exp1","mixed","LGM",0.0884471139579866,0.62698406170281,0.0974275031458686,0.626373756659877,0.702751866866986,0.00913726806934641,0.914865576625427,0.640595492414014,0.270957393627999,0.640595492414014,0.640595492414014,"all"
"8",8,349,1,2.01815139660892,1.24593473886489,"Exp1","mixed","LGM",0.147832545187507,1.67038895162953,0.213217894033937,1.67238312771781,0.46673772476424,0.0163922320007249,0.123995715104725,0.397738698977316,0.454428755835177,0.397738698977316,0.397738698977316,"all"
"9",9,350,1,1.69705627484772,0.941986539735808,"Exp1","mixed","LGM",0.147832545187507,1.54386095279426,0.199340135484144,1.54393305525937,0.46673772476424,0.0163922320007249,0.189114957697535,0.397738698977316,0.454428755835177,0.397738698977316,0.397738698977316,"all"
"10",10,351,1,0.565685424949238,0.653942476650627,"Exp1","mixed","LGM",0.0884471139579866,0.598234553412615,0.095903984832196,0.598256483343866,0.702751866866986,0.00913726806934641,0.924590051125588,0.640595492414014,0.270957393627999,0.640595492414014,0.640595492414014,"all"
