"","NSub","curDur","exp","group","model","mu_r","sig_r","log_lik","W_P_G","W_L","W_Ds","part"
"4165",10,1.93,"Exp2","mixed","LGM",1.58020031831716,0.201160236094218,0.188860952693333,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4166",10,1.94,"Exp2","mixed","LGM",1.58515503963475,0.201675755590551,0.179312659978074,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4167",10,1.95,"Exp2","mixed","LGM",1.59009974230824,0.202190528992106,0.18177442975429,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4168",10,1.96,"Exp2","mixed","LGM",1.59503449794213,0.202704559719637,0.178515655918471,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4169",10,1.97,"Exp2","mixed","LGM",1.59995937726657,0.203217851171688,0.17952895825181,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4170",10,1.98,"Exp2","mixed","LGM",1.60487445015238,0.203730406724711,0.170606847259476,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4171",10,1.99,"Exp2","mixed","LGM",1.60977978562581,0.204242229733178,0.175634903032854,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4172",10,2,"Exp2","mixed","LGM",1.61467545188291,0.204753323529698,0.169142500508807,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4173",10,2.01,"Exp2","mixed","LGM",1.61956151630365,0.205263691425136,0.160200328380061,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4174",10,2.02,"Exp2","mixed","LGM",1.62443804546566,0.205773336708737,0.163667925818234,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4175",10,2.03,"Exp2","mixed","LGM",1.62930510515773,0.206282262648244,0.160760644764454,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4176",10,2.04,"Exp2","mixed","LGM",1.63416276039299,0.206790472490023,0.160479247572512,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4177",10,2.05,"Exp2","mixed","LGM",1.63901107542178,0.207297969459187,0.164206606906477,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4178",10,2.06,"Exp2","mixed","LGM",1.64385011374435,0.207804756759725,0.149674471281598,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4179",10,2.07,"Exp2","mixed","LGM",1.64867993812311,0.208310837574623,0.151339714761379,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4180",10,2.08,"Exp2","mixed","LGM",1.65350061059481,0.208816215066001,0.146359126481503,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4181",10,2.09,"Exp2","mixed","LGM",1.65831219248235,0.209320892375233,0.147157430803569,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4182",10,2.1,"Exp2","mixed","LGM",1.66311474440635,0.209824872623081,0.144013296728691,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4183",10,2.11,"Exp2","mixed","LGM",1.6679083262965,0.210328158909826,0.142344979246796,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4184",10,2.12,"Exp2","mixed","LGM",1.67269299740271,0.210830754315397,0.139211370703307,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4185",10,2.13,"Exp2","mixed","LGM",1.67746881630595,0.211332661899504,0.140897074887251,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4186",10,2.14,"Exp2","mixed","LGM",1.68223584092891,0.211833884701769,0.130077397519161,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4187",10,2.15,"Exp2","mixed","LGM",1.68699412854645,0.212334425741858,0.13401782671991,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4188",10,2.16,"Exp2","mixed","LGM",1.69174373579581,0.212834288019616,0.128829959977799,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4189",10,2.17,"Exp2","mixed","LGM",1.69648471868665,0.213333474515196,0.128898792467718,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4190",10,2.18,"Exp2","mixed","LGM",1.70121713261081,0.213831988189196,0.116267288872196,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4191",10,2.19,"Exp2","mixed","LGM",1.70594103235201,0.21432983198279,0.124555675168494,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4192",10,2.2,"Exp2","mixed","LGM",1.71065647209519,0.214827008817862,0.121166353891902,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4193",10,2.21,"Exp2","mixed","LGM",1.71536350543579,0.215323521597139,0.119086782904681,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4194",10,2.22,"Exp2","mixed","LGM",1.72006218538878,0.215819373204325,0.113649934914648,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4195",10,2.23,"Exp2","mixed","LGM",1.72475256439756,0.216314566504233,0.116820986213868,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4196",10,2.24,"Exp2","mixed","LGM",1.72943469434262,0.216809104342918,0.105726119262497,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4197",10,2.25,"Exp2","mixed","LGM",1.73410862655009,0.217302989547812,0.107138140514116,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4198",10,2.26,"Exp2","mixed","LGM",1.7387744118001,0.217796224927854,0.102506664159731,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4199",10,2.27,"Exp2","mixed","LGM",1.74343210033496,0.218288813273624,0.109953435442637,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4200",10,2.28,"Exp2","mixed","LGM",1.74808174186721,0.218780757357475,0.101790523513051,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4201",10,2.29,"Exp2","mixed","LGM",1.75272338558753,0.219272059933664,0.0992759362991392,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4202",10,2.3,"Exp2","mixed","LGM",1.75735708017241,0.219762723738484,0.104625979462092,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4203",10,2.31,"Exp2","mixed","LGM",1.76198287379181,0.220252751490396,0.0906880879964862,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4204",10,2.32,"Exp2","mixed","LGM",1.76660081411654,0.220742145890157,0.0953519379571499,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4205",10,2.33,"Exp2","mixed","LGM",1.77121094832558,0.221230909620953,0.0880529587785071,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4206",10,2.34,"Exp2","mixed","LGM",1.77581332311327,0.221719045348526,0.0834275588833677,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4207",10,2.35,"Exp2","mixed","LGM",1.78040798469629,0.222206555721306,0.0842835011153259,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
