"0","#mCI_gr$group = factor(mCI_gr$group, levels = c(""short"", ""long"", ""mixed""))"
"0","fig_mInP_gr_bar <- ggplot(data = mCI_gr, aes(group, m_InP, fill = group))+"
"0","  geom_bar(stat=""identity"", position=position_dodge())+"
"0","  geom_errorbar(aes(ymin=m_InP-se_InP, ymax=m_InP+se_InP), colour=""black"", width=.2, position=position_dodge(.9)) + "
"0","  facet_wrap(~Exp)+"
"0","  scale_fill_manual(values = mycolors3) +"
"0","  theme_new + theme(legend.position='none') +"
"0","  labs(x = 'Session', y = 'Mean indifference point (s)', size =5,  fill = 'range') + ylim(0,2.2)"
"0",""
"0","fig_mInP_gr_bar"
