1,6,0.4912,0.49411,0.41754
1,1,0.4912,0.49432,0.47867
1,5,0.7328,0.74097,0.46807
1,2,0.54286,0.55287,0.49947
1,8,0.59996,0.59998,0.44868
1,9,0.66306,0.6705,0.47872
1,1,0.4912,0.49413,0.48936
1,3,0.59996,0.59994,0.51004
1,2,0.54286,0.55295,0.50997
1,2,0.54286,0.55291,0.56357
1,1,0.4912,0.49408,0.55153
1,1,0.4912,0.49413,0.54109
1,5,0.7328,0.74117,0.51166
1,4,0.66306,0.67058,0.5637
1,7,0.54286,0.55291,0.57408
1,8,0.59996,0.59995,0.54276
1,9,0.66306,0.67061,0.54284
1,6,0.4912,0.49408,0.55316
1,5,0.7328,0.74118,0.55325
1,9,0.66306,0.67058,0.48908
1,6,0.4912,0.49404,0.3968
1,1,0.4912,0.49413,0.50995
1,5,0.7328,0.74111,0.60537
1,2,0.54286,0.55291,0.55163
1,8,0.59996,0.59998,0.48923
1,9,0.66306,0.67053,0.45794
1,1,0.4912,0.49408,0.52024
1,3,0.59996,0.6,0.45792
1,2,0.54286,0.55294,0.45788
1,2,0.54286,0.55297,0.46836
1,1,0.4912,0.49406,0.48021
1,1,0.4912,0.49406,0.46848
1,5,0.7328,0.74112,0.61581
1,4,0.66306,0.67056,0.59493
1,7,0.54286,0.55292,0.44896
1,8,0.59996,0.6,0.49062
1,9,0.66306,0.67045,0.46895
1,6,0.4912,0.49409,0.6456
1,5,0.7328,0.74117,0.51157
1,9,0.66306,0.67062,0.54118
1,9,0.66306,0.67054,0.5827
1,3,0.59996,0.59992,0.46866
1,8,0.59996,0.59987,0.56368
1,10,0.7328,0.74111,0.51155
1,3,0.59996,0.59988,0.53089
1,10,0.7328,0.74113,0.48544
1,7,0.54286,0.55293,0.58277
1,3,0.59996,0.59997,0.53251
1,6,0.4912,0.49411,0.49072
1,7,0.54286,0.55296,0.45808
1,5,0.7328,0.74113,0.46837
1,6,0.4912,0.49408,0.47887
1,7,0.54286,0.55286,0.41778
1,4,0.66306,0.67056,0.50981
1,2,0.54286,0.55293,0.48034
1,4,0.66306,0.67056,0.4906
1,10,0.7328,0.74112,0.53074
1,8,0.59996,0.59996,0.57387
1,10,0.7328,0.74119,0.48928
1,4,0.66306,0.6705,0.61406
1,4,0.66306,0.67061,0.65687
1,5,0.7328,0.74112,0.61432
1,6,0.4912,0.49409,0.60369
1,8,0.59996,0.59995,0.62439
1,4,0.66306,0.6706,0.58273
1,9,0.66306,0.67059,0.65779
1,4,0.66306,0.67059,0.65759
1,8,0.59996,0.6,0.59415
