2,9,1.7683,1.7762,0.9905
2,8,1.6001,1.6118,1.1053
2,7,1.4478,1.4584,1.3554
2,1,1.31,1.3175,0.9728
2,2,1.4478,1.4587,1.1155
2,4,1.7683,1.7763,0.70403
2,3,1.6001,1.5998,0.34276
2,2,1.4478,1.4469,1.0739
2,1,1.31,1.3175,1.2722
2,4,1.7683,1.7763,0.27589
2,10,1.9543,1.9645,1.1575
2,8,1.6001,1.5999,1.0853
2,4,1.7683,1.7764,1.1469
2,5,1.9543,1.9645,1.5038
2,8,1.6001,1.5998,1.5224
2,10,1.9543,1.9645,2.2937
2,3,1.6001,1.5998,0.84466
2,4,1.7683,1.7762,1.0523
2,10,1.9543,1.9645,1.7622
2,8,1.6001,1.5999,0.9177
2,9,1.7683,1.7762,0.98034
2,8,1.6001,1.5999,0.93858
2,7,1.4478,1.4587,1.2201
2,1,1.31,1.3175,1.4702
2,2,1.4478,1.4469,1.0324
2,4,1.7683,1.7763,1.3451
2,3,1.6001,1.5998,1.491
2,2,1.4478,1.4586,1.439
2,1,1.31,1.3175,0.49031
2,4,1.7683,1.7763,1.4703
2,10,1.9543,1.9645,1.8976
2,8,1.6001,1.5998,1.0845
2,4,1.7683,1.7763,1.2409
2,5,1.9543,1.9645,1.7414
2,8,1.6001,1.5998,1.6683
2,10,1.9543,1.9646,1.7516
2,3,1.6001,1.5998,1.1994
2,4,1.7683,1.7763,1.1993
2,10,1.9543,1.9645,1.1783
2,8,1.6001,1.5998,1.5014
2,9,1.7683,1.7762,1.5014
2,9,1.7683,1.7762,2.1793
2,7,1.4478,1.4587,1.3975
2,9,1.7683,1.7762,1.0222
2,7,1.4478,1.4586,1.6166
2,5,1.9543,1.9645,1.7624
2,6,1.31,1.3176,2.6672
2,1,1.31,1.3175,0.94921
2,1,1.31,1.3175,1.2828
2,5,1.9543,1.9645,1.825
2,10,1.9543,1.9645,2.0023
2,2,1.4478,1.4587,1.8246
2,5,1.9543,1.9645,1.8459
2,6,1.31,1.3174,0.75096
2,3,1.6001,1.5997,1.3035
2,6,1.31,1.3175,1.0951
2,2,1.4478,1.4468,0.98029
2,6,1.31,1.3175,0.96992
2,7,1.4478,1.4586,0.68849
2,3,1.6001,1.5999,1.3853
2,6,1.31,1.3175,1.1681
2,9,1.7683,1.7761,1.4078
2,1,1.31,1.3176,1.2877
2,10,1.9543,1.9645,1.5955
2,1,1.31,1.3175,0.80288
2,9,1.7683,1.7763,1.1681
2,7,1.4478,1.4586,1.0222
2,6,1.31,1.3175,1.3453
2,7,1.4478,1.4586,1.5851
2,5,1.9543,1.9644,1.7937
2,5,1.9543,1.9645,2.0335
2,10,1.9543,1.9645,2.0021
2,10,1.9543,1.9645,1.3557
2,4,1.7683,1.7761,1.9083
2,8,1.6001,1.5998,1.0534
2,8,1.6001,1.5998,1.5017
2,5,1.9543,1.9645,2.1274
2,10,1.9543,1.9645,1.5643
2,4,1.7683,1.7763,1.2411
2,6,1.31,1.3176,1.4705
2,4,1.7683,1.7763,1.366
2,8,1.6001,1.5999,1.2202
2,2,1.4478,1.4587,1.3558
2,5,1.9543,1.9645,1.9187
2,1,1.31,1.3175,1.6893
2,9,1.7683,1.7763,1.7831
2,9,1.7683,1.7763,1.7728
2,7,1.4478,1.4587,1.4598
2,1,1.31,1.3176,1.0421
2,8,1.6001,1.5999,1.3661
2,7,1.4478,1.4587,1.439
2,3,1.6001,1.5998,1.3453
2,2,1.4478,1.4586,1.1784
2,2,1.4478,1.4586,1.5747
2,2,1.4478,1.4468,1.8145
2,3,1.6001,1.5999,1.8977
2,3,1.6001,1.5998,2.1055
2,4,1.7683,1.7763,1.4601
2,3,1.6001,1.5998,1.3559
2,6,1.31,1.3175,1.5957
2,6,1.31,1.3175,1.4182
2,5,1.9543,1.9645,1.0326
2,10,1.9543,1.9644,1.2119
2,4,1.7683,1.7763,1.2932
2,5,1.9543,1.9645,1.1891
2,9,1.7683,1.7764,1.2828
2,3,1.6001,1.5998,1.5121
2,3,1.6001,1.5998,1.3559
2,3,1.6001,1.5998,1.8664
2,9,1.7683,1.7762,1.5433
2,9,1.7683,1.7763,1.7805
2,2,1.4478,1.4587,1.8563
2,2,1.4478,1.4586,0.99085
2,7,1.4478,1.4587,1.3141
2,8,1.6001,1.5998,1.262
2,1,1.31,1.3175,1.1889
2,6,1.31,1.3175,1.1577
2,6,1.31,1.3173,1.6163
2,2,1.4478,1.4586,1.3346
2,7,1.4478,1.4469,1.2723
2,1,1.31,1.3174,2.023
2,1,1.31,1.3175,1.2931
2,9,1.7683,1.7764,1.0744
2,5,1.9543,1.9645,1.241
2,4,1.7683,1.7763,1.7205
2,8,1.6001,1.5997,1.5851
2,8,1.6001,1.5998,1.1472
2,8,1.6001,1.5998,1.3035
2,7,1.4478,1.4586,1.1368
2,2,1.4478,1.4587,1.1565
2,5,1.9543,1.9645,1.2827
2,10,1.9543,1.9645,1.6475
2,1,1.31,1.3175,1.6371
2,10,1.9543,1.9645,2.1168
2,7,1.4478,1.4587,1.0221
2,10,1.9543,1.9644,1.6476
2,4,1.7683,1.7763,1.1765
2,3,1.6001,1.5998,1.6996
2,6,1.31,1.3174,1.731
2,4,1.7683,1.7763,1.5643
2,9,1.7683,1.7762,1.5643
2,3,1.6001,1.5998,1.3515
2,2,1.4478,1.4587,1.4703
2,1,1.31,1.3175,0.96996
2,7,1.4478,1.4586,1.1577
2,8,1.6001,1.5998,1.4912
2,10,1.9543,1.9646,2.2685
2,5,1.9543,1.9645,1.3662
2,4,1.7683,1.7763,1.5122
2,5,1.9543,1.9645,1.5225
2,3,1.6001,1.5999,1.5539
2,2,1.4478,1.4587,1.5225
2,4,1.7683,1.7763,1.9188
2,7,1.4478,1.4587,1.2411
2,1,1.31,1.3176,1.1786
2,3,1.6001,1.5998,1.2828
2,4,1.7683,1.7763,1.898
2,1,1.31,1.3175,0.084055
2,2,1.4478,1.4587,1.6581
2,9,1.7683,1.7763,1.5228
2,8,1.6001,1.5999,0.84485
2,8,1.6001,1.5999,1.5004
2,7,1.4478,1.4469,2.065
2,5,1.9543,1.9645,1.8252
2,8,1.6001,1.5998,1.0639
2,1,1.31,1.3175,1.4497
2,5,1.9543,1.9645,1.8754
2,2,1.4478,1.4469,1.563
2,10,1.9543,1.9646,1.1996
2,6,1.31,1.3176,1.335
2,9,1.7683,1.7762,1.187
2,9,1.7683,1.7763,1.9184
2,7,1.4478,1.4586,1.0534
2,6,1.31,1.3175,1.5539
2,10,1.9543,1.9645,1.5644
2,6,1.31,1.3175,1.0116
2,10,1.9543,1.9645,2.3254
2,6,1.31,1.3175,1.3038
2,3,1.6001,1.5998,1.5852
2,4,1.7683,1.7763,1.8145
1,8,0.59996,0.59986,0.90741
1,10,0.7328,0.74106,0.92679
1,9,0.66306,0.67055,0.77186
1,5,0.7328,0.74101,0.94923
1,1,0.4912,0.49414,0.7823
1,6,0.4912,0.49407,0.79291
1,5,0.7328,0.74113,0.88674
1,8,0.59996,0.59994,0.70759
1,3,0.59996,0.59997,0.53215
1,10,0.7328,0.74108,0.68726
1,1,0.4912,0.4941,0.27149
1,2,0.54286,0.55297,0.94637
1,3,0.59996,0.59994,0.60353
