2,6,1.31,1.3401,0.99765
2,8,1.6001,1.6229,1.2618
2,4,1.7683,1.7754,1.3659
2,9,1.7683,1.7755,1.5898
2,10,1.9543,1.9637,2.0215
2,7,1.4478,1.4581,1.4139
2,2,1.4478,1.4582,1.3978
2,2,1.4478,1.4581,1.3339
2,5,1.9543,1.9641,1.67
2,3,1.6001,1.611,1.5738
2,9,1.7683,1.7756,1.822
2,2,1.4478,1.4581,1.2859
2,9,1.7683,1.7756,1.5579
2,6,1.31,1.3175,1.3499
2,1,1.31,1.317,1.6138
2,7,1.4478,1.4581,1.3738
2,8,1.6001,1.611,1.4139
2,1,1.31,1.3171,0.64593
2,2,1.4478,1.4582,1.6059
2,4,1.7683,1.7755,1.5659
2,6,1.31,1.317,1.3339
2,8,1.6001,1.611,1.5339
2,4,1.7683,1.7756,1.5099
2,9,1.7683,1.7761,1.8058
2,10,1.9543,1.9637,1.6218
2,7,1.4478,1.4582,1.9499
2,2,1.4478,1.4581,1.294
2,2,1.4478,1.4581,1.2539
2,5,1.9543,1.9638,1.8138
2,3,1.6001,1.611,1.6858
2,9,1.7683,1.7756,1.5899
2,2,1.4478,1.4655,1.2939
2,9,1.7683,1.7758,1.7579
2,6,1.31,1.317,1.3979
2,1,1.31,1.317,1.3819
2,7,1.4478,1.4581,1.1819
2,8,1.6001,1.611,1.1659
2,1,1.31,1.317,1.2059
2,2,1.4478,1.4581,1.8938
2,4,1.7683,1.7752,1.3019
2,3,1.6001,1.6109,1.1339
2,7,1.4478,1.4581,1.2459
2,5,1.9543,1.9638,1.302
2,1,1.31,1.317,1.3579
2,6,1.31,1.3171,1.4939
2,5,1.9543,1.9638,2.3018
2,4,1.7683,1.7757,1.3979
2,9,1.7683,1.7757,1.4859
2,1,1.31,1.317,1.5819
2,7,1.4478,1.4582,1.2779
2,8,1.6001,1.611,1.9578
2,10,1.9543,1.9638,1.4538
2,5,1.9543,1.9638,1.4939
2,10,1.9543,1.9639,1.5499
2,3,1.6001,1.6114,1.1738
2,6,1.31,1.317,1.2939
2,10,1.9543,1.9638,1.5419
2,8,1.6001,1.6109,1.4779
2,3,1.6001,1.611,1.5338
2,4,1.7683,1.7756,1.2858
2,3,1.6001,1.611,1.5658
2,1,1.31,1.317,1.1899
2,5,1.9543,1.9638,1.3658
2,2,1.4478,1.4581,1.6459
2,7,1.4478,1.4581,1.2699
2,7,1.4478,1.4581,1.158
2,10,1.9543,1.9637,1.5819
2,1,1.31,1.317,1.6619
2,9,1.7683,1.7756,1.8458
2,4,1.7683,1.7757,1.9738
2,6,1.31,1.3167,1.2139
2,10,1.9543,1.9638,2.1498
2,3,1.6001,1.611,1.7898
2,8,1.6001,1.611,1.4859
2,9,1.7683,1.7756,1.8298
2,4,1.7683,1.7756,1.8378
2,5,1.9543,1.9638,1.5019
2,2,1.4478,1.4581,1.5339
2,4,1.7683,1.7756,1.8859
2,5,1.9543,1.9637,1.4779
2,2,1.4478,1.4581,1.2139
2,6,1.31,1.317,1.4618
2,1,1.31,1.317,1.3339
2,6,1.31,1.317,1.1979
2,8,1.6001,1.611,1.3979
2,9,1.7683,1.7756,1.5178
2,3,1.6001,1.611,1.3419
2,7,1.4478,1.4577,1.6939
2,6,1.31,1.317,1.5739
2,4,1.7683,1.7756,1.3419
2,7,1.4478,1.4581,1.3419
2,10,1.9543,1.9639,1.5899
