"","Exp","NSub","modelname","targetDur","rep","repError","sd","cv","rep_model","repError_model","rre_model","sd_model","cv_model"
"18","Exp1",1,"mixed",0.475682846001088,1.51450124912624,-0.182555025721484,0.296444036709298,0.195737069797946,0.538251974131242,0.0625691281301543,0.131535388875493,0.0899257364175963,0.167069961169654
"19","Exp1",1,"mixed",0.4,1.64873226664752,-0.369419129961401,0.209136085362222,0.126846601836375,0.469059916000689,0.0690599160006892,0.172649790001723,0.0783658219524763,0.167069961169654
"20","Exp1",1,"mixed",1.42704853800327,1.80004956963629,-0.59995043036371,0.342440331332619,0.19023938957515,1.28776913761859,-0.139279400384685,-0.0975996237518065,0.215147539817416,0.167069961169654
"21","Exp1",2,"short",0.475682846001088,0.495796824253193,0.0957968242531933,0.0688406565505871,0.138848522586404,0.519285665141847,0.0436028191407595,0.0916636357760518,0.068216681586929,0.131366386877433
"22","Exp1",2,"short",0.565685424949238,0.513394517859585,0.0377116718584968,0.0609632193876939,0.118745364952198,0.54871424314307,-0.0169711818061683,-0.0300010943497284,0.0720826075498902,0.131366386877433
"23","Exp1",2,"short",0.672717132202972,0.565657901299597,-2.75236496410501e-05,0.0734225454560585,0.129800264943476,0.579810576026256,-0.0929065561767165,-0.138106422044689,0.0761676204458923,0.131366386877433
"24","Exp1",2,"short",0.8,0.546056968764317,-0.126660163438655,0.0625719565081296,0.114588696944432,0.61266917757818,-0.18733082242182,-0.234163528027275,0.0804841362096138,0.131366386877433
"25","Exp1",2,"short",0.4,0.631636380965119,-0.168363619034881,0.0885628045411393,0.140211690159168,0.491435397188153,0.0914353971881527,0.228588492970382,0.0645580925122837,0.131366386877433
"26","Exp1",2,"long",2.4,1.30137562550517,0.101375625505171,0.155238251357997,0.119287812308407,2.00406565807579,-0.395934341924207,-0.16497264246842,0.235396208082712,0.117459329305971
"27","Exp1",2,"long",1.2,1.49176477235305,0.064716234349784,0.141470248836759,0.0948341531175919,1.32654635153086,0.12654635153086,0.105455292942383,0.155815244744098,0.117459329305971
"28","Exp1",2,"long",2.01815139660892,1.65390557762087,-0.0431506972268453,0.197812926098708,0.119603518347921,1.80765092129964,-0.210500475309285,-0.10430360956219,0.212325464835176,0.117459329305971
"29","Exp1",2,"long",1.42704853800327,1.84135210336268,-0.176799293246235,0.205138238852742,0.111406307613909,1.47068549332378,0.0436369553205127,0.0305784660846713,0.172745731665833,0.117459329305971
"30","Exp1",2,"long",1.69705627484772,1.94722909364718,-0.452770906352816,0.274933831031864,0.141192339375389,1.63048642648406,-0.0665698483636643,-0.0392266593337559,0.191515842097307,0.117459329305971
"31","Exp1",2,"mixed",1.2,0.44408146299527,0.0440814629952701,0.0952945887153818,0.214588080467562,1.17799933195132,-0.0220006680486837,-0.0183338900405698,0.137591995953167,0.116801421037523
"32","Exp1",2,"mixed",0.8,0.540202706877088,0.0645198608760002,0.0280878031780311,0.0519949323105148,0.821571595693292,0.0215715956932921,0.0269644946166152,0.101459408459035,0.123494299207627
"33","Exp1",2,"mixed",0.672717132202972,0.591643980529625,0.0259585555803868,0.0678141060783806,0.114619785394715,0.704305282165715,0.0315881499627434,0.0469560658568342,0.0901411931160263,0.127985967730989
"34","Exp1",2,"mixed",0.4,0.673914337519818,0.00119720531684612,0.0867804252388277,0.128770706315883,0.443718498150813,0.0437184981508126,0.109296245377032,0.0670804687966161,0.151177985763885
"35","Exp1",2,"mixed",1.42704853800327,0.792543377051386,-0.00745662294861437,0.122901347331346,0.155072076671178,1.37413535775409,-0.0529131802491829,-0.0370787529926762,0.158107952449552,0.115059955016343
"36","Exp1",2,"mixed",0.565685424949238,1.18019836173049,-0.0198016382695114,0.0858102382032737,0.0727083183520546,0.603776874817506,0.0380914498682678,0.067336806267699,0.080819163800251,0.133856010673941
"37","Exp1",2,"mixed",2.01815139660892,1.45276211387526,0.0257135758719864,0.125324729961442,0.0862665186299065,1.86981420729276,-0.148337189316156,-0.0735015170642825,0.210916199026921,0.112800618480859
"38","Exp1",2,"mixed",2.4,1.70644575875121,0.00938948390349429,0.18510146372828,0.10847192931801,2.18113690303696,-0.218863096963039,-0.0911929570679328,0.244479229980377,0.112087980190501
"39","Exp1",2,"mixed",1.69705627484772,1.89573208393575,-0.122419312673168,0.221429299753796,0.116804110470127,1.60292788816962,-0.0941283866780995,-0.0554656837685279,0.182354126180368,0.113763150249134
"40","Exp1",2,"mixed",0.475682846001088,2.00018292712879,-0.399817072871206,0.229971349594633,0.114975158759479,0.517597303038003,0.0419144570369152,0.0881142916741196,0.0732155816184659,0.141452788082032
"41","Exp1",3,"long",1.42704853800327,1.31676572861811,0.116765728618113,0.2348369248257,0.178343740060847,1.4217700217327,-0.00527851627057152,-0.00369890450815165,0.237236446757171,0.166859930319851
"42","Exp1",3,"long",1.2,1.46401774811326,0.036969210109991,0.236082197417644,0.16125637665383,1.35000775806875,0.150007758068748,0.12500646505729,0.227772594539572,0.168719470816532
"43","Exp1",3,"long",1.69705627484772,1.50416418418042,-0.192892090667301,0.255253706358147,0.169698034990262,1.49734694679796,-0.199709328049763,-0.117679850108496,0.24730994148392,0.165165422758424
"44","Exp1",3,"long",2.01815139660892,1.57505926223948,-0.443092134369443,0.228943652600018,0.145355580001794,1.57694130894165,-0.441210087667266,-0.218620906443703,0.258023256399907,0.163622612291815
"45","Exp1",3,"long",2.4,1.6467071368762,-0.753292863123803,0.295249922363233,0.179297165689901,1.66076666277275,-0.739233337227247,-0.308013890511353,0.269407968207937,0.162219036693658
"46","Exp1",3,"short",0.4,0.499594177497658,0.0995941774976582,0.122666453596067,0.245532192169398,0.496538114987809,0.0965381149878091,0.241345287469523,0.0922016417229766,0.185688951039016
"47","Exp1",3,"short",0.672717132202972,0.534769555661177,0.059086709660089,0.0926458795872806,0.173244491214043,0.623062973403206,-0.0496541587997655,-0.0738113486676951,0.0924919735359121,0.148447231634895
"48","Exp1",3,"short",0.475682846001088,0.574205930114062,0.0085205051648243,0.0785665337873175,0.136826406114808,0.535565231566154,0.0598823855650664,0.125887208396263,0.0922842899867276,0.172311951089245
"49","Exp1",3,"short",0.8,0.61846844594329,-0.0542486862596819,0.0711549093897858,0.115050185432274,0.672034745286729,-0.127965254713271,-0.159956568391588,0.0926216667554009,0.137822735215696
"50","Exp1",3,"short",0.565685424949238,0.676826011666608,-0.123173988333392,0.0962707380267722,0.142238531568425,0.577659818258969,0.0119743933097309,0.0211679367747639,0.0923803478269952,0.159921713276551
"51","Exp1",3,"mixed",1.69705627484772,0.486520859715321,0.0865208597153209,0.102458849654645,0.210594977807524,1.33007344843027,-0.366982826417454,-0.216246704282322,0.266287805563386,0.200205338943992
"52","Exp1",3,"mixed",1.42704853800327,0.578503053781657,0.102820207780569,0.0784335142138925,0.135580121316862,1.18130229509367,-0.245746242909598,-0.172205945603957,0.236503026384544,0.200205338943992
"53","Exp1",3,"mixed",0.672717132202972,0.64185134372149,0.0761659187722524,0.147968007502164,0.23053314283684,0.705985065443265,0.0332679332402926,0.0494530786384894,0.141341979316465,0.200205338943992
"54","Exp1",3,"mixed",0.565685424949238,0.675074037889447,0.0023569056864749,0.0757203981889991,0.112166064667116,0.627019341747058,0.0613339167978195,0.108424071211174,0.125532619838908,0.200205338943992
"55","Exp1",3,"mixed",0.8,0.702259833161057,-0.0977401668389435,0.0876012080789352,0.124741874648617,0.794895594831576,-0.00510440516842425,-0.00638050646053032,0.159142341988342,0.200205338943992
"56","Exp1",3,"mixed",2.01815139660892,1.23190491437624,0.0319049143762435,0.250825108576851,0.203607523315915,1.49758058167397,-0.520570814934948,-0.257944382076418,0.299823627949978,0.200205338943992
"57","Exp1",3,"mixed",2.4,1.23732896117144,-0.189719576831827,0.33430275448395,0.270180982563803,1.68618327149813,-0.713816728501867,-0.297423636875778,0.337582893391973,0.200205338943992
"58","Exp1",3,"mixed",1.2,1.33386597958166,-0.363190295266062,0.235681181355868,0.176690300947465,1.04917146796705,-0.150828532032954,-0.125690443360795,0.210049729354708,0.200205338943992
"59","Exp1",3,"mixed",0.475682846001088,1.43479859692049,-0.583352799688429,0.264329049153179,0.184227284387167,0.556886078996679,0.0812032329955906,0.170708768832511,0.111491566198721,0.200205338943992
"60","Exp1",3,"mixed",0.4,1.57284839841252,-0.827151601587478,0.295433531716505,0.187833444097147,0.494597350244739,0.0945973502447393,0.236493375611848,0.0990210301465483,0.200205338943992
"61","Exp1",4,"short",0.672717132202972,0.491551144132848,0.0915511441328476,0.0993349536518518,0.202084675903034,0.551412392517868,-0.121304739685104,-0.180320574396349,0.0815030210108185,0.147807742656378
"62","Exp1",4,"short",0.4,0.538201980682489,0.062519134681401,0.0905955590014156,0.168330036404794,0.500432523034233,0.100432523034233,0.251081307585582,0.08147515824928,0.162809478799016
"63","Exp1",4,"short",0.8,0.52653751811455,-0.039147906834688,0.0620927784337261,0.117926598385754,0.569534697408376,-0.230465302591624,-0.28808162823953,0.0815135738645311,0.143123104238341
"64","Exp1",4,"short",0.565685424949238,0.533945870053441,-0.138771262149531,0.0656728742861712,0.122995378313532,0.533866730167382,-0.0318186947818563,-0.056248037121889,0.0814931278046082,0.152646949509399
"65","Exp1",4,"short",0.475682846001088,0.579736430320963,-0.220263569679037,0.0810639607734395,0.13982899216556,0.516879361884085,0.0411965158829968,0.0866050063173868,0.0814838530846371,0.157645785638682
"66","Exp1",4,"long",2.01815139660892,1.13925093586352,-0.0607490641364841,0.135741420911026,0.119149712006282,1.91643515811351,-0.101716238495412,-0.0504006977208571,0.218366452294037,0.113944085908438
"67","Exp1",4,"long",1.42704853800327,1.45977143259957,0.0327228945963014,0.198889709434514,0.136247158283081,1.38841727701251,-0.0386312609907624,-0.0270707407365522,0.183624502656514,0.132254550340675
"68","Exp1",4,"long",1.69705627484772,1.63548007136493,-0.061576203482787,0.207625066020593,0.12695053254138,1.63119946168425,-0.0658568131634676,-0.038806499312686,0.198960446969452,0.121971868948523
"69","Exp1",4,"long",1.2,1.85111609134982,-0.1670353052591,0.256242298642245,0.138425839329934,1.18176996767546,-0.0182300323245437,-0.0151916936037864,0.171660189034819,0.145256855166556
"70","Exp1",4,"long",2.4,2.28104389617836,-0.118956103821642,0.187291115994345,0.0821076333989587,2.25154789559664,-0.148452104403365,-0.061855043501402,0.242615926188056,0.107755169971086
"71","Exp1",4,"mixed",1.69705627484772,0.477376936723333,0.0773769367233334,0.0551996734768501,0.115631211377188,1.65371528316677,-0.0433409916809502,-0.0255389242674579,0.180611380627608,0.109215523655165
"72","Exp1",4,"mixed",0.8,0.498516163113566,0.022833317112478,0.0699211251492413,0.140258491745859,0.800598859794592,0.000598859794591955,0.000748574743239944,0.105228360122767,0.131437059690248
"73","Exp1",4,"mixed",0.565685424949238,0.564811164875274,-0.000874260073963931,0.0804103253984715,0.142366742017623,0.573096248510369,0.00741082356113143,0.0131006089856327,0.0886389959133594,0.154666857694071
"74","Exp1",4,"mixed",2.4,0.62022721527202,-0.0524899169309521,0.0796352962916186,0.128396971836671,2.31019235175511,-0.0898076482448884,-0.0374198534353702,0.243720879011496,0.105498089293879
"75","Exp1",4,"mixed",0.672717132202972,0.724225574946721,-0.0757744250532791,0.0878123495380227,0.121249998033393,0.677362682106093,0.00464554990312127,0.00690565124736502,0.0959094454042096,0.141592455471569
"76","Exp1",4,"mixed",1.42704853800327,1.21561406681151,0.0156140668115051,0.186563117942342,0.153472325663101,1.39915889954312,-0.0278896384601475,-0.01954358083655,0.156917297259426,0.112151162609669
"77","Exp1",4,"mixed",2.01815139660892,1.41903555800582,-0.00801297999745358,0.172737485225243,0.121728792665346,1.95458445689932,-0.0635669397095981,-0.0314976070756679,0.209266940914918,0.107064670537129
"78","Exp1",4,"mixed",0.4,1.70301912720626,0.00596285235853642,0.159872091103165,0.0938756873303175,0.41024204074051,0.0102420407405103,0.0256051018512758,0.078796335058042,0.192072794187086
"79","Exp1",4,"mixed",0.475682846001088,1.91616925385175,-0.101982142757174,0.188580497565639,0.0984153655459024,0.484879546412946,0.00919670041185794,0.0193336810212343,0.0830445701397927,0.171268453689461
"80","Exp1",4,"mixed",1.2,2.33670697578103,-0.0632930242189714,0.209229628677229,0.0895403791942272,1.18378637852456,-0.0162136214754351,-0.0135113512295293,0.13747072542399,0.116127983830435
"81","Exp1",5,"short",0.8,0.484424893136488,0.0844248931364876,0.0856367856947124,0.176780316016056,0.675592916652266,-0.124407083347734,-0.155508854184668,0.111580947279602,0.165160031328502
"82","Exp1",5,"short",0.475682846001088,0.575565209358299,0.0998823633572112,0.0636094065084295,0.110516420162622,0.552499998369264,0.0768171523681757,0.161488170140993,0.0968543945227015,0.175302072051716
"83","Exp1",5,"short",0.565685424949238,0.60955166316422,0.0438662382149817,0.135338883297607,0.222030209211561,0.590812782934986,0.0251273579857481,0.044419313062561,0.101342065874332,0.171529914046365
"84","Exp1",5,"short",0.4,0.65973154219168,-0.0129855900112921,0.122850922980104,0.186213505226661,0.516671705513229,0.116671705513229,0.291679263783073,0.0927520837012481,0.179518411230036
"85","Exp1",5,"short",0.672717132202972,0.640615062765543,-0.159384937234457,0.0722499590133702,0.112782173278078,0.631782344813852,-0.0409347873891197,-0.060849925517831,0.106241646056092,0.16816178376652
"86","Exp1",5,"long",1.2,1.16535661196667,-0.0346433880333276,0.195588017157981,0.167835334823307,1.21719710040188,0.0171971004018796,0.0143309170015663,0.213642433002668,0.175519998307694
"87","Exp1",5,"long",2.01815139660892,1.43197033641307,0.00492179840980036,0.204485313220811,0.142799964511154,1.75557645929632,-0.262574937312601,-0.130106659863974,0.308138777164718,0.175519998307694
"88","Exp1",5,"long",2.4,1.64830901205924,-0.0487472627884775,0.282260583154846,0.171242516475849,1.9835326880268,-0.416467311973196,-0.173528046655498,0.348149654045721,0.175519998307694
"89","Exp1",5,"long",1.42704853800327,1.69277458700479,-0.32537680960413,0.319569170003322,0.188784243606097,1.37524641757062,-0.0518021204326466,-0.0363001811452947,0.241383248884658,0.175519998307694
"90","Exp1",5,"long",1.69705627484772,1.94500750186694,-0.454992498133061,0.377379227056712,0.1940245611878,1.55381795472268,-0.143238320125036,-0.0844039895718187,0.27272612478339,0.175519998307694
"91","Exp1",5,"mixed",0.475682846001088,0.561472224807053,0.161472224807053,0.193861450493705,0.345273447070911,0.6196427706974,0.143959924696312,0.302638461543308,0.183107469153977,0.295504890580571
"92","Exp1",5,"mixed",2.01815139660892,0.685217432975977,0.209534586974889,0.144626624689438,0.211066761774155,1.73004055741393,-0.288110839194992,-0.142759774950037,0.351239287275525,0.20302373014917
"93","Exp1",5,"mixed",0.565685424949238,0.696402238082066,0.130716813132828,0.20286044762052,0.291297811131697,0.700824640457254,0.135139215508016,0.238894639224871,0.192923772535838,0.275281092300015
"94","Exp1",5,"mixed",0.8,0.755026383057074,0.0823092508541018,0.196569523244414,0.2603478867169,0.896489720784502,0.0964897207845017,0.120612150980627,0.219046753830768,0.244338277118319
"95","Exp1",5,"mixed",1.42704853800327,0.800867940332561,0.000867940332561325,0.236643909961092,0.295484309014575,1.35244724341634,-0.0746012945869303,-0.0522766343261965,0.288601100707257,0.213391762312471
"96","Exp1",5,"mixed",1.69705627484772,1.27189646771694,0.0718964677169426,0.253357837418605,0.199196903088647,1.52963674866713,-0.167419526180594,-0.0986529018877803,0.317608384589575,0.207636476350564
"97","Exp1",5,"mixed",2.4,1.33846250599228,-0.0885860320109914,0.330108172569382,0.246632364441658,1.95670006810775,-0.443299931892245,-0.184708304955102,0.390055295316755,0.19934342604381
"98","Exp1",5,"mixed",0.672717132202972,1.5339044941448,-0.163151780702919,0.323856741471183,0.211132272385539,0.792642470627472,0.1199253384245,0.178270082154406,0.204795959153196,0.258371165742703
"99","Exp1",5,"mixed",0.4,1.66311939053795,-0.355032006070967,0.331748523260068,0.199473666862101,0.547864816834975,0.147864816834975,0.369662042087438,0.175050696811156,0.319514397406329
"100","Exp1",5,"mixed",1.2,2.03199357287459,-0.368006427125406,0.39344083699426,0.193623071571861,1.19578295161794,-0.00421704838205517,-0.00351420698504597,0.263712042511281,0.220535041208329
"101","Exp1",6,"short",0.4,0.541826253937286,0.141826253937286,0.0736836227297347,0.135991237401839,0.556623983782507,0.156623983782507,0.391559959456266,0.0637721404105615,0.114569515990313
"102","Exp1",6,"short",0.8,0.58451419773894,0.108831351737852,0.0697788795170848,0.119379272200758,0.60189715274928,-0.19810284725072,-0.247628559063401,0.0638067657908654,0.106009416225705
"103","Exp1",6,"short",0.672717132202972,0.587330490772047,0.0216450658228086,0.0421246692702642,0.0717222584764691,0.590244835101037,-0.082472297101935,-0.122595803130299,0.0637975971841132,0.108086667413519
"104","Exp1",6,"short",0.565685424949238,0.580044307465225,-0.0926728247377476,0.0656733823531849,0.113221320350812,0.578818098361352,0.0131326734121141,0.0232155060620354,0.0637887788940355,0.110205225224683
"105","Exp1",6,"short",0.475682846001088,0.601511184754502,-0.198488815245498,0.0635248470920466,0.105608754586955,0.567612575437957,0.0919297294368691,0.193258449846768,0.0637802975811611,0.112365899455187
"106","Exp1",6,"long",1.42704853800327,1.37843973241337,0.178439732413366,0.19685375038155,0.142809109279591,1.48382643795162,0.0567778999483481,0.0397869437768332,0.219206032056732,0.147730237479351
"107","Exp1",6,"long",1.69705627484772,1.42990095464367,0.00285241664039749,0.211524607266702,0.147929551749557,1.63366978676893,-0.0633864880787889,-0.0373508462967598,0.237828257564562,0.145579149158985
"108","Exp1",6,"long",2.01815139660892,1.62603741636841,-0.0710188584793086,0.247996114428345,0.152515625982469,1.79864497891408,-0.21950641769484,-0.108766080713109,0.258609793805241,0.143780344001724
"109","Exp1",6,"long",1.2,1.83568335737504,-0.182468039233881,0.304996631451223,0.166148824210814,1.34772701055994,0.147727010559938,0.123105842133282,0.202558575572185,0.150296442814504
"110","Exp1",6,"long",2.4,1.97209433115298,-0.427905668847022,0.239957319256209,0.121676390153162,1.98028009477439,-0.419719905225614,-0.174883293844006,0.281752800343219,0.142279267002034
"111","Exp1",6,"mixed",0.475682846001088,0.599505963913901,0.199505963913901,0.119223134256599,0.198868971174608,0.617434245780626,0.141751399779538,0.297995609829525,0.124606531569368,0.201813443975443
"112","Exp1",6,"mixed",1.2,0.593913275667384,0.118230429666296,0.116487491664422,0.196135524220307,1.15076671001904,-0.0492332899809627,-0.0410277416508022,0.172038505471312,0.149499028754895
"113","Exp1",6,"mixed",1.69705627484772,0.697339788260544,0.131654363311306,0.139578537527868,0.200158573879794,1.45298877947965,-0.244067495368071,-0.143818150868316,0.203318089362781,0.139930942505691
"114","Exp1",6,"mixed",1.42704853800327,0.765060656561185,0.0923435243582134,0.0782297597697358,0.102253016278951,1.29307815597371,-0.133970382029558,-0.0938793449990213,0.186510986774385,0.144237984311118
"115","Exp1",6,"mixed",0.4,0.789335077019652,-0.0106649229803477,0.179020147903093,0.226798672851372,0.549481694039617,0.149481694039617,0.373704235099042,0.119765106823971,0.217960139751874
"116","Exp1",6,"mixed",0.672717132202972,1.26076453702629,0.0607645370262941,0.181205938394434,0.143727026794263,0.779588967403208,0.106871835200236,0.158865933516899,0.137501818468199,0.176377327306483
"117","Exp1",6,"mixed",2.01815139660892,1.3142956352599,-0.112752902743374,0.162566238794856,0.123690769742768,1.63267501159201,-0.385476385016908,-0.191004691553181,0.222734923014961,0.136423306189867
"118","Exp1",6,"mixed",0.565685424949238,1.41877860055151,-0.278277674296214,0.171356114857249,0.12077720568286,0.693790260891213,0.128104835941975,0.226459495493402,0.130463060186401,0.188043948640636
"119","Exp1",6,"mixed",0.8,1.55388900859992,-0.464262388009003,0.217242474823727,0.139805657689455,0.875998111181468,0.0759981111814678,0.0949976389768348,0.145904903368327,0.166558467998913
"120","Exp1",6,"mixed",2.4,1.89697623679012,-0.503023763209875,0.257337358778718,0.135656606439182,1.83458243526946,-0.56541756473054,-0.235590651971058,0.245063363648956,0.133579913847241
"121","Exp1",7,"short",0.565685424949238,0.46479169964547,0.0647916996454699,0.0562856875217811,0.121098736411847,0.568372873878586,0.00268744892934802,0.00475078340508629,0.0722718131270986,0.12715563400117
"122","Exp1",7,"short",0.475682846001088,0.507004345816949,0.0313214998158613,0.0652820417592918,0.128760319902389,0.510978654889575,0.0352958088884873,0.0742002979195229,0.0649738148235489,0.12715563400117
"123","Exp1",7,"short",0.8,0.571010921611363,0.00532549666212462,0.0678215691007304,0.118774556727114,0.70322533800562,-0.0967746619943797,-0.120968327492975,0.0894190636997916,0.12715563400117
"124","Exp1",7,"short",0.4,0.624062297752213,-0.0486548344507588,0.0659086060368991,0.105612222168032,0.459380096680221,0.0593800966802212,0.148450241700553,0.0584127674408922,0.12715563400117
"125","Exp1",7,"short",0.672717132202972,0.706889506919322,-0.0931104930806779,0.115678013833823,0.163643699194173,0.632213734702509,-0.0405033975004627,-0.0602086606116671,0.080389538260345,0.12715563400117
"126","Exp1",7,"long",1.69705627484772,1.31895031010352,0.118950310103522,0.135830333869731,0.102983662712108,1.72956321861858,0.0325069437708612,0.0191549003133547,0.173061117575807,0.100060590854859
"127","Exp1",7,"long",1.42704853800327,1.46268355171236,0.0356350137090863,0.137770275225084,0.094190076222432,1.49925329489138,0.0722047568881123,0.0505972676928995,0.151359618800914,0.100956669107657
"128","Exp1",7,"long",2.4,1.71680955895237,0.0197532841046497,0.191583423428916,0.111592705451747,2.30175607855387,-0.0982439214461261,-0.0409349672692192,0.227572208786849,0.0988689509315104
"129","Exp1",7,"long",1.2,2.05304406037235,0.034892663763429,0.184382054149209,0.0898091072218729,1.29961161179062,0.0996116117906165,0.0830096764921804,0.132738438162761,0.102137005362604
"130","Exp1",7,"long",2.01815139660892,2.27410336536714,-0.125896634632863,0.229262120635481,0.100814291965338,1.99525252830275,-0.0228988683061671,-0.011346457131335,0.198292091294125,0.099381952149586
"131","Exp1",7,"mixed",1.42704853800327,0.448806874159085,0.0488068741590854,0.0780244090907302,0.173848516106002,1.48933845811067,0.0622899201074028,0.0436494754372959,0.154928306601464,0.104024915060611
"132","Exp1",7,"mixed",0.672717132202972,0.48253441098229,0.00685156498120235,0.0487794214736483,0.101090037028341,0.754964426486525,0.0822472942835527,0.122261334439654,0.130860000995688,0.173332671586512
"133","Exp1",7,"mixed",0.4,0.663937547161898,0.09825212221266,0.17345620623346,0.261253798606398,0.472015361823413,0.0720153618234134,0.180038404558533,0.125201617475745,0.265249031285944
"134","Exp1",7,"mixed",2.4,0.760216531426197,0.0874993992232253,0.125440526482778,0.165006312408711,2.38212068041229,-0.0178793195877049,-0.00744971649487706,0.196029675303686,0.0822920840726496
"135","Exp1",7,"mixed",2.01815139660892,0.923625941848124,0.123625941848124,0.178445422368634,0.193200964030498,2.03691844561746,0.0187670490085448,0.00929912842023589,0.179056561969036,0.0879056117117923
"136","Exp1",7,"mixed",1.69705627484772,1.33790663125449,0.13790663125449,0.139785089438919,0.104480451904068,1.74174078929475,0.0446845144470323,0.0263306026496039,0.165548574243303,0.0950477678772943
"137","Exp1",7,"mixed",1.2,1.46418769226206,0.03713915425879,0.169219264735599,0.115572112530305,1.27351271580751,0.0735127158075066,0.0612605965062555,0.146677190913774,0.115175285722035
"138","Exp1",7,"mixed",0.8,1.68872153917852,-0.00833473566919574,0.18766903137573,0.111130833012897,0.882910347823963,0.0829103478239629,0.103637934779954,0.134160044092795,0.151952057673181
"139","Exp1",7,"mixed",0.475682846001088,2.13584202190926,0.11769062530034,0.149732640575048,0.0701047357618705,0.552009118131875,0.0763262721307872,0.160456221561146,0.126559521047217,0.229270707475854
"140","Exp1",7,"mixed",0.565685424949238,2.31726306283105,-0.0827369371689464,0.136471991498787,0.0588936119026796,0.645559638829569,0.079874213880331,0.141198995691817,0.12839343019901,0.198887015972364
"141","Exp1",8,"short",0.4,0.531787206735926,0.131787206735926,0.0884071146344309,0.166245282915074,0.55094006510367,0.15094006510367,0.377350162759174,0.0715210695108163,0.12981642476366
"142","Exp1",8,"short",0.672717132202972,0.604862219927679,0.129179373926591,0.0637695694789419,0.105428256845942,0.642320806606969,-0.030396325596003,-0.0451844083358826,0.0715688268174158,0.111422245833005
"143","Exp1",8,"short",0.475682846001088,0.602899223572461,0.0372137986232229,0.0727215528908057,0.120619748786367,0.579856105152719,0.104173259151631,0.218997300464757,0.0715353938428514,0.123367492740308
"144","Exp1",8,"short",0.565685424949238,0.652333693061602,-0.02038343914137,0.0634899751935185,0.0973274504579713,0.610289800977921,0.0446043760286825,0.0788501419011902,0.0715512579085023,0.117241444628191
