"","par","value","counts","convergence","message","Exp","NSub","priortype"
"11",c(0.326281588369134, 0.0895379354371474, -0.139264188559382, -0.0335805271621387, 0.135240350950575),-27.34633405621,c(`function` = 48, gradient = 48),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp1,4,long
"12",c(0.535585294512823, 0.102595857581839, -0.207550299974051, -0.00419329380133406, 0.0669096538104647),-89.3624090372096,c(`function` = 37, gradient = 37),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp1,4,mixed
"13",c(0.183792683079548, 0.231360238487535, 0.0304817190025247, 0.0150589345170948, 0.0564134013516057),-122.164268655913,c(`function` = 51, gradient = 51),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp1,5,short
"14",c(0.302591100634265, 0.195967756412277, -0.147780071960315, -0.0581505406111421, 0),16.8678978208072,c(`function` = 28, gradient = 28),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp1,5,long
"15",c(0.369763818613649, 0.236048587505361, -0.153900412510512, 0.0796533936810911, 0.142503454901166),5.95866313775338,c(`function` = 43, gradient = 43),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp1,5,mixed
"16",c(0.01, 0.028043099689328, -0.0024706785388556, 0.0260254450444599, 0.0635672178641856),-194.685483440643,c(`function` = 57, gradient = 57),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp1,6,short
"17",c(0.202078637585389, 0.180883516066306, -0.113206075266497, 0.0030420087841715, 0.0890877069565603),-2.11096688903479,c(`function` = 52, gradient = 52),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp1,6,long
"18",c(0.227182234607342, 0.158409946100581, -0.154065896835263, 0.0660613629855295, 0.0991906314722059),-54.6428556599089,c(`function` = 40, gradient = 40),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp1,6,mixed
"19",c(0.203011100445604, 0.160862767678765, 0.00444044264527947, -0.00451787562046123, 0),-177.426178059102,c(`function` = 25, gradient = 25),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp1,7,short
"20",c(0.238923236375066, 0.110171638590934, -0.0936827289256225, 0.0303303813320056, 0.0403573914561044),-49.965025869895,c(`function` = 74, gradient = 74),52,ERROR: ABNORMAL_TERMINATION_IN_LNSRCH,Exp1,7,long
"21",c(0.240845954016609, 0.078741812058533, -0.749915698776019, 0.148554220538234, 0.121431524810491),-67.9041109236337,c(`function` = 73, gradient = 73),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp1,7,mixed
"22",c(0.01, 0.0154517136587892, 0.0253326202308379, 0.0587430826142738, 0.0713879604075195),-179.13739732543,c(`function` = 50, gradient = 50),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp1,8,short
"23",c(0.257979300561377, 0.235758773816733, -0.0848750931058525, -0.0024851068701934, 0),26.9081898087317,c(`function` = 26, gradient = 26),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp1,8,long
"24",c(0.230192109746828, 0.225308855251253, -0.155467924149903, 0.110828554464489, 0.11345479660973),-30.8725893551033,c(`function` = 79, gradient = 79),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp1,8,mixed
"25",c(0.144598031721913, 0.150876930110267, -0.116026405280162, 0.0313821349412082, 0),-53.7427985594622,c(`function` = 50, gradient = 50),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp1,9,long
"26",c(0.0313454022750776, 0.0265826589591442, 0.0386842316900462, 0.0552316483564962, 0.0806009587460458),-160.153884358711,c(`function` = 69, gradient = 69),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp1,9,short
"27",c(0.340369766797186, 0.153610384926854, -1.17654437349564, 0.259815549633402, 0.0741939998076334),-72.7170259535663,c(`function` = 81, gradient = 81),52,ERROR: ABNORMAL_TERMINATION_IN_LNSRCH,Exp1,9,mixed
"28",c(0.0641803277149187, 0.034161174723309, -0.0337467601163108, 0.110876332737845, 0.155123825716901),-57.0014808587981,c(`function` = 61, gradient = 61),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp1,10,long
"29",c(0.144009725709946, 0.15277251187645, 0.0408341169512115, 0.0369909708926793, 0.0844684503667992),-120.9508923817,c(`function` = 38, gradient = 38),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp1,10,short
"30",c(0.31039471197247, 0.113434083210435, -0.878365881587599, 0.186256787533376, 0.0879821720842318),-77.9061096532264,c(`function` = 48, gradient = 48),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp1,10,mixed
"31",c(0.128096231653803, 0.15320376028064, -0.0138763660645202, -0.0120120337416798, 0.0268771766278499),-199.361017742287,c(`function` = 47, gradient = 47),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp1,11,short
"32",c(0.227030638678218, 0.13328297494591, -0.074849368973755, 0.03359367627506, 0.125634361503742),-6.28463211921591,c(`function` = 43, gradient = 43),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp1,11,long
"33",c(0.568754854910923, 0.146821761309505, -0.259673933564215, 0.0463793175910784, 0),-77.3456414730897,c(`function` = 43, gradient = 43),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp1,11,mixed
"34",c(0.337617583075864, 0.159957484886183, 0.0340214811505756, 0.0119753344547893, 0),-149.978106599255,c(`function` = 25, gradient = 25),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp1,12,short
"35",c(0.265992345700195, 0.114960593169771, -0.488225543548409, 0.125148812413648, 0.13520637071029),-16.3115438109415,c(`function` = 53, gradient = 53),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp1,12,long
"36",c(0.363533699579289, 0.114809611093425, -0.828869617431788, 0.152899852155008, 0.0394070444250659),-106.786732024572,c(`function` = 58, gradient = 58),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp1,12,mixed
"37",c(0.344534060039752, 0.135327075649599, -0.109627078364829, -0.00735650214323892, 0.0711942484560877),-10.2372933806604,c(`function` = 40, gradient = 40),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp1,13,long
"38",c(0.251767269909973, 0.121068505149903, 0.0508290113235479, 0.0427818533626721, 0.0558351698006903),-157.115379001301,c(`function` = 28, gradient = 28),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp1,13,short
"39",c(0.405971682931341, 0.088866667840782, -0.83041858473951, 0.115164208225134, 0.0683446682556499),-102.788008494329,c(`function` = 43, gradient = 43),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp1,13,mixed
"40",c(0.119221773518077, 0.0912155987014797, -0.0735555612816295, 0.0446453101409314, 0.209940247652356),0.537135051915754,c(`function` = 101, gradient = 101),52,ERROR: ABNORMAL_TERMINATION_IN_LNSRCH,Exp1,14,long
"41",c(0.0393453429954516, 0.0304385621220047, 0.0769483616400485, 0.103591287539331, 0.096453904112123),-126.362322941777,c(`function` = 37, gradient = 37),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp1,14,short
"42",c(0.342627171751134, 0.131484754100735, -1.03047323860122, 0.198913853747051, 0.0977196060932146),-62.5761389571949,c(`function` = 36, gradient = 36),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp1,14,mixed
"43",c(0.296783733920028, 0.196393066404677, -0.0755452356505765, 0.00789766584848487, 0),18.1992251737526,c(`function` = 36, gradient = 36),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp1,15,long
"44",c(0.154294298918029, 0.176609616030864, 0.068722075748811, 0.0610255212669086, 0.057094568015933),-140.681753258772,c(`function` = 41, gradient = 41),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp1,15,short
"45",c(0.38440966280035, 0.224180300076651, -0.143753247926805, 0.0438749683558528, 0.0722381773976285),-22.3216607335603,c(`function` = 42, gradient = 42),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp1,15,mixed
"46",c(0.18447254623781, 0.0791452125316318, -0.129790610437667, 0.00361750080040671, 0.153099446169239),-29.8092899872885,c(`function` = 46, gradient = 46),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp1,16,long
"47",c(0.03296436241091, 0.0438957037897939, 0.053330677061951, 0.0737765248874269, 0.0722802770839393),-176.72391022196,c(`function` = 49, gradient = 49),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp1,16,short
"48",c(0.306860188282126, 0.119364778736038, -0.139898512314089, 0.0100691981334892, 0.09156663379039),-63.9973131957867,c(`function` = 41, gradient = 41),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp1,16,mixed
"49",c(0.0335579269300125, 0.01, -0.0618582340748804, -0.035484939008082, 0.189678198927529),-35.3078984038725,c(`function` = 58, gradient = 58),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,1,long
"50",c(0.200540800305304, 0.189435296882465, 0.0153039803164424, 0.0147987494657022, 0),-154.764089112112,c(`function` = 45, gradient = 45),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,1,short
"51",c(0.217372180712782, 0.069204357939186, -0.0325785260158046, -0.0106916929460603, 0.0524329548023528),-142.496991753814,c(`function` = 36, gradient = 36),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,1,mixed
"52",c(0.17560805576488, 0.19096807516282, -0.0424137384108187, -0.0256799340447687, 0),-24.4934420962185,c(`function` = 29, gradient = 29),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,2,long
"53",c(0.0212897855412172, 0.0302021572911946, 0.0292443065485972, 0.0449519801119419, 0.072229536880229),-179.806558462834,c(`function` = 73, gradient = 73),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,2,short
"54",c(0.291004293540727, 0.117635704990412, -0.0820371508523888, 0.0136201024077802, 0.0479202968481404),-98.072018386947,c(`function` = 33, gradient = 33),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,2,mixed
"55",c(0.0227798911005024, 0.0260598912216516, 0.00205049867412905, -0.00550236844188927, 0.0745429172998955),-170.573428537966,c(`function` = 49, gradient = 49),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,3,short
"56",c(0.186409257963157, 0.242370018665778, -0.0499529937158667, -0.0487852928312171, 0),-5.46306568666573,c(`function` = 31, gradient = 31),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,3,long
"57",c(0.319923423286757, 0.206851194725348, -0.14232403701781, -0.029618176055484, 0),-50.1577884534413,c(`function` = 18, gradient = 18),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,3,mixed
"58",c(0.12194263248283, 0.15857525331506, -0.0136987638130625, -0.0179305000444108, 0.0625167773468464),-152.370344912872,c(`function` = 36, gradient = 36),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,4,short
"59",c(0.165655012749307, 0.147298677795163, -0.0425328948917265, 0.027279814138972, 0.0465890859026449),-43.8202136864255,c(`function` = 67, gradient = 67),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,4,long
"60",c(0.391811680383556, 0.0684588478063763, -0.0798151376715588, 0.0428895937072115, 0.0928484245814817),-95.5694804033108,c(`function` = 48, gradient = 48),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,4,mixed
"61",c(0.0233506129880174, 0.0342822218895713, -0.0191330073009348, -0.0159130312790693, 0.0572606662049389),-209.212552464451,c(`function` = 41, gradient = 41),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,5,short
"62",c(0.259945532797356, 0.148229477876205, -0.0348311712250201, -0.0226681185593369, 0),-23.0363888086568,c(`function` = 40, gradient = 40),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,5,long
"63",c(0.423545778768389, 0.106636784525209, -0.118830765946428, 0.00175108874400941, 0.056133801187714),-96.3062482451207,c(`function` = 46, gradient = 46),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,5,mixed
"64",c(0.0287037721338457, 0.147657053670028, 0.0390736288472241, 0.0455221119689456, 0.0979332505068831),-122.648676533118,c(`function` = 32, gradient = 32),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,6,short
"65",c(0.19783834868161, 0.27336927052889, -0.0294743430992366, -0.0390579032026356, 0),8.47184849835001,c(`function` = 33, gradient = 33),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,6,long
"66",c(0.215375472063614, 0.238826332221941, -0.00339244217395622, 0.13101879865873, 0.170704942471254),-2.44214274263277,c(`function` = 55, gradient = 55),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,6,mixed
"67",c(0.149991047465387, 0.172095386789212, -0.0805873059521189, 0.0538380020805917, 0),-47.843818394237,c(`function` = 33, gradient = 33),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,7,long
"68",c(0.148947987768186, 0.207152782489115, 0.0437407903776729, 0.030432443703177, 0),-173.618080293179,c(`function` = 47, gradient = 47),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,7,short
"69",c(0.257606193871421, 0.177994491985658, -0.124888904194561, 0.0111110320153322, 0),-76.5030647726388,c(`function` = 19, gradient = 19),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,7,mixed
"70",c(0.183917260856058, 0.360809768198882, -0.000571280222717232, -0.0166263281270951, 0),13.6450755556574,c(`function` = 38, gradient = 38),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,8,long
"71",c(0.0223089662671256, 0.0377997805434797, 0.0472590830679127, 0.0764118890301031, 0.0934680223955757),-131.12328134946,c(`function` = 46, gradient = 46),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,8,short
"72",c(0.338722755662602, 0.335304109975052, -0.071907658180129, 0.017597296879073, 0),-4.73212245385665,c(`function` = 30, gradient = 30),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,8,mixed
"73",c(0.182077233753909, 0.0925769699217959, -0.0450894348276003, -0.0165761749814782, 0.103243517620503),-53.4825651851446,c(`function` = 48, gradient = 48),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,9,long
"74",c(0.0262764906650398, 0.0223912224186662, 0.0351442713497278, 0.0527981364562465, 0.103093019058443),-124.814248892724,c(`function` = 39, gradient = 39),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,9,short
"75",c(0.32614904344297, 0.108684120430392, -0.195551189112639, 0.0118089699068633, 0.0392540584893649),-109.156285598481,c(`function` = 47, gradient = 47),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,9,mixed
"76",c(0.0428471389158666, 0.0239276120144397, -0.033071845233412, -0.00155172569535118, 0.216682034996833),-14.0061920234702,c(`function` = 59, gradient = 59),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,10,long
"77",c(0.0780580528629359, 0.108690739544642, 0.0340152379246206, 0.0355029030466738, 0.0938172738501517),-124.084247331172,c(`function` = 15, gradient = 15),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,10,short
"78",c(0.306507706234867, 0.224405918827107, -0.0930065069559416, 0.028151143315935, 0),-43.3429346899493,c(`function` = 25, gradient = 25),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,10,mixed
"79",c(0.0508202287818011, 0.0839657386840289, -0.0300032776290464, -0.0292902983867132, 0.0502838322295624),-212.621578090534,c(`function` = 30, gradient = 30),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,11,short
"80",c(0.240187833638704, 0.210548409089281, -0.0442378106879099, -0.037035815431731, 0),6.84127030732032,c(`function` = 67, gradient = 67),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,11,long
"81",c(0.245437644558106, 0.199675786534074, -0.128458203743466, 0.0199547681829114, 0),-69.0189009951904,c(`function` = 22, gradient = 22),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,11,mixed
"82",c(0.0573835842449818, 0.0853971857864297, 0.0100204085419025, 0.0127269527361663, 0.0630940706640327),-183.667660864916,c(`function` = 49, gradient = 49),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,12,short
"83",c(0.0365928350731976, 0.0261442571111946, -0.0769860417538508, -0.0285096467132555, 0.203021700310259),-24.0335779356353,c(`function` = 75, gradient = 75),52,ERROR: ABNORMAL_TERMINATION_IN_LNSRCH,Exp2,12,long
"84",c(0.245601442060444, 0.130919687869087, -0.107803591949972, 0.0334817069041099, 0),-108.25883415731,c(`function` = 42, gradient = 42),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,12,mixed
"85",c(0.01, 0.0381457948898424, -0.0373608235060721, -0.0269349242068875, 0.0643621520609346),-194.145698379516,c(`function` = 34, gradient = 34),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,13,short
"86",c(0.202410385346733, 0.348943268066172, -0.0483647058869405, -0.044933004009979, 0.0319039967830257),20.4998076089063,c(`function` = 84, gradient = 84),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,13,long
"87",c(0.239496854793824, 0.330966568959968, -0.00781365334570159, 0.122773519071087, 0),-24.9795603440253,c(`function` = 31, gradient = 31),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,13,mixed
"88",c(0.188427111551385, 0.287696766379683, -0.0372095221234324, -0.0327838376744683, 0),5.03596223265969,c(`function` = 57, gradient = 57),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,14,long
"89",c(0.0194545823048518, 0.0358791567059717, -0.159143494681207, 0.20019912206802, 0.105689119192408),-118.761011229342,c(`function` = 95, gradient = 95),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,14,short
"90",c(0.274962130902575, 0.249392031493703, -0.132675996978253, -0.0163883048334479, 0),-45.3518138063355,c(`function` = 18, gradient = 18),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,14,mixed
"91",c(0.0117998600251708, 0.0276365595458317, 0.0296043065831752, 0.0469041190202742, 0.0771643254033109),-166.337311994622,c(`function` = 61, gradient = 61),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,15,short
"92",c(0.01, 0.0313989989110384, -0.0903241523941939, -0.00924512491102055, 0.194154083182627),-32.6342542364503,c(`function` = 82, gradient = 82),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,15,long
"93",c(0.0405044113348239, 0.0599017119762635, -0.140686508003313, 0.117915357959137, 0.133319292695327),-79.9310505847727,c(`function` = 74, gradient = 74),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,15,mixed
"94",c(0.211479254691144, 0.152416071189871, -0.0876747256073642, -0.0830691536828702, 0.175393228103251),11.8390344714741,c(`function` = 38, gradient = 38),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,16,long
"95",c(0.0399605267260915, 0.0397832847175468, 0.045434940747882, 0.0663728724367287, 0.101550664346044),-121.251235048417,c(`function` = 41, gradient = 41),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,16,short
"96",c(0.277727245392437, 0.233131225993383, -0.125209093350094, 0.0203577750890356, 0.0140576225254114),-47.2667110369299,c(`function` = 30, gradient = 30),0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,Exp2,16,mixed
