"","trialnum","group","interval","targetDur","phyTargetDur","RP","NSub","NT","Exp","NB","repError","valid","firstLoc","order"
"1",1,2,2,1.42704853800327,1.46998280146454,1.48557129928213,10,1,"Exp1",0,0.0585227612788599,0,"2","2"
"2",2,2,7,1.42704853800327,1.44645968296209,1.50985762224718,10,2,"Exp1",0,0.08280908424391,0,"2","2"
"3",3,2,6,1.2,1.2112222778569,1.15003377506309,10,3,"Exp1",0,-0.0499662249369099,0,"2","2"
"4",4,2,2,1.42704853800327,1.44653743402887,1.59780340798443,10,4,"Exp1",0,0.17075486998116,0,"2","2"
"5",5,2,5,2.4,2.41113146461248,2.14960054612402,10,5,"Exp1",0,-0.25039945387598,0,"2","2"
"6",6,2,1,1.2,1.21139022015996,1.33385035718857,10,6,"Exp1",0,0.13385035718857,0,"2","2"
"7",7,2,3,1.69705627484772,1.71715157414837,1.7738647877859,10,7,"Exp1",0,0.0768085129381799,0,"2","2"
"8",8,2,4,2.01815139660892,2.03479764507574,0.309889033678701,10,8,"Exp1",0,-1.70826236293022,0,"2","2"
"9",9,2,4,2.01815139660892,2.03469470266464,2.02187731503818,10,9,"Exp1",0,0.00372591842925996,0,"2","2"
"10",10,2,1,1.2,1.21140981342887,1.46193279819818,10,10,"Exp1",0,0.26193279819818,0,"2","2"
"11",11,2,5,2.4,2.41104220638863,2.56587819829019,10,11,"Exp1",0,0.16587819829019,0,"2","2"
"12",12,2,7,1.42704853800327,1.44664784054203,1.81392306998532,10,12,"Exp1",0,0.38687453198205,0,"2","2"
"13",13,2,9,2.01815139660892,2.03462690373544,2.05390204609739,10,13,"Exp1",0,0.0357506494884698,0,"2","2"
"14",14,2,8,1.69705627484772,1.71705609583842,1.90991018196837,10,14,"Exp1",0,0.21285390712065,0,"2","2"
"15",15,2,10,2.4,2.41103380927325,2.59795113501059,10,15,"Exp1",0,0.19795113501059,0,"2","2"
"16",16,2,8,1.69705627484772,1.71713042585816,1.78994495224561,10,16,"Exp1",0,0.0928886773978899,0,"2","2"
"17",17,2,2,1.42704853800327,1.44674705090256,1.62192365467308,10,17,"Exp1",0,0.19487511666981,0,"2","2"
"18",18,2,5,2.4,2.41105278053328,2.26989233032327,10,18,"Exp1",0,-0.13010766967673,0,"2","2"
"19",19,2,3,1.69705627484772,1.71712358376408,1.90188222890447,10,19,"Exp1",0,0.20482595405675,0,"2","2"
"20",20,2,6,1.2,1.21137062689104,1.31788619731924,10,20,"Exp1",0,0.11788619731924,0,"2","2"
"21",21,2,2,1.42704853800327,1.44669169214285,1.6619467933906,10,21,"Exp1",0,0.23489825538733,0,"2","2"
"22",22,2,7,1.42704853800327,1.44662700325625,1.83795810150514,10,22,"Exp1",0,0.41090956350187,0,"2","2"
"23",23,2,6,1.2,1.21143127272353,1.67788856095194,10,23,"Exp1",0,0.47788856095194,0,"2","2"
"24",24,2,2,1.42704853800327,1.4466210941755,1.2539098212028,10,24,"Exp1",1,-0.17313871680047,1,"2","2"
"25",25,2,5,2.4,2.41106584271256,2.49387169208057,10,25,"Exp1",1,0.0938716920805702,1,"2","2"
"26",26,2,1,1.2,1.21140794740313,1.68594668142941,10,26,"Exp1",1,0.48594668142941,1,"2","2"
"27",27,2,3,1.69705627484772,1.71711300961852,1.80586557151673,10,27,"Exp1",1,0.10880929666901,1,"2","2"
"28",28,2,4,2.01815139660892,2.03465831516587,2.17391174942986,10,28,"Exp1",1,0.15576035282094,1,"2","2"
"29",29,2,4,2.01815139660892,2.03466266922533,2.42985301938461,10,29,"Exp1",1,0.41170162277569,1,"2","2"
"30",30,2,1,1.2,1.21139239718923,1.90190462121245,10,30,"Exp1",1,0.70190462121245,1,"2","2"
"31",31,2,5,2.4,2.4110692637596,2.62986452654241,10,31,"Exp1",1,0.22986452654241,1,"2","2"
"32",32,2,7,1.42704853800327,1.44678032835782,1.85391199823243,10,32,"Exp1",1,0.42686346022916,1,"2","2"
"33",33,2,9,2.01815139660892,2.03469345864687,2.08584560504369,10,33,"Exp1",1,0.0676942084347703,1,"2","2"
"34",34,2,8,1.69705627484772,1.71705267479228,1.71788775234108,10,34,"Exp1",1,0.02083147749336,1,"2","2"
"35",35,2,10,2.4,2.41105184752087,2.42187109495262,10,35,"Exp1",1,0.02187109495262,1,"2","2"
"36",36,2,8,1.69705627484772,1.71710274647921,1.92589020305513,10,36,"Exp1",1,0.22883392820741,1,"2","2"
"37",37,2,2,1.42704853800327,1.44664348648257,1.29389252936653,10,37,"Exp1",1,-0.13315600863674,1,"2","2"
"38",38,2,5,2.4,2.41104749346141,2.54986427773929,10,38,"Exp1",1,0.14986427773929,1,"2","2"
"39",39,2,3,1.69705627484772,1.71724705245651,1.62991739726658,10,39,"Exp1",1,-0.0671388775811401,1,"2","2"
"40",40,2,6,1.2,1.2114427798806,1.04597827946145,10,40,"Exp1",1,-0.15402172053855,1,"2","2"
"41",41,2,3,1.69705627484772,1.71725887061893,1.82188135809338,10,41,"Exp1",1,0.12482508324566,1,"2","2"
"42",42,2,6,1.2,1.21140266033035,1.24597734644885,10,42,"Exp1",1,0.04597734644885,1,"2","2"
"43",43,2,1,1.2,1.21138990915551,1.54193740106075,10,43,"Exp1",1,0.34193740106075,1,"2","2"
"44",44,2,9,2.01815139660892,2.03481350629318,2.34988200498265,10,44,"Exp1",1,0.33173060837373,1,"2","2"
"45",45,2,9,2.01815139660892,2.03472331505691,2.19789391022459,10,45,"Exp1",1,0.17974251361567,1,"2","2"
"46",46,2,5,2.4,2.41102510115434,2.34991186139177,10,46,"Exp1",1,-0.0500881386082299,1,"2","2"
"47",47,2,3,1.69705627484772,1.71713726795224,1.70188347292151,10,47,"Exp1",1,0.00482719807378995,1,"2","2"
"48",48,2,4,2.01815139660892,2.03470620982262,2.31789303941332,10,48,"Exp1",2,0.2997416428044,1,"2","2"
"49",49,2,1,1.2,1.21136471781028,1.80593368145037,10,49,"Exp1",2,0.60593368145037,1,"2","2"
"50",50,2,8,1.69705627484772,1.71716308130635,2.1338438260982,10,50,"Exp1",2,0.43678755125048,1,"2","2"
"51",51,2,10,2.4,2.41106646472053,2.75789751787397,10,51,"Exp1",2,0.35789751787397,1,"2","2"
"52",52,2,10,2.4,2.41100768491469,2.06990383748143,10,52,"Exp1",2,-0.33009616251857,1,"2","2"
"53",53,2,7,1.42704853800327,1.44621989867483,1.65391697430186,10,53,"Exp1",2,0.22686843629859,1,"2","2"
"54",54,2,7,1.42704853800327,1.44665343861925,1.74197969764191,10,54,"Exp1",2,0.31493115963864,1,"2","2"
"55",55,2,6,1.2,1.21141043543685,1.48591962405771,10,55,"Exp1",2,0.28591962405771,1,"2","2"
"56",56,2,2,1.42704853800327,1.44657786458265,1.7338565772734,10,56,"Exp1",2,0.30680803927013,1,"2","2"
"57",57,2,10,2.4,2.41106708673033,2.62186642988854,10,57,"Exp1",2,0.22186642988854,1,"2","2"
"58",58,2,4,2.01815139660892,2.0346959466815,2.30191208531414,10,58,"Exp1",2,0.28376068870522,1,"2","2"
"59",59,2,8,1.69705627484772,1.71715250716079,1.86991534463959,10,59,"Exp1",2,0.17285906979187,1,"2","2"
"60",60,2,9,2.01815139660892,2.03489716643981,2.40733071260365,10,60,"Exp1",2,0.38917931599473,1,"2","2"
"61",61,2,9,2.01815139660892,2.03469687969482,1.99788613511919,10,61,"Exp1",2,-0.0202652614897298,1,"2","2"
"62",62,2,10,2.4,2.41108201493444,2.38987559829457,10,62,"Exp1",2,-0.0101244017054301,1,"2","2"
"63",63,2,1,1.2,1.21140017229663,1.26990788053718,10,63,"Exp1",2,0.06990788053718,1,"2","2"
"64",64,2,2,1.42704853800327,1.44665001757221,1.66194741539857,10,64,"Exp1",2,0.2348988773953,1,"2","2"
"65",65,2,7,1.42704853800327,1.44653587900666,1.61390472073344,10,65,"Exp1",2,0.18685618273017,1,"2","2"
"66",66,2,2,1.42704853800327,1.44680272066489,1.42995129673272,10,66,"Exp1",2,0.00290275872944989,1,"2","2"
"67",67,2,8,1.69705627484772,1.71712109573036,1.87792557045941,10,67,"Exp1",2,0.18086929561169,1,"2","2"
"68",68,2,3,1.69705627484772,1.71714908611466,1.925895490127,10,68,"Exp1",2,0.22883921527928,1,"2","2"
"69",69,2,9,2.01815139660892,2.03458865021003,2.3179076566139,10,69,"Exp1",2,0.29975626000498,1,"2","2"
"70",70,2,2,1.42704853800327,1.44662513723051,1.50187600881964,10,70,"Exp1",2,0.0748274708163699,1,"2","2"
"71",71,2,8,1.69705627484772,1.71710678953332,1.96593355704954,10,71,"Exp1",2,0.26887728220182,1,"2","2"
"72",72,2,2,1.42704853800327,1.44662047216661,1.68588479158007,10,72,"Exp1",3,0.2588362535768,1,"2","2"
"73",73,2,5,2.4,2.41107050777646,2.63790740780951,10,73,"Exp1",3,0.23790740780951,1,"2","2"
"74",74,2,10,2.4,2.41102883320491,2.56593573407827,10,74,"Exp1",3,0.16593573407827,1,"2","2"
"75",75,2,1,1.2,1.21143904783003,1.39789111118716,10,75,"Exp1",3,0.19789111118716,1,"2","2"
"76",76,2,3,1.69705627484772,1.7170458326982,1.78194716659527,10,76,"Exp1",3,0.0848908917475499,1,"2","2"
"77",77,2,1,1.2,1.21140328233923,1.5178927284087,10,77,"Exp1",3,0.3178927284087,1,"2","2"
"78",78,2,5,2.4,2.41104531643123,2.69388444325614,10,78,"Exp1",3,0.29388444325614,1,"2","2"
"79",79,2,4,2.01815139660892,2.03470309977911,2.25393812259153,10,79,"Exp1",3,0.23578672598261,1,"2","2"
"80",80,2,7,1.42704853800327,1.44664162045592,1.59789359922161,10,80,"Exp1",3,0.17084506121834,1,"2","2"
"81",81,2,7,1.42704853800327,1.4466148740903,1.40589231788363,10,81,"Exp1",3,-0.02115622011964,1,"2","2"
"82",82,2,3,1.69705627484772,1.71715499519541,1.63788221646428,10,82,"Exp1",3,-0.0591740583834401,1,"2","2"
"83",83,2,4,2.01815139660892,2.03461010950468,2.14986147870059,10,83,"Exp1",3,0.13171008209167,1,"2","2"
"84",84,2,4,2.01815139660892,2.03468226249424,2.18187034854236,10,84,"Exp1",3,0.16371895193344,1,"2","2"
"85",85,2,6,1.2,1.21139675124959,1.34991559344235,10,85,"Exp1",3,0.14991559344235,1,"2","2"
"86",86,2,8,1.69705627484772,1.71713415790873,2.04587098299089,10,86,"Exp1",3,0.34881470814317,1,"2","2"
