"","trialnum","group","interval","targetDur","phyTargetDur","RP","NSub","NT","Exp","NB","repError","valid","firstLoc","order"
"1",1,2,7,1.42704853800327,1.45845480641401,0.879572338037178,1,1,"Exp1",0,-0.547476199966092,0,"2","2"
"2",2,2,6,1.2,1.22346900376033,1.21353742469728,1,2,"Exp1",0,0.0135374246972801,0,"2","2"
"3",3,2,4,2.01815139660892,2.03451867425065,1.68605895396831,1,3,"Exp1",0,-0.33209244264061,0,"2","2"
"4",4,2,5,2.4,2.41099679976469,1.6777682023021,1,4,"Exp1",0,-0.7222317976979,0,"2","2"
"5",5,2,10,2.4,2.41100799591914,2.93351074053317,1,5,"Exp1",0,0.53351074053317,0,"2","2"
"6",6,2,5,2.4,2.41104189538419,1.5419212288416,1,6,"Exp1",0,-0.8580787711584,0,"2","2"
"7",7,2,3,1.69705627484772,1.72889727218171,1.5738548356494,1,7,"Exp1",0,-0.12320143919832,0,"2","2"
"8",8,2,5,2.4,2.41104251739307,2.38992846901965,1,8,"Exp1",0,-0.0100715309803499,0,"2","2"
"9",9,2,9,2.01815139660892,2.034749750419,2.14986427773874,1,9,"Exp1",0,0.13171288112982,0,"2","2"
"10",10,2,10,2.4,2.4110459384392,1.84593971493268,1,10,"Exp1",0,-0.55406028506732,0,"2","2"
"11",11,2,2,1.42704853800327,1.44666774481448,1.1339473905191,1,11,"Exp1",0,-0.29310114748417,0,"2","2"
"12",12,2,6,1.2,1.23487632915385,1.46984443566726,1,12,"Exp1",0,0.26984443566726,0,"2","2"
"13",13,2,8,1.69705627484772,1.71711176560166,1.17382995530897,1,13,"Exp1",0,-0.52322631953875,0,"2","2"
"14",14,2,1,1.2,1.21142816268002,1.38996205747935,1,14,"Exp1",0,0.18996205747935,0,"2","2"
"15",15,2,3,1.69705627484772,1.71712482778094,1.71790610159223,1,15,"Exp1",0,0.0208498267445099,0,"2","2"
"16",16,2,2,1.42704853800327,1.45834533291418,1.42992548337861,1,16,"Exp1",0,0.00287694537533989,0,"2","2"
"17",17,2,3,1.69705627484772,1.71712389476852,1.78185821937586,1,17,"Exp1",0,0.08480194452814,0,"2","2"
"18",18,2,1,1.2,1.21142536364277,1.29385427584202,1,18,"Exp1",0,0.09385427584202,0,"2","2"
"19",19,2,10,2.4,2.41107859388831,1.7499476268822,1,19,"Exp1",0,-0.6500523731178,0,"2","2"
"20",20,2,9,2.01815139660892,2.03466733428832,1.90194753979995,1,20,"Exp1",0,-0.11620385680897,0,"2","2"
"21",21,2,7,1.42704853800327,1.44676695517592,1.21385060599096,1,21,"Exp1",0,-0.21319793201231,0,"2","2"
"22",22,2,6,1.2,1.21136502881382,1.36591707382286,1,22,"Exp1",0,0.16591707382286,0,"2","2"
"23",23,2,4,2.01815139660892,2.03466888930961,1.86199468804625,1,23,"Exp1",0,-0.15615670856267,0,"2","2"
"24",24,2,5,2.4,2.41105495756346,2.13394210344632,1,24,"Exp1",1,-0.26605789655368,1,"2","2"
"25",25,2,10,2.4,2.41107921589719,2.56591427478452,1,25,"Exp1",1,0.16591427478452,1,"2","2"
"26",26,2,5,2.4,2.41105962262736,2.2138602471241,1,26,"Exp1",1,-0.1861397528759,1,"2","2"
"27",27,2,3,1.69705627484772,1.71714348803835,2.12586718873899,1,27,"Exp1",1,0.42881091389127,1,"2","2"
"28",28,2,5,2.4,2.41108450296815,2.10192017142617,1,28,"Exp1",1,-0.29807982857383,1,"2","2"
"29",29,2,9,2.01815139660892,2.03468195148889,1.82185834377924,1,29,"Exp1",1,-0.19629305282968,1,"2","2"
"30",30,2,10,2.4,2.43449970299116,2.34189075042195,1,30,"Exp1",1,-0.0581092495780497,1,"2","2"
"31",31,2,2,1.42704853800327,1.44655422825963,1.38986533515344,1,31,"Exp1",1,-0.03718320284983,1,"2","2"
"32",32,2,6,1.2,1.21142318661077,0.989906387716474,1,32,"Exp1",1,-0.210093612283526,1,"2","2"
"33",33,2,8,1.69705627484772,1.71714379904006,1.23787910642204,1,33,"Exp1",1,-0.45917716842568,1,"2","2"
"34",34,2,1,1.2,1.21133175135947,1.35779892952269,1,34,"Exp1",1,0.15779892952269,1,"2","2"
"35",35,2,3,1.69705627484772,1.71712638280405,1.73388487866214,1,35,"Exp1",1,0.0368286038144199,1,"2","2"
"36",36,2,2,1.42704853800327,1.44664130945239,2.09395597423645,1,36,"Exp1",1,0.66690743623318,1,"2","2"
"37",37,2,3,1.69705627484772,1.71727939690027,1.65383518018098,1,37,"Exp1",1,-0.04322109466674,1,"2","2"
"38",38,2,1,1.2,1.21143500477228,0.669963239295612,1,38,"Exp1",1,-0.530036760704388,1,"2","2"
"39",39,2,10,2.4,2.41103909634512,1.99792625466944,1,39,"Exp1",1,-0.40207374533056,1,"2","2"
"40",40,2,9,2.01815139660892,2.03469376965222,1.66187681743031,1,40,"Exp1",1,-0.35627457917861,1,"2","2"
"41",41,2,1,1.2,1.21144215787172,0.974037706157105,1,41,"Exp1",1,-0.225962293842895,1,"2","2"
"42",42,2,2,1.42704853800327,1.44666681180206,1.56595501634365,1,42,"Exp1",1,0.13890647834038,1,"2","2"
"43",43,2,8,1.69705627484772,1.71713913397798,1.4138835724425,1,43,"Exp1",1,-0.28317270240522,1,"2","2"
"44",44,2,8,1.69705627484772,1.71720288985307,1.72586470070382,1,44,"Exp1",1,0.0288084258560999,1,"2","2"
"45",45,2,7,1.42704853800327,1.44663633338496,1.93386062032914,1,45,"Exp1",1,0.50681208232587,1,"2","2"
"46",46,2,6,1.2,1.21140203832147,1.10990769393356,1,46,"Exp1",1,-0.09009230606644,1,"2","2"
"47",47,2,4,2.01815139660892,2.03470154475872,1.3579650058,1,47,"Exp1",1,-0.66018639080892,1,"2","2"
"48",48,2,8,1.69705627484772,1.71714690908266,1.94183445865019,1,48,"Exp1",2,0.24477818380247,1,"2","2"
"49",49,2,7,1.42704853800327,1.44662016116126,1.27798497227377,1,49,"Exp1",2,-0.1490635657295,1,"2","2"
"50",50,2,9,2.01815139660892,2.0347037217889,1.3819446785601,1,50,"Exp1",2,-0.63620671804882,1,"2","2"
"51",51,2,1,1.2,1.21144091385395,1.47798683829933,1,51,"Exp1",2,0.27798683829933,1,"2","2"
"52",52,2,2,1.42704853800327,1.4466422424648,1.31004391380156,1,52,"Exp1",2,-0.11700462420171,1,"2","2"
"53",53,2,4,2.01815139660892,2.03461384155707,1.38978727308313,1,53,"Exp1",2,-0.62836412352579,1,"2","2"
"54",54,2,9,2.01815139660892,2.03475192744918,2.07793054652757,1,54,"Exp1",2,0.0597791499186502,1,"2","2"
"55",55,2,4,2.01815139660892,2.03473015715099,1.77402246694874,1,55,"Exp1",2,-0.24412892966018,1,"2","2"
"56",56,2,3,1.69705627484772,1.71710865555906,1.68596658570277,1,56,"Exp1",2,-0.0110896891449501,1,"2","2"
"57",57,2,7,1.42704853800327,1.44655982633594,1.73402389756848,1,57,"Exp1",2,0.30697535956521,1,"2","2"
"58",58,2,5,2.4,2.41105806760606,2.7417902960442,1,58,"Exp1",2,0.3417902960442,1,"2","2"
"59",59,2,6,1.2,1.21138524409253,1.70201689375244,1,59,"Exp1",2,0.50201689375244,1,"2","2"
"60",60,2,10,2.4,2.41105775660253,2.43791145086652,1,60,"Exp1",2,0.0379114508665199,1,"2","2"
"61",61,2,3,1.69705627484772,1.71714628707559,1.6538541514401,1,61,"Exp1",2,-0.0432021234076201,1,"2","2"
"62",62,2,5,2.4,2.4110599336309,1.67794423071609,1,62,"Exp1",2,-0.72205576928391,1,"2","2"
"63",63,2,8,1.69705627484772,1.71710523451111,1.63789185759742,1,63,"Exp1",2,-0.0591644172503001,1,"2","2"
"64",64,2,8,1.69705627484772,1.7171643253223,1.70990489489668,1,64,"Exp1",2,0.0128486200489599,1,"2","2"
"65",65,2,1,1.2,1.21146517218585,1.16595439433513,1,65,"Exp1",2,-0.0340456056648699,1,"2","2"
"66",66,2,6,1.2,1.21140950242443,1.0458554327779,1,66,"Exp1",2,-0.1541445672221,1,"2","2"
"67",67,2,8,1.69705627484772,1.71716867938267,1.27789198199935,1,67,"Exp1",2,-0.41916429284837,1,"2","2"
"68",68,2,3,1.69705627484772,1.71717645448916,1.43798578088536,1,68,"Exp1",2,-0.25907049396236,1,"2","2"
"69",69,2,10,2.4,2.4110459384392,2.23785298206349,1,69,"Exp1",2,-0.16214701793651,1,"2","2"
"70",70,2,7,1.42704853800327,1.44665530464408,1.63800226410967,1,70,"Exp1",2,0.2109537261064,1,"2","2"
"71",71,2,8,1.69705627484772,1.71717427745898,1.72594431779544,1,71,"Exp1",2,0.0288880429477201,1,"2","2"
"72",72,2,6,1.2,1.2114054593676,1.54185809497358,1,72,"Exp1",3,0.34185809497358,1,"2","2"
"73",73,2,9,2.01815139660892,2.03468288450131,1.84588808822446,1,73,"Exp1",3,-0.17226330838446,1,"2","2"
"74",74,2,9,2.01815139660892,2.03469159262204,1.8219112145016,1,74,"Exp1",3,-0.19624018210732,1,"2","2"
"75",75,2,10,2.4,2.4111215124758,1.89929000836673,1,75,"Exp1",3,-0.50070999163327,1,"2","2"
"76",76,2,4,2.01815139660892,2.03460295640616,2.13386435238135,1,76,"Exp1",3,0.11571295577243,1,"2","2"
"77",77,2,3,1.69705627484772,1.71704645470709,2.10994656946787,1,77,"Exp1",3,0.41289029462015,1,"2","2"
"78",78,2,1,1.2,1.21141976556464,1.72594618382209,1,78,"Exp1",3,0.52594618382209,1,"2","2"
"79",79,2,4,2.01815139660892,2.03471118589005,1.49380886921972,1,79,"Exp1",3,-0.5243425273892,1,"2","2"
"80",80,2,6,1.2,1.21141199045996,1.26185971219638,1,80,"Exp1",3,0.06185971219638,1,"2","2"
"81",81,2,2,1.42704853800327,1.44661083103529,1.62186580787966,1,81,"Exp1",3,0.19481726987639,1,"2","2"
"82",82,2,10,2.4,2.41104500542679,2.18187097055124,1,82,"Exp1",3,-0.21812902944876,1,"2","2"
"83",83,2,5,2.4,2.41097471846297,2.3899219379291,1,83,"Exp1",3,-0.0100780620709,1,"2","2"
"84",84,2,5,2.4,2.41103536429546,2.34200240095197,1,84,"Exp1",3,-0.0579975990480297,1,"2","2"
"85",85,2,9,2.01815139660892,2.03467324336998,2.38998631581126,1,85,"Exp1",3,0.37183491920234,1,"2","2"
"86",86,2,1,1.2,1.21141634451851,1.33370480719168,1,86,"Exp1",3,0.13370480719168,1,"2","2"
"87",87,2,10,2.4,2.41107517284036,2.08589038965692,1,87,"Exp1",3,-0.31410961034308,1,"2","2"
"88",88,2,1,1.2,1.21140639238183,1.59001741623797,1,88,"Exp1",3,0.39001741623797,1,"2","2"
"89",89,2,3,1.69705627484772,1.71716090427617,1.7179026805461,1,89,"Exp1",3,0.0208464056983799,1,"2","2"
"90",90,2,2,1.42704853800327,1.44662544823404,1.56593231303123,1,90,"Exp1",3,0.13888377502796,1,"2","2"
"91",91,2,7,1.42704853800327,1.44662078317197,1.72588647100383,1,91,"Exp1",3,0.29883793300056,1,"2","2"
"92",92,2,5,2.4,2.41106739773386,1.701862946642,1,92,"Exp1",3,-0.698137053358,1,"2","2"
"93",93,2,2,1.42704853800327,1.44657724257377,1.76581071036526,1,93,"Exp1",3,0.33876217236199,1,"2","2"
"94",94,2,9,2.01815139660892,2.03469128161669,1.7579258192618,1,94,"Exp1",3,-0.26022557734712,1,"2","2"
