"","trialnum","group","interval","targetDur","phyTargetDur","RP","NSub","NT","Exp","NB","repError","valid","firstLoc","order"
"1",1,1,8,0.565685424949238,0.588035354964745,0.685590581546876,8,1,"Exp1",0,0.119905156597638,0,"2","1"
"2",2,1,10,0.8,0.823272760069472,0.701880051875492,8,2,"Exp1",0,-0.0981199481245081,0,"2","1"
"3",3,1,5,0.8,0.811208904674118,0.846033016212687,8,3,"Exp1",0,0.046033016212687,0,"2","1"
"4",4,1,10,0.8,0.811539502206529,0.861856291149707,8,4,"Exp1",0,0.0618562911497069,0,"2","1"
"5",5,1,6,0.4,0.411618808293838,0.429553522278752,8,5,"Exp1",0,0.029553522278752,0,"2","1"
"6",6,1,9,0.672717132202972,0.6821489772625,0.709970827800021,8,6,"Exp1",0,0.0372536955970489,0,"2","1"
"7",7,1,7,0.475682846001088,0.4938225223068,0.637945661335038,8,7,"Exp1",0,0.16226281533395,0,"2","1"
"8",8,1,8,0.565685424949238,0.576317958319237,0.517927249882632,8,8,"Exp1",0,-0.0477581750666061,0,"2","1"
"9",9,1,8,0.565685424949238,0.576312360242355,0.669920320707661,8,9,"Exp1",0,0.104234895758423,0,"2","1"
"10",10,1,3,0.565685424949238,0.576300853084717,0.477929302510802,8,10,"Exp1",0,-0.087756122438436,0,"2","1"
"11",11,1,6,0.4,0.411603258080731,0.557918666164824,8,11,"Exp1",0,0.157918666164824,0,"2","1"
"12",12,1,2,0.475682846001088,0.493952522089103,0.613929912079129,8,12,"Exp1",0,0.138247066078041,0,"2","1"
"13",13,1,3,0.565685424949238,0.576248604368288,0.589897990601457,8,13,"Exp1",0,0.024212565652219,0,"2","1"
"14",14,1,7,0.475682846001088,0.493960608199927,0.589961124467095,8,14,"Exp1",0,0.114278278466007,0,"2","1"
"15",15,1,2,0.475682846001088,0.493853311728913,0.485915581002587,8,15,"Exp1",0,0.010232735001499,0,"2","1"
"16",16,1,1,0.4,0.411646487673352,0.461993755034428,8,16,"Exp1",0,0.061993755034428,0,"2","1"
"17",17,1,1,0.4,0.411627516413205,0.453989749299467,8,17,"Exp1",0,0.053989749299467,0,"2","1"
"18",18,1,4,0.672717132202972,0.682206824055584,0.581973601958111,8,18,"Exp1",0,-0.090743530244861,0,"2","1"
"19",19,1,7,0.475682846001088,0.493964029246854,0.501891248028983,8,19,"Exp1",0,0.026208402027895,0,"2","1"
"20",20,1,6,0.4,0.411628138421747,0.381937836467728,8,20,"Exp1",0,-0.018062163532272,0,"2","1"
"21",21,1,8,0.565685424949238,0.576298676054762,0.605927772369796,8,21,"Exp1",0,0.040242347420558,0,"2","1"
"22",22,1,10,0.8,0.81152177496358,0.861933109202937,8,22,"Exp1",0,0.0619331092029369,0,"2","1"
"23",23,1,5,0.8,0.811717396645463,0.621912769524101,8,23,"Exp1",0,-0.178087230475899,0,"2","1"
"24",24,1,10,0.8,0.811535148146959,0.925945561813705,8,24,"Exp1",1,0.125945561813705,1,"2","1"
"25",25,1,6,0.4,0.411667946967555,0.381917932194938,8,25,"Exp1",1,-0.018082067805062,1,"2","1"
"26",26,1,9,0.672717132202972,0.682108857712365,0.589938421155807,8,26,"Exp1",1,-0.0827787110471651,1,"2","1"
"27",27,1,7,0.475682846001088,0.493874460018901,0.597997785649682,8,27,"Exp1",1,0.122314939648594,1,"2","1"
"28",28,1,8,0.565685424949238,0.576273173705204,0.661941506318158,8,28,"Exp1",1,0.0962560813689199,1,"2","1"
"29",29,1,8,0.565685424949238,0.576263843577294,0.54189261644774,8,29,"Exp1",1,-0.023792808501498,1,"2","1"
"30",30,1,3,0.565685424949238,0.576312049238254,0.597983168449218,8,30,"Exp1",1,0.0322977434999799,1,"2","1"
"31",31,1,6,0.4,0.411642444617883,0.629870435623729,8,31,"Exp1",1,0.229870435623729,1,"2","1"
"32",32,1,2,0.475682846001088,0.493996373690379,0.525919126451186,8,32,"Exp1",1,0.050236280450098,1,"2","1"
"33",33,1,3,0.565685424949238,0.576267264624221,0.66994426803592,8,33,"Exp1",1,0.104258843086682,1,"2","1"
"34",34,1,7,0.475682846001088,0.493907426470741,0.621917745592214,8,34,"Exp1",1,0.146234899591126,1,"2","1"
"35",35,1,2,0.475682846001088,0.493895919313104,0.557905914990101,8,35,"Exp1",1,0.082223068989013,1,"2","1"
"36",36,1,1,0.4,0.411622229340765,0.517875001166317,8,36,"Exp1",1,0.117875001166317,1,"2","1"
"37",37,1,1,0.4,0.41161943030238,0.405941145553129,8,37,"Exp1",1,0.00594114555312897,1,"2","1"
"38",38,1,4,0.672717132202972,0.682122230895743,0.517890240375209,8,38,"Exp1",1,-0.154826891827763,1,"2","1"
"39",39,1,7,0.475682846001088,0.494045512363982,0.637973651718767,8,39,"Exp1",1,0.162290805717679,1,"2","1"
"40",40,1,6,0.4,0.411670435001724,0.493999825837591,8,40,"Exp1",1,0.093999825837591,1,"2","1"
"41",41,1,2,0.475682846001088,0.493872593993274,0.517927871891175,8,41,"Exp1",1,0.0422450258900869,1,"2","1"
"42",42,1,10,0.8,0.811573401671239,0.685943260382146,8,42,"Exp1",1,-0.114056739617854,1,"2","1"
"43",43,1,9,0.672717132202972,0.68210854670815,0.749871430837288,8,43,"Exp1",1,0.077154298634316,1,"2","1"
