"","trialnum","group","interval","targetDur","phyTargetDur","RP","NSub","NT","Exp","NB","repError","valid","firstLoc","order"
"1",1,2,4,2.01815139660892,2.04609120586974,1.2617519186424,3,1,"Exp1",0,-0.75639947796652,0,"1","2"
"2",2,2,7,1.42704853800327,1.44651304693616,1.64581046883541,3,2,"Exp1",0,0.21876193083214,0,"1","2"
"3",3,2,5,2.4,2.41099150378068,2.69378944769414,3,3,"Exp1",0,0.29378944769414,0,"1","2"
"4",4,2,7,1.42704853800327,1.43447639490478,2.24580505742779,3,4,"Exp1",0,0.81875651942452,0,"1","2"
"5",5,2,6,1.2,1.21156181647893,1.30965128136813,3,5,"Exp1",0,0.10965128136813,0,"1","2"
"6",6,2,7,1.42704853800327,1.43458462307899,1.26183340077114,3,6,"Exp1",0,-0.16521513723213,0,"1","2"
"7",7,2,2,1.42704853800327,1.43481009843526,1.51786828756303,3,7,"Exp1",0,0.09081974955976,0,"1","2"
"8",8,2,3,1.69705627484772,1.70497280456402,1.76583302259314,3,8,"Exp1",0,0.06877674774542,0,"1","2"
"9",9,2,9,2.01815139660892,2.03434689430287,1.78984474855315,3,9,"Exp1",0,-0.22830664805577,0,"1","2"
"10",10,2,2,1.42704853800327,1.43459364209411,1.74978601922339,3,10,"Exp1",0,0.32273748122012,0,"1","2"
"11",11,2,5,2.4,2.41066464225878,1.86149366383324,3,11,"Exp1",0,-0.53850633616676,0,"1","2"
"12",12,2,10,2.4,2.41069169930051,1.99782912637966,3,12,"Exp1",0,-0.40217087362034,0,"1","2"
"13",13,2,3,1.69705627484772,1.70504588967742,1.76584048660516,3,13,"Exp1",0,0.06878421175744,0,"1","2"
"14",14,2,10,2.4,2.41057258611545,1.76862114200048,3,14,"Exp1",0,-0.63137885799952,0,"1","2"
"15",15,2,3,1.69705627484772,1.70498462258183,1.2939588185618,3,15,"Exp1",0,-0.40309745628592,0,"1","2"
"16",16,2,7,1.42704853800327,1.43456907305517,1.70182227939222,3,16,"Exp1",0,0.27477374138895,0,"1","2"
"17",17,2,10,2.4,2.41056761010623,1.24580163642531,3,17,"Exp1",0,-1.15419836357469,0,"1","2"
"18",18,2,4,2.01815139660892,2.03437799435051,1.71786181874995,3,18,"Exp1",0,-0.30028957785897,0,"1","2"
"19",19,2,6,1.2,1.21156679248816,1.54985966414097,3,19,"Exp1",0,0.34985966414097,0,"1","2"
"20",20,2,8,1.69705627484772,1.70502909565039,1.49385749459907,3,20,"Exp1",0,-0.20319878024865,0,"1","2"
"21",21,2,4,2.01815139660892,2.03435995632026,1.24593225663193,3,21,"Exp1",0,-0.77221913997699,0,"1","2"
"22",22,2,7,1.42704853800327,1.4345821350762,1.4058648814862,3,22,"Exp1",0,-0.02118365651707,0,"1","2"
"23",23,2,5,2.4,2.41020436153485,1.91789515800338,3,23,"Exp1",0,-0.48210484199662,0,"1","2"
"24",24,2,7,1.42704853800327,1.43461821112942,1.56584229040891,3,24,"Exp1",1,0.13879375240564,1,"1","2"
"25",25,2,6,1.2,1.21111957377798,1.78986403058661,3,25,"Exp1",1,0.58986403058661,1,"1","2"
"26",26,2,7,1.42704853800327,1.43457529306397,1.44586078871725,3,26,"Exp1",1,0.0188122507139801,1,"1","2"
"27",27,2,2,1.42704853800327,1.43457000605486,1.4778683373188,3,27,"Exp1",1,0.0508197993155299,1,"1","2"
"28",28,2,3,1.69705627484772,1.70506610471057,1.3018775130804,3,28,"Exp1",1,-0.39517876176732,1,"1","2"
"29",29,2,9,2.01815139660892,2.03427225418272,1.71786523975607,3,29,"Exp1",1,-0.30028615685285,1,"1","2"
"30",30,2,2,1.42704853800327,1.43458151307277,2.2298504212049,3,30,"Exp1",1,0.80280188320163,1,"1","2"
"31",31,2,5,2.4,2.41057600711792,1.42195169291881,3,31,"Exp1",1,-0.97804830708119,1,"1","2"
"32",32,2,10,2.4,2.4178621266401,1.53386242084889,3,32,"Exp1",1,-0.86613757915111,1,"1","2"
"33",33,2,3,1.69705627484772,1.70507792272838,1.62183357492904,3,33,"Exp1",1,-0.07522269991868,1,"1","2"
"34",34,2,10,2.4,2.41058906914259,1.81387855555295,3,34,"Exp1",1,-0.58612144444705,1,"1","2"
"35",35,2,3,1.69705627484772,1.70511337678181,1.41389149317183,3,35,"Exp1",1,-0.28316478167589,1,"1","2"
"36",36,2,7,1.42704853800327,1.43466175119829,1.61386978533847,3,36,"Exp1",1,0.1868212473352,1,"1","2"
"37",37,2,10,2.4,2.41063914022016,1.41385666111819,3,37,"Exp1",1,-0.98614333888181,1,"1","2"
"38",38,2,4,2.01815139660892,2.03431703825481,2.13380600535675,3,38,"Exp1",1,0.11565460874783,1,"1","2"
"39",39,2,6,1.2,1.21120976392194,1.47793800143336,3,39,"Exp1",1,0.27793800143336,1,"1","2"
"40",40,2,8,1.69705627484772,1.70504899968,1.58186814574583,3,40,"Exp1",1,-0.11518812910189,1,"1","2"
"41",41,2,9,2.01815139660892,2.03429184721608,1.19792684273489,3,41,"Exp1",1,-0.82022455387403,1,"1","2"
"42",42,2,8,1.69705627484772,1.70505677469191,1.19785717862396,3,42,"Exp1",1,-0.49919909622376,1,"1","2"
"43",43,2,5,2.4,2.41064038422337,1.72582840734685,3,43,"Exp1",1,-0.67417159265315,1,"1","2"
"44",44,2,6,1.2,1.21119825690403,0.917924081051751,3,44,"Exp1",1,-0.282075918948249,1,"1","2"
"45",45,2,8,1.69705627484772,1.70505397569286,1.50179578215102,3,45,"Exp1",1,-0.1952604926967,1,"1","2"
"46",46,2,1,1.2,1.21135126914669,1.60587707270315,3,46,"Exp1",1,0.40587707270315,1,"1","2"
"47",47,2,9,2.01815139660892,2.02217495705554,1.80578725576197,3,47,"Exp1",1,-0.21236414084695,1,"1","2"
"48",48,2,8,1.69705627484772,1.70507045871636,1.86192875352208,3,48,"Exp1",2,0.16487247867436,1,"1","2"
"49",49,2,9,2.01815139660892,2.03436493233312,1.43793836219265,3,49,"Exp1",2,-0.58021303441627,1,"1","2"
"50",50,2,4,2.01815139660892,2.03427847419516,1.54186104249311,3,50,"Exp1",2,-0.47629035411581,1,"1","2"
"51",51,2,4,2.01815139660892,2.03438079335683,1.51791182763191,3,51,"Exp1",2,-0.50023956897701,1,"1","2"
"52",52,2,5,2.4,2.41065562324366,1.22183034052432,3,52,"Exp1",2,-1.17816965947568,1,"1","2"
"53",53,2,1,1.2,1.2111329467989,1.33385147363151,3,53,"Exp1",2,0.13385147363151,1,"1","2"
"54",54,2,10,2.4,2.41063012120503,1.24590862059267,3,54,"Exp1",2,-1.15409137940733,1,"1","2"
"55",55,2,6,1.2,1.21115533883494,1.15781151131159,3,55,"Exp1",2,-0.0421884886884099,1,"1","2"
"56",56,2,1,1.2,1.21116280285059,1.21386064192484,3,56,"Exp1",2,0.0138606419248399,1,"1","2"
"57",57,2,3,1.69705627484772,1.70507916673159,1.41391637321067,3,57,"Exp1",2,-0.28313990163705,1,"1","2"
"58",58,2,2,1.42704853800327,1.43468414323797,1.56584135740923,3,58,"Exp1",2,0.13879281940596,1,"1","2"
"59",59,2,2,1.42704853800327,1.4345840010792,1.50186886726806,3,59,"Exp1",2,0.07482032926479,1,"1","2"
"60",60,2,1,1.2,1.21115316183568,1.34978807182415,3,60,"Exp1",2,0.14978807182415,1,"1","2"
"61",61,2,4,2.01815139660892,2.03438048235694,0.765905174706859,3,61,"Exp1",2,-1.25224622190206,1,"1","2"
"62",62,2,6,1.2,1.21121847193717,1.24595029465854,3,62,"Exp1",2,0.0459502946585399,1,"1","2"
"63",63,2,1,1.2,1.2111895488888,1.10987918252795,3,63,"Exp1",2,-0.09012081747205,1,"1","2"
"64",64,2,9,2.01815139660892,2.02261782175992,1.68584120812375,3,64,"Exp1",2,-0.33231018848517,1,"1","2"
"65",65,2,3,1.69705627484772,1.70511182178234,1.26987556248423,3,65,"Exp1",2,-0.42718071236349,1,"1","2"
"66",66,2,4,2.01815139660892,2.03434533929976,0.429987012619677,3,66,"Exp1",2,-1.58816438398924,1,"1","2"
"67",67,2,1,1.2,1.21117586487162,1.63786316227561,3,67,"Exp1",2,0.43786316227561,1,"1","2"
"68",68,2,5,2.4,2.41063696321726,1.65385480755867,3,68,"Exp1",2,-0.74614519244133,1,"1","2"
"69",69,2,9,2.01815139660892,2.03433414328174,1.53385091382734,3,69,"Exp1",2,-0.48430048278158,1,"1","2"
"70",70,2,10,2.4,2.41060648516941,1.35787532861286,3,70,"Exp1",2,-1.04212467138714,1,"1","2"
"71",71,2,10,2.4,2.41057383011503,1.75785057297253,3,71,"Exp1",2,-0.64214942702747,1,"1","2"
"72",72,2,2,1.42704853800327,1.434590221088,1.22991044430091,3,72,"Exp1",3,-0.19713809370236,1,"1","2"
"73",73,2,2,1.42704853800327,1.43461261312405,0.98195939328798,3,73,"Exp1",3,-0.44508914471529,1,"1","2"
