"","trialnum","group","interval","targetDur","phyTargetDur","RP","NSub","NT","Exp","NB","repError","valid","firstLoc","order"
"1",1,1,6,0.4,0.446360967696364,0.213717581696983,7,1,"Exp1",0,-0.186282418303017,0,"2","1"
"2",2,1,10,0.8,0.822757398779686,0.829617357434927,7,2,"Exp1",0,0.029617357434927,0,"2","1"
"3",3,1,6,0.4,0.411267672214308,0.558041154072725,7,3,"Exp1",0,0.158041154072725,0,"2","1"
"4",4,1,9,0.672717132202972,0.682026566284094,0.517885392586777,7,4,"Exp1",0,-0.154831739616195,0,"2","1"
"5",5,1,8,0.565685424949238,0.576124367852572,0.341661317976104,7,5,"Exp1",0,-0.224024106973134,0,"2","1"
"6",6,1,2,0.475682846001088,0.482071288154657,0.573906844156681,7,6,"Exp1",0,0.098223998155593,0,"2","1"
"7",7,1,2,0.475682846001088,0.482640108054056,0.333947883781093,7,7,"Exp1",0,-0.141734962219995,0,"2","1"
"8",8,1,7,0.475682846001088,0.482126957242599,0.469941867787838,7,8,"Exp1",0,-0.00574097821325004,0,"2","1"
"9",9,1,10,0.8,0.811424540861935,0.717903492815367,7,9,"Exp1",0,-0.082096507184633,0,"2","1"
"10",10,1,1,0.4,0.411597643736059,0.285980722945169,7,10,"Exp1",0,-0.114019277054831,0,"2","1"
"11",11,1,6,0.4,0.411434679478589,0.462071378344717,7,11,"Exp1",0,0.062071378344717,0,"2","1"
"12",12,1,2,0.475682846001088,0.48220377436428,0.390038999461467,7,12,"Exp1",0,-0.085643846539621,0,"2","1"
"13",13,1,4,0.672717132202972,0.68198769122273,0.661949839352474,7,13,"Exp1",0,-0.010767292850498,0,"2","1"
"14",14,1,5,0.8,0.811427961867594,0.597919192120116,7,14,"Exp1",0,-0.202080807879884,0,"2","1"
"15",15,1,8,0.565685424949238,0.576157955905728,0.469955862809911,7,15,"Exp1",0,-0.095729562139327,0,"2","1"
"16",16,1,1,0.4,0.411551615663484,0.469955862810366,7,16,"Exp1",0,0.069955862810366,0,"2","1"
"17",17,1,3,0.565685424949238,0.576303504135922,0.333963744806169,7,17,"Exp1",0,-0.231721680143069,0,"2","1"
"18",18,1,1,0.4,0.41160013173976,0.445975858897782,7,18,"Exp1",0,0.045975858897782,0,"2","1"
"19",19,1,4,0.672717132202972,0.682094986391803,0.389961560339088,7,19,"Exp1",0,-0.282755571863884,0,"2","1"
