"","trialnum","group","interval","targetDur","phyTargetDur","RP","NSub","NT","Exp","NB","repError","valid","firstLoc","order"
"1",1,1,3,0.565685424949238,0.610969120386642,0.781569296415057,4,1,"Exp1",0,0.215883871465819,0,"1","1"
"2",2,1,5,0.8,0.823097353664707,0.330516391479762,4,2,"Exp1",0,-0.469483608520238,0,"1","1"
"3",3,1,4,0.672717132202972,0.681755556868723,0.477975953150349,4,3,"Exp1",0,-0.194741179052623,0,"1","1"
"4",4,1,9,0.672717132202972,0.682002805258435,1.10987410547403,4,4,"Exp1",0,0.437156973271058,0,"1","1"
"5",5,1,6,0.4,0.411600770046562,0.349495115678053,4,5,"Exp1",0,-0.050504884321947,0,"1","1"
"6",6,1,5,0.8,0.811378713002171,0.813937065177186,4,6,"Exp1",0,0.013937065177186,0,"1","1"
"7",7,1,8,0.565685424949238,0.57592391591686,0.677919972382824,4,7,"Exp1",0,0.112234547433586,0,"1","1"
"8",8,1,7,0.475682846001088,0.48203048463796,0.509940349382248,4,8,"Exp1",0,0.03425750338116,0,"1","1"
"9",9,1,1,0.4,0.411631870472945,0.229966846945501,4,9,"Exp1",0,-0.170033153054499,0,"1","1"
"10",10,1,7,0.475682846001088,0.482105125661292,0.293973079470959,4,10,"Exp1",0,-0.181709766530129,0,"1","1"
"11",11,1,3,0.565685424949238,0.576178006400482,0.53391473507105,4,11,"Exp1",0,-0.031770689878188,0,"1","1"
"12",12,1,10,0.8,0.811382756057583,0.59793434077983,4,12,"Exp1",0,-0.20206565922017,0,"1","1"
"13",13,1,8,0.565685424949238,0.57603090138366,0.590030478417873,4,13,"Exp1",0,0.024345053468635,0,"1","1"
"14",14,1,4,0.672717132202972,0.682195938906375,0.949881382973786,4,14,"Exp1",0,0.277164250770814,0,"1","1"
"15",15,1,2,0.475682846001088,0.482055053974818,0.54988604803782,4,15,"Exp1",0,0.074203202036732,0,"1","1"
"16",16,1,9,0.672717132202972,0.681892398744822,0.0859827579237162,4,16,"Exp1",0,-0.586734374279256,0,"1","1"
"17",17,1,1,0.4,0.411741654978073,0.557948833578507,4,17,"Exp1",0,0.157948833578507,0,"1","1"
"18",18,1,5,0.8,0.811624095366369,0.621902195379107,4,18,"Exp1",0,-0.178097804620893,0,"1","1"
"19",19,1,10,0.8,0.811435004773898,0.693904347528587,4,19,"Exp1",0,-0.106095652471413,0,"1","1"
"20",20,1,6,0.4,0.411565315560551,0.645898973374869,4,20,"Exp1",0,0.245898973374869,0,"1","1"
"21",21,1,3,0.565685424949238,0.576642957774993,0.749974684252948,4,21,"Exp1",0,0.18428925930371,0,"1","1"
"22",22,1,5,0.8,0.811365028814521,0.493953486202258,4,22,"Exp1",0,-0.306046513797742,0,"1","1"
"23",23,1,4,0.672717132202972,0.682090819465088,0.557955053663818,4,23,"Exp1",0,-0.114762078539154,0,"1","1"
"24",24,1,9,0.672717132202972,0.682032039659362,0.613971275646236,4,24,"Exp1",1,-0.058745856556736,1,"1","1"
"25",25,1,6,0.4,0.412013472704757,0.325936542689988,4,25,"Exp1",1,-0.074063457310012,1,"1","1"
"26",26,1,5,0.8,0.811355076678069,0.517906412596972,4,26,"Exp1",1,-0.282093587403028,1,"1","1"
"27",27,1,8,0.565685424949238,0.576173341336471,0.557913068088169,4,27,"Exp1",1,-0.00777235686106903,1,"1","1"
"28",28,1,7,0.475682846001088,0.482068427158083,0.605874279636396,4,28,"Exp1",1,0.130191433635308,1,"1","1"
"29",29,1,1,0.4,0.411529861074428,0.517963948385727,4,29,"Exp1",1,0.117963948385727,1,"1","1"
"30",30,1,7,0.475682846001088,0.482042924808525,0.421926142707434,4,30,"Exp1",1,-0.053756703293654,1,"1","1"
"31",31,1,3,0.565685424949238,0.576248915372616,0.41389694562713,4,31,"Exp1",1,-0.151788479322108,1,"1","1"
"32",32,1,10,0.8,0.818842193326418,0.646014044952608,4,32,"Exp1",1,-0.153985955047392,1,"1","1"
"33",33,1,8,0.565685424949238,0.576207240801295,0.645893375298215,4,33,"Exp1",1,0.080207950348977,1,"1","1"
"34",34,1,4,0.672717132202972,0.682055364979078,0.501969621103513,4,34,"Exp1",1,-0.170747511099459,1,"1","1"
"35",35,1,2,0.475682846001088,0.482083355362761,0.66994271301462,4,35,"Exp1",1,0.194259867013532,1,"1","1"
