"","trialnum","group","interval","targetDur","phyTargetDur","RP","NSub","NT","Exp","NB","repError","valid","firstLoc","order"
"1",1,2,2,1.42704853800327,1.43460289843256,0.70888217556876,14,1,"Exp1",0,-0.71816636243451,0,"1","2"
"2",2,2,10,2.4,2.41187124924397,1.80339953014311,14,2,"Exp1",0,-0.59660046985689,0,"1","2"
"3",3,2,9,2.01815139660892,2.02321532539975,1.60565751646425,14,3,"Exp1",0,-0.41249388014467,0,"1","2"
"4",4,2,1,1.2,1.19992931757486,1.41680026853282,14,4,"Exp1",0,0.21680026853282,0,"1","2"
"5",5,2,3,1.69705627484772,1.70575306611443,1.73032288879676,14,5,"Exp1",0,0.0332666139490401,0,"1","2"
"6",6,2,2,1.42704853800327,1.43529197656312,1.29300105797097,14,6,"Exp1",0,-0.1340474800323,0,"1","2"
"7",7,2,9,2.01815139660892,2.02341166546978,1.77841789926697,14,7,"Exp1",0,-0.23973349734195,0,"1","2"
"8",8,2,7,1.42704853800327,1.43520513383976,1.6891243232875,14,8,"Exp1",0,0.26207578528423,0,"1","2"
"9",9,2,9,2.01815139660892,2.02341317577805,1.71958157665608,14,9,"Exp1",0,-0.29856981995284,0,"1","2"
"10",10,2,8,1.69705627484772,1.70574173880277,2.05114898209001,14,10,"Exp1",0,0.35409270724229,0,"1","2"
"11",11,2,4,2.01815139660892,2.02339240903973,1.69565904942715,14,11,"Exp1",0,-0.32249234718177,0,"1","2"
"12",12,2,7,1.42704853800327,1.43521155264978,1.16775421696934,14,12,"Exp1",0,-0.25929432103393,0,"1","2"
"13",13,2,3,1.69705627484772,1.70579006866615,1.51179185989167,14,13,"Exp1",0,-0.18526441495605,0,"1","2"
"14",14,2,8,1.69705627484772,1.70577987408569,1.39720175376988,14,14,"Exp1",0,-0.29985452107784,0,"1","2"
"15",15,2,3,1.69705627484772,1.70571002232998,1.36244654075233,14,15,"Exp1",0,-0.33460973409539,0,"1","2"
"16",16,2,8,1.69705627484772,1.70576250554086,1.95668901922852,14,16,"Exp1",0,0.2596327443808,0,"1","2"
"17",17,2,10,2.4,2.3998673194219,2.19983165349311,14,17,"Exp1",0,-0.20016834650689,0,"1","2"
"18",18,2,3,1.69705627484772,1.7057862928956,1.33445222253181,14,18,"Exp1",0,-0.36260405231591,0,"1","2"
"19",19,2,1,1.2,1.19990099929544,1.00101279004525,14,19,"Exp1",0,-0.19898720995475,0,"1","2"
"20",20,2,5,2.4,2.3998707176155,1.80365628254242,14,20,"Exp1",0,-0.59634371745758,0,"1","2"
"21",21,2,2,1.42704853800327,1.43529688506476,1.48069385825602,14,21,"Exp1",0,0.05364532025275,0,"1","2"
"22",22,2,10,2.4,2.39988128977302,2.26865753232255,14,22,"Exp1",0,-0.13134246767745,0,"1","2"
"23",23,2,9,2.01815139660892,2.02335502891106,2.27284221885429,14,23,"Exp1",0,0.25469082224537,0,"1","2"
"24",24,2,1,1.2,1.19993460365356,1.01152944383659,14,24,"Exp1",1,-0.18847055616341,1,"1","2"
"25",25,2,3,1.69705627484772,1.70572776845165,1.43582524374483,14,25,"Exp1",1,-0.26123103110289,1,"1","2"
"26",26,2,2,1.42704853800327,1.43529424202541,1.33373822431554,14,26,"Exp1",1,-0.09331031368773,1,"1","2"
"27",27,2,9,2.01815139660892,2.0234124206238,1.54317040128137,14,27,"Exp1",1,-0.47498099532755,1,"1","2"
"28",28,2,7,1.42704853800327,1.43521985934501,1.46590907340328,14,28,"Exp1",1,0.03886053540001,1,"1","2"
"29",29,2,9,2.01815139660892,2.0234343200932,2.1849906096586,14,29,"Exp1",1,0.16683921304968,1,"1","2"
"30",30,2,8,1.69705627484772,1.70581574390599,1.74931123903423,14,30,"Exp1",1,0.05225496418651,1,"1","2"
"31",31,2,4,2.01815139660892,2.02347660872374,1.49101908047896,14,31,"Exp1",1,-0.52713231612996,1,"1","2"
"32",32,2,7,1.42704853800327,1.43522665573209,1.52252864110778,14,32,"Exp1",1,0.0954801031045101,1,"1","2"
"33",33,2,3,1.69705627484772,1.70586105315306,2.26991033300033,14,33,"Exp1",1,0.57285405815261,1,"1","2"
"34",34,2,8,1.69705627484772,1.70577911893156,1.78300546051935,14,34,"Exp1",1,0.0859491856716299,1,"1","2"
"35",35,2,3,1.69705627484772,1.70578478258733,1.92600975054995,14,35,"Exp1",1,0.22895347570223,1,"1","2"
"36",36,2,8,1.69705627484772,1.70582065240785,1.46002831072781,14,36,"Exp1",1,-0.23702796411991,1,"1","2"
"37",37,2,10,2.4,2.3998650539595,1.94996512698299,14,37,"Exp1",1,-0.45003487301701,1,"1","2"
"38",38,2,3,1.69705627484772,1.70576137280977,1.82484213125645,14,38,"Exp1",1,0.12778585640873,1,"1","2"
"39",39,2,1,1.2,1.19990590779719,1.18882075133297,14,39,"Exp1",1,-0.0111792486670299,1,"1","2"
"40",40,2,5,2.4,2.39989752558654,2.02296814080307,14,40,"Exp1",1,-0.37703185919693,1,"1","2"
"41",41,2,6,1.2,1.19992705211246,1.10342226028195,14,41,"Exp1",1,-0.0965777397180501,1,"1","2"
"42",42,2,9,2.01815139660892,2.02344564740497,1.56416670631222,14,42,"Exp1",1,-0.4539846902967,1,"1","2"
"43",43,2,10,2.4,2.39986127818895,1.88734925802328,14,43,"Exp1",1,-0.51265074197672,1,"1","2"
"44",44,2,2,1.42704853800327,1.4351662434027,1.61623231712247,14,44,"Exp1",1,0.1891837791192,1,"1","2"
"45",45,2,5,2.4,2.39990016862589,1.75189990734259,14,45,"Exp1",1,-0.64810009265741,1,"1","2"
"46",46,2,7,1.42704853800327,1.43521155264966,1.68944526378675,14,46,"Exp1",1,0.26239672578348,1,"1","2"
"47",47,2,5,2.4,2.3998344702178,2.18519374611571,14,47,"Exp1",1,-0.21480625388429,1,"1","2"
"48",48,2,6,1.2,1.19985569004859,0.562167058214072,14,48,"Exp1",2,-0.637832941785928,1,"1","2"
"49",49,2,1,1.2,1.19994026730956,1.14741942694377,14,49,"Exp1",2,-0.0525805730562299,1,"1","2"
"50",50,2,2,1.42704853800327,1.43518663256395,1.07436355233563,14,50,"Exp1",2,-0.35268498566764,1,"1","2"
"51",51,2,4,2.01815139660892,2.02338259203634,1.86659044896169,14,51,"Exp1",2,-0.15156094764723,1,"1","2"
"52",52,2,7,1.42704853800327,1.43517870344567,1.4577307543309,14,52,"Exp1",2,0.0306822163276299,1,"1","2"
"53",53,2,8,1.69705627484772,1.70577685346916,1.5120791960328,14,53,"Exp1",2,-0.18497707881492,1,"1","2"
"54",54,2,4,2.01815139660892,2.02340940000749,1.30371254152419,14,54,"Exp1",2,-0.71443885508473,1,"1","2"
"55",55,2,6,1.2,1.19992101087951,1.31420012188187,14,55,"Exp1",2,0.11420012188187,1,"1","2"
"56",56,2,4,2.01815139660892,2.02341544124033,1.57457273002547,14,56,"Exp1",2,-0.44357866658345,1,"1","2"
"57",57,2,6,1.2,1.19992025572537,1.62671951990319,14,57,"Exp1",2,0.42671951990319,1,"1","2"
"58",58,2,5,2.4,2.39981181559438,2.77368232780782,14,58,"Exp1",2,0.37368232780782,1,"1","2"
"59",59,2,10,2.4,2.39987336065496,2.18994177761761,14,59,"Exp1",2,-0.21005822238239,1,"1","2"
"60",60,2,1,1.2,1.19988967198378,1.31402492612688,14,60,"Exp1",2,0.11402492612688,1,"1","2"
"61",61,2,4,2.01815139660892,2.02343771828691,2.13781613205538,14,61,"Exp1",2,0.11966473544646,1,"1","2"
"62",62,2,4,2.01815139660892,2.0234343200932,2.09597002189184,14,62,"Exp1",2,0.0778186252829198,1,"1","2"
"63",63,2,3,1.69705627484772,1.70573909576319,1.59540478903637,14,63,"Exp1",2,-0.10165148581135,1,"1","2"
"64",64,2,5,2.4,2.39981521378809,1.82493048428796,14,64,"Exp1",2,-0.57506951571204,1,"1","2"
"65",65,2,2,1.42704853800327,1.43523080907971,1.15769065564746,14,65,"Exp1",2,-0.26935788235581,1,"1","2"
"66",66,2,4,2.01815139660892,2.02341128789271,2.10308546154647,14,66,"Exp1",2,0.0849340649375501,1,"1","2"
"67",67,2,5,2.4,2.39986769699885,1.96048253592835,14,67,"Exp1",2,-0.43951746407165,1,"1","2"
"68",68,2,10,2.4,2.39982842898507,2.61738845807349,14,68,"Exp1",2,0.21738845807349,1,"1","2"
"69",69,2,1,1.2,1.19991987814819,1.1889034407086,14,69,"Exp1",2,-0.0110965592913999,1,"1","2"
"70",70,2,9,2.01815139660892,2.02338296961352,1.7102569336364,14,70,"Exp1",2,-0.30789446297252,1,"1","2"
"71",71,2,8,1.69705627484772,1.70575608673084,2.61731520812418,14,71,"Exp1",2,0.92025893327646,1,"1","2"
"72",72,2,8,1.69705627484772,1.7058387761067,1.58503350241244,14,72,"Exp1",3,-0.11202277243528,1,"1","2"
"73",73,2,2,1.42704853800327,1.43520739930204,1.5954130957316,14,73,"Exp1",3,0.16836455772833,1,"1","2"
"74",74,2,2,1.42704853800327,1.43518701014091,1.4391267775386,14,74,"Exp1",3,0.01207823953533,1,"1","2"
"75",75,2,3,1.69705627484772,1.70575193338323,1.57479889868318,14,75,"Exp1",3,-0.12225737616454,1,"1","2"
"76",76,2,9,2.01815139660892,2.02343318736212,2.72161407395834,14,76,"Exp1",3,0.70346267734942,1,"1","2"
"77",77,2,10,2.4,2.39971477829067,2.27343539241201,14,77,"Exp1",3,-0.12656460758799,1,"1","2"
"78",78,2,9,2.01815139660892,2.02343016674558,1.856116083801,14,78,"Exp1",3,-0.16203531280792,1,"1","2"
"79",79,2,6,1.2,1.19996065647069,1.136860484522,14,79,"Exp1",3,-0.0631395154779999,1,"1","2"
"80",80,2,10,2.4,2.39987071761561,1.90830591746317,14,80,"Exp1",3,-0.49169408253683,1,"1","2"
"81",81,2,3,1.69705627484772,1.70577647589198,1.76246489099731,14,81,"Exp1",3,0.0654086161495899,1,"1","2"
"82",82,2,8,1.69705627484772,1.70579837536138,2.15885397056263,14,82,"Exp1",3,0.46179769571491,1,"1","2"
"83",83,2,1,1.2,1.19992101087951,1.62658623520178,14,83,"Exp1",3,0.42658623520178,1,"1","2"
"84",84,2,7,1.42704853800327,1.43522665573209,1.61565160360738,14,84,"Exp1",3,0.18860306560411,1,"1","2"
"85",85,2,5,2.4,2.39990620985895,2.45048731605402,14,85,"Exp1",3,0.0504873160540202,1,"1","2"
"86",86,2,5,2.4,2.39988091219607,2.20029154234931,14,86,"Exp1",3,-0.19970845765069,1,"1","2"
"87",87,2,7,1.42704853800327,1.43521268538098,1.38389140732784,14,87,"Exp1",3,-0.0431571306754299,1,"1","2"
