"","trialnum","group","interval","targetDur","phyTargetDur","RP","NSub","NT","Exp","NB","repError","valid","firstLoc","order"
"1",1,1,7,0.475682846001088,0.505148364584784,0.341652521155993,5,1,"Exp1",0,-0.134030324845095,0,"2","1"
"2",2,1,8,0.565685424949238,0.588080761587662,0.653902979109262,5,2,"Exp1",0,0.088217554160024,0,"2","1"
"3",3,1,6,0.4,0.411258665356399,0.39006406687804,5,3,"Exp1",0,-0.00993593312196001,0,"2","1"
"4",4,1,10,0.8,0.811424119624462,0.333735596614133,5,4,"Exp1",0,-0.466264403385867,0,"2","1"
"5",5,1,2,0.475682846001088,0.482053809957506,0.405649423553768,5,5,"Exp1",0,-0.07003342244732,0,"2","1"
"6",6,1,3,0.565685424949238,0.576140996893628,0.71795399624898,5,6,"Exp1",0,0.152268571299742,0,"2","1"
"7",7,1,5,0.8,0.811432827743374,0.861898898733671,5,7,"Exp1",0,0.0618988987336709,0,"2","1"
"8",8,1,2,0.475682846001088,0.482131561024289,0.429997014359287,5,8,"Exp1",0,-0.045685831641801,0,"2","1"
"9",9,1,1,0.4,0.41162938243815,0.589975430662889,5,9,"Exp1",0,0.189975430662889,0,"2","1"
"10",10,1,10,0.8,0.811384311078655,0.725886471002923,5,10,"Exp1",0,-0.074113528997077,0,"2","1"
"11",11,1,9,0.672717132202972,0.68203794873989,0.341938645078699,5,11,"Exp1",0,-0.330778487124273,0,"2","1"
"12",12,1,4,0.672717132202972,0.682107302691293,0.558025651631397,5,12,"Exp1",0,-0.114691480571575,0,"2","1"
"13",13,1,4,0.672717132202972,0.681873116480347,0.789876220302176,5,13,"Exp1",0,0.117159088099204,0,"2","1"
"14",14,1,2,0.475682846001088,0.482016800449856,1.05390080207962,5,14,"Exp1",0,0.578217956078532,0,"2","1"
"15",15,1,4,0.672717132202972,0.681921633145066,1.0379521924242,5,15,"Exp1",0,0.365235060221228,0,"2","1"
"16",16,1,1,0.4,0.411249335228604,0.685992710059509,5,16,"Exp1",0,0.285992710059509,0,"2","1"
"17",17,1,3,0.565685424949238,0.576203197746509,0.525990035423092,5,17,"Exp1",0,-0.039695389526146,0,"2","1"
"18",18,1,6,0.4,0.41155567442911,0.949900043228808,5,18,"Exp1",0,0.549900043228808,0,"2","1"
"19",19,1,7,0.475682846001088,0.482107613695007,0.525940274740606,5,19,"Exp1",0,0.050257428739518,0,"2","1"
"20",20,1,3,0.565685424949238,0.576098389309664,0.501879740871118,5,20,"Exp1",0,-0.06380568407812,0,"2","1"
"21",21,1,7,0.475682846001088,0.482098283567211,0.877924637446995,5,21,"Exp1",0,0.402241791445907,0,"2","1"
"22",22,1,8,0.565685424949238,0.576540948376532,0.869926851796663,5,22,"Exp1",0,0.304241426847425,0,"2","1"
"23",23,1,6,0.4,0.411597348998839,0.833804328557562,5,23,"Exp1",0,0.433804328557562,0,"2","1"
"24",24,1,10,0.8,0.811394263215334,0.773957467056789,5,24,"Exp1",1,-0.026042532943211,1,"2","1"
"25",25,1,2,0.475682846001088,0.482021776518195,0.581905181019465,5,25,"Exp1",1,0.106222335018377,1,"2","1"
"26",26,1,3,0.565685424949238,0.576151882042723,0.445921987689871,5,26,"Exp1",1,-0.119763437259367,1,"2","1"
"27",27,1,5,0.8,0.811582731799717,0.813929912079402,5,27,"Exp1",1,0.013929912079402,1,"2","1"
