"","id","trialnum","NSub","targetDur","RP","Exp","group","model","W_DG","mu_r","sig_r","predY","W_DL_PL","W_DG_PG","sig2_DL","sig2_DG","log_lik","W_P_G","W_L","W_Ds","W_P_S","W_P_L","part"
"1080",124,486,8,1.69705627484772,1.6059168872207,"Exp1","mixed","DIM",0.899984329452126,1.42837737584269,0.118116885291288,1.42878142548138,0.409628619043181,0.910230823364065,0.087599738235487,0.0133200162280533,0.715028156562622,0.819193477211965,0.0409692810092036,0.139837241778832,0.0409692810092036,0.0409692810092036,"all"
"1081",125,487,8,1.69705627484772,1.51791512071577,"Exp1","mixed","DIM",0.899984329452126,1.42837737584269,0.118116885291288,1.42866723965419,0.409628619043181,0.910230823364065,0.087599738235487,0.0133200162280533,0.72127263631738,0.819193477211965,0.0409692810092036,0.139837241778832,0.0409692810092036,0.0409692810092036,"all"
"1082",126,489,8,2.01815139660892,1.45387623274291,"Exp1","mixed","DIM",0.916876563422418,1.44864563514346,0.120319641114,1.44823159706779,0.495268324794254,0.93479568935504,0.105913926887348,0.013682605886732,0.701259029456463,0.857092259157939,0.0411684051849205,0.101739335657141,0.0411684051849205,0.0411684051849205,"all"
"1083",127,490,8,2.4,1.74986085669207,"Exp1","mixed","DIM",0.929543459116367,1.45804712068801,0.121946278689985,1.45828562433139,0.581186581358181,0.952988340089863,0.124287684078019,0.013951249111938,0.689036114274548,0.885844078144696,0.0409483961304813,0.0732075257248223,0.0409483961304813,0.0409483961304813,"all"
"1084",128,492,8,2.01815139660892,1.78991944989502,"Exp1","mixed","DIM",0.916876563422418,1.44864563514346,0.120319641114,1.44895017207426,0.495268324794254,0.93479568935504,0.105913926887348,0.013682605886732,0.698847789574881,0.857092259157939,0.0411684051849205,0.101739335657141,0.0411684051849205,0.0411684051849205,"all"
"1085",129,493,8,0.8,1.0938667160126,"Exp1","mixed","DIM",0.29476116891117,0.819364142880766,0.0717819635294296,0.819255189290187,0.857799322877596,0.693040369509122,0.00468885348919138,0.0101215322148511,1.21679942329624,0.204281389419138,0.604953391774986,0.190765218805876,0.604953391774986,0.604953391774986,"all"
"1086",130,494,8,0.8,1.22992392835749,"Exp1","mixed","DIM",0.29476116891117,0.819364142880766,0.0717819635294296,0.819120593220724,0.857799322877596,0.693040369509122,0.00468885348919138,0.0101215322148511,1.21467443263556,0.204281389419138,0.604953391774986,0.190765218805876,0.604953391774986,0.604953391774986,"all"
"1087",131,495,8,1.2,1.16591116474228,"Exp1","mixed","DIM",0.85053311968707,1.33926011579531,0.111427033143034,1.33906619864664,0.257567901402208,0.835346112194191,0.0550813094880919,0.0122157322801349,0.769777482874677,0.71048953482299,0.0384978706913364,0.251012594485673,0.0384978706913364,0.0384978706913364,"all"
"1088",132,496,8,1.69705627484772,1.07791002024624,"Exp1","mixed","DIM",0.899984329452126,1.42837737584269,0.118116885291288,1.42913234442162,0.409628619043181,0.910230823364065,0.087599738235487,0.0133200162280533,0.716250444682358,0.819193477211965,0.0409692810092036,0.139837241778832,0.0409692810092036,0.0409692810092036,"all"
"1089",133,497,8,1.2,1.34988573703322,"Exp1","mixed","DIM",0.85053311968707,1.33926011579531,0.111427033143034,1.33949260722932,0.257567901402208,0.835346112194191,0.0550813094880919,0.0122157322801349,0.778435562127197,0.71048953482299,0.0384978706913364,0.251012594485673,0.0384978706913364,0.0384978706913364,"all"
