"","id","trialnum","NSub","targetDur","RP","Exp","group","model","mu_r","sig_r","predY","log_lik","W_P_G","W_L","W_Ds","part"
"3606",49,397,11,1.60005476290647,1.26981211838302,"Exp2","mixed","LGM",1.33127509888861,0.116558514808902,1.33119263397327,0.729019167652889,0.811768492238113,0.0514706117213936,0.136760896040494,"all"
"3607",50,398,11,1.60005476290647,1.47790037037021,"Exp2","mixed","LGM",1.33127509888861,0.116558514808902,1.33181222943667,0.732935454089571,0.811768492238113,0.0514706117213936,0.136760896040494,"all"
"3608",51,399,11,0.7328,0.709990085304071,"Exp2","mixed","LGM",0.705723466498714,0.0575602520473677,0.705691594805436,1.4376184013951,0.164116433932568,0.704483293310616,0.131400272756816,"all"
"3609",52,400,11,0.663061306494331,0.941886979933315,"Exp2","mixed","LGM",0.695614693305544,0.0569193116615406,0.69564958973999,1.45122543740871,0.159479646126572,0.68456396985822,0.155956384015209,"all"
"3610",53,402,11,0.4912,0.581947139868589,"Exp2","mixed","LGM",0.648633446725522,0.0543432459038469,0.648344549267266,1.48812974928578,0.141365373952307,0.606754960077633,0.25187966597006,"all"
"3611",54,403,11,1.76834346805288,1.33387853067143,"Exp2","mixed","LGM",1.3437732512887,0.117955912474606,1.343675391637,0.717687181248485,0.832390992490397,0.052783594321341,0.114825413188262,"all"
"3612",55,404,11,0.599959465297448,0.853916447851589,"Exp2","mixed","LGM",0.682911432691856,0.0561749819158685,0.682731630237558,1.45906243132545,0.154159830710832,0.661711520303001,0.184128648986167,"all"
"3613",56,405,11,1.31,1.26192048090616,"Exp2","mixed","LGM",1.29275590947194,0.11302082911727,1.29279835685453,0.766123375000186,0.760651193269061,0.0482172721089334,0.191131534622005,"all"
"3614",57,406,11,1.76834346805288,1.11783924011343,"Exp2","mixed","LGM",1.3437732512887,0.117955912474606,1.3433062472216,0.721209876077637,0.832390992490397,0.052783594321341,0.114825413188262,"all"
"3615",58,407,11,0.4912,0.549913156222374,"Exp2","mixed","LGM",0.648633446725522,0.0543432459038469,0.648686375945106,1.48946710038307,0.141365373952307,0.606754960077633,0.25187966597006,"all"
"3616",59,408,11,1.31,1.10985616849212,"Exp2","mixed","LGM",1.29275590947194,0.11302082911727,1.29346285624617,0.76167946707759,0.760651193269061,0.0482172721089334,0.191131534622005,"all"
"3617",60,409,11,1.44778166151097,1.27787449512971,"Exp2","mixed","LGM",1.31447940998176,0.114922143608898,1.31528660924188,0.745681893824762,0.787929529004949,0.0499531833865419,0.16211728760851,"all"
"3618",61,410,11,0.599959465297448,0.709939081223638,"Exp2","mixed","LGM",0.682911432691856,0.0561749819158685,0.683122311928777,1.45982328877827,0.154159830710832,0.661711520303001,0.184128648986167,"all"
"3619",62,411,11,1.31,1.08563856020464,"Exp2","mixed","LGM",1.29275590947194,0.11302082911727,1.29309015122475,0.758166465543893,0.760651193269061,0.0482172721089334,0.191131534622005,"all"
"3620",63,412,11,1.44778166151097,1.13390334851101,"Exp2","mixed","LGM",1.31447940998176,0.114922143608898,1.31461165179814,0.745497072239222,0.787929529004949,0.0499531833865419,0.16211728760851,"all"
"3621",64,413,11,1.31,1.56587401245633,"Exp2","mixed","LGM",1.29275590947194,0.11302082911727,1.29340678217231,0.760266273750781,0.760651193269061,0.0482172721089334,0.191131534622005,"all"
"3622",65,414,11,1.954332247557,1.45382209030322,"Exp2","mixed","LGM",1.35261278099602,0.119141205058599,1.35208497773759,0.710822496930518,0.850074612006238,0.0539096823425699,0.0960157056511923,"all"
"3623",66,415,11,1.954332247557,1.75785865898433,"Exp2","mixed","LGM",1.35261278099602,0.119141205058599,1.35321414274444,0.709721182495967,0.850074612006238,0.0539096823425699,0.0960157056511923,"all"
"3624",67,416,11,0.4912,0.565915686522203,"Exp2","mixed","LGM",0.648633446725522,0.0543432459038469,0.649061645301324,1.48962404147494,0.141365373952307,0.606754960077633,0.25187966597006,"all"
"3625",68,417,11,1.954332247557,1.43783822003206,"Exp2","mixed","LGM",1.35261278099602,0.119141205058599,1.35293762348888,0.708061990689884,0.850074612006238,0.0539096823425699,0.0960157056511923,"all"
"3626",69,418,11,0.599959465297448,0.829979984008787,"Exp2","mixed","LGM",0.682911432691856,0.0561749819158685,0.683148416821361,1.46014859609097,0.154159830710832,0.661711520303001,0.184128648986167,"all"
"3627",70,419,11,1.44778166151097,1.07791828399877,"Exp2","mixed","LGM",1.31447940998176,0.114922143608898,1.31480141493395,0.744038205383244,0.787929529004949,0.0499531833865419,0.16211728760851,"all"
"3628",71,421,11,0.599959465297448,0.64586427192171,"Exp2","mixed","LGM",0.682911432691856,0.0561749819158685,0.682615541128368,1.46381814496044,0.154159830710832,0.661711520303001,0.184128648986167,"all"
"3629",72,422,11,1.60005476290647,1.42984768439874,"Exp2","mixed","LGM",1.33127509888861,0.116558514808902,1.33068171995049,0.732779369544927,0.811768492238113,0.0514706117213936,0.136760896040494,"all"
"3630",73,423,11,0.599959465297448,0.725861373396583,"Exp2","mixed","LGM",0.682911432691856,0.0561749819158685,0.682807888387483,1.45939065036453,0.154159830710832,0.661711520303001,0.184128648986167,"all"
"3631",74,424,11,0.4912,0.7578994000487,"Exp2","mixed","LGM",0.648633446725522,0.0543432459038469,0.648664945275843,1.49603491397351,0.141365373952307,0.606754960077633,0.25187966597006,"all"
"3632",75,425,11,0.599959465297448,0.766007182866815,"Exp2","mixed","LGM",0.682911432691856,0.0561749819158685,0.68310144413673,1.45942252764671,0.154159830710832,0.661711520303001,0.184128648986167,"all"
"3633",76,426,11,0.4912,0.573927370189267,"Exp2","mixed","LGM",0.648633446725522,0.0543432459038469,0.648833710221812,1.49056815081558,0.141365373952307,0.606754960077633,0.25187966597006,"all"
"3634",77,427,11,1.76834346805288,1.58185321771998,"Exp2","mixed","LGM",1.3437732512887,0.117955912474606,1.34437952458447,0.715908919361098,0.832390992490397,0.052783594321341,0.114825413188262,"all"
"3635",78,428,11,0.542862864224572,0.613911459404335,"Exp2","mixed","LGM",0.667326648664259,0.0553185016925745,0.667074827397592,1.48020162009066,0.148124807512022,0.635788177548886,0.216087014939092,"all"
"3636",79,429,11,0.663061306494331,0.645906567987367,"Exp2","mixed","LGM",0.695614693305544,0.0569193116615406,0.695857071348849,1.45754787583153,0.159479646126572,0.68456396985822,0.155956384015209,"all"
"3637",80,430,11,1.31,1.22190311463874,"Exp2","mixed","LGM",1.29275590947194,0.11302082911727,1.29234047950635,0.76759560592713,0.760651193269061,0.0482172721089334,0.191131534622005,"all"
"3638",81,431,11,1.76834346805288,1.54187783651923,"Exp2","mixed","LGM",1.3437732512887,0.117955912474606,1.34375318427977,0.724439777553602,0.832390992490397,0.052783594321341,0.114825413188262,"all"
"3639",82,433,11,1.60005476290647,1.20600134849792,"Exp2","mixed","LGM",1.33127509888861,0.116558514808902,1.33110374173225,0.728336842963133,0.811768492238113,0.0514706117213936,0.136760896040494,"all"
"3640",83,434,11,1.31,1.4938773986305,"Exp2","mixed","LGM",1.29275590947194,0.11302082911727,1.29309200972304,0.75712336668545,0.760651193269061,0.0482172721089334,0.191131534622005,"all"
"3641",84,435,11,1.76834346805288,1.41384048909185,"Exp2","mixed","LGM",1.3437732512887,0.117955912474606,1.34375015266545,0.718141241479272,0.832390992490397,0.052783594321341,0.114825413188262,"all"
"3642",85,436,11,1.76834346805288,1.50990045496201,"Exp2","mixed","LGM",1.3437732512887,0.117955912474606,1.34377432064912,0.715154222792285,0.832390992490397,0.052783594321341,0.114825413188262,"all"
"3643",86,437,11,0.4912,0.50191924934461,"Exp2","mixed","LGM",0.648633446725522,0.0543432459038469,0.64879964443884,1.49259859333989,0.141365373952307,0.606754960077633,0.25187966597006,"all"
"3644",87,438,11,0.542862864224572,0.630038700901423,"Exp2","mixed","LGM",0.667326648664259,0.0553185016925745,0.667530897348185,1.47705340593291,0.148124807512022,0.635788177548886,0.216087014939092,"all"
"3645",88,439,11,1.954332247557,1.77384532825999,"Exp2","mixed","LGM",1.35261278099602,0.119141205058599,1.35244588226079,0.705534722057667,0.850074612006238,0.0539096823425699,0.0960157056511923,"all"
"3646",89,440,11,1.60005476290647,1.11790423921593,"Exp2","mixed","LGM",1.33127509888861,0.116558514808902,1.33103788672897,0.727197307445608,0.811768492238113,0.0514706117213936,0.136760896040494,"all"
"3647",90,442,11,1.954332247557,1.14993138085174,"Exp2","mixed","LGM",1.35261278099602,0.119141205058599,1.35215418234653,0.710761562834579,0.850074612006238,0.0539096823425699,0.0960157056511923,"all"
"3648",91,443,11,0.663061306494331,0.65395277270909,"Exp2","mixed","LGM",0.695614693305544,0.0569193116615406,0.695426391458065,1.4503124012798,0.159479646126572,0.68456396985822,0.155956384015209,"all"
"3649",92,444,11,0.7328,0.781943781062182,"Exp2","mixed","LGM",0.705723466498714,0.0575602520473677,0.706023418927594,1.43596601072758,0.164116433932568,0.704483293310616,0.131400272756816,"all"
"3650",93,445,11,1.44778166151097,1.05391651005175,"Exp2","mixed","LGM",1.31447940998176,0.114922143608898,1.31478634327989,0.742804125535352,0.787929529004949,0.0499531833865419,0.16211728760851,"all"
"3651",94,447,11,0.7328,0.685939795280319,"Exp2","mixed","LGM",0.705723466498714,0.0575602520473677,0.705469819338162,1.44047325715137,0.164116433932568,0.704483293310616,0.131400272756816,"all"
"3652",95,448,11,0.542862864224572,0.613914880408629,"Exp2","mixed","LGM",0.667326648664259,0.0553185016925745,0.666984142433249,1.47760723423706,0.148124807512022,0.635788177548886,0.216087014939092,"all"
"3653",96,449,11,0.663061306494331,0.637941534395395,"Exp2","mixed","LGM",0.695614693305544,0.0569193116615406,0.695797563341374,1.44301357349523,0.159479646126572,0.68456396985822,0.155956384015209,"all"
"3654",97,450,11,0.542862864224572,0.677923757607459,"Exp2","mixed","LGM",0.667326648664259,0.0553185016925745,0.667205907794771,1.47490788419677,0.148124807512022,0.635788177548886,0.216087014939092,"all"
