"","Nsub","Exp","model","ver","phi","mu_p_g","sig2_p_g","looic","p_loo","elpd_loo","se_looic","se_p_loo","waic","p_waic","se_waic","se_p_waic","elpd_waic","mu_p_s_IR","mu_p_l_IR","sig_pr2_s_IR","sig_pr2_l_IR","part"
"54",6,"Exp2","DIM","linear",0.048063974156805,1.43069315992115,0.00668612599894744,-10.4009415949783,117.855129833993,5.20047079748916,2.73424413641869,0.866404957732713,-119.143309655889,63.4839458035379,2.01057805605289,0.0836942093134747,59.5716548279446,0,0,0,0,"all"
"55",7,"Exp2","DIM","linear",0.394464541580857,0.628271578597222,0.0487800413432115,-10.0545695501139,130.357758343399,5.02728477505697,8.85158936572839,0.902400578913554,-130.438226197076,70.1659300199183,8.47398482381851,0.104758072950608,65.219113098538,0,0,0,0,"all"
"56",8,"Exp2","DIM","linear",0.415417877034658,0.571435881701189,0.132817085440259,88.7800384960845,126.007223094703,-44.3900192480422,10.9477122541054,0.825775422307246,-27.3329941711498,67.9507067610861,10.6993383049531,0.0892117518879245,13.6664970855749,0,0,0,0,"all"
"57",9,"Exp2","DIM","linear",0.1707768162225,1.16610137732809,0.774101730673782,33.5547402945911,130.394828999547,-16.7773701472955,4.63290606128306,0.98866514050907,-87.8173049078787,69.7088063983121,4.27595095811133,0.0991216508631557,43.9086524539393,0,0,0,0,"all"
"58",10,"Exp2","DIM","linear",0.441737525220907,0.657348880049636,0.0720961689333749,58.3627090659939,124.214132249599,-29.1813545329969,6.85178972119094,1.05417431227921,-56.9491404708499,66.5582074811771,6.71055329296758,0.0924206760321033,28.4745702354249,0,0,0,0,"all"
"59",11,"Exp2","DIM","linear",0.113840822546915,1.27969634121356,0.00880946896033412,-129.224858063805,130.395707156088,64.6124290319026,6.77813555013514,1.14569733316054,-250.907403747568,69.5544343142066,6.5082480329974,0.103607980225526,125.453701873784,0,0,0,0,"all"
"60",12,"Exp2","DIM","linear",0.0332785977406229,0.976618763704171,0.495924502254159,-18.4076343881289,129.971899995869,9.20381719406447,10.7743190806184,0.902059508406882,-137.539368920195,70.4060327298356,10.6342008023435,0.113006031250688,68.7696844600975,0,0,0,0,"all"
"61",13,"Exp2","DIM","linear",0.130887006864324,1.36895173789836,0.00340463622966921,-125.86826016598,115.588090606358,62.93413008299,2.55250762254839,0.918169304937988,-232.099278697984,62.4725813403563,2.23376155301596,0.0945467345949305,116.049639348992,0,0,0,0,"all"
"62",14,"Exp2","DIM","linear",0.366653284891406,0.626039659844714,0.0947089895092603,95.498514905062,130.722328738386,-47.749257452531,8.4365857259467,0.989997906480944,-25.8470945791226,70.0495239962939,8.46733475065564,0.0906181235922827,12.9235472895613,0,0,0,0,"all"
"63",15,"Exp2","DIM","linear",0.437604651587275,1.18849015286521,0.00569196973820717,-84.4675601891589,129.789930553621,42.2337800945794,2.83428550031247,0.964794267222239,-204.217570891416,69.9149252024926,1.95946328936746,0.100901302484052,102.108785445708,0,0,0,0,"all"
"64",16,"Exp2","DIM","linear",0.362908689946813,0.641550001948231,0.130508587345175,83.1317964767272,129.799433755157,-41.5658982383636,8.85815071404963,1.05050376308098,-38.2461488691131,69.1104610822372,8.86431715754823,0.104164084795166,19.1230744345565,0,0,0,0,"all"
"65",1,"Exp1","PIM","linear",0,0.728997070020552,0.234568184764569,71.8826192144021,128.583638424319,-35.941309607201,10.0369282253925,0.899539077438897,-47.144218380584,69.0702196268256,9.76470486604225,0.106022414569321,23.572109190292,0,0,0,0,"all"
"66",2,"Exp1","PIM","linear",0,1.90243969407264,0.696000828708366,16.8906183688742,127.741205047161,-8.44530918443711,11.4694764719249,0.882430659953591,-100.647475770936,68.9721579772559,11.2421028133382,0.0984448248422351,50.3237378854678,0,0,0,0,"all"
"67",3,"Exp1","PIM","linear",0,0.800585710405153,0.431537048170991,84.2983489413871,127.167555249003,-42.1491744706935,10.1829246325684,1.08706446813963,-33.1327771110577,68.4519922227804,10.01166613524,0.100578841393828,16.5663885555289,0,0,0,0,"all"
"68",4,"Exp1","PIM","linear",0,1.93898853306106,1.09002231719785,49.7814135735411,132.54925335537,-24.8907067867706,11.2898315840339,1.1500456650905,-75.1426376939774,70.0872277216106,10.9757735541104,0.105631686503099,37.5713188469887,0,0,0,0,"all"
"69",5,"Exp1","PIM","linear",0,1.81456950312309,0.821056213033909,107.985682862852,119.603417513511,-53.9928414314259,11.397719446219,0.999620927205701,-3.05101352964923,64.0850693172604,11.3614662674557,0.0912832398368566,1.52550676482462,0,0,0,0,"all"
"70",6,"Exp1","PIM","linear",0,1.43212463174116,0.0505087398476061,-17.2915995440867,128.837146288364,8.64579977204336,11.7182876701938,1.05404741824142,-135.685924344754,69.6399838880306,11.5563941078125,0.110566133668305,67.8429621723772,0,0,0,0,"all"
"71",7,"Exp1","PIM","linear",0,2.11428225656185,0.112589670224266,-2.65435040447945,126.570597134334,1.32717520223973,9.61335367632601,0.9473756786323,-119.484256593099,68.1556440400238,9.6101778422624,0.102923136425445,59.7421282965497,0,0,0,0,"all"
"72",8,"Exp1","PIM","linear",0,1.36374402375681,0.0261477237008955,-20.619223609376,125.704677745089,10.309611804688,8.58321059709596,0.981696715908812,-136.858671246183,67.5849539266856,8.41783183216219,0.10401091562962,68.4293356230913,0,0,0,0,"all"
"73",9,"Exp1","PIM","linear",0,2.22135531367429,0.52284197507636,17.2757827495071,128.686285940832,-8.63789137475353,8.51386202007779,0.986071655275616,-102.346317100391,68.8752360158833,8.20210467570363,0.110316429417474,51.1731585501954,0,0,0,0,"all"
"74",10,"Exp1","PIM","linear",0,1.13409215830992,0.193806652079442,48.1272920067503,129.796760814588,-24.0636460033752,5.68148657004491,0.975470335033469,-72.5241037462662,69.4710629380797,5.18186508437749,0.097797523869781,36.2620518731331,0,0,0,0,"all"
"75",11,"Exp1","PIM","linear",0,1.96057705870302,0.190399856441677,10.0899440898321,129.64161442174,-5.04497204491604,14.2198752923874,1.00060140047055,-111.98370533314,68.6047897102546,13.9380509406491,0.104584873423565,55.99185266657,0,0,0,0,"all"
"76",12,"Exp1","PIM","linear",0,1.98774480001632,0.248901423184372,55.2826256276247,130.842504555784,-27.6413128138124,11.2139593023744,1.12052436262164,-67.3181723020656,69.5421055909385,11.0284055795615,0.1044616637834,33.6590861510328,0,0,0,0,"all"
"77",13,"Exp1","PIM","linear",0,2.33406887486535,0.297257535325811,53.5264052504892,127.579477031424,-26.7632026252446,11.0122238800893,1.08400252297401,-64.3098880401372,68.6613303861112,10.6459807810541,0.0998148017267363,32.1549440200686,0,0,0,0,"all"
"78",14,"Exp1","PIM","linear",0,1.64100822968525,1.43025152137135,94.9524198518422,128.280953056657,-47.4762099259211,10.5032855101168,1.02474770940668,-23.7779986001208,68.9157438306754,10.4276069290626,0.095482730935967,11.8889993000604,0,0,0,0,"all"
"79",15,"Exp1","PIM","linear",0,0.820243655337298,0.741256171369379,95.2290727229247,126.557745256164,-47.6145363614624,13.2527734127343,0.930828386778886,-19.8820880082669,69.0021648905679,13.0303194174951,0.0976067539174516,9.94104400413347,0,0,0,0,"all"
"80",16,"Exp1","PIM","linear",0,0.783668896440763,0.864993539516229,35.1467260627845,129.367915454044,-17.5733630313923,11.822518202619,0.966825202524928,-86.3795024764828,68.6048011844104,11.7617922345397,0.106471657580397,43.1897512382414,0,0,0,0,"all"
"81",1,"Exp2","PIM","linear",0,1.11500726825101,0.889579937370179,45.2978441044446,130.824744162387,-22.6489220522223,9.70692995109948,1.05187868618192,-76.1657097553139,70.092967232508,9.76394068297792,0.103303679182308,38.082854877657,0,0,0,0,"all"
"82",2,"Exp2","PIM","linear",0,1.39755334547685,1.27880040859912,35.2586012302123,131.368225560072,-17.6293006151062,11.9957177006143,0.967129471001218,-87.4916711353872,69.9930893772719,11.9784292030259,0.0973293813625422,43.7458355676936,0,0,0,0,"all"
"83",3,"Exp2","PIM","linear",0,1.00410846029576,0.147845089086231,33.8665230855688,125.702319439711,-16.9332615427844,10.8888272426877,0.87709368285912,-82.8285480689511,67.3547838624511,10.7414856921316,0.0909441238845687,41.4142740344756,0,0,0,0,"all"
"84",4,"Exp2","PIM","linear",0,2.01848532171198,0.275393086457475,26.4965682469389,126.127348561594,-13.2482841234695,8.41226133729089,0.968128102926263,-90.5335862575079,67.6122713093702,8.21894417550762,0.106887018291776,45.2667931287539,0,0,0,0,"all"
"85",5,"Exp2","PIM","linear",0,1.62443692325378,0.116381030826905,-17.7983542431725,129.341174273083,8.89917712158623,13.5092969372488,1.08098940930069,-137.477347922213,69.5016774335628,13.1608216006711,0.106745032276747,68.7386739611067,0,0,0,0,"all"
"86",6,"Exp2","PIM","linear",0,1.43665645763089,0.00976495675866421,5.96078730584276,119.825035313984,-2.98039365292138,3.43381042452071,1.03879913594796,-106.550196344678,63.5695434887239,2.81638650591462,0.102652737654389,53.2750981723388,0,0,0,0,"all"
"87",7,"Exp2","PIM","linear",0,0.963332629220581,0.0494708794937225,-16.5370085666501,130.320639625549,8.26850428332507,8.08614242482439,1.06141095869879,-137.371697330319,69.9032952437143,7.81403624803083,0.099019719712578,68.6858486651593,0,0,0,0,"all"
"88",8,"Exp2","PIM","linear",0,0.915393955207213,0.128072624166951,73.1778604340909,127.045358353362,-36.5889302170454,9.82246479751867,1.05816487534033,-44.695999956885,68.1084281578741,9.58800712300653,0.0945135574468989,22.3479999784425,0,0,0,0,"all"
"89",9,"Exp2","PIM","linear",0,1.00624992956428,0.913316267015912,59.3065757196454,129.736703257594,-29.6532878598227,5.9949572461441,1.04203126775027,-61.2957276895702,69.4355515529857,5.71629598630969,0.093292548064262,30.6478638447851,0,0,0,0,"all"
"90",10,"Exp2","PIM","linear",0,1.22195170814628,0.0476616182847623,54.2592537777861,125.280155586359,-27.1296268888931,6.55436067972584,1.05669712673752,-62.9334227196532,66.683817337639,6.15320158223337,0.110860550004169,31.4667113598266,0,0,0,0,"all"
"91",11,"Exp2","PIM","linear",0,1.28364620740633,0.0158744389344759,-89.9914184620887,128.568724266175,44.9957092310444,8.96854813556287,1.12710347882967,-208.201381397456,69.4637427984911,8.66400860734387,0.106104177227833,104.100690698728,0,0,0,0,"all"
"92",12,"Exp2","PIM","linear",0,1.46957897048656,0.0642114664001722,-3.37279370719006,131.243344926585,1.68639685359503,10.4023864188898,1.09248264080386,-125.432514262253,70.2134846490535,10.2518370821781,0.0987908957765876,62.7162571311265,0,0,0,0,"all"
"93",13,"Exp2","PIM","linear",0,1.37427683129808,0.00404182942785448,-115.966236007532,117.88306271307,57.9831180037658,3.8831579423199,1.18857543199841,-226.711910933117,62.5102252502774,2.8437350127619,0.10353228939664,113.355955466558,0,0,0,0,"all"
"94",14,"Exp2","PIM","linear",0,0.773375683221822,0.111191638192987,88.7267183333074,130.968060201829,-44.3633591666537,8.14923545971019,0.956098337661834,-32.6848241617728,70.2622889542893,7.99906252720617,0.103285812323285,16.3424120808864,0,0,0,0,"all"
"95",15,"Exp2","PIM","linear",0,1.14539088736078,0.00731761608493048,-86.3749683901788,130.997278807057,43.1874841950894,3.48079492425154,1.07012028443241,-208.391984681256,69.9887706615184,3.0957978857074,0.102620084147967,104.195992340628,0,0,0,0,"all"
"96",16,"Exp2","PIM","linear",0,1.10766523453727,0.114691128240768,83.6778031341703,128.304466165785,-41.8389015670852,8.59368691972814,0.97080152805423,-34.4856785932796,69.2227253020595,8.4950949917795,0.102963849527858,17.2428392966398,0,0,0,0,"all"
"97",1,"Exp1","IP","linear",0,0,0,124.096827113615,130.09832922681,-62.0484135568074,10.5148295081509,1.05544521304548,2.70224704022305,69.4010391901137,10.0310383049259,0.11536815480864,-1.35112352011152,0.720487116970617,1.23671162968178,0.0264344550842599,0.182214077457833,"all"
"98",2,"Exp1","IP","linear",0,0,0,74.6696452127183,129.610631003601,-37.3348226063592,10.569616220547,1.02894925827327,-45.9598347738894,69.2958910102973,10.275950642462,0.0958260482178338,22.9799173869447,0.772709891714924,1.45471169037837,0.186550956668329,0.217658934939612,"all"
"99",3,"Exp1","IP","linear",0,0,0,126.045603349603,130.514460606552,-63.0228016748016,11.5367123057379,0.999063535407505,3.2959109491303,69.1396144063157,11.3773115978278,0.099997518208354,-1.64795547456515,0.67783567001682,1.12831435280322,0.0161073423782769,0.146406676740355,"all"
"100",4,"Exp1","IP","linear",0,0,0,68.4147419748518,130.173033178652,-34.2073709874259,10.1561853017687,1.09485341787713,-51.9127620315838,70.0092811754347,9.79313487511974,0.108765408598451,25.9563810157919,0.592085734654925,1.51466578915723,0.0486337623011936,0.843508577574818,"all"
"101",5,"Exp1","IP","linear",0,0,0,132.464456706323,117.881510745814,-66.2322283531615,11.3481169542726,0.854870584993249,24.701721544455,64.0001431648803,11.0075846069545,0.10159205556514,-12.3508607722275,0.94141288117546,1.1590645604449,0.0246216148917966,0.433457570760066,"all"
"102",6,"Exp1","IP","linear",0,0,0,96.1054619300671,131.31474341138,-48.0527309650336,11.4033036123882,0.860513521715828,-26.5963774615233,69.9638237155851,11.4480374691036,0.0946847743668826,13.2981887307616,0.862363018853268,1.23453626613045,0.0159976506456599,0.154829077078888,"all"
"103",7,"Exp1","IP","linear",0,0,0,26.8211539287621,126.634680485592,-13.4105769643811,10.4434550922254,0.947000296193125,-90.4435049858868,68.0023510282679,10.4778470836465,0.0957547725894009,45.2217524929434,0.976284178947655,2.09978513783977,0.0364260883840145,0.297607855806017,"all"
"104",8,"Exp1","IP","linear",0,0,0,109.815416222431,126.330427309181,-54.9077081112153,11.6769869964857,1.06698704301443,-7.73774279787012,67.5538477990311,11.3931038258577,0.105202566665582,3.86887139893506,0.991465819956625,1.11667544834094,0.0201508701589174,0.138243198433999,"all"
