"","Exp","model","mmpredRP_err","mmpredVar_err","mmpredRP_rerr","mmpredVar_rerr","mmpredcv_rerr","mmpredcv_err","version"
"1","Exp1","DIM",-0.0231737582063403,-0.0292175208043072,0.0652216446066802,0.268583280332796,0.270065369128456,-0.0243192835724863,"linear"
"2","Exp1","IP",-0.00327717323895633,0.0115861790209632,0.0369831918607572,0.292741155087451,0.293877136177915,0.00518160357696962,"linear"
"3","Exp1","LGM",-0.0106741119657839,-0.0113277769553135,0.0685466562149747,0.282225179616218,0.285002687474335,-0.0131902508587746,"linear"
"4","Exp1","PIM",-0.0107112679206868,-0.0112835210391646,0.0685725424112801,0.282131506034691,0.284884408434082,-0.0131550253824626,"linear"
"5","Exp2","DIM",-0.0168560719980434,-0.0363890621708428,0.0551108298695429,0.289182589674375,0.28343645519811,-0.0299128621647713,"linear"
"6","Exp2","IP",-0.000167465445805403,0.0113637551892464,0.0386613205674067,0.26576451937483,0.263447565788699,0.0093188352784965,"linear"
"7","Exp2","LGM",-0.00463039764273611,-0.0273985859435237,0.0513066105358663,0.327237225499253,0.32181025068656,-0.0249470330173388,"linear"
"8","Exp2","PIM",-0.00461782743527865,-0.0274004893917302,0.0513386264753445,0.327168999301284,0.321730863789928,-0.0249476952249103,"linear"
