"","NSub","curDur","exp","group","model","mu_r","sig_r","log_lik","W_P_G","W_L","W_Ds","part"
"4281",11,1.47,"Exp2","mixed","LGM",1.31734008066695,0.115187827172665,0.7373789979145,0.791777297705222,0.0501980819734631,0.158024620321315,"all"
"4282",11,1.48,"Exp2","mixed","LGM",1.31857730345568,0.115304143134779,0.742709462616186,0.793464623366399,0.0503054780149065,0.156229898618694,"all"
"4283",11,1.49,"Exp2","mixed","LGM",1.31978437597252,0.115418494835949,0.734958818238072,0.795125103168869,0.0504111671255471,0.154463729705584,"all"
"4284",11,1.5,"Exp2","mixed","LGM",1.32096203674809,0.115530924203664,0.739046227519728,0.796759262595146,0.0505151826679452,0.152725554736909,"all"
"4285",11,1.51,"Exp2","mixed","LGM",1.3221110046811,0.115641472112405,0.735983137442099,0.79836761556342,0.0506175572720804,0.1510148271645,"all"
"4286",11,1.52,"Exp2","mixed","LGM",1.32323197958961,0.115750178413126,0.739972371086182,0.799950664685853,0.0507183228516494,0.149331012462498,"all"
"4287",11,1.53,"Exp2","mixed","LGM",1.32432564274699,0.115857081961857,0.732142979737367,0.80150890152229,0.0508175106200765,0.147673587857634,"all"
"4288",11,1.54,"Exp2","mixed","LGM",1.32539265740299,0.115962220647477,0.737737559387678,0.803042806829342,0.0509151511062363,0.146042042064421,"all"
"4289",11,1.55,"Exp2","mixed","LGM",1.32643366929013,0.116065631418646,0.732546148829673,0.804552850804832,0.0510112741698856,0.144435875025283,"all"
"4290",11,1.56,"Exp2","mixed","LGM",1.32744930711589,0.116167350309952,0.729463264998982,0.806039493327563,0.051105909016804,0.142854597655633,"all"
"4291",11,1.57,"Exp2","mixed","LGM",1.32844018304102,0.116267412467282,0.736515154538365,0.807503184192447,0.0511990842136429,0.14129773159391,"all"
"4292",11,1.58,"Exp2","mixed","LGM",1.32940689314426,0.116365852172434,0.736126351684316,0.808944363340967,0.0512908277024838,0.139764808956549,"all"
"4293",11,1.59,"Exp2","mixed","LGM",1.33035001787384,0.116462702867007,0.73172575507201,0.810363461087003,0.0513811668151049,0.138255372097892,"all"
"4294",11,1.6,"Exp2","mixed","LGM",1.33127012248614,0.116557997175581,0.732848382273592,0.811760898338051,0.0514701282869595,0.136768973374989,"all"
"4295",11,1.61,"Exp2","mixed","LGM",1.33216775747181,0.11665176692821,0.729981872112045,0.813137086811849,0.0515577382708663,0.135305174917284,"all"
"4296",11,1.62,"Exp2","mixed","LGM",1.33304345896958,0.116744043182246,0.725962231584136,0.814492429248463,0.0516440223504143,0.133863548401123,"all"
"4297",11,1.63,"Exp2","mixed","LGM",1.33389774916834,0.116834856243523,0.729741318533832,0.815827319617855,0.0517290055530851,0.13244367482906,"all"
"4298",11,1.64,"Exp2","mixed","LGM",1.33473113669747,0.116924235686908,0.726824868839132,0.817142143323002,0.0518127123630941,0.131045144313904,"all"
"4299",11,1.65,"Exp2","mixed","LGM",1.33554411700607,0.117012210376249,0.723395236425317,0.818437277398593,0.051895166733956,0.129667555867451,"all"
"4300",11,1.66,"Exp2","mixed","LGM",1.33633717273111,0.117098808483731,0.729493693149147,0.819713090705374,0.0519763921007744,0.128310517193852,"all"
"4301",11,1.67,"Exp2","mixed","LGM",1.33711077405499,0.117184057508661,0.72194825738951,0.820969944120189,0.0520564113922629,0.126973644487549,"all"
"4302",11,1.68,"Exp2","mixed","LGM",1.33786537905275,0.117267984295701,0.72407555403101,0.822208190721782,0.0521352470424977,0.12565656223572,"all"
"4303",11,1.69,"Exp2","mixed","LGM",1.33860143402915,0.117350615052558,0.723823030473531,0.823428175972421,0.0522129210024088,0.12435890302517,"all"
"4304",11,1.7,"Exp2","mixed","LGM",1.33931937384604,0.117431975367163,0.725719852798548,0.824630237895407,0.0522894547510108,0.123080307353582,"all"
"4305",11,1.71,"Exp2","mixed","LGM",1.34001962224016,0.117512090224334,0.720879961401807,0.825814707248528,0.05236486930638,0.121820423445092,"all"
"4306",11,1.72,"Exp2","mixed","LGM",1.34070259213174,0.117590984021959,0.725101627602723,0.826981907693546,0.0524391852363797,0.120578907070074,"all"
"4307",11,1.73,"Exp2","mixed","LGM",1.34136868592409,0.117668680586699,0.720024031898401,0.828132155961759,0.05251242266914,0.119355421369101,"all"
"4308",11,1.74,"Exp2","mixed","LGM",1.34201829579452,0.117745203189232,0.720794284894439,0.829265762015725,0.052584601303295,0.11814963668098,"all"
"4309",11,1.75,"Exp2","mixed","LGM",1.3426518039767,0.117820574559054,0.719259853173485,0.830383029207217,0.0526557404179819,0.116961230374801,"all"
"4310",11,1.76,"Exp2","mixed","LGM",1.34326958303495,0.117894816898845,0.719288951052671,0.831484254431472,0.0527258588826075,0.115789886685921,"all"
"4311",11,1.77,"Exp2","mixed","LGM",1.34387199613037,0.117967951898415,0.717821935485045,0.832569728277809,0.052794975166385,0.114635296555806,"all"
"4312",11,1.78,"Exp2","mixed","LGM",1.34445939727939,0.118040000748252,0.720059010964726,0.833639735176693,0.0528631073476471,0.11349715747566,"all"
"4313",11,1.79,"Exp2","mixed","LGM",1.34503213160465,0.118110984152665,0.714023720588688,0.834694553543309,0.0529302731229382,0.112375173333753,"all"
"4314",11,1.8,"Exp2","mixed","LGM",1.34559053557867,0.118180922342556,0.714452940600143,0.835734455917716,0.0529964898158921,0.111269054266392,"all"
"4315",11,1.81,"Exp2","mixed","LGM",1.34613493726043,0.118249835087813,0.714168278510201,0.836759709101659,0.0530617743858972,0.110178516512444,"all"
"4316",11,1.82,"Exp2","mixed","LGM",1.34666565652499,0.118317741709355,0.713004492021852,0.837770574292106,0.0531261434365562,0.109103282271337,"all"
"4317",11,1.83,"Exp2","mixed","LGM",1.34718300528658,0.118384661090823,0.709577092293755,0.838767307211576,0.0531896132239426,0.108043079564481,"all"
"4318",11,1.84,"Exp2","mixed","LGM",1.34768728771504,0.118450611689931,0.714581108329673,0.839750158235332,0.0532521996646598,0.106997642100008,"all"
"4319",11,1.85,"Exp2","mixed","LGM",1.34817880044612,0.118515611549504,0.716893777668343,0.840719372515512,0.0533139183437058,0.105966709140782,"all"
"4320",11,1.86,"Exp2","mixed","LGM",1.34865783278562,0.118579678308185,0.717582770296004,0.841675190102252,0.0533747845221487,0.1049500253756,"all"
"4321",11,1.87,"Exp2","mixed","LGM",1.34912466690761,0.118642829210843,0.715850890280255,0.84261784606188,0.0534348131446178,0.103947340793502,"all"
"4322",11,1.88,"Exp2","mixed","LGM",1.34957957804693,0.118705081118684,0.711825198045733,0.843547570592249,0.0534940188466119,0.10295841056114,"all"
"4323",11,1.89,"Exp2","mixed","LGM",1.3500228346861,0.118766450519074,0.711311100519467,0.844464589135262,0.0535524159616322,0.101982994903106,"all"
"4324",11,1.9,"Exp2","mixed","LGM",1.35045469873688,0.118826953535077,0.706201930228526,0.845369122486664,0.0536100185281416,0.101020858985194,"all"
"4325",11,1.91,"Exp2","mixed","LGM",1.35087542571653,0.118886605934729,0.707250512808994,0.846261386903166,0.0536668402963549,0.100071772800479,"all"
"4326",11,1.92,"Exp2","mixed","LGM",1.351285264919,0.11894542314005,0.707816662543813,0.847141594206946,0.0537228947348643,0.09913551105819,"all"
"4327",11,1.93,"Exp2","mixed","LGM",1.35168445958125,0.119003420235792,0.709140791154642,0.848009951887617,0.0537781950371038,0.0982118530752795,"all"
"4328",11,1.94,"Exp2","mixed","LGM",1.35207324704469,0.119060611977955,0.714437623585749,0.848866663201695,0.0538327541276561,0.0973005826706486,"all"
"4329",11,1.95,"Exp2","mixed","LGM",1.35245185891207,0.119117012802049,0.704456622181965,0.849711927269646,0.0538865846684057,0.0964014880619482,"all"
"4330",11,1.96,"Exp2","mixed","LGM",1.35282052119981,0.119172636831135,0.71020463565986,0.850545939170553,0.0539396990645424,0.0955143617649043,"all"
"4331",11,1.97,"Exp2","mixed","LGM",1.35317945448602,0.119227497883634,0.705629041987742,0.851368890034479,0.0539921094704183,0.0946390004951022,"all"
"4332",11,1.98,"Exp2","mixed","LGM",1.35352887405421,0.119281609480925,0.70858312521454,0.852180967132566,0.054043827795262,0.0937752050721718,"all"
"4333",11,1.99,"Exp2","mixed","LGM",1.35386899003299,0.119334984854723,0.70816318218506,0.852982353964932,0.0540948657087532,0.0929227803263146,"all"
"4334",11,2,"Exp2","mixed","LGM",1.3542000075317,0.119387636954259,0.711612466444692,0.853773230346422,0.0541452346464615,0.0920815350071165,"all"
"4335",11,2.01,"Exp2","mixed","LGM",1.35452212677224,0.119439578453258,0.702375255429777,0.854553772490258,0.0541949458151529,0.0912512816945887,"all"
"4336",11,2.02,"Exp2","mixed","LGM",1.35483554321712,0.119490821756723,0.703279338403315,0.855324153089651,0.0542440101979659,0.0904318367123835,"all"
"4337",11,2.03,"Exp2","mixed","LGM",1.35514044769385,0.119541379007534,0.705360527256845,0.856084541397407,0.0542924385594626,0.0896230200431308,"all"
"4338",11,2.04,"Exp2","mixed","LGM",1.35543702651591,0.119591262092866,0.712565126106873,0.856835103303603,0.0543402414505556,0.0888246552458417,"all"
"4339",11,2.05,"Exp2","mixed","LGM",1.35572546160014,0.119640482650428,0.703711351592175,0.857576001411354,0.0543874292133157,0.0880365693753299,"all"
"4340",11,2.06,"Exp2","mixed","LGM",1.35600593058097,0.119689052074535,0.70472464306975,0.858307395110739,0.0544340119856616,0.0872585929035994,"all"
"4341",11,2.07,"Exp2","mixed","LGM",1.35627860692131,0.119736981522008,0.70879861286287,0.859029440650915,0.0544799997059362,0.0864905596431486,"all"
"4342",11,2.08,"Exp2","mixed","LGM",1.3565436600204,0.119784281917923,0.700346387329212,0.859742291210483,0.0545254021173716,0.0857323066721457,"all"
"4343",11,2.09,"Exp2","mixed","LGM",1.35680125531858,0.119830963961193,0.705252704195639,0.860446096966131,0.0545702287724446,0.0849836742614249,"all"
"4344",11,2.1,"Exp2","mixed","LGM",1.35705155439914,0.119877038130008,0.70036313958568,0.861141005159612,0.0546144890371273,0.0842445058032611,"all"
"4345",11,2.11,"Exp2","mixed","LGM",1.35729471508734,0.119922514687121,0.696787137773058,0.861827160163091,0.0546581920950344,0.0835146477418751,"all"
"4346",11,2.12,"Exp2","mixed","LGM",1.3575308915466,0.119967403684998,0.707082138711125,0.862504703542902,0.0547013469514694,0.0827939495056289,"all"
"4347",11,2.13,"Exp2","mixed","LGM",1.35776023437211,0.120011714970822,0.698195682860019,0.86317377412176,0.0547439624373733,0.0820822634408663,"all"
"4348",11,2.14,"Exp2","mixed","LGM",1.35798289068173,0.12005545819137,0.702809558853398,0.863834508039465,0.0547860472131773,0.0813794447473573,"all"
"4349",11,2.15,"Exp2","mixed","LGM",1.35819900420442,0.120098642797757,0.700995631523435,0.86448703881213,0.0548276097725629,0.0806853514153074,"all"
"4350",11,2.16,"Exp2","mixed","LGM",1.35840871536622,0.120141278050049,0.693040517870615,0.86513149738998,0.05486865844613,0.0799998441638902,"all"
"4351",11,2.17,"Exp2","mixed","LGM",1.35861216137382,0.120183373021764,0.704885503653218,0.865768012213756,0.0549092014049782,0.0793227863812662,"all"
"4352",11,2.18,"Exp2","mixed","LGM",1.35880947629586,0.120224936604241,0.701429520931095,0.866396709269751,0.0549492466642001,0.0786540440660492,"all"
"4353",11,2.19,"Exp2","mixed","LGM",1.35900079114198,0.120265977510901,0.694002656712691,0.867017712143524,0.0549888020862917,0.0779934857701842,"all"
"4354",11,2.2,"Exp2","mixed","LGM",1.35918623393964,0.120306504281396,0.699424338073339,0.86763114207232,0.0550278753844802,0.0773409825432003,"all"
"4355",11,2.21,"Exp2","mixed","LGM",1.35936592980894,0.120346525285645,0.696775658714313,0.868237117996223,0.0550664741259719,0.0766964078778049,"all"
"4356",11,2.22,"Exp2","mixed","LGM",1.35954000103528,0.120386048727768,0.700200751930747,0.868835756608094,0.055104605735123,0.0760596376567831,"all"
"4357",11,2.23,"Exp2","mixed","LGM",1.35970856714012,0.120425082649911,0.701850152401543,0.869427172402296,0.0551422774965329,0.0754305501011713,"all"
"4358",11,2.24,"Exp2","mixed","LGM",1.35987174494973,0.120463634935978,0.69862443043138,0.870011477722263,0.0551794965580656,0.0748090257196719,"all"
"4359",11,2.25,"Exp2","mixed","LGM",1.36002964866217,0.120501713315266,0.70198918019486,0.870588782806926,0.055216269933797,0.0741949472592766,"all"
"4360",11,2.26,"Exp2","mixed","LGM",1.36018238991233,0.120539325365995,0.696906816737476,0.871159195836038,0.0552526045068934,0.0735881996570684,"all"
"4361",11,2.27,"Exp2","mixed","LGM",1.36033007783532,0.120576478518761,0.695612645013719,0.871722822974406,0.0552885070324208,0.0729886699931734,"all"
"4362",11,2.28,"Exp2","mixed","LGM",1.36047281912807,0.120613180059892,0.698706815006266,0.872279768415082,0.0553239841400871,0.0723962474448309,"all"
"4363",11,2.29,"Exp2","mixed","LGM",1.36061071810928,0.120649437134715,0.697636264424052,0.872830134421524,0.0553590423369205,0.0718108232415553,"all"
"4364",11,2.3,"Exp2","mixed","LGM",1.3607438767778,0.120685256750747,0.699604536992254,0.873374021368755,0.0553936880098832,0.0712322906213617,"all"
"4365",11,2.31,"Exp2","mixed","LGM",1.3608723948694,0.1207206457808,0.699988221393503,0.873911527783549,0.0554279274284238,0.0706605447880267,"all"
"4366",11,2.32,"Exp2","mixed","LGM",1.36099636991201,0.120755610966004,0.692247017141926,0.874442750383669,0.0554617667469694,0.0700954828693615,"all"
"4367",11,2.33,"Exp2","mixed","LGM",1.3611158972795,0.120790158918759,0.690016070642061,0.874967784116173,0.0554952120073591,0.0695370038764676,"all"
"4368",11,2.34,"Exp2","mixed","LGM",1.36123107024405,0.120824296125609,0.696749858195792,0.875486722194827,0.0555282691412201,0.0689850086639532,"all"
"4369",11,2.35,"Exp2","mixed","LGM",1.36134198002708,0.12085802895004,0.694199809499941,0.875999656136627,0.0555609439722879,0.068439399891085,"all"
"4370",11,2.36,"Exp2","mixed","LGM",1.36144871584882,0.120891363635214,0.689473585792297,0.876506675797476,0.0555932422186726,0.0679000819838511,"all"
"4371",11,2.37,"Exp2","mixed","LGM",1.36155136497665,0.120924306306631,0.696178247539318,0.877007869407015,0.0556251694950714,0.0673669610979138,"all"
"4372",11,2.38,"Exp2","mixed","LGM",1.36165001277205,0.120956862974722,0.693341044973029,0.877503323602642,0.0556567313149302,0.0668399450824274,"all"
"4373",11,2.39,"Exp2","mixed","LGM",1.36174474273636,0.120989039537379,0.698492646090424,0.877993123462745,0.0556879330925544,0.0663189434447008,"all"
"4374",11,2.4,"Exp2","mixed","LGM",1.36183563655539,0.121020841782424,0.684221249380217,0.878477352539146,0.0557187801451705,0.0658038673156838,"all"
"4375",12,0.4,"Exp2","mixed","LGM",0.540020028247294,0.0658886514502583,1.29607083827602,0.0311808194724814,0.476858866917291,0.491960313610227,"all"
"4376",12,0.41,"Exp2","mixed","LGM",0.548215128332002,0.0662369950026089,1.30053082825622,0.0319368861937362,0.488437996980254,0.479625116826009,"all"
"4377",12,0.42,"Exp2","mixed","LGM",0.55608144504921,0.0665745210781378,1.28814668826591,0.032673228936285,0.499715800994455,0.46761097006926,"all"
"4378",12,0.43,"Exp2","mixed","LGM",0.563629180959147,0.066901457828222,1.28411994038384,0.0333899930992189,0.510694447088301,0.45591555981248,"all"
"4379",12,0.44,"Exp2","mixed","LGM",0.570868651889652,0.0672180481577911,1.27992507950011,0.0340873775277677,0.521376924213206,0.444535698259027,"all"
"4380",12,0.45,"Exp2","mixed","LGM",0.577810215745063,0.0675245463796875,1.2761325872596,0.0347656270375338,0.531766927829211,0.433467445133256,"all"
"4381",12,0.46,"Exp2","mixed","LGM",0.584464210993691,0.0678212152835032,1.27204424417406,0.0354250256156864,0.541868755901284,0.422706218483029,"all"
"4382",12,0.47,"Exp2","mixed","LGM",0.590840903952857,0.0681083235800186,1.26331023599347,0.0360658902653531,0.551687214697647,0.412246895037,"all"
"4383",12,0.48,"Exp2","mixed","LGM",0.596950444023545,0.0683861436844414,1.26925959471563,0.0366885654562626,0.561227533831996,0.402083900711741,"all"
"4384",12,0.49,"Exp2","mixed","LGM",0.602802826068627,0.0686549498039441,1.25929477583894,0.037293418142833,0.570495289962194,0.392211291894973,"all"
"4385",12,0.5,"Exp2","mixed","LGM",0.60840785917634,0.0689150162974234,1.254720624417,0.037880833310106,0.579496338545069,0.382622828144825,"all"
"4386",12,0.51,"Exp2","mixed","LGM",0.613775141101944,0.0691666162778714,1.25187576368183,0.0384512100079796,0.588236753047065,0.373312036944955,"all"
"4387",12,0.52,"Exp2","mixed","LGM",0.618914037733414,0.0694100204301964,1.24629523718396,0.0390049578349098,0.596722771020726,0.364272271144365,"all"
"4388",12,0.53,"Exp2","mixed","LGM",0.623833666980163,0.069645496019704,1.24701696559656,0.0395424938334564,0.604960746474907,0.355496759691636,"all"
"4389",12,0.54,"Exp2","mixed","LGM",0.628542886535982,0.0698733060687354,1.24125455814354,0.0400642397616339,0.612957107990209,0.346978652248157,"all"
"4390",12,0.55,"Exp2","mixed","LGM",0.633050285017876,0.0700937086811119,1.23877600622121,0.0405706197058522,0.620718322058619,0.338711058235528,"all"
"4391",12,0.56,"Exp2","mixed","LGM",0.637364176030628,0.0703069564960597,1.24098730998276,0.0410620580032309,0.628250861156472,0.330687080840297,"all"
"4392",12,0.57,"Exp2","mixed","LGM",0.641492594752319,0.0705132962551707,1.23104258655712,0.041538977443155,0.635561176091309,0.322899846465535,"all"
"4393",12,0.58,"Exp2","mixed","LGM",0.645443296678507,0.0707129684676871,1.22814460147454,0.0420017977200577,0.642655672195343,0.315342530084599,"all"
"4394",12,0.59,"Exp2","mixed","LGM",0.64922375820209,0.0709062071609943,1.22976117199139,0.0424509341115218,0.649540688970132,0.308008376918346,"all"
"4395",12,0.6,"Exp2","mixed","LGM",0.652841178742155,0.0710932397046596,1.22439297923663,0.0428867963578514,0.656222482818363,0.300890720823785,"all"
"4396",12,0.61,"Exp2","mixed","LGM",0.656302484168229,0.0712742866976719,1.22357793909438,0.0433097877212537,0.662707212528821,0.293982999749925,"all"
"4397",12,0.62,"Exp2","mixed","LGM",0.659614331296559,0.0714495619097388,1.22035695268688,0.0437203042046663,0.669000927209524,0.28727876858581,"all"
"4398",12,0.63,"Exp2","mixed","LGM",0.662783113262377,0.0716192722685688,1.21401342875988,0.0441187339120666,0.675109556391311,0.280771709696623,"all"
"4399",12,0.64,"Exp2","mixed","LGM",0.665814965596747,0.0717836178860403,1.21521122937448,0.0445054565337803,0.681038902049881,0.274455641416338,"all"
"4400",12,0.65,"Exp2","mixed","LGM",0.668715772858734,0.0719427921170219,1.20848474577851,0.0448808429418873,0.686794632318275,0.268324524739838,"all"
"4401",12,0.66,"Exp2","mixed","LGM",0.671491175693456,0.0720969816453871,1.21210282825371,0.0452452548822785,0.692382276684033,0.262372468433688,"all"
"4402",12,0.67,"Exp2","mixed","LGM",0.674146578204207,0.072246366592456,1.20773065934352,0.0455990447512693,0.6978072224859,0.256593732762831,"all"
"4403",12,0.68,"Exp2","mixed","LGM",0.676687155542578,0.0723911206437104,1.20838397988445,0.0459425554459136,0.703074712543789,0.250982732010297,"all"
"4404",12,0.69,"Exp2","mixed","LGM",0.679117861634364,0.0725314111901744,1.20482369435282,0.0462761202782999,0.708189843773152,0.245534035948548,"all"
"4405",12,0.7,"Exp2","mixed","LGM",0.681443436971359,0.0726673994813357,1.20103112792166,0.0466000629451453,0.713157566650644,0.24024237040421,"all"
"4406",12,0.71,"Exp2","mixed","LGM",0.683668416409916,0.0727992407869075,1.19391459527795,0.0469146975449487,0.717982685412459,0.235102617042592,"all"
"4407",12,0.72,"Exp2","mixed","LGM",0.685797136926696,0.0729270845651082,1.19805424771723,0.0472203286358173,0.722669858879741,0.230109812484442,"all"
"4408",12,0.73,"Exp2","mixed","LGM",0.687833745290276,0.0730510746354671,1.19648893857396,0.0475172513278585,0.727223601817334,0.225259146854807,"all"
"4409",12,0.74,"Exp2","mixed","LGM",0.689782205614594,0.0731713493544547,1.19029251134366,0.0478057514047239,0.731648286742838,0.220545961852438,"all"
"4410",12,0.75,"Exp2","mixed","LGM",0.691646306766502,0.0732880417924905,1.19334786184538,0.0480861054695254,0.735948146112535,0.21596574841794,"all"
"4411",12,0.76,"Exp2","mixed","LGM",0.693429669605152,0.0734012799111068,1.19617691810484,0.0483585811109074,0.740127274819464,0.211514144069629,"all"
"4412",12,0.77,"Exp2","mixed","LGM",0.695135754035726,0.07351118673924,1.19604980390753,0.0486234370855667,0.744189632946654,0.20718692996778,"all"
"4413",12,0.78,"Exp2","mixed","LGM",0.696767865864048,0.0736178805477914,1.19129808599927,0.048880923513968,0.74813904872551,0.202980027760522,"all"
"4414",12,0.79,"Exp2","mixed","LGM",0.698329163442144,0.0737214750217482,1.19156137727305,0.0491312820864073,0.751979221655576,0.198889496258017,"all"
"4415",12,0.8,"Exp2","mixed","LGM",0.699822664097817,0.0738220794292844,1.18354687750087,0.0493747462769398,0.75571372574745,0.19491152797561,"all"
"4416",12,1.2,"Exp2","mixed","LGM",1.29903027373587,0.1484005078683,0.488066398178121,0.318216834864567,0.116638207957478,0.565144957177956,"all"
"4417",12,1.21,"Exp2","mixed","LGM",1.30556403085257,0.149020132047549,0.490473498942237,0.321174956196487,0.117738631120565,0.561086412682948,"all"
"4418",12,1.22,"Exp2","mixed","LGM",1.31201132745409,0.149633426086624,0.482680890850772,0.324114357034517,0.118832397620009,0.557053245345474,"all"
"4419",12,1.23,"Exp2","mixed","LGM",1.31837289388529,0.150240441543719,0.482807588316091,0.327034925342638,0.119919460294282,0.55304561436308,"all"
"4420",12,1.24,"Exp2","mixed","LGM",1.32464946938967,0.150841230398143,0.469960604959616,0.329936558932622,0.120999775627199,0.549063665440179,"all"
"4421",12,1.25,"Exp2","mixed","LGM",1.33084180136285,0.151435845004502,0.466878853334288,0.332819165166638,0.12207330364289,0.545107531190472,"all"
"4422",12,1.26,"Exp2","mixed","LGM",1.33695064463123,0.152024338048859,0.461357945570715,0.335682660664512,0.123140007802277,0.541177331533211,"all"
"4423",12,1.27,"Exp2","mixed","LGM",1.34297676075542,0.15260676250679,0.461931812659444,0.33852697101578,0.124199854901072,0.537273174083149,"all"
"4424",12,1.28,"Exp2","mixed","LGM",1.34892091735814,0.153183171603284,0.454152546506607,0.341352030496615,0.125252814969351,0.533395154534034,"all"
"4425",12,1.29,"Exp2","mixed","LGM",1.35478388747587,0.153753618774408,0.452044864499083,0.344157781791727,0.126298861172751,0.529543357035522,"all"
"4426",12,1.3,"Exp2","mixed","LGM",1.36056644893419,0.154318157630691,0.448262610121073,0.346944175721308,0.127337969715307,0.525717854563385,"all"
"4427",12,1.31,"Exp2","mixed","LGM",1.36626938374601,0.154876841922149,0.443570689291188,0.349711170973085,0.128370119743967,0.521918709282948,"all"
"4428",12,1.32,"Exp2","mixed","LGM",1.3718934775324,0.155429725504906,0.442976486470044,0.35245873383953,0.129395293254813,0.518145972905657,"all"
"4429",12,1.33,"Exp2","mixed","LGM",1.3774395189655,0.155976862309348,0.441013728174133,0.355186837960276,0.130413475001001,0.514399687038723,"all"
"4430",12,1.34,"Exp2","mixed","LGM",1.38290829923309,0.156518306309759,0.437089594216013,0.35789546406975,0.13142465240244,0.51067988352781,"all"
"4431",12,1.35,"Exp2","mixed","LGM",1.38830061152419,0.157054111495378,0.428521709181157,0.360584599750073,0.132428815457226,0.506986584792701,"all"
"4432",12,1.36,"Exp2","mixed","LGM",1.39361725053533,0.157584331842839,0.424059782486889,0.363254239189202,0.133425956654842,0.503319804155955,"all"
"4433",12,1.37,"Exp2","mixed","LGM",1.39885901199701,0.158109021289929,0.419807323646848,0.365904382944354,0.134416070891122,0.499679546164524,"all"
"4434",12,1.38,"Exp2","mixed","LGM",1.40402669221971,0.158628233710628,0.420968749164101,0.368535037710675,0.135399155384994,0.496065806904332,"all"
"4435",12,1.39,"Exp2","mixed","LGM",1.40912108765911,0.159142022891376,0.420050346808762,0.371146216095163,0.136375209596998,0.492478574307839,"all"
"4436",12,1.4,"Exp2","mixed","LGM",1.4141429945,0.159650442508529,0.418780676488272,0.373737936395819,0.137344235149579,0.488917828454603,"all"
"4437",12,1.41,"Exp2","mixed","LGM",1.41909320825825,0.160153546106951,0.413669502573361,0.376310222385991,0.138306235749146,0.485383541864862,"all"
"4438",12,1.42,"Exp2","mixed","LGM",1.42397252340059,0.160651387079712,0.406055634089143,0.378863103103901,0.139261217109904,0.481875679786195,"all"
"4439",12,1.43,"Exp2","mixed","LGM",1.4287817329815,0.16114401864884,0.406353094822304,0.381396612647286,0.140209186879433,0.478394200473281,"all"
"4440",12,1.44,"Exp2","mixed","LGM",1.43352162829682,0.161631493847085,0.394341378806678,0.383910789973148,0.141150154566019,0.474939055460833,"all"
"4441",12,1.45,"Exp2","mixed","LGM",1.43819299855365,0.162113865500678,0.403094076891416,0.386405678702533,0.142084131467718,0.471510189829749,"all"
"4442",12,1.46,"Exp2","mixed","LGM",1.44279663055594,0.162591186213019,0.401925867079251,0.388881326930308,0.143011130603136,0.468107542466556,"all"
"4443",12,1.47,"Exp2","mixed","LGM",1.4473333084054,0.163063508349277,0.394350552427483,0.391337787039869,0.143931166643925,0.464731046316206,"all"
"4444",12,1.48,"Exp2","mixed","LGM",1.45180381321729,0.163530884021859,0.391344458769337,0.393775115522735,0.144844255848953,0.461380628628311,"all"
"4445",12,1.49,"Exp2","mixed","LGM",1.45620892285053,0.163993365076724,0.394085242307701,0.396193372802945,0.145750416000158,0.458056211196897,"all"
"4446",12,1.5,"Exp2","mixed","LGM",1.46054941165174,0.164451003080494,0.383366758135259,0.398592623066215,0.146649666340043,0.454757710593742,"all"
"4447",12,1.51,"Exp2","mixed","LGM",1.46482605021281,0.16490384930834,0.38865558982395,0.400972934093774,0.147542027510809,0.451485038395418,"all"
"4448",12,1.52,"Exp2","mixed","LGM",1.4690396051415,0.16535195473262,0.381621852331392,0.40333437710081,0.148427521495092,0.448238101404099,"all"
"4449",12,1.53,"Exp2","mixed","LGM",1.47319083884468,0.165795370012218,0.379761039552596,0.405677026579461,0.149306171558296,0.445016801862243,"all"
"4450",12,1.54,"Exp2","mixed","LGM",1.47728050932375,0.166234145482582,0.371857581769611,0.40800096014627,0.150178002192481,0.441821037661248,"all"
"4451",12,1.55,"Exp2","mixed","LGM",1.4813093699819,0.166668331146404,0.373625158165942,0.410306258394031,0.1510430390618,0.438650702544169,"all"
"4452",12,1.56,"Exp2","mixed","LGM",1.48527816944274,0.167097976664949,0.373350200638016,0.412593004747947,0.151901308949447,0.435505686302606,"all"
"4453",12,1.57,"Exp2","mixed","LGM",1.48918765137997,0.167523131349973,0.366887807783564,0.414861285326033,0.1527528397061,0.432385874967867,"all"
"4454",12,1.58,"Exp2","mixed","LGM",1.49303855435758,0.167943844156235,0.366020533695756,0.417111188803664,0.153597660199834,0.429291150996502,"all"
"4455",12,1.59,"Exp2","mixed","LGM",1.49683161168044,0.168360163674556,0.368344069957193,0.419342806282213,0.154435800267468,0.426221393450319,"all"
"4456",12,1.6,"Exp2","mixed","LGM",1.50056755125461,0.168772138125416,0.361824415214747,0.421556231161679,0.155267290667331,0.423176478170989,"all"
"4457",12,1.61,"Exp2","mixed","LGM",1.50424709545724,0.169179815353064,0.355099130089577,0.423751559017236,0.156092163033419,0.420156277949345,"all"
"4458",12,1.62,"Exp2","mixed","LGM",1.50787096101566,0.16958324282011,0.354923146083794,0.425928887479614,0.15691044983091,0.417160662689476,"all"
"4459",12,1.63,"Exp2","mixed","LGM",1.51143985889519,0.169982467602596,0.354401469578783,0.428088316119243,0.157722184313017,0.41418949956774,"all"
"4460",12,1.64,"Exp2","mixed","LGM",1.51495449419558,0.170377536385504,0.351061326994727,0.430229946334065,0.158527400479151,0.411242653186784,"all"
