"","id","trialnum","NSub","targetDur","RP","Exp","group","model","W_Ds","mu_r","sig_r","predY","W_PI_PL","sig2_PI","log_lik","W_P_G","W_L","W_P_S","W_P_L","part"
"4056",95,448,14,0.7328,0.70745134574463,"Exp2","mixed","PIM",0.137723616191837,0.68273406401016,0.110620763292956,0.682949681363787,0.927972145036877,0.00744578478354524,0.774627431593938,0.0621079183110607,0.800168465497102,0.800168465497102,0.800168465497102,"all"
"4057",96,449,14,1.954332247557,1.3147278212291,"Exp2","mixed","PIM",0.127982798000904,1.27793441291827,0.219395834646681,1.2800521501056,0.542337607952107,0.0487605466441257,0.0958167976030023,0.399089478573817,0.472927723425278,0.472927723425278,0.472927723425278,"all"
"4058",97,450,14,0.4912,0.759707781848192,"Exp2","mixed","PIM",0.262244482711138,0.626624463039254,0.106346963974291,0.626809479775571,0.927972145036877,0.00744578478354524,0.822985926834123,0.053138947397526,0.684616569891336,0.684616569891336,0.684616569891336,"all"
"4059",98,451,14,0.4912,0.574317367903859,"Exp2","mixed","PIM",0.262244482711138,0.626624463039254,0.106346963974291,0.626384777095558,0.927972145036877,0.00744578478354524,0.821189323887174,0.053138947397526,0.684616569891336,0.684616569891336,0.684616569891336,"all"
"4060",99,452,14,0.663061306494331,0.657743488382039,"Exp2","mixed","PIM",0.163238506363876,0.67283581626106,0.109758579586475,0.67272821756138,0.927972145036877,0.00744578478354524,0.790168543954849,0.060270135502349,0.776491358133775,0.776491358133775,0.776491358133775,"all"
"4061",100,454,14,0.7328,0.647197280761247,"Exp2","mixed","PIM",0.137723616191837,0.68273406401016,0.110620763292956,0.683262108096783,0.927972145036877,0.00744578478354524,0.784572940182661,0.0621079183110607,0.800168465497102,0.800168465497102,0.800168465497102,"all"
"4062",101,455,14,1.60005476290647,1.60684591670542,"Exp2","mixed","PIM",0.179502261143262,1.25429158842694,0.213574829929043,1.2549791204287,0.542337607952107,0.0487605466441257,0.126115153482952,0.375510957835062,0.444986781021675,0.444986781021675,0.444986781021675,"all"
"4063",102,456,14,1.954332247557,1.09250496972891,"Exp2","mixed","PIM",0.127982798000904,1.27793441291827,0.219395834646681,1.27726730777769,0.542337607952107,0.0487605466441257,0.0991901424867028,0.399089478573817,0.472927723425278,0.472927723425278,0.472927723425278,"all"
"4064",103,457,14,0.4912,0.678342423265349,"Exp2","mixed","PIM",0.262244482711138,0.626624463039254,0.106346963974291,0.626715770259301,0.927972145036877,0.00744578478354524,0.821530982359205,0.053138947397526,0.684616569891336,0.684616569891336,0.684616569891336,"all"
"4065",104,458,14,1.60005476290647,0.834331300133272,"Exp2","mixed","PIM",0.179502261143262,1.25429158842694,0.213574829929043,1.2536865527286,0.542337607952107,0.0487605466441257,0.128101132168323,0.375510957835062,0.444986781021675,0.444986781021675,0.444986781021675,"all"
"4066",105,459,14,1.31,1.15814012274677,"Exp2","mixed","PIM",0.245867151721468,1.21093031773462,0.205840125063478,1.21175577169946,0.542337607952107,0.0487605466441257,0.167340372530637,0.345138243265044,0.408994605013488,0.408994605013488,0.408994605013488,"all"
"4067",106,460,14,0.599959465297448,0.709772251451795,"Exp2","mixed","PIM",0.192425228481786,0.660357277357401,0.108763951294355,0.660567417141044,0.927972145036877,0.00744578478354524,0.800822784525479,0.0581678785147912,0.749406893003422,0.749406893003422,0.749406893003422,"all"
"4068",107,462,14,0.663061306494331,0.843085196154789,"Exp2","mixed","PIM",0.163238506363876,0.67283581626106,0.109758579586475,0.672604197568725,0.927972145036877,0.00744578478354524,0.789240397640875,0.060270135502349,0.776491358133775,0.776491358133775,0.776491358133775,"all"
"4069",108,463,14,0.542862864224572,1.17926689660453,"Exp2","mixed","PIM",0.225424325407742,0.645023537126937,0.107628350430766,0.644688142868082,0.927972145036877,0.00744578478354524,0.809361389973127,0.0557910243474944,0.718784650244763,0.718784650244763,0.718784650244763,"all"
"4070",109,465,14,0.7328,0.897646302577414,"Exp2","mixed","PIM",0.137723616191837,0.68273406401016,0.110620763292956,0.683060197414022,0.927972145036877,0.00744578478354524,0.787504367881191,0.0621079183110607,0.800168465497102,0.800168465497102,0.800168465497102,"all"
"4071",110,466,14,0.599959465297448,0.666577051086279,"Exp2","mixed","PIM",0.192425228481786,0.660357277357401,0.108763951294355,0.658462864872502,0.927972145036877,0.00744578478354524,0.800178658695254,0.0581678785147912,0.749406893003422,0.749406893003422,0.749406893003422,"all"
"4072",111,467,14,1.954332247557,1.72914484800094,"Exp2","mixed","PIM",0.127982798000904,1.27793441291827,0.219395834646681,1.27904204690627,0.542337607952107,0.0487605466441257,0.0945954367280479,0.399089478573817,0.472927723425278,0.472927723425278,0.472927723425278,"all"
"4073",112,468,14,0.4912,0.728551689895539,"Exp2","mixed","PIM",0.262244482711138,0.626624463039254,0.106346963974291,0.627665058430426,0.927972145036877,0.00744578478354524,0.821768211369156,0.053138947397526,0.684616569891336,0.684616569891336,0.684616569891336,"all"
