"","group","targetDur","NSub","Exp","RP","NB","m_RP","stdRepDur"
"1545","long",1.44778166151097,2,"Exp2",1.77382915623457,4,1.47814644432722,0.0457511428601904
"1546","long",1.44778166151097,2,"Exp2",1.38983964814543,4,1.47814644432722,0.0457511428601904
"1547","long",1.44778166151097,2,"Exp2",1.66187955324494,4,1.47814644432722,0.0457511428601904
"1548","long",1.44778166151097,2,"Exp2",1.54193599360951,4,1.47814644432722,0.0457511428601904
"1549","long",1.44778166151097,2,"Exp2",1.43790135313247,5,1.47814644432722,0.0457511428601904
"1550","long",1.44778166151097,2,"Exp2",1.97379874038597,5,1.47814644432722,0.0457511428601904
"1551","long",1.44778166151097,2,"Exp2",1.26187911783927,5,1.47814644432722,0.0457511428601904
"1552","long",1.44778166151097,2,"Exp2",1.34993051005222,6,1.47814644432722,0.0457511428601904
"1553","long",1.44778166151097,2,"Exp2",1.66182201815536,6,1.47814644432722,0.0457511428601904
"1554","long",1.44778166151097,2,"Exp2",1.38191193461535,6,1.47814644432722,0.0457511428601904
"1555","long",1.44778166151097,2,"Exp2",1.68583996412417,6,1.47814644432722,0.0457511428601904
"1556","long",1.44778166151097,2,"Exp2",1.44585923371415,7,1.47814644432722,0.0457511428601904
"1557","long",1.44778166151097,2,"Exp2",1.8858142132849,7,1.47814644432722,0.0457511428601904
"1558","mixed",1.44778166151097,2,"Exp2",1.37390833695827,14,1.48759425569863,0.0479136122418816
"1559","mixed",1.44778166151097,2,"Exp2",1.52586970820994,14,1.48759425569863,0.0479136122418816
"1560","mixed",1.44778166151097,2,"Exp2",1.79782564317429,14,1.48759425569863,0.0479136122418816
"1561","mixed",1.44778166151097,2,"Exp2",1.62193091808513,14,1.48759425569863,0.0479136122418816
"1562","mixed",1.44778166151097,2,"Exp2",1.46185865401276,16,1.48759425569863,0.0479136122418816
"1563","mixed",1.44778166151097,2,"Exp2",1.15786096039301,17,1.48759425569863,0.0479136122418816
"1564","mixed",1.44778166151097,2,"Exp2",1.26995828861618,17,1.48759425569863,0.0479136122418816
"1565","mixed",1.44778166151097,2,"Exp2",1.54991502222765,17,1.48759425569863,0.0479136122418816
"1566","mixed",1.44778166151097,2,"Exp2",1.52588059322807,17,1.48759425569863,0.0479136122418816
"1567","mixed",1.44778166151097,2,"Exp2",1.74990357740899,18,1.48759425569863,0.0479136122418816
"1568","mixed",1.44778166151097,2,"Exp2",1.42991299450659,19,1.48759425569863,0.0479136122418816
"1569","mixed",1.44778166151097,2,"Exp2",1.33380482356006,19,1.48759425569863,0.0479136122418816
"1570","mixed",1.44778166151097,2,"Exp2",1.51785429253869,19,1.48759425569863,0.0479136122418816
"1571","mixed",1.44778166151097,2,"Exp2",1.50983576686122,20,1.48759425569863,0.0479136122418816
"1572","long",1.60005476290647,2,"Exp2",1.68580793107139,1,1.54052722358495,0.0436930386361969
"1573","long",1.60005476290647,2,"Exp2",1.16589472508895,1,1.54052722358495,0.0436930386361969
"1574","long",1.60005476290647,2,"Exp2",1.13393724756497,1,1.54052722358495,0.0436930386361969
"1575","long",1.60005476290647,2,"Exp2",1.95782295613026,2,1.54052722358495,0.0436930386361969
"1576","long",1.60005476290647,2,"Exp2",1.17383985465131,2,1.54052722358495,0.0436930386361969
"1577","long",1.60005476290647,2,"Exp2",1.47788793035215,2,1.54052722358495,0.0436930386361969
"1578","long",1.60005476290647,2,"Exp2",1.53383940680942,2,1.54052722358495,0.0436930386361969
"1579","long",1.60005476290647,2,"Exp2",1.56577635830399,2,1.54052722358495,0.0436930386361969
"1580","long",1.60005476290647,2,"Exp2",1.78983230853919,3,1.54052722358495,0.0436930386361969
"1581","long",1.60005476290647,2,"Exp2",1.48585793995153,3,1.54052722358495,0.0436930386361969
"1582","long",1.60005476290647,2,"Exp2",1.39785630782353,3,1.54052722358495,0.0436930386361969
"1583","long",1.60005476290647,2,"Exp2",1.34187217631188,3,1.54052722358495,0.0436930386361969
"1584","long",1.60005476290647,2,"Exp2",1.58186348074014,3,1.54052722358495,0.0436930386361969
"1585","long",1.60005476290647,2,"Exp2",1.98183996909938,4,1.54052722358495,0.0436930386361969
"1586","long",1.60005476290647,2,"Exp2",1.47792245140954,4,1.54052722358495,0.0436930386361969
"1587","long",1.60005476290647,2,"Exp2",1.637879956299,4,1.54052722358495,0.0436930386361969
"1588","long",1.60005476290647,2,"Exp2",1.46186269701502,4,1.54052722358495,0.0436930386361969
"1589","long",1.60005476290647,2,"Exp2",1.35787066360717,4,1.54052722358495,0.0436930386361969
"1590","long",1.60005476290647,2,"Exp2",2.09385301619113,4,1.54052722358495,0.0436930386361969
"1591","long",1.60005476290647,2,"Exp2",1.19784100659672,4,1.54052722358495,0.0436930386361969
"1592","long",1.60005476290647,2,"Exp2",1.54187565951725,5,1.54052722358495,0.0436930386361969
"1593","long",1.60005476290647,2,"Exp2",1.46997669984557,5,1.54052722358495,0.0436930386361969
"1594","long",1.60005476290647,2,"Exp2",1.69381121772676,5,1.54052722358495,0.0436930386361969
"1595","long",1.60005476290647,2,"Exp2",1.72584426837057,6,1.54052722358495,0.0436930386361969
"1596","long",1.60005476290647,2,"Exp2",1.60589511072976,6,1.54052722358495,0.0436930386361969
"1597","long",1.60005476290647,2,"Exp2",1.67781397443832,6,1.54052722358495,0.0436930386361969
"1598","long",1.60005476290647,2,"Exp2",1.64585369790802,6,1.54052722358495,0.0436930386361969
"1599","long",1.60005476290647,2,"Exp2",1.27790870518584,7,1.54052722358495,0.0436930386361969
"1600","long",1.60005476290647,2,"Exp2",1.50980155680736,7,1.54052722358495,0.0436930386361969
"1601","long",1.60005476290647,2,"Exp2",1.56587743346245,7,1.54052722358495,0.0436930386361969
"1602","mixed",1.60005476290647,2,"Exp2",1.61389373237762,14,1.57892137461968,0.0515262220952239
"1603","mixed",1.60005476290647,2,"Exp2",1.66182170715183,14,1.57892137461968,0.0515262220952239
"1604","mixed",1.60005476290647,2,"Exp2",1.82189303822452,15,1.57892137461968,0.0515262220952239
"1605","mixed",1.60005476290647,2,"Exp2",1.86191755750406,15,1.57892137461968,0.0515262220952239
"1606","mixed",1.60005476290647,2,"Exp2",1.48587006896923,16,1.57892137461968,0.0515262220952239
"1607","mixed",1.60005476290647,2,"Exp2",1.26990355252929,17,1.57892137461968,0.0515262220952239
"1608","mixed",1.60005476290647,2,"Exp2",1.24593474463472,17,1.57892137461968,0.0515262220952239
"1609","mixed",1.60005476290647,2,"Exp2",1.52586473220435,17,1.57892137461968,0.0515262220952239
"1610","mixed",1.60005476290647,2,"Exp2",1.47367262969055,17,1.57892137461968,0.0515262220952239
"1611","mixed",1.60005476290647,2,"Exp2",1.56584104640569,17,1.57892137461968,0.0515262220952239
"1612","mixed",1.60005476290647,2,"Exp2",1.58178697461699,18,1.57892137461968,0.0515262220952239
"1613","mixed",1.60005476290647,2,"Exp2",1.8299025448905,18,1.57892137461968,0.0515262220952239
"1614","mixed",1.60005476290647,2,"Exp2",1.70982432204255,19,1.57892137461968,0.0515262220952239
"1615","mixed",1.60005476290647,2,"Exp2",1.34982414788101,20,1.57892137461968,0.0515262220952239
"1616","mixed",1.60005476290647,2,"Exp2",1.68586982017223,20,1.57892137461968,0.0515262220952239
"1617","long",1.76834346805288,2,"Exp2",1.58991186246021,1,1.67786060058608,0.0537732731007015
"1618","long",1.76834346805288,2,"Exp2",1.75789877804709,1,1.67786060058608,0.0537732731007015
"1619","long",1.76834346805288,2,"Exp2",1.30191669913984,1,1.67786060058608,0.0537732731007015
"1620","long",1.76834346805288,2,"Exp2",1.28583082071054,2,1.67786060058608,0.0537732731007015
"1621","long",1.76834346805288,2,"Exp2",1.84584038708635,2,1.67786060058608,0.0537732731007015
"1622","long",1.76834346805288,2,"Exp2",1.97382673043103,2,1.67786060058608,0.0537732731007015
"1623","long",1.76834346805288,2,"Exp2",1.82983599078216,3,1.67786060058608,0.0537732731007015
"1624","long",1.76834346805288,2,"Exp2",1.83784456444482,3,1.67786060058608,0.0537732731007015
"1625","long",1.76834346805288,2,"Exp2",1.88586957137159,3,1.67786060058608,0.0537732731007015
"1626","long",1.76834346805288,2,"Exp2",1.51780608746412,3,1.67786060058608,0.0537732731007015
"1627","long",1.76834346805288,2,"Exp2",1.34191478338107,3,1.67786060058608,0.0537732731007015
"1628","long",1.76834346805288,2,"Exp2",1.50184771923159,3,1.67786060058608,0.0537732731007015
"1629","long",1.76834346805288,2,"Exp2",1.48589277200881,4,1.67786060058608,0.0537732731007015
"1630","long",1.76834346805288,2,"Exp2",1.55790275885374,4,1.67786060058608,0.0537732731007015
"1631","long",1.76834346805288,2,"Exp2",1.27791585819432,4,1.67786060058608,0.0537732731007015
"1632","long",1.76834346805288,2,"Exp2",1.80582613082515,4,1.67786060058608,0.0537732731007015
"1633","long",1.76834346805288,2,"Exp2",1.59786943204381,5,1.67786060058608,0.0537732731007015
"1634","long",1.76834346805288,2,"Exp2",2.3258671580079,5,1.67786060058608,0.0537732731007015
"1635","long",1.76834346805288,2,"Exp2",1.84581550704388,5,1.67786060058608,0.0537732731007015
"1636","long",1.76834346805288,2,"Exp2",1.5578495777736,5,1.67786060058608,0.0537732731007015
"1637","long",1.76834346805288,2,"Exp2",1.74985817134075,5,1.67786060058608,0.0537732731007015
"1638","long",1.76834346805288,2,"Exp2",2.14179622998927,6,1.67786060058608,0.0537732731007015
"1639","long",1.76834346805288,2,"Exp2",1.41392850223565,7,1.67786060058608,0.0537732731007015
"1640","long",1.76834346805288,2,"Exp2",1.45383732932532,7,1.67786060058608,0.0537732731007015
"1641","long",1.76834346805288,2,"Exp2",1.94182633483797,7,1.67786060058608,0.0537732731007015
"1642","long",1.76834346805288,2,"Exp2",1.79784585820744,7,1.67786060058608,0.0537732731007015
"1643","mixed",1.76834346805288,2,"Exp2",1.78987771461107,14,1.62436298080479,0.0453599875095357
"1644","mixed",1.76834346805288,2,"Exp2",1.86986579707082,15,1.62436298080479,0.0453599875095357
"1645","mixed",1.76834346805288,2,"Exp2",1.64586147291993,15,1.62436298080479,0.0453599875095357
"1646","mixed",1.76834346805288,2,"Exp2",1.59784672900787,15,1.62436298080479,0.0453599875095357
"1647","mixed",1.76834346805288,2,"Exp2",1.70986941711453,16,1.62436298080479,0.0453599875095357
"1648","mixed",1.76834346805288,2,"Exp2",1.56593527955556,16,1.62436298080479,0.0453599875095357
"1649","mixed",1.76834346805288,2,"Exp2",1.47786056230689,16,1.62436298080479,0.0453599875095357
"1650","mixed",1.76834346805288,2,"Exp2",1.6938460497804,17,1.62436298080479,0.0453599875095357
"1651","mixed",1.76834346805288,2,"Exp2",1.70188852249703,17,1.62436298080479,0.0453599875095357
"1652","mixed",1.76834346805288,2,"Exp2",1.73387772207207,18,1.62436298080479,0.0453599875095357
"1653","mixed",1.76834346805288,2,"Exp2",1.64585369790802,18,1.62436298080479,0.0453599875095357
"1654","mixed",1.76834346805288,2,"Exp2",1.90984242227205,19,1.62436298080479,0.0453599875095357
"1655","mixed",1.76834346805288,2,"Exp2",1.27786983012265,19,1.62436298080479,0.0453599875095357
"1656","mixed",1.76834346805288,2,"Exp2",1.51783127850285,19,1.62436298080479,0.0453599875095357
"1657","mixed",1.76834346805288,2,"Exp2",1.54182123443388,19,1.62436298080479,0.0453599875095357
"1658","mixed",1.76834346805288,2,"Exp2",1.30985996270101,20,1.62436298080479,0.0453599875095357
"1659","long",1.954332247557,2,"Exp2",1.62178972385846,1,1.65896755994674,0.0470522125371277
"1660","long",1.954332247557,2,"Exp2",1.81384434549727,1,1.65896755994674,0.0470522125371277
"1661","long",1.954332247557,2,"Exp2",2.30179509794834,1,1.65896755994674,0.0470522125371277
"1662","long",1.954332247557,2,"Exp2",1.45382613331094,2,1.65896755994674,0.0470522125371277
"1663","long",1.954332247557,2,"Exp2",1.49385034158695,2,1.65896755994674,0.0470522125371277
"1664","long",1.954332247557,2,"Exp2",1.54992777324878,2,1.65896755994674,0.0470522125371277
"1665","long",1.954332247557,2,"Exp2",1.54193848161594,2,1.65896755994674,0.0470522125371277
"1666","long",1.954332247557,2,"Exp2",1.36582978818842,2,1.65896755994674,0.0470522125371277
"1667","long",1.954332247557,2,"Exp2",1.58189520278756,2,1.65896755994674,0.0470522125371277
"1668","long",1.954332247557,2,"Exp2",1.50189250330368,3,1.65896755994674,0.0470522125371277
"1669","long",1.954332247557,2,"Exp2",1.4778997483736,3,1.65896755994674,0.0470522125371277
"1670","long",1.954332247557,2,"Exp2",1.58991497246825,3,1.65896755994674,0.0470522125371277
"1671","long",1.954332247557,2,"Exp2",1.58177018058996,4,1.65896755994674,0.0470522125371277
"1672","long",1.954332247557,2,"Exp2",1.79785301121592,4,1.65896755994674,0.0470522125371277
"1673","long",1.954332247557,2,"Exp2",1.39788616387159,4,1.65896755994674,0.0470522125371277
"1674","long",1.954332247557,2,"Exp2",1.68589470021107,5,1.65896755994674,0.0470522125371277
"1675","long",1.954332247557,2,"Exp2",1.85389529982058,5,1.65896755994674,0.0470522125371277
"1676","long",1.954332247557,2,"Exp2",1.51793048766194,5,1.65896755994674,0.0470522125371277
"1677","long",1.954332247557,2,"Exp2",1.82987393284202,6,1.65896755994674,0.0470522125371277
"1678","long",1.954332247557,2,"Exp2",1.92582504853999,6,1.65896755994674,0.0470522125371277
"1679","long",1.954332247557,2,"Exp2",1.36248248989796,6,1.65896755994674,0.0470522125371277
"1680","long",1.954332247557,2,"Exp2",1.96588750987939,6,1.65896755994674,0.0470522125371277
"1681","long",1.954332247557,2,"Exp2",1.66992637996373,6,1.65896755994674,0.0470522125371277
"1682","long",1.954332247557,2,"Exp2",1.74989891239966,7,1.65896755994674,0.0470522125371277
"1683","long",1.954332247557,2,"Exp2",2.09377930907431,7,1.65896755994674,0.0470522125371277
"1684","long",1.954332247557,2,"Exp2",1.40584902045885,7,1.65896755994674,0.0470522125371277
"1685","mixed",1.954332247557,2,"Exp2",1.50190090031538,14,1.7589798824013,0.05108469359078
"1686","mixed",1.954332247557,2,"Exp2",2.18978951486861,14,1.7589798824013,0.05108469359078
"1687","mixed",1.954332247557,2,"Exp2",1.68582970110947,15,1.7589798824013,0.05108469359078
"1688","mixed",1.954332247557,2,"Exp2",1.65387657758765,15,1.7589798824013,0.05108469359078
"1689","mixed",1.954332247557,2,"Exp2",1.89383398296195,16,1.7589798824013,0.05108469359078
"1690","mixed",1.954332247557,2,"Exp2",1.82984718679654,16,1.7589798824013,0.05108469359078
"1691","mixed",1.954332247557,2,"Exp2",1.91783762291379,17,1.7589798824013,0.05108469359078
"1692","mixed",1.954332247557,2,"Exp2",1.63786316227561,18,1.7589798824013,0.05108469359078
"1693","mixed",1.954332247557,2,"Exp2",1.60571628544858,18,1.7589798824013,0.05108469359078
"1694","mixed",1.954332247557,2,"Exp2",1.90186619266024,19,1.7589798824013,0.05108469359078
"1695","mixed",1.954332247557,2,"Exp2",1.7898400835511,19,1.7589798824013,0.05108469359078
"1696","mixed",1.954332247557,2,"Exp2",1.82983039277315,19,1.7589798824013,0.05108469359078
"1697","mixed",1.954332247557,2,"Exp2",1.64587515694075,19,1.7589798824013,0.05108469359078
"1698","mixed",1.954332247557,2,"Exp2",1.54181159341533,19,1.7589798824013,0.05108469359078
"1699","short",0.4,3,"Exp1",0.525973893374612,7,0.489015281289602,0.0276603074669946
"1700","short",0.4,3,"Exp1",0.493926536710205,7,0.489015281289602,0.0276603074669946
"1701","short",0.4,3,"Exp1",0.3499211800372,7,0.489015281289602,0.0276603074669946
"1702","short",0.4,3,"Exp1",0.61393229643727,8,0.489015281289602,0.0276603074669946
"1703","short",0.4,3,"Exp1",0.3818854995734,8,0.489015281289602,0.0276603074669946
"1704","short",0.4,3,"Exp1",0.461955686165311,8,0.489015281289602,0.0276603074669946
"1705","short",0.4,3,"Exp1",0.62994477875327,8,0.489015281289602,0.0276603074669946
"1706","short",0.4,3,"Exp1",0.293954775555903,9,0.489015281289602,0.0276603074669946
"1707","short",0.4,3,"Exp1",0.629912434702419,9,0.489015281289602,0.0276603074669946
"1708","short",0.4,3,"Exp1",0.147042186283215,9,0.489015281289602,0.0276603074669946
"1709","short",0.4,3,"Exp1",0.557954073934525,10,0.489015281289602,0.0276603074669946
"1710","short",0.4,3,"Exp1",0.413942497256357,10,0.489015281289602,0.0276603074669946
"1711","short",0.4,3,"Exp1",0.325931846109597,10,0.489015281289602,0.0276603074669946
"1712","short",0.4,3,"Exp1",0.502020324503974,10,0.489015281289602,0.0276603074669946
"1713","short",0.4,3,"Exp1",0.525948080336093,10,0.489015281289602,0.0276603074669946
"1714","short",0.4,3,"Exp1",0.421972529948107,11,0.489015281289602,0.0276603074669946
"1715","short",0.4,3,"Exp1",0.725915798484493,11,0.489015281289602,0.0276603074669946
"1716","short",0.4,3,"Exp1",0.749896424400504,11,0.489015281289602,0.0276603074669946
"1717","short",0.4,3,"Exp1",0.325967611166561,11,0.489015281289602,0.0276603074669946
"1718","short",0.4,3,"Exp1",0.62995193176539,12,0.489015281289602,0.0276603074669946
"1719","short",0.4,3,"Exp1",0.637948998410138,12,0.489015281289602,0.0276603074669946
"1720","short",0.4,3,"Exp1",0.533974381025473,12,0.489015281289602,0.0276603074669946
"1721","short",0.4,3,"Exp1",0.501944751387782,12,0.489015281289602,0.0276603074669946
"1722","short",0.4,3,"Exp1",0.417850840432948,12,0.489015281289602,0.0276603074669946
"1723","short",0.4,3,"Exp1",0.445904017786233,13,0.489015281289602,0.0276603074669946
"1724","short",0.4,3,"Exp1",0.333983337837708,13,0.489015281289602,0.0276603074669946
"1725","short",0.4,3,"Exp1",0.757974040167028,14,0.489015281289602,0.0276603074669946
"1726","short",0.4,3,"Exp1",0.365949834380444,14,0.489015281289602,0.0276603074669946
"1727","short",0.4,3,"Exp1",0.4779625704723,14,0.489015281289602,0.0276603074669946
"1728","mixed",0.4,3,"Exp1",0.325616802609147,14,0.47449622563259,0.0307963409977733
"1729","mixed",0.4,3,"Exp1",0.501946617387148,15,0.47449622563259,0.0307963409977733
"1730","mixed",0.4,3,"Exp1",0.445937294836767,15,0.47449622563259,0.0307963409977733
"1731","mixed",0.4,3,"Exp1",0.765914504721877,15,0.47449622563259,0.0307963409977733
"1732","mixed",0.4,3,"Exp1",0.429903353488044,15,0.47449622563259,0.0307963409977733
"1733","mixed",0.4,3,"Exp1",0.46196190617411,16,0.47449622563259,0.0307963409977733
"1734","mixed",0.4,3,"Exp1",0.445973992893414,17,0.47449622563259,0.0307963409977733
"1735","mixed",0.4,3,"Exp1",0.597912661112787,17,0.47449622563259,0.0307963409977733
"1736","mixed",0.4,3,"Exp1",0.357966762756405,18,0.47449622563259,0.0307963409977733
"1737","mixed",0.4,3,"Exp1",0.477945154445479,18,0.47449622563259,0.0307963409977733
"1738","mixed",0.4,3,"Exp1",0.349996442157135,19,0.47449622563259,0.0307963409977733
"1739","mixed",0.4,3,"Exp1",0.493914718688757,19,0.47449622563259,0.0307963409977733
"1740","mixed",0.4,3,"Exp1",0.534010146082437,20,0.47449622563259,0.0307963409977733
"1741","mixed",0.4,3,"Exp1",0.453946801502752,20,0.47449622563259,0.0307963409977733
"1742","short",0.475682846001088,3,"Exp1",0.437924678171839,7,0.53216328693937,0.0209423811508833
"1743","short",0.475682846001088,3,"Exp1",0.525938750321075,7,0.53216328693937,0.0209423811508833
"1744","short",0.475682846001088,3,"Exp1",0.501932311366545,8,0.53216328693937,0.0209423811508833
"1745","short",0.475682846001088,3,"Exp1",0.693999062023067,8,0.53216328693937,0.0209423811508833
"1746","short",0.475682846001088,3,"Exp1",0.413901756190171,8,0.53216328693937,0.0209423811508833
"1747","short",0.475682846001088,3,"Exp1",0.621966683142091,9,0.53216328693937,0.0209423811508833
"1748","short",0.475682846001088,3,"Exp1",0.581934699850535,9,0.53216328693937,0.0209423811508833
"1749","short",0.475682846001088,3,"Exp1",0.597938785154838,9,0.53216328693937,0.0209423811508833
"1750","short",0.475682846001088,3,"Exp1",0.373947212021449,9,0.53216328693937,0.0209423811508833
"1751","short",0.475682846001088,3,"Exp1",0.469959905818541,9,0.53216328693937,0.0209423811508833
"1752","short",0.475682846001088,3,"Exp1",0.613912081407761,10,0.53216328693937,0.0209423811508833
"1753","short",0.475682846001088,3,"Exp1",0.485966790121893,10,0.53216328693937,0.0209423811508833
"1754","short",0.475682846001088,3,"Exp1",0.381969469704927,10,0.53216328693937,0.0209423811508833
"1755","short",0.475682846001088,3,"Exp1",0.501913651336508,10,0.53216328693937,0.0209423811508833
"1756","short",0.475682846001088,3,"Exp1",0.622005558201636,10,0.53216328693937,0.0209423811508833
"1757","short",0.475682846001088,3,"Exp1",0.565978197621007,11,0.53216328693937,0.0209423811508833
"1758","short",0.475682846001088,3,"Exp1",0.621913502054667,11,0.53216328693937,0.0209423811508833
"1759","short",0.475682846001088,3,"Exp1",0.605937406799057,11,0.53216328693937,0.0209423811508833
"1760","short",0.475682846001088,3,"Exp1",0.349970007115189,11,0.53216328693937,0.0209423811508833
"1761","short",0.475682846001088,3,"Exp1",0.605929942787043,12,0.53216328693937,0.0209423811508833
"1762","short",0.475682846001088,3,"Exp1",0.43790975014781,12,0.53216328693937,0.0209423811508833
"1763","short",0.475682846001088,3,"Exp1",0.637936558388901,12,0.53216328693937,0.0209423811508833
"1764","short",0.475682846001088,3,"Exp1",0.725900870460464,12,0.53216328693937,0.0209423811508833
"1765","short",0.475682846001088,3,"Exp1",0.341962055452314,13,0.53216328693937,0.0209423811508833
"1766","short",0.475682846001088,3,"Exp1",0.613913636407233,13,0.53216328693937,0.0209423811508833
"1767","short",0.475682846001088,3,"Exp1",0.581923503836151,13,0.53216328693937,0.0209423811508833
"1768","short",0.475682846001088,3,"Exp1",0.453921921460278,14,0.53216328693937,0.0209423811508833
"1769","mixed",0.475682846001088,3,"Exp1",0.517981180739298,14,0.587648400883024,0.0337303014184926
"1770","mixed",0.475682846001088,3,"Exp1",0.365975336415431,15,0.587648400883024,0.0337303014184926
"1771","mixed",0.475682846001088,3,"Exp1",0.565911643519939,15,0.587648400883024,0.0337303014184926
"1772","mixed",0.475682846001088,3,"Exp1",0.677960144665121,16,0.587648400883024,0.0337303014184926
"1773","mixed",0.475682846001088,3,"Exp1",0.605885469714849,16,0.587648400883024,0.0337303014184926
"1774","mixed",0.475682846001088,3,"Exp1",0.573919284175645,17,0.587648400883024,0.0337303014184926
"1775","mixed",0.475682846001088,3,"Exp1",0.84589263516682,17,0.587648400883024,0.0337303014184926
"1776","mixed",0.475682846001088,3,"Exp1",0.797951909375115,18,0.587648400883024,0.0337303014184926
"1777","mixed",0.475682846001088,3,"Exp1",0.541897429553501,18,0.587648400883024,0.0337303014184926
"1778","mixed",0.475682846001088,3,"Exp1",0.597915460115473,18,0.587648400883024,0.0337303014184926
"1779","mixed",0.475682846001088,3,"Exp1",0.477928360414808,19,0.587648400883024,0.0337303014184926
"1780","mixed",0.475682846001088,3,"Exp1",0.541946256627853,20,0.587648400883024,0.0337303014184926
"1781","mixed",0.475682846001088,3,"Exp1",0.549955141290411,20,0.587648400883024,0.0337303014184926
"1782","mixed",0.475682846001088,3,"Exp1",0.565957360588072,20,0.587648400883024,0.0337303014184926
"1783","short",0.565685424949238,3,"Exp1",0.597993832241627,7,0.568507363976683,0.017409900322449
"1784","short",0.565685424949238,3,"Exp1",0.461963772177114,7,0.568507363976683,0.017409900322449
"1785","short",0.565685424949238,3,"Exp1",0.733879588075069,8,0.568507363976683,0.017409900322449
"1786","short",0.565685424949238,3,"Exp1",0.541895563546859,8,0.568507363976683,0.017409900322449
"1787","short",0.565685424949238,3,"Exp1",0.63790172633162,8,0.568507363976683,0.017409900322449
"1788","short",0.565685424949238,3,"Exp1",0.54197922268213,8,0.568507363976683,0.017409900322449
"1789","short",0.565685424949238,3,"Exp1",0.549901649203093,9,0.568507363976683,0.017409900322449
"1790","short",0.565685424949238,3,"Exp1",0.518002639772021,9,0.568507363976683,0.017409900322449
"1791","short",0.565685424949238,3,"Exp1",0.621867784982896,9,0.568507363976683,0.017409900322449
"1792","short",0.565685424949238,3,"Exp1",0.573902179152356,9,0.568507363976683,0.017409900322449
"1793","short",0.565685424949238,3,"Exp1",0.661951083355234,9,0.568507363976683,0.017409900322449
"1794","short",0.565685424949238,3,"Exp1",0.453920677460701,9,0.568507363976683,0.017409900322449
"1795","short",0.565685424949238,3,"Exp1",0.485965546125954,9,0.568507363976683,0.017409900322449
"1796","short",0.565685424949238,3,"Exp1",0.5979098621101,10,0.568507363976683,0.017409900322449
"1797","short",0.565685424949238,3,"Exp1",0.517962520709261,10,0.568507363976683,0.017409900322449
"1798","short",0.565685424949238,3,"Exp1",0.685978670342593,11,0.568507363976683,0.017409900322449
"1799","short",0.565685424949238,3,"Exp1",0.621863430980738,11,0.568507363976683,0.017409900322449
"1800","short",0.565685424949238,3,"Exp1",0.405895359530405,11,0.568507363976683,0.017409900322449
"1801","short",0.565685424949238,3,"Exp1",0.48591703004422,11,0.568507363976683,0.017409900322449
"1802","short",0.565685424949238,3,"Exp1",0.669935709982383,11,0.568507363976683,0.017409900322449
"1803","short",0.565685424949238,3,"Exp1",0.421912195855839,12,0.568507363976683,0.017409900322449
"1804","short",0.565685424949238,3,"Exp1",0.349911228022393,12,0.568507363976683,0.017409900322449
"1805","short",0.565685424949238,3,"Exp1",0.445963107878924,12,0.568507363976683,0.017409900322449
"1806","short",0.565685424949238,3,"Exp1",0.565882720475201,12,0.568507363976683,0.017409900322449
"1807","short",0.565685424949238,3,"Exp1",0.621890488022473,13,0.568507363976683,0.017409900322449
"1808","short",0.565685424949238,3,"Exp1",0.709897096159693,13,0.568507363976683,0.017409900322449
"1809","short",0.565685424949238,3,"Exp1",0.637947754406923,13,0.568507363976683,0.017409900322449
"1810","short",0.565685424949238,3,"Exp1",0.669934776979062,13,0.568507363976683,0.017409900322449
"1811","short",0.565685424949238,3,"Exp1",0.605978769861395,13,0.568507363976683,0.017409900322449
"1812","short",0.565685424949238,3,"Exp1",0.589865834390366,13,0.568507363976683,0.017409900322449
"1813","short",0.565685424949238,3,"Exp1",0.637956462418515,13,0.568507363976683,0.017409900322449
"1814","mixed",0.565685424949238,3,"Exp1",0.677979737698479,14,0.63388808727437,0.0430507392087619
"1815","mixed",0.565685424949238,3,"Exp1",0.469970168833242,14,0.63388808727437,0.0430507392087619
"1816","mixed",0.565685424949238,3,"Exp1",0.517965319711948,14,0.63388808727437,0.0430507392087619
"1817","mixed",0.565685424949238,3,"Exp1",0.813993003735959,15,0.63388808727437,0.0430507392087619
"1818","mixed",0.565685424949238,3,"Exp1",0.781972393109754,16,0.63388808727437,0.0430507392087619
"1819","mixed",0.565685424949238,3,"Exp1",0.597929144139925,17,0.63388808727437,0.0430507392087619
"1820","mixed",0.565685424949238,3,"Exp1",0.701895364509255,17,0.63388808727437,0.0430507392087619
"1821","mixed",0.565685424949238,3,"Exp1",0.629960950776876,17,0.63388808727437,0.0430507392087619
"1822","mixed",0.565685424949238,3,"Exp1",0.453904194433562,18,0.63388808727437,0.0430507392087619
"1823","mixed",0.565685424949238,3,"Exp1",0.533930218956812,18,0.63388808727437,0.0430507392087619
"1824","mixed",0.565685424949238,3,"Exp1",0.478018550558772,18,0.63388808727437,0.0430507392087619
"1825","mixed",0.565685424949238,3,"Exp1",0.557975532970886,19,0.63388808727437,0.0430507392087619
"1826","mixed",0.565685424949238,3,"Exp1",1.00513888193746,20,0.63388808727437,0.0430507392087619
"1827","mixed",0.565685424949238,3,"Exp1",0.653799760468246,20,0.63388808727437,0.0430507392087619
"1828","short",0.672717132202972,3,"Exp1",0.589947005515569,7,0.619799481576624,0.0170290056532702
"1829","short",0.672717132202972,3,"Exp1",0.701856800445967,7,0.619799481576624,0.0170290056532702
"1830","short",0.672717132202972,3,"Exp1",0.669952504005778,8,0.619799481576624,0.0170290056532702
