"","id","trialnum","NSub","targetDur","RP","Exp","group","model","W_P_G","mu_r","sig_r","predY","W_DL_PL","sig2_DL","log_lik","W_L","W_Ds","W_P_S","W_P_L","part"
"57",57,408,1,1.2,1.30996802876143,"Exp1","mixed","LGM",0.137737123854575,1.31376597218234,0.187454795336906,1.31390727069967,0.311456253829743,0.0334863564202873,0.255086913408257,0.268557165220713,0.593705710924711,0.268557165220713,0.268557165220713,"part1"
"58",58,410,1,1.69705627484772,1.6938788451771,"Exp1","mixed","LGM",0.194804124210746,1.5720701001797,0.217617997914647,1.57267993992909,0.474977724831038,0.0510674394551855,0.103610115826148,0.382450105125715,0.422745770663539,0.382450105125715,0.382450105125715,"part1"
"59",59,411,1,2.01815139660892,1.54183228162037,"Exp1","mixed","LGM",0.221779005279056,1.66425498723564,0.230611792211437,1.66181549370481,0.561290419615151,0.060347386881498,0.0485389909224195,0.436807988680239,0.341413006040705,0.436807988680239,0.436807988680239,"part1"
"60",60,412,1,2.01815139660892,1.8539085771863,"Exp1","mixed","LGM",0.221779005279056,1.66425498723564,0.230611792211437,1.66567487469087,0.561290419615151,0.060347386881498,0.039728430463072,0.436807988680239,0.341413006040705,0.436807988680239,0.436807988680239,"part1"
"61",61,414,1,0.565685424949238,0.581904870015933,"Exp1","mixed","LGM",0.0144222368970531,0.593123922798886,0.0962078845248891,0.591718537126486,0.720521059510927,0.00302045890821849,0.918099830287394,0.710129534101344,0.275448229001603,0.710129534101344,0.710129534101344,"part1"
"62",62,415,1,0.672717132202972,0.669849722738945,"Exp1","mixed","LGM",0.0156853567103961,0.618206261875259,0.0975561695968546,0.618534150113715,0.784759499634816,0.00328974953638411,0.912006720418314,0.772450266951172,0.211864376338432,0.772450266951172,0.772450266951172,"part1"
"63",63,416,1,1.2,1.20595762877929,"Exp1","mixed","LGM",0.137737123854575,1.31376597218234,0.187454795336906,1.31395434354308,0.311456253829743,0.0334863564202873,0.255209896764887,0.268557165220713,0.593705710924711,0.268557165220713,0.268557165220713,"part1"
"64",64,417,1,0.475682846001088,0.645903327435008,"Exp1","mixed","LGM",0.0129477027834164,0.558846395564857,0.0946101925884729,0.55792123531484,0.64576476787845,0.00270707694106272,0.934634366055244,0.637403597595958,0.349648699620625,0.637403597595958,0.637403597595958,"part1"
"65",65,418,1,0.672717132202972,0.544461511666668,"Exp1","mixed","LGM",0.0156853567103961,0.618206261875259,0.0975561695968546,0.619262538364252,0.784759499634816,0.00328974953638411,0.905396797156436,0.772450266951172,0.211864376338432,0.772450266951172,0.772450266951172,"part1"
"66",66,419,1,0.475682846001088,0.453901113083703,"Exp1","mixed","LGM",0.0129477027834164,0.558846395564857,0.0946101925884729,0.55897598634518,0.64576476787845,0.00270707694106272,0.942392998159526,0.637403597595958,0.349648699620625,0.637403597595958,0.637403597595958,"part1"
"67",67,420,1,1.42704853800327,1.54987049782358,"Exp1","mixed","LGM",0.166250240950159,1.45320863864891,0.203042387259215,1.45185697583295,0.390134622906319,0.0419454959529465,0.164329220008419,0.325274647845144,0.508475111204697,0.325274647845144,0.325274647845144,"part1"
"68",68,421,1,2.4,1.73387648154676,"Exp1","mixed","LGM",0.245892266505926,1.7277038648824,0.241689134017119,1.72751863055422,0.644047319271139,0.0692450314272173,-4.78081127437151e-05,0.485681064198493,0.268426669295581,0.485681064198493,0.485681064198493,"part1"
"69",69,422,1,0.475682846001088,0.501904932216348,"Exp1","mixed","LGM",0.0111517304027811,0.558378064592019,0.0946358865031621,0.558096840510694,0.64576476787845,0.00270707694106272,0.942535988362494,0.638563373283455,0.350284896313764,0.638563373283455,0.638563373283455,"part2"
"70",70,423,1,0.565685424949238,0.661871219353998,"Exp1","mixed","LGM",0.0124243301599608,0.592672041451428,0.0962392465780945,0.593264279608301,0.720521059510927,0.00302045890821849,0.916566888657748,0.711569067980358,0.276006601859681,0.711569067980358,0.711569067980358,"part2"
"71",71,425,1,1.42704853800327,1.60592372931387,"Exp1","mixed","LGM",0.146267050617117,1.46890039787811,0.205099719244294,1.4698596288827,0.390134622906319,0.0419454959529465,0.163850112880957,0.333070782270191,0.520662167112693,0.333070782270191,0.333070782270191,"part2"
"72",72,426,1,0.565685424949238,0.565891882477445,"Exp1","mixed","LGM",0.0124243301599608,0.592672041451428,0.0962392465780945,0.592441836239924,0.720521059510927,0.00302045890821849,0.920417004135395,0.711569067980358,0.276006601859681,0.711569067980358,0.711569067980358,"part2"
"73",73,427,1,0.565685424949238,0.66255107467623,"Exp1","mixed","LGM",0.0124243301599608,0.592672041451428,0.0962392465780945,0.592004509137853,0.720521059510927,0.00302045890821849,0.9195262543962,0.711569067980358,0.276006601859681,0.711569067980358,0.711569067980358,"part2"
"74",74,428,1,0.672717132202972,0.573836175393808,"Exp1","mixed","LGM",0.0135148899197903,0.617770402336939,0.0975927650627403,0.618035189199127,0.784759499634816,0.00328974953638411,0.909733022612327,0.774153561383741,0.212331548696468,0.774153561383741,0.774153561383741,"part2"
"75",75,429,1,0.475682846001088,0.741777233864923,"Exp1","mixed","LGM",0.0111517304027811,0.558378064592019,0.0946358865031621,0.557398305975963,0.64576476787845,0.00270707694106272,0.935660231248478,0.638563373283455,0.350284896313764,0.638563373283455,0.638563373283455,"part2"
"76",76,430,1,0.4,0.397953312040045,"Exp1","mixed","LGM",0.00974074195300887,0.515160206808032,0.0928265248722987,0.51593676693313,0.563136318004196,0.00236069450823781,0.953498792744351,0.55765095244615,0.432608305600841,0.55765095244615,0.55765095244615,"part2"
"77",77,431,1,1.42704853800327,1.38200750142278,"Exp1","mixed","LGM",0.146267050617117,1.46890039787811,0.205099719244294,1.47078980567802,0.390134622906319,0.0419454959529465,0.16353748792129,0.333070782270191,0.520662167112693,0.333070782270191,0.333070782270191,"part2"
"78",78,433,1,2.01815139660892,1.72585381555473,"Exp1","mixed","LGM",0.196603515471695,1.69243182440765,0.233886249519486,1.68943760575671,0.561290419615151,0.060347386881498,0.0356242155093952,0.450938749918229,0.352457734610076,0.450938749918229,0.450938749918229,"part2"
"79",79,434,1,0.4,0.445909547519477,"Exp1","mixed","LGM",0.00974074195300887,0.515160206808032,0.0928265248722987,0.515307248763411,0.563136318004196,0.00236069450823781,0.968842402530918,0.55765095244615,0.432608305600841,0.55765095244615,0.55765095244615,"part2"
"80",80,436,1,1.69705627484772,1.35792239821603,"Exp1","mixed","LGM",0.172057691760296,1.59400104205911,0.220274741132176,1.59221276755023,0.474977724831038,0.0510674394551855,0.0865939704626904,0.393254153859053,0.434688154380651,0.393254153859053,0.393254153859053,"part2"
"81",81,437,1,1.69705627484772,1.21401015117772,"Exp1","mixed","LGM",0.172057691760296,1.59400104205911,0.220274741132176,1.59569677542944,0.474977724831038,0.0510674394551855,0.0879705676912603,0.393254153859053,0.434688154380651,0.393254153859053,0.393254153859053,"part2"
"82",82,438,1,0.8,0.789897368593302,"Exp1","mixed","LGM",0.0144092338142938,0.634503228883337,0.0986892218736538,0.6352269258691,0.837561453291064,0.00351109786366356,0.897621087383758,0.825492834476753,0.160097931708953,0.825492834476753,0.825492834476753,"part2"
"83",83,439,1,0.565685424949238,0.59789919729883,"Exp1","mixed","LGM",0.0124243301599608,0.592672041451428,0.0962392465780945,0.592785992627087,0.720521059510927,0.00302045890821849,0.919521742432271,0.711569067980358,0.276006601859681,0.711569067980358,0.711569067980358,"part2"
"84",84,440,1,2.4,1.46983666055894,"Exp1","mixed","LGM",0.218695587146296,1.76148092066817,0.24555661591077,1.76260162408981,0.644047319271139,0.0692450314272173,-0.0187473655992284,0.503197012633139,0.278107400220564,0.503197012633139,0.503197012633139,"part2"
"85",85,441,1,0.4,0.429879454746697,"Exp1","mixed","LGM",0.00974074195300887,0.515160206808032,0.0928265248722987,0.515651946590947,0.563136318004196,0.00236069450823781,0.955043628647942,0.55765095244615,0.432608305600841,0.55765095244615,0.55765095244615,"part2"
"86",86,442,1,1.42704853800327,1.59790603939109,"Exp1","mixed","LGM",0.146267050617117,1.46890039787811,0.205099719244294,1.47115318427141,0.390134622906319,0.0419454959529465,0.160917561225838,0.333070782270191,0.520662167112693,0.333070782270191,0.333070782270191,"part2"
"87",87,443,1,0.672717132202972,0.669860918893391,"Exp1","mixed","LGM",0.0135148899197903,0.617770402336939,0.0975927650627403,0.618079630403479,0.784759499634816,0.00328974953638411,0.913047737245882,0.774153561383741,0.212331548696468,0.774153561383741,0.774153561383741,"part2"
"88",88,444,1,0.475682846001088,0.668013242562665,"Exp1","mixed","LGM",0.0111517304027811,0.558378064592019,0.0946358865031621,0.558127322302755,0.64576476787845,0.00270707694106272,0.94063929820754,0.638563373283455,0.350284896313764,0.638563373283455,0.638563373283455,"part2"
"89",89,445,1,0.475682846001088,0.550002363632302,"Exp1","mixed","LGM",0.0111517304027811,0.558378064592019,0.0946358865031621,0.557854394119852,0.64576476787845,0.00270707694106272,0.94435329902192,0.638563373283455,0.350284896313764,0.638563373283455,0.638563373283455,"part2"
"90",90,447,1,0.672717132202972,0.59791754654907,"Exp1","mixed","LGM",0.0135148899197903,0.617770402336939,0.0975927650627403,0.618118917090021,0.784759499634816,0.00328974953638411,0.920982999450233,0.774153561383741,0.212331548696468,0.774153561383741,0.774153561383741,"part2"
"91",91,449,1,2.4,1.89395379720554,"Exp1","mixed","LGM",0.218695587146296,1.76148092066817,0.24555661591077,1.76113604999713,0.644047319271139,0.0692450314272173,-0.022651908637928,0.503197012633139,0.278107400220564,0.503197012633139,0.503197012633139,"part2"
"92",92,450,1,0.8,0.773848304559579,"Exp1","mixed","LGM",0.0144092338142938,0.634503228883337,0.0986892218736538,0.633733813938989,0.837561453291064,0.00351109786366356,0.902846997483907,0.825492834476753,0.160097931708953,0.825492834476753,0.825492834476753,"part2"
"93",93,451,1,1.2,1.30197739620962,"Exp1","mixed","LGM",0.120709223205597,1.32388373212542,0.188972332429509,1.32277570348967,0.311456253829743,0.0334863564202873,0.250726955080868,0.273860611367429,0.605430165426973,0.273860611367429,0.273860611367429,"part2"
"94",94,452,1,1.2,0.893990184706126,"Exp1","mixed","LGM",0.120709223205597,1.32388373212542,0.188972332429509,1.32721113520575,0.311456253829743,0.0334863564202873,0.254381194930315,0.273860611367429,0.605430165426973,0.273860611367429,0.273860611367429,"part2"
"95",95,453,1,2.01815139660892,1.82189721931172,"Exp1","mixed","LGM",0.196603515471695,1.69243182440765,0.233886249519486,1.69296807912524,0.561290419615151,0.060347386881498,0.027482062369324,0.450938749918229,0.352457734610076,0.450938749918229,0.450938749918229,"part2"
"96",96,454,1,2.01815139660892,1.24589493031817,"Exp1","mixed","LGM",0.196603515471695,1.69243182440765,0.233886249519486,1.69369672380908,0.561290419615151,0.060347386881498,0.0391203632776255,0.450938749918229,0.352457734610076,0.450938749918229,0.450938749918229,"part2"
"97",97,456,1,1.42704853800327,1.28592708815995,"Exp1","mixed","LGM",0.146267050617117,1.46890039787811,0.205099719244294,1.465250337296,0.390134622906319,0.0419454959529465,0.172930347376413,0.333070782270191,0.520662167112693,0.333070782270191,0.333070782270191,"part2"
"98",98,457,1,1.69705627484772,1.5899163398517,"Exp1","mixed","LGM",0.172057691760296,1.59400104205911,0.220274741132176,1.59429735612139,0.474977724831038,0.0510674394551855,0.0985057293005417,0.393254153859053,0.434688154380651,0.393254153859053,0.393254153859053,"part2"
"99",99,458,1,0.8,0.797949579988199,"Exp1","mixed","LGM",0.0144092338142938,0.634503228883337,0.0986892218736538,0.634337249349388,0.837561453291064,0.00351109786366356,0.887682195228944,0.825492834476753,0.160097931708953,0.825492834476753,0.825492834476753,"part2"
"100",100,460,1,1.69705627484772,1.44590674848223,"Exp1","mixed","LGM",0.172057691760296,1.59400104205911,0.220274741132176,1.59622794360088,0.474977724831038,0.0510674394551855,0.0938034085309669,0.393254153859053,0.434688154380651,0.393254153859053,0.393254153859053,"part2"
"101",101,461,1,1.69705627484772,1.87799523541435,"Exp1","mixed","LGM",0.172057691760296,1.59400104205911,0.220274741132176,1.59572915353526,0.474977724831038,0.0510674394551855,0.100288546632624,0.393254153859053,0.434688154380651,0.393254153859053,0.393254153859053,"part2"
"102",102,462,1,0.4,0.454018983698916,"Exp1","mixed","LGM",0.00974074195300887,0.515160206808032,0.0928265248722987,0.515476469090385,0.563136318004196,0.00236069450823781,0.962167942694596,0.55765095244615,0.432608305600841,0.55765095244615,0.55765095244615,"part2"
"103",103,463,1,1.2,1.26189609969515,"Exp1","mixed","LGM",0.120709223205597,1.32388373212542,0.188972332429509,1.31909978042969,0.311456253829743,0.0334863564202873,0.25305521309325,0.273860611367429,0.605430165426973,0.273860611367429,0.273860611367429,"part2"
"104",104,464,1,0.4,0.461929999159111,"Exp1","mixed","LGM",0.00974074195300887,0.515160206808032,0.0928265248722987,0.514838298430674,0.563136318004196,0.00236069450823781,0.950344393529444,0.55765095244615,0.432608305600841,0.55765095244615,0.55765095244615,"part2"
