"","Nsub","Exp","model","ver","phi","mu_p_g","sig2_p_g","looic","p_loo","elpd_loo","se_looic","se_p_loo","waic","p_waic","se_waic","se_p_waic","elpd_waic","mu_p_s_IR","mu_p_l_IR","sig_pr2_s_IR","sig_pr2_l_IR","part"
"102",3,"Exp2","DIM","linear",0.351039029873523,0.761516111149468,0.369186388695606,9.21648722015266,60.2676124008035,-4.60824361007633,8.3226691003422,0.896954628303217,-42.9222606676135,34.1982384569204,8.0404624140939,0.120717689484695,21.4611303338068,0,0,0,0,"part2"
"103",4,"Exp2","DIM","linear",-0.300878462239207,1.80407311809784,0.812256373380855,-19.994542736618,59.6261099242676,9.99727136830902,4.5942252259718,0.926337987503166,-71.2952787354971,33.975741924828,4.4634413451542,0.113609493020016,35.6476393677486,0,0,0,0,"part1"
"104",4,"Exp2","DIM","linear",-0.0985445510707617,1.86172317045918,0.821534133160258,-14.0546670445439,60.205858647041,7.02733352227196,5.65560598050374,0.875793154711949,-65.5166915357721,34.474846401427,5.01470136504396,0.136805146408599,32.758345767886,0,0,0,0,"part2"
"105",5,"Exp2","DIM","linear",-0.0341008619037143,1.48097316565367,0.70171023609526,-29.8007493478541,62.1759244020872,14.9003746739271,8.49988566885977,0.833667108163617,-83.936741585837,35.1079282830958,8.34466710395407,0.132108454623344,41.9683707929185,0,0,0,0,"part1"
"106",5,"Exp2","DIM","linear",0.0122003038641753,1.33561621956949,0.933893609553204,-35.542597196012,62.4982091031918,17.771298598006,9.1993906759164,0.944011717376162,-89.9933267089837,35.272844346706,8.90862446926762,0.127891684077592,44.9966633544919,0,0,0,0,"part2"
"107",6,"Exp2","DIM","linear",-0.0607227311357339,1.47500252204857,0.0115006574426221,0.225989395467444,57.4205617305722,-0.112994697733722,2.75588736778067,0.889769053584329,-51.259033704499,31.6780501805889,2.11525060404845,0.10720093344891,25.6295168522495,0,0,0,0,"part1"
"108",6,"Exp2","DIM","linear",0.154295530600554,1.38250954475997,0.00463199870296428,-16.4677759298468,56.2354481488532,8.2338879649234,1.9027264469827,0.815250334451435,-64.9223350738852,32.008168576834,1.01269846556897,0.126843357171095,32.4611675369426,0,0,0,0,"part2"
"109",7,"Exp2","DIM","linear",0.366926585612013,0.661938698347256,0.0496376380449893,-11.3674371722406,61.8662642166283,5.68371858612029,5.99026603260701,0.775810150099017,-65.8709873166474,34.6144891444248,5.93615292911,0.11845661211744,32.9354936583237,0,0,0,0,"part1"
"110",7,"Exp2","DIM","linear",0.307591874148158,0.756686712071085,0.0428436172101117,-13.8075442470962,64.1637124015612,6.90377212354809,5.79760331525163,0.878277489992498,-70.4028468204984,35.8660611148601,5.66913156472093,0.11526839242676,35.2014234102492,0,0,0,0,"part2"
"111",8,"Exp2","DIM","linear",0.385654787457053,0.635151309199357,0.141678027158951,37.8010387520692,58.0237789914671,-18.9005193760346,7.3950749326142,0.727739261413487,-11.4178852481583,33.4143169913533,7.53198400560084,0.122004527157542,5.70894262407915,0,0,0,0,"part1"
"112",8,"Exp2","DIM","linear",0.377047551675026,0.611361498322784,0.129589297799257,36.6942110641082,61.8992815583888,-18.3471055320541,7.88452990774015,0.921126887713083,-18.0528769646129,34.5257375440282,7.48228253463592,0.10493962900549,9.02643848230645,0,0,0,0,"part2"
"113",9,"Exp2","DIM","linear",0.203122612380635,1.36789257389966,1.03799831933751,10.6457569037166,60.7189917959194,-5.32287845185832,3.46803479884156,0.879172511914581,-41.3846279258438,34.7037993811392,3.13240830501478,0.114792029604488,20.6923139629219,0,0,0,0,"part1"
"114",9,"Exp2","DIM","linear",-0.0328386664221858,1.1563011106454,0.705843760869347,4.58077291526177,62.2934888845399,-2.29038645763088,3.1943522021361,0.911357481257584,-49.1964744304111,35.4048652117035,2.62456211267574,0.116657396269251,24.5982372152055,0,0,0,0,"part2"
"115",10,"Exp2","DIM","linear",0.328189438787287,0.9700624514957,0.0407136604404218,8.2750162848442,57.8657601192992,-4.1375081424221,4.09467960486837,0.850313045743129,-40.0500662636931,33.7032188450305,3.60873916016053,0.170562955297822,20.0250331318466,0,0,0,0,"part1"
"116",10,"Exp2","DIM","linear",0.389901340267409,0.702769899864825,0.082536862846745,23.0804249787279,58.8179722022742,-11.540212489364,5.15470294569912,0.871898575291723,-27.30918121544,33.6231691051903,4.83309788850515,0.114742298245762,13.65459060772,0,0,0,0,"part2"
"117",11,"Exp2","DIM","linear",0.120341389720586,1.30008722641191,0.00770451795880122,-75.2360374828166,61.5908592989968,37.6180187414083,4.79457837444693,0.808728957803949,-129.122126645673,34.6478147175685,4.32744968904267,0.12103464274876,64.5610633228366,0,0,0,0,"part1"
"118",11,"Exp2","DIM","linear",0.0934974856096976,1.25404397425468,0.0107394635005917,-68.9528081869798,60.7021232228817,34.4764040934899,5.17431179417408,0.752449863738995,-120.205242028378,35.0759063021826,5.12932398972869,0.116898624356492,60.102621014189,0,0,0,0,"part2"
"119",12,"Exp2","DIM","linear",-0.0490059134795972,1.33742433616818,0.967367415524278,-15.4057781719975,61.5148716985273,7.70288908599875,7.85333431784364,0.869112249103153,-68.8458687282441,34.794826420404,7.54572540552182,0.13051825328698,34.422934364122,0,0,0,0,"part1"
"120",12,"Exp2","DIM","linear",0.143715934322257,0.968951466528078,0.55215938776401,-8.97068094603366,64.6480864813726,4.48534047301683,8.31823780342818,0.91121881178162,-66.1329971676042,36.0669283705873,7.80470726380557,0.127186979111566,33.0664985838021,0,0,0,0,"part2"
"121",13,"Exp2","DIM","linear",0.0358699486191903,1.37570490208983,0.00460395403872519,-61.7121785522419,54.689284053003,30.856089276121,2.59373034130974,0.737411964049765,-109.111299332626,30.9897236628111,2.23239795118459,0.10275210310467,54.5556496663129,0,0,0,0,"part1"
"122",13,"Exp2","DIM","linear",0.223947627957068,1.36241948321586,0.00269148643065051,-75.5038581425734,54.6864982070877,37.7519290712867,2.21494812684976,0.950044130724603,-121.908495749956,31.4841794033966,1.13155545490752,0.13855661588786,60.9542478749778,0,0,0,0,"part2"
"123",14,"Exp2","DIM","linear",0.317104819111819,0.65398873403521,0.0946036995005166,42.1239900765968,62.6007077204262,-21.0619950382984,6.33860444187844,0.988705390859383,-13.3045292910931,34.8864480365812,5.9159057918096,0.123128665346718,6.65226464554655,0,0,0,0,"part1"
"124",14,"Exp2","DIM","linear",0.3110581019557,0.68605330894985,0.0940024755824482,39.9038990780774,63.5168851155676,-19.9519495390387,6.0907538303901,0.799820376037842,-15.2967867626295,35.9165421952142,5.95279371518791,0.110218664191776,7.64839338131475,0,0,0,0,"part2"
"125",15,"Exp2","DIM","linear",0.381632512043679,1.2194826181567,0.00620875866272673,-46.4275151730318,60.5226099599184,23.2137575865159,2.65939534119788,0.872254786736638,-98.4287465979151,34.5219942474769,1.69120671389935,0.131627009681154,49.2143732989575,0,0,0,0,"part1"
"126",15,"Exp2","DIM","linear",0.42752136829021,1.15035305252505,0.00532255252963913,-53.4348776583941,61.7241210815509,26.717438829197,2.18093151497445,0.85166161766355,-105.706575170908,35.5882723252941,1.27919248773371,0.139929507926216,52.8532875854539,0,0,0,0,"part2"
"127",16,"Exp2","DIM","linear",0.317159816333819,0.703161346651835,0.106400287430085,30.2595138180847,60.0349639147797,-15.1297569090423,5.9728887358564,0.823997630877285,-21.6291358419577,34.0906390847586,5.87619024576115,0.112534374223444,10.8145679209788,0,0,0,0,"part1"
"128",16,"Exp2","DIM","linear",0.328700938591912,0.798567288750372,0.451864763989789,33.4417970152267,60.8399146587586,-16.7208985076134,7.15588163972643,0.80072618729681,-17.8165178465779,35.2107572278562,6.7790161060209,0.11804991352566,8.90825892328896,0,0,0,0,"part2"
"129",1,"Exp1","PIM","linear",0,0.774341486943844,0.228745706497637,30.7007453861572,60.2848944640634,-15.3503726930786,6.87940156814315,0.794061072627392,-21.2093326758512,34.3298554330592,6.85237863770881,0.101337395944869,10.6046663379256,0,0,0,0,"part1"
"130",1,"Exp1","PIM","linear",0,0.768291105571769,0.281028461135007,25.9050878465881,60.5973102864048,-12.952543923294,7.06709809643514,0.821747189361675,-25.3921565289186,34.9486880986515,6.99560781443302,0.126197994899825,12.6960782644593,0,0,0,0,"part2"
"131",2,"Exp1","PIM","linear",0,1.79593444699144,1.27396870335961,2.65171877233534,59.2635728342754,-1.32585938616767,8.2677521306493,0.797821933084413,-48.0995196682432,33.8879536139861,8.11686337329511,0.123506769075594,24.0497598341216,0,0,0,0,"part1"
"132",2,"Exp1","PIM","linear",0,1.68020547205215,0.054229963254329,-12.0299388202948,61.7233244554732,6.01496941014739,6.87158642407449,0.974597548230387,-65.6517834331446,34.9124021490483,6.35553669168773,0.123965468494464,32.8258917165723,0,0,0,0,"part2"
"133",3,"Exp1","PIM","linear",0,0.859970032822629,0.320408159918408,37.6604067203007,62.2006326358942,-18.8302033601503,6.97561258194541,0.961826259156694,-18.2432505942401,34.2488039786238,6.73312852363562,0.113466582164285,9.12162529712005,0,0,0,0,"part1"
"134",3,"Exp1","PIM","linear",0,0.95949384006756,0.994697484544582,38.3760733686752,60.7940669282777,-19.1880366843376,7.84533702463216,0.834325464271073,-14.0750944749163,34.568483006482,7.47236842672371,0.102875770259746,7.03754723745813,0,0,0,0,"part2"
"135",4,"Exp1","PIM","linear",0,1.92196573833344,0.959722816512487,17.8376821522898,60.8726474324195,-8.91884107614489,8.09314300315433,0.796794710235015,-34.9516997013261,34.4779565056116,7.74366956355561,0.117565949809674,17.4758498506631,0,0,0,0,"part1"
"136",4,"Exp1","PIM","linear",0,1.64842910902493,1.23280808097326,14.3082603237241,62.9196125675537,-7.15413016186205,7.90325129421986,0.724368443266867,-40.3634124835467,35.5837761639184,7.85576913538392,0.121346756469191,20.1817062417733,0,0,0,0,"part2"
"137",5,"Exp1","PIM","linear",0,1.79688387302795,1.00425792568814,51.0252010228566,55.2571862634822,-25.5126005114283,7.95121641946514,0.676959704910745,3.53691373689327,31.5130426205006,7.99774102500901,0.0991016890823488,-1.76845686844664,0,0,0,0,"part1"
"138",5,"Exp1","PIM","linear",0,1.63457247107107,1.03620696007706,44.8064458023175,57.3691019583155,-22.4032229011588,8.51754886405752,0.762352546631537,-4.85371945995124,32.5390193271811,8.30317461062919,0.115403534041729,2.42685972997562,0,0,0,0,"part2"
"139",6,"Exp1","PIM","linear",0,1.45664098427155,0.0223728698447449,-30.0433624064613,61.1596061770131,15.0216812032307,6.50071460012111,0.860726993385366,-83.0695053229373,34.6465347187751,6.30752015276371,0.125509536573208,41.5347526614687,0,0,0,0,"part1"
"140",6,"Exp1","PIM","linear",0,1.09886542251304,0.45469619815247,3.49224236708344,61.5378159029682,-1.74612118354172,10.6204402691171,0.864700682295706,-49.4410282741044,35.0711805823743,10.4421269940301,0.123455601591621,24.7205141370522,0,0,0,0,"part2"
"141",7,"Exp1","PIM","linear",0,2.14007870557891,0.155026545209729,-7.13910724692321,60.0969649233085,3.5695536234616,6.71326294097116,0.968410451569587,-59.9882134138656,33.6724118398373,6.87123241062738,0.143280483363521,29.9941067069328,0,0,0,0,"part1"
"142",7,"Exp1","PIM","linear",0,2.11046120041184,0.121704724941809,-4.21949070006471,61.4494510264257,2.10974535003236,7.41001307351845,0.938816846619471,-57.9053754392056,34.6065086568553,6.9774855478464,0.133616466414885,28.9526877196028,0,0,0,0,"part2"
"143",8,"Exp1","PIM","linear",0,1.46150784759014,0.0225659669452526,-18.8817675675175,60.261909136692,9.44088378375876,5.90173592053886,0.780763191140809,-71.8551143443766,33.7752357482625,5.57048837309243,0.105162820836268,35.9275571721883,0,0,0,0,"part1"
"144",8,"Exp1","PIM","linear",0,1.25724974093764,0.0300795646255012,-12.9729723367811,60.0703651619252,6.48648616839053,6.5465668969166,0.84213304939982,-64.7492306013844,34.1822360296235,6.34452168550135,0.127307021094965,32.3746153006922,0,0,0,0,"part2"
"145",9,"Exp1","PIM","linear",0,2.16016736754304,0.663326903378941,1.53998731551837,59.049249197555,-0.769993657759183,6.04680422111044,0.906918022234814,-48.2801582837148,34.1391763979385,5.81856150599411,0.128032642304538,24.1400791418574,0,0,0,0,"part1"
"146",9,"Exp1","PIM","linear",0,1.87159403055033,0.98191158700418,-0.588067559718269,60.936982954008,0.294033779859134,5.8869938262855,0.798390030263377,-52.5179971442882,34.972018161723,5.91452745925353,0.110144904916734,26.2589985721441,0,0,0,0,"part2"
"147",10,"Exp1","PIM","linear",0,1.36275466375437,0.76575940832387,16.8730841232514,61.4858027839207,-8.4365420616257,4.09246691333638,0.792021521704826,-36.8798412155845,34.6093401145027,3.8372944227935,0.118941739295372,18.4399206077922,0,0,0,0,"part1"
"148",10,"Exp1","PIM","linear",0,0.975184886516893,0.1623375901059,21.3489411308758,62.8667975692854,-10.6744705654379,4.04616481631076,0.984872381134455,-34.1210503395906,35.1318018340522,3.60620625936088,0.134243056891796,17.0605251697953,0,0,0,0,"part2"
"149",11,"Exp1","PIM","linear",0,1.87919447964539,0.505593207597035,-2.99769355319607,59.1950308972924,1.49884677659803,10.3742044382669,0.996098219399025,-53.3608498254538,34.0134527611635,10.217424528592,0.133818195135327,26.6804249127269,0,0,0,0,"part1"
"150",11,"Exp1","PIM","linear",0,2.028136972038,0.250576921406427,-1.2137669732343,61.1390124179314,0.60688348661715,10.5321310901005,0.761429898385094,-54.3068742530766,34.5924587780103,10.1456607657749,0.0990943915177946,27.1534371265383,0,0,0,0,"part2"
"151",12,"Exp1","PIM","linear",0,2.04797628633438,0.373535317395187,24.3817160464001,60.9143697702573,-12.1908580232,8.20848940978161,0.859570916044193,-28.183788378114,34.6316175580003,7.75929994487976,0.128745246758745,14.091894189057,0,0,0,0,"part1"
"152",12,"Exp1","PIM","linear",0,1.88450641594958,0.455577977451007,17.3907413198704,61.601221540677,-8.69537065993519,8.58837896011252,0.926012854984692,-36.0354848917039,34.8881084348899,8.25850596939826,0.121678656432678,18.0177424458519,0,0,0,0,"part2"
"153",13,"Exp1","PIM","linear",0,2.18651890296306,0.683364025444487,16.8013830272469,58.8795263100827,-8.40069151362344,7.96425609678513,0.727564839169688,-33.2762056195957,33.8407319866614,7.77901062652936,0.12540191916913,16.6381028097979,0,0,0,0,"part1"
"154",13,"Exp1","PIM","linear",0,2.30764295507352,0.324048969896221,22.2716832536955,60.6035052418414,-11.1358416268478,7.47593117460634,0.795534523924313,-30.0970336180937,34.4191468059468,7.50929392117572,0.1152171659533,15.0485168090469,0,0,0,0,"part2"
"155",14,"Exp1","PIM","linear",0,1.53216674227391,1.32696817035943,43.0101650761274,61.8126952504405,-21.5050825380637,7.29271640240133,0.919154356672295,-12.3868674024307,34.1141790111615,7.28222820736319,0.126813778560366,6.19343370121537,0,0,0,0,"part1"
"156",14,"Exp1","PIM","linear",0,1.61790286158026,1.35128067199693,41.5459310473233,61.469259587927,-20.7729655236616,7.50711396244396,0.77111027746119,-11.4676162748406,34.9624859268451,7.42030883234208,0.113184370071678,5.73380813742031,0,0,0,0,"part2"
"157",15,"Exp1","PIM","linear",0,0.890322978359521,0.98503421247309,35.8682873584743,59.1515516687117,-17.9341436792371,9.2916061293521,0.689723414883403,-14.695890055078,33.8694629619355,9.14261723134506,0.125824594364855,7.34794502753902,0,0,0,0,"part1"
"158",15,"Exp1","PIM","linear",0,0.965724203272766,0.7905603013638,48.7663977959899,61.8824168289149,-24.383198897995,9.45733245031731,0.871716279540915,-5.18335670391558,34.9075395789621,9.40569377160064,0.118820265880793,2.59167835195779,0,0,0,0,"part2"
"159",16,"Exp1","PIM","linear",0,1.02896355935493,1.18496239525373,8.53944698935284,59.5950615216283,-4.26972349467642,8.49727877284913,0.77762852255912,-42.5310721989557,34.059801927474,8.33311071625115,0.130659547048341,21.2655360994779,0,0,0,0,"part1"
"160",16,"Exp1","PIM","linear",0,0.896126595229063,0.780205197336241,6.6832788562403,59.7819616677431,-3.34163942812015,8.73143876470398,0.869266498291545,-44.1866749347725,34.3469847722367,8.36047795586507,0.138500890280563,22.0933374673863,0,0,0,0,"part2"
"161",1,"Exp2","PIM","linear",0,1.13691986763239,1.00254847367042,15.4509397034546,61.9572200705977,-7.7254698517273,6.87379766288412,0.90270932379635,-39.2703251842313,34.5965876267548,6.90450852929703,0.128004866031525,19.6351625921157,0,0,0,0,"part1"
"162",1,"Exp2","PIM","linear",0,1.30954306906194,1.01049499491525,17.5704038136075,62.4968754578857,-8.78520190680377,7.21736056738894,0.935968554470561,-36.1616941187948,35.6308264916846,6.97831266687859,0.119471461045866,18.0808470593974,0,0,0,0,"part2"
"163",2,"Exp2","PIM","linear",0,1.30994878390675,1.16262734095903,10.1845675091658,60.719552571673,-5.09228375458291,8.63897651081444,0.7795021270038,-42.2910885239761,34.481724555102,8.38789756647679,0.124916077904517,21.1455442619881,0,0,0,0,"part1"
"164",2,"Exp2","PIM","linear",0,1.52317157734602,1.27698452759447,8.24954478561508,62.3482729105615,-4.12477239280754,9.05425181481724,0.965227661413467,-45.5007407532774,35.4731301411153,8.64219219235059,0.136569241301109,22.7503703766387,0,0,0,0,"part2"
"165",3,"Exp2","PIM","linear",0,1.13854652418763,0.0697821891092558,2.03826288850351,59.0025313422782,-1.01913144425176,6.67171645867091,0.704145735395633,-49.7692881303687,33.0987558328421,6.64486884512323,0.110588331432612,24.8846440651844,0,0,0,0,"part1"
"166",3,"Exp2","PIM","linear",0,0.809472437725415,0.610297449178853,17.627982259562,60.5146227896232,-8.81399112978101,8.68453479894839,0.95603722230127,-35.2081641731793,34.0965495732525,8.48962337446583,0.128495386478684,17.6040820865897,0,0,0,0,"part2"
"167",4,"Exp2","PIM","linear",0,1.88465356260989,0.494401186112732,10.811996216048,60.617450215982,-5.40599810802402,6.39313328317024,0.869505330614751,-43.1782186704265,33.6223427727448,5.90421570518876,0.106773123604821,21.5891093352133,0,0,0,0,"part1"
"168",4,"Exp2","PIM","linear",0,1.99652958882058,0.689313226616437,3.93847783196945,58.4322762791756,-1.96923891598473,6.42278828042036,0.949289778373852,-45.5686006105758,33.678737057903,6.06142569444395,0.124654629650507,22.7843003052879,0,0,0,0,"part2"
"169",5,"Exp2","PIM","linear",0,1.65743564783291,0.200338370536842,-9.53782644842398,61.2137342361594,4.76891322421199,9.83453021298277,0.851173974649934,-62.3387185847204,34.8132881680112,9.35271654017893,0.139889503566109,31.1693592923602,0,0,0,0,"part1"
"170",5,"Exp2","PIM","linear",0,1.58877112707171,0.694783726615171,-12.8540054957812,61.7388132405441,6.4270027478906,10.8953272728171,0.880021333770998,-66.3558322606299,34.9878998581198,10.3689578765293,0.122606615038724,33.1779161303149,0,0,0,0,"part2"
"171",6,"Exp2","PIM","linear",0,1.48062655631042,0.0159320589165822,3.57739990704165,54.7525779098169,-1.78869995352083,3.42352451807171,0.850262162103403,-42.9814206284322,31.4731676420799,2.80669787021564,0.119224570619275,21.4907103142161,0,0,0,0,"part1"
"172",6,"Exp2","PIM","linear",0,1.38766195419324,0.00683250111098987,-12.8363505756449,55.8647090900837,6.41817528782246,1.98605901894247,0.808291875814883,-60.7421693577785,31.9117996990169,1.4554343589613,0.121799067210438,30.3710846788892,0,0,0,0,"part2"
"173",7,"Exp2","PIM","linear",0,0.882962108921383,0.0637301020130246,-15.0477988414795,59.8232061628968,7.52389942073976,6.31094245044078,0.761245005580056,-65.8870560251572,34.4035775710579,5.82521444760284,0.139140692273269,32.9435280125786,0,0,0,0,"part1"
"174",7,"Exp2","PIM","linear",0,0.9572928260934,0.0487895705714322,-15.3200216118132,62.6226518273363,7.66001080590659,5.75159820761599,0.842075303959924,-69.2325891060554,35.6663680802153,5.54484695753447,0.128531277790974,34.6162945530277,0,0,0,0,"part2"
"175",8,"Exp2","PIM","linear",0,0.699123921424178,0.221072796716238,37.2048940430094,58.9400863534107,-18.6024470215047,7.79080515724271,0.974221719733195,-13.7778705594663,33.4487040521729,7.36604224409811,0.108343041915215,6.88893527973315,0,0,0,0,"part1"
"176",8,"Exp2","PIM","linear",0,1.08996574684375,0.0743098725787907,17.4451534183977,60.0113858376286,-8.72257670919884,6.00519859085359,0.746172466735487,-33.5806592894986,34.4984794836805,5.99630130392332,0.127499088497338,16.7903296447493,0,0,0,0,"part2"
"177",9,"Exp2","PIM","linear",0,1.26079384478756,1.1199421882375,22.8504950529563,60.4941094496438,-11.4252475264782,4.25262423844965,0.955864408944341,-29.2122669945055,34.4627284259128,4.09470624718007,0.138045211808515,14.6061334972528,0,0,0,0,"part1"
"178",9,"Exp2","PIM","linear",0,1.08677795300892,0.871126395735111,19.5226211190471,60.7638092422229,-9.76131055952353,4.53447236389038,0.866091436292037,-32.1674783757961,34.9187594948014,4.09575644004539,0.134942154438429,16.083739187898,0,0,0,0,"part2"
"179",10,"Exp2","PIM","linear",0,1.27800736677484,0.0261072122628718,10.1135399257468,58.2908446727082,-5.0567699628734,3.93358978683531,0.688821075335133,-39.9990095470553,33.2345699363072,3.43777319168537,0.121447936471753,19.9995047735276,0,0,0,0,"part1"
"180",10,"Exp2","PIM","linear",0,0.89327188669247,0.164918476090604,33.0929942413375,59.7426539317067,-16.5464971206687,5.68440107109391,0.670762415782621,-18.9280897373763,33.7321119423498,5.68091229962414,0.109340989145063,9.46404486868815,0,0,0,0,"part2"
"181",11,"Exp2","PIM","linear",0,1.30723329890105,0.0137701268921993,-56.0491959380402,60.8451484638375,28.0245979690201,6.20191572898516,0.785677167958426,-108.72654641403,34.5064732258425,5.74560370392835,0.12186141467952,54.3632732070151,0,0,0,0,"part1"
"182",11,"Exp2","PIM","linear",0,1.25761855060395,0.0193025322888657,-43.788170974239,62.1598432721892,21.8940854871195,6.88240523766541,0.905433587935696,-98.3904289243564,34.8587142971305,6.69928934568522,0.120194454690083,49.1952144621782,0,0,0,0,"part2"
"183",12,"Exp2","PIM","linear",0,1.56710262428612,0.0926492318001594,-7.38282766055887,60.8195434817134,3.69141383027943,7.34774398914756,0.792164223986254,-59.6319893071226,34.6949626584316,7.33872099202969,0.11182677941597,29.8159946535613,0,0,0,0,"part1"
"184",12,"Exp2","PIM","linear",0,1.34178071002248,0.153034754886095,-6.44643878487539,62.7760137622957,3.2232193924377,7.81839120753824,0.890259040919231,-60.7439701489899,35.6272480802385,7.80510701409885,0.120211367605048,30.3719850744949,0,0,0,0,"part2"
"185",13,"Exp2","PIM","linear",0,1.38133216775143,0.0052947980431421,-57.0865072608004,55.2904051215097,28.5432536304002,3.30930642585727,0.985706965021266,-105.725840006211,30.9707387488044,2.54322968407239,0.115579559635239,52.8629200031055,0,0,0,0,"part1"
"186",13,"Exp2","PIM","linear",0,1.36720281268839,0.00315014388853084,-73.2700109862546,55.1103370264789,36.6350054931273,2.37080735192375,0.754250164573628,-120.664049839674,31.4133175997691,1.6222896309935,0.12525607427568,60.332024919837,0,0,0,0,"part2"
"187",14,"Exp2","PIM","linear",0,0.66713952362168,0.13980418756452,38.2095465355023,60.1769402574388,-19.1047732677511,6.37929384799505,0.852244837692579,-13.5134712263098,34.3154313765327,5.93345687347297,0.111702643495658,6.75673561315491,0,0,0,0,"part1"
"188",14,"Exp2","PIM","linear",0,0.892327486713948,0.0916762307139403,33.5949435924691,62.7344718709979,-16.7974717962345,5.82929096898565,0.803988895774893,-20.6754440172216,35.5992780661525,5.46202499733184,0.13646584740403,10.3377220086108,0,0,0,0,"part2"
"189",15,"Exp2","PIM","linear",0,1.18621392443619,0.00835762721736908,-44.2827001652127,61.8015245953229,22.1413500826064,2.91992255068388,0.840841835137796,-98.7854972507865,34.550126052536,2.40290148947251,0.128424209880602,49.3927486253932,0,0,0,0,"part1"
"190",15,"Exp2","PIM","linear",0,1.10500029057498,0.00625675603661306,-56.5026284863795,62.4140077249088,28.2513142431897,2.67531130329947,0.826116156409146,-110.328259048801,35.5011924436978,1.99629902372066,0.123073809762203,55.1641295244007,0,0,0,0,"part2"
"191",16,"Exp2","PIM","linear",0,1.11385594434862,0.0841213429495499,32.099466476503,60.9358089090819,-16.0497332382515,5.65560554581436,0.843358943397531,-21.2099918696595,34.2810797360006,5.38400044451761,0.114792876252492,10.6049959348298,0,0,0,0,"part1"
"192",16,"Exp2","PIM","linear",0,0.953544803513086,0.566585978092679,45.4925466432581,61.6521123393218,-22.7462733216291,7.34620273664601,0.769799630660118,-7.34134948540666,35.2351642749894,7.20689360047387,0.122643339878502,3.67067474270333,0,0,0,0,"part2"
"193",1,"Exp1","IP","linear",0,0,0,59.9784034077209,59.6753414196451,-29.9892017038604,6.83314722356548,0.884928198311776,8.85612780350868,34.1142036175389,6.32383074569269,0.130471082418395,-4.42806390175434,0.703663884011655,1.2465609099269,0.449132848872049,0.177902070058591,"part1"
"194",1,"Exp1","IP","linear",0,0,0,60.7721856173123,63.3868953167586,-30.3860928086561,7.72015890521493,0.94546337805677,4.77473372578963,35.3881693709973,7.18906048073035,0.123984566179449,-2.38736686289481,0.727135952187071,1.21891112261494,0.169155149666693,0.253012377616218,"part2"
"195",2,"Exp1","IP","linear",0,0,0,33.6315585171218,59.1627085710998,-16.8157792585609,7.87332274025279,0.951665410192303,-16.9084382896365,33.8927101677207,7.78905711656318,0.122994977117794,8.45421914481826,0.595132326349267,1.44294550044666,0.520036589032005,0.618653225621727,"part1"
"196",2,"Exp1","IP","linear",0,0,0,24.8309561144563,62.062083608819,-12.4154780572282,7.12738034599736,1.02242445823968,-28.7808671597685,35.2561719717066,6.78690654923118,0.129329315496264,14.3904335798842,0.865861215714458,1.47025836156488,0.113037731681654,0.136746463316181,"part2"
"197",3,"Exp1","IP","linear",0,0,0,53.6482014692931,60.3899106797047,-26.8241007346465,7.72153978644388,0.870471606215785,1.81530782529793,34.4734638577071,7.60480153302267,0.126008254511865,-0.907653912648967,0.721274075730576,1.11228618895395,0.0253991749480241,0.137686403193912,"part1"
"198",3,"Exp1","IP","linear",0,0,0,63.0350365297321,62.6426687339692,-31.517518264866,8.0781326403487,0.983984256722235,8.30860244286532,35.2794516905358,7.87146108741332,0.136926463554207,-4.15430122143266,0.658321480170166,1.17223164977995,0.0618760257057994,0.169820750899683,"part2"
"199",4,"Exp1","IP","linear",0,0,0,34.6105867532299,61.6393361059163,-17.3052933766149,6.37387271634079,0.990037411276287,-19.5038374492327,34.582124004685,6.42375897191189,0.119103555190244,9.75191872461637,0.556864240739225,1.65228092210489,0.482955681874791,0.758071438965235,"part1"
"200",4,"Exp1","IP","linear",0,0,0,28.0847932153784,61.9334771756537,-14.0423966076892,6.89247503766655,0.841439862845164,-24.8469369960104,35.4676120699593,6.56189241847219,0.127638198870146,12.4234684980052,0.600057914269193,1.4681807581184,0.431159098735143,0.922464473154688,"part2"
"201",5,"Exp1","IP","linear",0,0,0,62.2858035816938,55.0179701606943,-31.1429017908469,8.17056927178669,0.635967251773113,15.681178662912,31.7156577013033,7.97394286931212,0.11214453252344,-7.84058933145598,0.899099183640357,1.25479918812822,0.020276585680203,0.5627815846684,"part1"
"202",5,"Exp1","IP","linear",0,0,0,60.0188822439066,57.3645946681644,-30.0094411219533,8.15791935948665,0.98414339104577,10.2961029285469,32.5032050104846,7.78562265384226,0.135442787529002,-5.14805146427347,0.940876252357083,1.18491046756451,0.0389920719762222,0.465065636240838,"part2"
"203",6,"Exp1","IP","linear",0,0,0,37.0379747115794,60.9391962400768,-18.5189873557897,7.83646442104569,0.734482423224108,-15.5720936527484,34.6341620579129,7.64377919508613,0.121196499666423,7.78604682637422,0.909910051032108,1.24128760168066,0.0180500137005054,0.129290667195706,"part1"
"204",6,"Exp1","IP","linear",0,0,0,42.5725693615319,61.3433877418844,-21.286284680766,8.81850032391827,0.934851330854288,-9.46536726629776,35.3244194279695,8.60654375959535,0.133036854525705,4.73268363314888,0.825357511439302,1.22759717940872,0.0168138580465737,0.227765733149987,"part2"
