"","V1","V2","V3","V4","V5"
"1",1,4,0.663061306494331,0.670347665403369,0.83414789542303
"2",1,6,0.4912,0.506063887548407,0.584053689947268
"3",1,7,0.542862864224572,0.55274713739982,0.552711018377977
"4",1,1,0.4912,0.494081857195852,0.563174056227126
"5",1,2,0.542862864224572,0.552860032939861,0.521247899727314
"6",1,10,0.7328,0.741218124000625,0.573634073459743
"7",1,4,0.663061306494331,0.670556465516256,0.658627801904913
"8",1,8,0.599959465297448,0.599961260594227,0.552823536340838
"9",1,7,0.542862864224572,0.552841909241124,0.730199043521679
"10",1,3,0.599959465297448,0.599950310859185,0.563344721057092
"11",1,10,0.7328,0.741197357262536,0.573730733186494
"12",1,8,0.599959465297448,0.599961638170953,0.65577256419374
"13",1,1,0.4912,0.494093939661525,0.604924261817814
"14",1,6,0.4912,0.49405731468687,0.605062832597923
"15",1,2,0.542862864224572,0.552890994258632,0.636303935938486
"16",1,4,0.663061306494331,0.670514176885717,0.563309606390703
"17",1,8,0.599959465297448,0.599967679403562,0.615321223681804
"18",1,5,0.7328,0.741146384359581,0.657115983365202
"19",1,3,0.599959465297448,0.599965791518571,0.71980132650333
"20",1,2,0.542862864224572,0.552924598616755,0.688433734848786
"21",1,4,0.663061306494331,0.670504359882216,0.615531156525776
"22",1,6,0.4912,0.494086010543469,0.646662762519554
"23",1,7,0.542862864224572,0.5529023215704,0.469510403380355
"24",1,1,0.4912,0.494090163891087,0.490332645387753
"25",1,2,0.542862864224572,0.552910628265636,0.479942479910733
"26",1,10,0.7328,0.74113014854629,0.57368731182487
"27",1,4,0.663061306494331,0.670461316097771,0.625782373645507
"28",1,8,0.599959465297448,0.599950310859185,0.61530914121613
"29",1,7,0.542862864224572,0.552896657914516,0.667767432166329
"30",1,3,0.599959465297448,0.599947667819833,0.646666160712812
"31",1,10,0.7328,0.741118821234522,0.67804810029611
"32",1,8,0.599959465297448,0.599954086629623,0.76139294973018
"33",1,1,0.4912,0.494062223188848,0.58420396561587
"34",1,6,0.4912,0.494067886844732,0.678099828353425
"35",1,2,0.542862864224572,0.552937058659609,0.709398323406731
"36",1,4,0.663061306494331,0.670568547981929,0.823879687335648
"37",1,8,0.599959465297448,0.600007702571929,0.709135907351538
"38",1,5,0.7328,0.741126372775852,0.62580880403948
"39",1,3,0.599959465297448,0.599974475790532,0.646805486647736
"40",1,2,0.542862864224572,0.552910250688456,0.636543697370143
"41",1,6,0.4912,0.49412414582639,0.573688822132681
"42",1,5,0.7328,0.741121464273874,0.573737151996284
"43",1,4,0.663061306494331,0.670589692297199,0.511100893875664
"44",1,7,0.542862864224572,0.552921955577403,0.552858651007682
"45",1,3,0.599959465297448,0.599966169095751,0.604953712827864
"46",1,2,0.542862864224572,0.552860410516587,0.511082770176927
"47",1,1,0.4912,0.494087520851735,0.54242846236275
"48",1,9,0.663061306494331,0.670578742562611,0.573669565702858
"49",1,10,0.7328,0.741087859916206,0.813421557988477
"50",1,5,0.7328,0.741136189779354,0.667490668182836
"51",1,3,0.599959465297448,0.599961638170953,0.782177056454657
"52",1,6,0.4912,0.49407996931086,0.594638685186055
"53",1,10,0.7328,0.741191316029926,0.719614803436798
"54",1,7,0.542862864224572,0.552903454301486,0.605119469156762
"55",1,9,0.663061306494331,0.670508890807014,0.622071168744242
