"","V1","V2","V3","V4","V5"
"1",1,10,0.7328,0.799596627470237,0.925591638961123
"2",1,4,0.663061306494331,0.693718957886631,0.525825203163549
"3",1,9,0.663061306494331,0.681837350990463,0.542038477447932
"4",1,10,0.7328,0.752857662678252,0.581813123758366
"5",1,2,0.542862864224572,0.552778667595703,0.541671492415844
"6",1,1,0.4912,0.505699153134628,0.518025527229838
"7",1,9,0.663061306494331,0.682173546599188,0.621933606809762
"8",1,8,0.599959465297448,0.611588018871771,0.533849113171527
"9",1,10,0.7328,0.752732016956543,0.581971735931802
"10",1,1,0.4912,0.505808315631839,0.413987447867839
"11",1,4,0.663061306494331,0.681997518186108,0.589956148398414
"12",1,2,0.542862864224572,0.552802925928518,0.621879803072261
"13",1,5,0.7328,0.752708380631702,0.541886707366757
"14",1,5,0.7328,0.752609170271171,0.48210453475258
"15",1,3,0.599959465297448,0.611537014172427,0.598007737786247
"16",1,7,0.542862864224572,0.552840868447674,0.597887690139942
"17",1,6,0.4912,0.529224448667264,0.485960054612406
"18",1,8,0.599959465297448,0.611613521221443,0.541945176168156
"19",1,8,0.599959465297448,0.611594860965852,0.629989861261492
"20",1,9,0.663061306494331,0.682102326622953,0.653874988725875
"21",1,10,0.7328,0.752716155738199,0.605992461256392
"22",1,4,0.663061306494331,0.682134049057822,0.669879890152515
"23",1,9,0.663061306494331,0.682119120852803,0.565881930341675
"24",1,10,0.7328,0.752646179778822,0.662014281315351
"25",1,2,0.542862864224572,0.55281505509447,0.629912732202683
"26",1,1,0.4912,0.529263635204188,0.677947029753341
"27",1,9,0.663061306494331,0.682212733136112,0.605873968631386
"28",1,8,0.599959465297448,0.611567803593971,0.869883000195841
"29",1,10,0.7328,0.752688476359253,0.701896535100786
"30",1,1,0.4912,0.50569448807164,0.749913727417152
"31",1,4,0.663061306494331,0.682170125553057,0.501887515977614
"32",1,2,0.542862864224572,0.552776179561079,0.533882079623254
"33",1,5,0.7328,0.75271802176394,0.565858605021276
"34",1,5,0.7328,0.752718332768382,0.6618665542901
"35",1,3,0.599959465297448,0.611590506906396,0.622020688003431
"36",1,7,0.542862864224572,0.552769648472349,0.589913851818892
"37",1,6,0.4912,0.505733985613006,0.581976712001051
"38",1,8,0.599959465297448,0.611592994940111,0.493900926481729
"39",1,8,0.599959465297448,0.611702468440853,0.541936779053685
"40",1,9,0.663061306494331,0.682076824273281,0.549881071969139
"41",1,3,0.599959465297448,0.611569047611738,0.613920270946437
"42",1,1,0.4912,0.505745181766542,0.457988642124292
"43",1,6,0.4912,0.50569448807164,0.581845468201209
"44",1,7,0.542862864224572,0.552787997723499,0.541939267086491
"45",1,9,0.663061306494331,0.682233259418354,0.621876382025221
"46",1,4,0.663061306494331,0.682119120852803,0.613945773296109
"47",1,2,0.542862864224572,0.576260733534582,0.501931056574904
"48",1,8,0.599959465297448,0.611536703167985,0.629904646092655
"49",1,3,0.599959465297448,0.635031209278168,0.757960029731294
"50",1,5,0.7328,0.752711179669859,0.661890501618473
"51",1,3,0.599959465297448,0.611566870581555,0.669849411734504
"52",1,4,0.663061306494331,0.682156130360454,0.66191849200186
"53",1,6,0.4912,0.505656545551574,0.4459151455967
"54",1,5,0.7328,0.752712734691158,0.70191239631913
