"","V1","V2","V3","V4","V5"
"1",1,9,0.663061306494331,0.729176554010564,0.221545784492719
"2",1,5,0.7328,0.753011920793426,0.533832007936837
"3",1,5,0.7328,0.752520223052215,0.74200582199984
"4",1,8,0.599959465297448,0.611533282121343,0.0378349438170744
"5",1,7,0.542862864224572,0.552796394838595,0.621612028400932
"6",1,2,0.542862864224572,0.552764050395126,0.413948883339174
"7",1,2,0.542862864224572,0.552773069518821,0.277961335949954
"8",1,9,0.663061306494331,0.682027685599564,0.413928046053513
"9",1,1,0.4912,0.505762287000948,0.653895826011762
"10",1,3,0.599959465297448,0.611588640880314,0.48598275792358
"11",1,1,0.4912,0.505769129094745,0.669896684383559
"12",1,1,0.4912,0.505738961681175,0.501927013519378
"13",1,7,0.542862864224572,0.552802925928063,0.574113591197317
"14",1,1,0.4912,0.505722478455198,0.573944715882078
"15",1,8,0.599959465297448,0.611540124215082,0.58991944989566
"16",1,6,0.4912,0.505721234438113,0.509894009746859
"17",1,3,0.599959465297448,0.611651152737295,0.533923132186146
"18",1,3,0.599959465297448,0.611704956474966,0.629978976111772
"19",1,6,0.4912,0.505717813391243,0.613915916887208
"20",1,3,0.599959465297448,0.611546033296122,0.501960290975603
"21",1,9,0.663061306494331,0.682150221279585,0.90996491871897
"22",1,5,0.7328,0.752741347083884,0.773908950391615
"23",1,5,0.7328,0.752750055203251,0.701945362770971
"24",1,8,0.599959465297448,0.611609167161646,0.709857622248023
"25",1,7,0.542862864224572,0.552798882872594,0.333939304407863
"26",1,2,0.542862864224572,0.552753165245917,0.68584436102617
"27",1,2,0.542862864224572,0.552766538429296,0.413926180027943
"28",1,9,0.663061306494331,0.682144312198488,0.509890277695717
"29",1,1,0.4912,0.505755133902994,0.469960129253309
"30",1,3,0.599959465297448,0.611589262888856,0.741949841232326
"31",1,1,0.4912,0.505759798966778,0.510020588482234
"32",1,1,0.4912,0.50570848326322,0.461908850870373
"33",1,7,0.542862864224572,0.552746323152064,0.525895801131469
"34",1,1,0.4912,0.505753578881581,0.66986589496139
"35",1,8,0.599959465297448,0.611590195901613,0.493946955112733
"36",1,6,0.4912,0.505756377919965,0.573847060543244
"37",1,3,0.599959465297448,0.611580243765161,0.589906698720824
"38",1,3,0.599959465297448,0.611586774854686,0.541954506296292
"39",1,6,0.4912,0.505760731979535,0.461942750335083
"40",1,3,0.599959465297448,0.61161196620003,0.533915668083864
"41",1,10,0.7328,0.75275409825872,0.9419778316161
"42",1,5,0.7328,0.752718332768382,0.885906250874768
"43",1,6,0.4912,0.505751712855954,0.52592970059618
"44",1,7,0.542862864224572,0.552789863749126,0.477920905395649
"45",1,10,0.7328,0.752630629565942,0.709931330258541
"46",1,10,0.7328,0.75272393084515,0.646017777003635
"47",1,8,0.599959465297448,0.611613521221329,1.07790037911423
"48",1,9,0.663061306494331,0.682082422350049,0.429901225045796
"49",1,4,0.663061306494331,0.682131561023766,0.589970765599105
"50",1,5,0.7328,0.752688476359026,0.605953896727897
"51",1,4,0.663061306494331,0.682158307390409,0.853926926438135
"52",1,7,0.542862864224572,0.552754720267217,0.606013609546608
"53",1,4,0.663061306494331,0.682116943823303,0.661968563689015
"54",1,9,0.663061306494331,0.682172924590759,0.565950662283626
"55",1,6,0.4912,0.505735229629977,0.661928755143208
"56",1,2,0.542862864224572,0.55279701684708,0.41386677821356
"57",1,10,0.7328,0.752741969092313,0.470013310982495
"58",1,4,0.663061306494331,0.68210325963571,0.821897530315141
"59",1,8,0.599959465297448,0.61157402367985,0.477857149521583
"60",1,2,0.542862864224572,0.552764050395126,0.493950687163988
"61",1,3,0.599959465297448,0.611578066735319,0.49391243363948
"62",1,5,0.7328,0.752777112574222,0.57395031395879
"63",1,3,0.599959465297448,0.611552564385647,0.701943807749558
"64",1,10,0.7328,0.7527385480455,0.677874565760249
"65",1,10,0.7328,0.752660485975298,0.437960278535456
"66",1,5,0.7328,0.752685988324856,0.581925396297152
"67",1,8,0.599959465297448,0.611562205517885,0.781978578026383
"68",1,7,0.542862864224572,0.552746945160607,0.413838476825504
"69",1,8,0.599959465297448,0.611616942268256,0.573957156052643
"70",1,2,0.542862864224572,0.552775868557205,0.637897144669864
"71",1,2,0.542862864224572,0.552778978599804,0.565889705447944
"72",1,2,0.542862864224572,0.552778667595476,0.485928954185965
"73",1,6,0.4912,0.505741138711073,0.581882477708746
"74",1,8,0.599959465297448,0.611559095475286,0.381875946619175
"75",1,5,0.7328,0.752727662896291,0.661910716895932
"76",1,4,0.663061306494331,0.682145867219788,0.453948696736575
"77",1,9,0.663061306494331,0.682079312307337,0.605990284226891
"78",1,1,0.4912,0.505764775035118,0.445866006922984
"79",1,9,0.663061306494331,0.682171680573674,0.549898488208328
"80",1,10,0.7328,0.752733882981488,0.653967667996767
"81",1,3,0.599959465297448,0.611594860965511,0.581977023004924
"82",1,2,0.542862864224572,0.552764050395126,0.58196116178749
"83",1,7,0.542862864224572,0.552726418879161,0.606011121512552
"84",1,4,0.663061306494331,0.682135604079122,0.645909858524078
"85",1,7,0.542862864224572,0.55276933746768,0.581921042237582
"86",1,3,0.599959465297448,0.611560028488043,0.541987161744032
"87",1,5,0.7328,0.752699983516777,0.669915344639321
"88",1,6,0.4912,0.505745492770643,0.421964085227614
"89",1,9,0.663061306494331,0.682180699697369,0.469966349338733
"90",1,1,0.4912,0.505732741595921,0.685858045213763
"91",1,6,0.4912,0.505713148327231,0.605974734013557
"92",1,6,0.4912,0.505710349288847,0.445935671878146
"93",1,9,0.663061306494331,0.682145245211359,0.581968003881343
"94",1,8,0.599959465297448,0.611571535645794,0.349960378056835
"95",1,7,0.542862864224572,0.552749433194776,0.62995938284314
"96",1,4,0.663061306494331,0.682119431857473,0.558050220968539
"97",1,1,0.4912,0.505727765527695,0.589868134192216
"98",1,4,0.663061306494331,0.682192517859448,0.67000553587593
"99",1,10,0.7328,0.752698428495364,0.661954879501423
"100",1,1,0.4912,0.505730253561751,0.429911799190791
"101",1,5,0.7328,0.752679146231117,0.526010561704766
"102",1,3,0.599959465297448,0.611645554660527,0.605954518736439
"103",1,2,0.542862864224572,0.552778667595476,0.477970977082123
"104",1,9,0.663061306494331,0.682123474912942,0.509968028761705
"105",1,5,0.7328,0.752714911721341,0.661952702471581
"106",1,3,0.599959465297448,0.611518353916608,0.709934751305582
"107",1,4,0.663061306494331,0.682142757177417,0.477968178043739
"108",1,9,0.663061306494331,0.682155197347583,0.637948149369095
"109",1,6,0.4912,0.505769440098902,0.573951246971546
"110",1,2,0.542862864224572,0.552785820693543,0.525948671856213
"111",1,1,0.4912,0.505735229630091,0.589995023931806
"112",1,3,0.599959465297448,0.611621607332154,0.645994140679704
"113",1,10,0.7328,0.752742902105183,0.552474536525779
"114",1,4,0.663061306494331,0.682150843288127,0.629962492885625
"115",1,7,0.542862864224572,0.552791418770312,0.717934402980745
"116",1,4,0.663061306494331,0.682132494036523,0.821930807771423
"117",1,7,0.542862864224572,0.552805102957791,0.645921054677729
"118",1,1,0.4912,0.505714081339875,0.64602150905489
"119",1,8,0.599959465297448,0.61154292325341,0.589818684514057
"120",1,8,0.599959465297448,0.611639334575329,0.662061553963895
"121",1,9,0.663061306494331,0.682106369678422,0.581914511147943
"122",1,6,0.4912,0.505879535608528,0.55003719610977
"123",1,7,0.542862864224572,0.552726418879274,0.613958213466958
"124",1,10,0.7328,0.752730772938776,0.805954207732157
"125",1,4,0.663061306494331,0.68205069991518,0.685909360917321
"126",1,7,0.542862864224572,0.55264275873219,0.725985681363682
"127",1,8,0.599959465297448,0.611538880197941,0.477882651871141
"128",1,10,0.7328,0.752722064819636,0.646036437259681
"129",1,2,0.542862864224572,0.552821586183882,0.565868557157955
"130",1,5,0.7328,0.752743213109625,0.629903402075797
"131",1,3,0.599959465297448,0.611632492481476,0.653927548446745
"132",1,8,0.599959465297448,0.611561583509456,0.565964035466777
"133",1,1,0.4912,0.505724033476554,0.621895353285254
"134",1,6,0.4912,0.505743004736587,0.549953224958699
"135",1,9,0.663061306494331,0.6822024699959,0.469979100513456
"136",1,10,0.7328,0.752695629456866,0.597893288217165
"137",1,5,0.7328,0.752688165354812,0.573923878596361
"138",1,6,0.4912,0.505742382728158,0.661953013475795
"139",1,2,0.542862864224572,0.552781777638074,0.51794995319392
"140",1,1,0.4912,0.505738650676903,0.597976948364021
"141",1,1,0.4912,0.505755444907209,0.389939665172733
"142",1,8,0.599959465297448,0.611567803594653,0.573959955090913
"143",1,8,0.599959465297448,0.611473258298247,0.565989537816677
"144",1,10,0.7328,0.752725796870664,0.549979660321014
"145",1,4,0.663061306494331,0.682148666258172,0.542018884179015
"146",1,4,0.663061306494331,0.682030795642277,0.605915643203389
"147",1,1,0.4912,0.505759798966892,0.686012614333094
"148",1,3,0.599959465297448,0.611581176777918,0.597969795265954
"149",1,9,0.663061306494331,0.6821508432879,0.525918504442643
"150",1,6,0.4912,0.505725899502067,0.501947539800767
"151",1,2,0.542862864224572,0.552791729774526,0.454021160730235
"152",1,10,0.7328,0.752637471659682,0.677898202084407
"153",1,3,0.599959465297448,0.611578066735319,0.661941506318044
"154",1,10,0.7328,0.752760940352573,0.669930894852769
"155",1,9,0.663061306494331,0.682166704505335,0.646002848798844
"156",1,6,0.4912,0.505741449715288,0.421969994308711
"157",1,3,0.599959465297448,0.611585841842043,0.645935360873864
"158",1,7,0.542862864224572,0.552773691527364,0.461887702580498
"159",1,5,0.7328,0.752737304028415,0.629907756135253
"160",1,7,0.542862864224572,0.55280199291542,0.681359057532745
"161",1,4,0.663061306494331,0.682148044249743,0.557936704412214
"162",1,6,0.4912,0.50567054074304,0.517959594326157
"163",1,1,0.4912,0.505738028668247,0.469905081498609
"164",1,7,0.542862864224572,0.552784265672244,0.637949704390621
"165",1,2,0.542862864224572,0.552734815994199,0.525860035641244
"166",1,8,0.599959465297448,0.611602636072121,0.51785602990617
"167",1,7,0.542862864224572,0.552795150821566,0.581893362857954
"168",1,2,0.542862864224572,0.552791418770539,0.54998183735097
"169",1,9,0.663061306494331,0.68216390546695,0.637790470207392
"170",1,4,0.663061306494331,0.682066561132388,0.740865680368415
"171",1,8,0.599959465297448,0.611572157654336,0.565942576172802
"172",1,6,0.4912,0.505739272685332,0.741824817518136
"173",1,5,0.7328,0.752692208410053,0.661890190614486
"174",1,5,0.7328,0.752628141531659,0.573887180093152
"175",1,1,0.4912,0.505712215314588,0.549864277739289
"176",1,2,0.542862864224572,0.552805102958018,0.501960601979818
"177",1,10,0.7328,0.752713667704484,0.525972619184586
"178",1,3,0.599959465297448,0.61157402367985,0.589948995300801
"179",1,9,0.663061306494331,0.682151154292114,0.77395684504836
"180",1,5,0.7328,0.752742280096527,0.629892827930689
"181",2,4,1.76834346805288,1.78772310668364,1.24588684420883
"182",2,10,1.954332247557,1.96414618444419,1.94192060683145
"183",2,9,1.76834346805288,1.78762358531935,1.22198989858157
"184",2,8,1.60005476290647,1.6113684498614,1.49378336687005
"185",2,3,1.60005476290647,1.61129505285521,1.55788694372995
"186",2,6,1.31,1.32904624322396,1.28587421743555
"187",2,4,1.76834346805288,1.7877112885219,1.42989313893486
"188",2,6,1.31,1.32895231993643,1.3099136030155
"189",2,2,1.44778166151097,1.45845511741959,1.50983274190685
"190",2,5,1.954332247557,1.96410108882606,1.99797912539384
"191",2,10,1.954332247557,1.9641297012181,2.12583671032144
"192",2,4,1.76834346805288,1.78779868071979,1.89395162017672
"193",2,4,1.76834346805288,1.78770786747486,1.98199941531198
"194",2,3,1.60005476290647,1.61129505285498,1.59796917325752
"195",2,8,1.60005476290647,1.61129722988494,1.65386534759386
"196",2,9,1.76834346805288,1.78771470956872,1.82997866510755
"197",2,10,1.954332247557,1.96412876820546,0.989887416456668
"198",2,5,1.954332247557,1.96411570602618,1.87783724524866
