"","curDur","W_P_G","mu_r","sig_r","predY","W_DL_PL","sig2_DL","log_lik","W_L","W_Ds","W_P_S","W_P_L","NSub","exp","model","group"
"21",0.6,0,0.589958578705879,0.115883539490388,0.590458826969547,0.707078038710361,0,0.738697343401859,0.707078038710361,0.292921961289639,0.707078038710361,0,1,"Exp1","IP","mixed"
"22",0.61,0,0.59282335771646,0.115295981560994,0.592693096440079,0.707078038710361,0,0.744615186052287,0.707078038710361,0.292921961289639,0.707078038710361,0,1,"Exp1","IP","mixed"
"23",0.62,0,0.595655603968731,0.114728006360462,0.595662805797216,0.707078038710361,0,0.75104241110203,0.707078038710361,0.292921961289639,0.707078038710361,0,1,"Exp1","IP","mixed"
"24",0.63,0,0.5984562049766,0.11417880079047,0.598632263408603,0.707078038710361,0,0.751298171157082,0.707078038710361,0.292921961289639,0.707078038710361,0,1,"Exp1","IP","mixed"
"25",0.64,0,0.601226010389546,0.113647596432101,0.601496791142414,0.707078038710361,0,0.76100788580348,0.707078038710361,0.292921961289639,0.707078038710361,0,1,"Exp1","IP","mixed"
"26",0.65,0,0.603965834172059,0.113133666454044,0.60364802264833,0.707078038710361,0,0.76055755835858,0.707078038710361,0.292921961289639,0.707078038710361,0,1,"Exp1","IP","mixed"
"27",0.66,0,0.606676456626167,0.112636322778664,0.606965710584155,0.707078038710361,0,0.765814907409966,0.707078038710361,0.292921961289639,0.707078038710361,0,1,"Exp1","IP","mixed"
"28",0.67,0,0.609358626270556,0.112154913480863,0.609382488221855,0.707078038710361,0,0.772408529883802,0.707078038710361,0.292921961289639,0.707078038710361,0,1,"Exp1","IP","mixed"
"29",0.68,0,0.612013061588412,0.111688820397432,0.61167806879466,0.707078038710361,0,0.778771186107756,0.707078038710361,0.292921961289639,0.707078038710361,0,1,"Exp1","IP","mixed"
"30",0.69,0,0.614640452654972,0.111237456927013,0.614800148863933,0.707078038710361,0,0.776643103720794,0.707078038710361,0.292921961289639,0.707078038710361,0,1,"Exp1","IP","mixed"
"31",0.7,0,0.617241462654646,0.110800266002959,0.617845650105388,0.707078038710361,0,0.780871161620496,0.707078038710361,0.292921961289639,0.707078038710361,0,1,"Exp1","IP","mixed"
"32",0.71,0,0.619816729296697,0.110376718223218,0.620065929855872,0.707078038710361,0,0.787752104393758,0.707078038710361,0.292921961289639,0.707078038710361,0,1,"Exp1","IP","mixed"
"33",0.72,0,0.62236686613757,0.109966310123041,0.621927257109198,0.707078038710361,0,0.792851447046936,0.707078038710361,0.292921961289639,0.707078038710361,0,1,"Exp1","IP","mixed"
"34",0.73,0,0.624892463817241,0.109568562577791,0.625223823883681,0.707078038710361,0,0.791987998505189,0.707078038710361,0.292921961289639,0.707078038710361,0,1,"Exp1","IP","mixed"
"35",0.74,0,0.627394091216275,0.109183019324399,0.627893164471643,0.707078038710361,0,0.801465839328143,0.707078038710361,0.292921961289639,0.707078038710361,0,1,"Exp1","IP","mixed"
"36",0.75,0,0.629872296539661,0.108809245591176,0.630076760649287,0.707078038710361,0,0.808617033853498,0.707078038710361,0.292921961289639,0.707078038710361,0,1,"Exp1","IP","mixed"
"37",0.76,0,0.632327608332999,0.108446826826699,0.631193415802598,0.707078038710361,0,0.808152854029245,0.707078038710361,0.292921961289639,0.707078038710361,0,1,"Exp1","IP","mixed"
"38",0.77,0,0.634760536436057,0.108095367519408,0.635533973136123,0.707078038710361,0,0.81086246070285,0.707078038710361,0.292921961289639,0.707078038710361,0,1,"Exp1","IP","mixed"
"39",0.78,0,0.63717157287835,0.107754490100342,0.637203143842321,0.707078038710361,0,0.811838601270612,0.707078038710361,0.292921961289639,0.707078038710361,0,1,"Exp1","IP","mixed"
"40",0.79,0,0.639561192720938,0.107423833922172,0.640076101682119,0.707078038710361,0,0.816886421784213,0.707078038710361,0.292921961289639,0.707078038710361,0,1,"Exp1","IP","mixed"
"41",0.8,0,0.641929854848327,0.107103054308324,0.64241618923939,0.707078038710361,0,0.815252027326659,0.707078038710361,0.292921961289639,0.707078038710361,0,1,"Exp1","IP","mixed"
"42",1.2,0,1.43127071932898,0.19645190143423,1.43192010030045,0.467217143005302,0,0.21064419136463,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"43",1.21,0,1.43760413108921,0.197094537474501,1.43628114335961,0.467217143005302,0,0.209094366197927,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"44",1.22,0,1.44391330399136,0.197737280590758,1.44299941799064,0.467217143005302,0,0.204039345400211,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"45",1.23,0,1.45019852924438,0.198380083888008,1.44994890034052,0.467217143005302,0,0.203167837186127,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"46",1.24,0,1.45646009222051,0.199022902490701,1.45598115097321,0.467217143005302,0,0.196440634426634,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"47",1.25,0,1.4626982726184,0.199665693455063,1.46311909550822,0.467217143005302,0,0.197298391133525,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"48",1.26,0,1.46891334462028,0.20030841568561,1.46981979441829,0.467217143005302,0,0.190759798152093,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"49",1.27,0,1.47510557704373,0.200951029855625,1.47561491767335,0.467217143005302,0,0.187595882026215,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"50",1.28,0,1.48127523348794,0.201593498331383,1.48210544921522,0.467217143005302,0,0.18780556102719,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"51",1.29,0,1.48742257247497,0.202235785099935,1.48709967896123,0.467217143005302,0,0.180844746478249,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"52",1.3,0,1.49354784758614,0.202877855700263,1.49275133901993,0.467217143005302,0,0.171182813522333,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"53",1.31,0,1.49965130759365,0.203519677157631,1.49907463168478,0.467217143005302,0,0.177308142240569,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"54",1.32,0,1.5057331965878,0.204161217920971,1.50702840624257,0.467217143005302,0,0.170229827370028,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"55",1.33,0,1.51179375409985,0.204802447803145,1.51273116842668,0.467217143005302,0,0.172511658787638,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"56",1.34,0,1.51783321522082,0.205443337923941,1.51784743364533,0.467217143005302,0,0.164750484303757,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"57",1.35,0,1.52385181071624,0.206083860655663,1.5237669923318,0.467217143005302,0,0.158720474200868,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"58",1.36,0,1.5298497671372,0.206723989571181,1.53057562184661,0.467217143005302,0,0.16050216969768,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"59",1.37,0,1.53582730692771,0.207363699394327,1.53624990596555,0.467217143005302,0,0.158566168171637,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"60",1.38,0,1.54178464852855,0.208002965952512,1.54265103912515,0.467217143005302,0,0.14629711714777,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"61",1.39,0,1.54772200647778,0.208641766131455,1.54865830370611,0.467217143005302,0,0.145807210025578,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"62",1.4,0,1.55363959150804,0.209280077831928,1.55230581305984,0.467217143005302,0,0.150494888469732,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"63",1.41,0,1.55953761064071,0.209917879928409,1.56026501248194,0.467217143005302,0,0.143409949155386,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"64",1.42,0,1.56541626727712,0.210555152229553,1.56513873058318,0.467217143005302,0,0.138668000466714,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"65",1.43,0,1.57127576128687,0.211191875440394,1.57164658251215,0.467217143005302,0,0.141840282536648,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"66",1.44,0,1.57711628909341,0.211828031126199,1.577066203802,0.467217143005302,0,0.134802958618201,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"67",1.45,0,1.58293804375693,0.212463601677884,1.58285469771533,0.467217143005302,0,0.134752483442503,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"68",1.46,0,1.58874121505478,0.213098570278924,1.58884009660585,0.467217143005302,0,0.131603966220606,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"69",1.47,0,1.59452598955936,0.213732920873691,1.59273358009289,0.467217143005302,0,0.12834769591515,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"70",1.48,0,1.60029255071363,0.214366638137143,1.59952572550847,0.467217143005302,0,0.126757225598843,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"71",1.49,0,1.60604107890442,0.214999707445803,1.6066654503468,0.467217143005302,0,0.116805121634722,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"72",1.5,0,1.61177175153347,0.215632114849975,1.61140410656405,0.467217143005302,0,0.114912517260989,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"73",1.51,0,1.61748474308643,0.216263847047128,1.61767954192966,0.467217143005302,0,0.116580410224665,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"74",1.52,0,1.62318022519971,0.216894891356403,1.62377618152154,0.467217143005302,0,0.109280207721297,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"75",1.53,0,1.62885836672548,0.217525235694185,1.62909172254012,0.467217143005302,0,0.104668793061326,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"76",1.54,0,1.63451933379472,0.218154868550702,1.63418958766835,0.467217143005302,0,0.108136817016798,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"77",1.55,0,1.64016328987844,0.21878377896758,1.6416055144429,0.467217143005302,0,0.100473156786815,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"78",1.56,0,1.64579039584715,0.219411956516347,1.64593947202786,0.467217143005302,0,0.0976778491649037,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"79",1.57,0,1.6514008100286,0.220039391277804,1.64980436695883,0.467217143005302,0,0.0976610649532787,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"80",1.58,0,1.65699468826395,0.220666073822255,1.65674731361409,0.467217143005302,0,0.0937552683312656,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"81",1.59,0,1.66257218396225,0.221291995190538,1.66265034261672,0.467217143005302,0,0.0878998245837656,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"82",1.6,0,1.66813344815351,0.221917146875833,1.66784847780899,0.467217143005302,0,0.0908909236372623,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"83",1.61,0,1.67367862954013,0.222541520806205,1.67285048200859,0.467217143005302,0,0.0904293352728154,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"84",1.62,0,1.6792078745471,0.223165109327854,1.67926470744074,0.467217143005302,0,0.0866760413806733,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"85",1.63,0,1.68472132737064,0.223787905189034,1.68463926623703,0.467217143005302,0,0.0800153981492073,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"86",1.64,0,1.69021913002561,0.224409901524625,1.68812991385627,0.467217143005302,0,0.0794477555758575,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"87",1.65,0,1.69570142239163,0.225031091841316,1.69552177722181,0.467217143005302,0,0.0763139953041369,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"88",1.66,0,1.70116834225785,0.225651470003375,1.70074530115292,0.467217143005302,0,0.0736224261878027,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"89",1.67,0,1.70662002536666,0.226271030218993,1.70635465193894,0.467217143005302,0,0.0676511123522422,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"90",1.68,0,1.71205660545612,0.226889767027153,1.71349595684201,0.467217143005302,0,0.0634260430153529,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"91",1.69,0,1.71747821430135,0.227507675285033,1.71782459302216,0.467217143005302,0,0.0661226533627437,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"92",1.7,0,1.7228849817547,0.228124750155887,1.72240614852034,0.467217143005302,0,0.0578159967988487,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"93",1.71,0,1.72827703578503,0.228740987097411,1.72605344854971,0.467217143005302,0,0.0605997676200723,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"94",1.72,0,1.73365450251583,0.229356381850555,1.73283707899782,0.467217143005302,0,0.0512167703522027,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"95",1.73,0,1.7390175062624,0.229970930428776,1.73992032343869,0.467217143005302,0,0.0507826940747954,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"96",1.74,0,1.7443661695681,0.230584629107702,1.74219985318837,0.467217143005302,0,0.0521354982817784,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"97",1.75,0,1.74970061323962,0.231197474415193,1.74795266116181,0.467217143005302,0,0.0469417401400388,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"98",1.76,0,1.75502095638137,0.231809463121793,1.75367102591946,0.467217143005302,0,0.0479656882382445,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"99",1.77,0,1.76032731642899,0.232420592231535,1.75909427778849,0.467217143005302,0,0.0416105479223486,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"100",1.78,0,1.76561980918206,0.233030858973108,1.76644144118973,0.467217143005302,0,0.0348614429252869,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"101",1.79,0,1.7708985488359,0.233640260791357,1.77089842542977,0.467217143005302,0,0.0338644947374319,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"102",1.8,0,1.77616364801267,0.234248795339101,1.77842384254235,0.467217143005302,0,0.0361512598155357,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"103",1.81,0,1.78141521779165,0.234856460469266,1.78243893591141,0.467217143005302,0,0.0267015859231367,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"104",1.82,0,1.78665336773875,0.235463254227317,1.78651702449427,0.467217143005302,0,0.0385272142637003,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"105",1.83,0,1.79187820593538,0.236069174843965,1.7928666307675,0.467217143005302,0,0.0284949068635966,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"106",1.84,0,1.79708983900651,0.236674220728154,1.79820712058018,0.467217143005302,0,0.0237674842030455,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"107",1.85,0,1.80228837214813,0.237278390460315,1.80128066346919,0.467217143005302,0,0.0233263705551978,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"108",1.86,0,1.80747390915402,0.237881682785859,1.80494231525498,0.467217143005302,0,0.0292949695451752,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"109",1.87,0,1.81264655244186,0.238484096608923,1.8123303112355,0.467217143005302,0,0.0148052139514881,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"110",1.88,0,1.81780640307876,0.239085630986345,1.81785489397952,0.467217143005302,0,0.0113846885499562,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"111",1.89,0,1.82295356080612,0.239686285121855,1.82113310335564,0.467217143005302,0,0.0116025827033834,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"112",1.9,0,1.82808812406396,0.240286058360492,1.82935778703382,0.467217143005302,0,0.00869652262735408,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"113",1.91,0,1.83321019001467,0.240884950183217,1.83371069670297,0.467217143005302,0,0.00652441554077124,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"114",1.92,0,1.83831985456617,0.241482960201726,1.83980290966154,0.467217143005302,0,0.00498185714151137,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"115",1.93,0,1.84341721239454,0.242080088153457,1.84349545718858,0.467217143005302,0,0.0109999759645574,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"116",1.94,0,1.84850235696619,0.242676333896773,1.84844149808807,0.467217143005302,0,-0.00571886569577633,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"117",1.95,0,1.85357538055943,0.243271697406325,1.85571141384171,0.467217143005302,0,1.60567907579729e-05,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"118",1.96,0,1.85863637428559,0.243866178768579,1.85985928959334,0.467217143005302,0,-0.00630239404065651,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"119",1.97,0,1.86368542810967,0.244459778177514,1.86119853571097,0.467217143005302,0,-0.00379614818584341,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"120",1.98,0,1.8687226308705,0.24505249593046,1.86841551934517,0.467217143005302,0,-0.0113920061111325,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"121",1.99,0,1.87374807030044,0.245644332424106,1.87280400615221,0.467217143005302,0,-0.0135734926492679,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"122",2,0,1.87876183304466,0.246235288150633,1.88017581397423,0.467217143005302,0,-0.0161855100825784,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"123",2.01,0,1.88376400467998,0.246825363693998,1.88216625612753,0.467217143005302,0,-0.018247026218563,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"124",2.02,0,1.8887546697333,0.247414559726348,1.8890154206245,0.467217143005302,0,-0.0150537217800934,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"125",2.03,0,1.8937339116996,0.24800287700456,1.89414919300572,0.467217143005302,0,-0.0210246216385634,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"126",2.04,0,1.89870181305955,0.248590316366906,1.89910912617057,0.467217143005302,0,-0.0276129615275135,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"127",2.05,0,1.90365845529676,0.249176878729838,1.90669882971511,0.467217143005302,0,-0.0238561382163196,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"128",2.06,0,1.90860391891463,0.249762565084886,1.91009997442322,0.467217143005302,0,-0.0298771698382426,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"129",2.07,0,1.91353828345286,0.250347376495667,1.91398574119747,0.467217143005302,0,-0.0291323324632218,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"130",2.08,0,1.91846162750353,0.250931314094999,1.91707631238046,0.467217143005302,0,-0.0313963077954886,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"131",2.09,0,1.92337402872696,0.251514379082115,1.92298559536149,0.467217143005302,0,-0.0374737323888373,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"132",2.1,0,1.9282755638671,0.252096572719984,1.92870411144393,0.467217143005302,0,-0.0404318925894455,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"133",2.11,0,1.9331663087667,0.252677896332714,1.93275774476308,0.467217143005302,0,-0.0456098184396406,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"134",2.12,0,1.93804633838209,0.253258351303057,1.93857550532281,0.467217143005302,0,-0.046790108338127,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"135",2.13,0,1.94291572679767,0.253837939069994,1.94206765521155,0.467217143005302,0,-0.0479982050270574,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"136",2.14,0,1.94777454724011,0.254416661126411,1.9474592473045,0.467217143005302,0,-0.0473081614448398,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"137",2.15,0,1.95262287209223,0.254994519016853,1.95246319512325,0.467217143005302,0,-0.0555629202910283,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"138",2.16,0,1.95746077290661,0.255571514335357,1.95721731837695,0.467217143005302,0,-0.0562888972670263,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"139",2.17,0,1.96228832041891,0.256147648723358,1.96092736322157,0.467217143005302,0,-0.0530503192165929,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"140",2.18,0,1.9671055845609,0.256722923867677,1.96670842110846,0.467217143005302,0,-0.0632831081249429,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"141",2.19,0,1.97191263447328,0.257297341498569,1.97206346885721,0.467217143005302,0,-0.063417570493826,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"142",2.2,0,1.97670953851818,0.257870903387842,1.97696647256284,0.467217143005302,0,-0.0646830067042791,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"143",2.21,0,1.9814963642914,0.258443611347048,1.98257040942513,0.467217143005302,0,-0.0721408095418442,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"144",2.22,0,1.98627317863446,0.259015467225725,1.98556317833224,0.467217143005302,0,-0.0696827757636639,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"145",2.23,0,1.99104004764638,0.259586472909713,1.99114754707885,0.467217143005302,0,-0.0697166661726911,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"146",2.24,0,1.99579703669519,0.260156630319515,1.99540713426163,0.467217143005302,0,-0.070233119213689,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
"147",2.25,0,2.00054421042926,0.260725941408727,2.00034206651382,0.467217143005302,0,-0.0744814258727617,0.467217143005302,0.532782856994698,0,0.467217143005302,1,"Exp1","IP","mixed"
