"","NSub","targetDur","RP","Exp","group","model","W_P_G","mu_r","sig_r","predY","W_PL","sig2_DL","log_lik","W_L","W_Ds","W_P_S","W_P_L"
"3333",9,1.76834346805288,1.20590786809589,"Exp2","mixed","IP",0,1.70497495855822,0.173596999799084,1.70658282907717,0.155962537025171,0,0.333051839543437,0.155962537025171,0.844037462974829,0.155962537025171,0.155962537025171
"3334",9,0.542862864224572,0.645879380106635,"Exp2","mixed","IP",0,0.600145634196371,0.134441606104741,0.599468709400871,0.334990555508452,0,0.584389238910985,0.334990555508452,0.665009444491548,0.334990555508452,0.334990555508452
"3335",9,1.31,1.11796705842789,"Exp2","mixed","IP",0,1.32361533164128,0.147634840604276,1.32373725707096,0.155962537025171,0,0.494362951411171,0.155962537025171,0.844037462974829,0.155962537025171,0.155962537025171
"3336",9,1.76834346805288,1.8458517007266,"Exp2","mixed","IP",0,1.70497495855822,0.173596999799084,1.70381275195558,0.155962537025171,0,0.34152002572442,0.155962537025171,0.844037462974829,0.155962537025171,0.155962537025171
"3337",9,0.7328,0.677828537128335,"Exp2","mixed","IP",0,0.732720015295703,0.123753094826479,0.733294332476486,0.334990555508452,0,0.671333636224279,0.334990555508452,0.665009444491548,0.334990555508452,0.334990555508452
"3338",9,1.60005476290647,1.68583814094109,"Exp2","mixed","IP",0,1.56691598174011,0.163472210944959,1.56636666901422,0.155962537025171,0,0.400717490247351,0.155962537025171,0.844037462974829,0.155962537025171,0.155962537025171
"3339",9,0.7328,0.621984300504664,"Exp2","mixed","IP",0,0.732720015295703,0.123753094826479,0.7325206634161,0.334990555508452,0,0.674312339436829,0.334990555508452,0.665009444491548,0.334990555508452,0.334990555508452
"3340",9,0.7328,0.742030702340344,"Exp2","mixed","IP",0,0.732720015295703,0.123753094826479,0.733801784766512,0.334990555508452,0,0.667663871971034,0.334990555508452,0.665009444491548,0.334990555508452,0.334990555508452
"3341",9,1.60005476290647,1.5418885733925,"Exp2","mixed","IP",0,1.56691598174011,0.163472210944959,1.56610114861364,0.155962537025171,0,0.398567460168359,0.155962537025171,0.844037462974829,0.155962537025171,0.155962537025171
"3342",9,0.663061306494331,0.749838775389435,"Exp2","mixed","IP",0,0.685476638924791,0.126668809750019,0.686585050095104,0.334990555508452,0,0.646428651162411,0.334990555508452,0.665009444491548,0.334990555508452,0.334990555508452
