"","id","trialnum","NSub","targetDur","RP","Exp","group","model","W_Ds","mu_r","sig_r","predY","W_PI_PL","sig2_PI","log_lik","W_P_G","W_L","W_P_S","W_P_L","part"
"16",16,357,1,0.475682846001088,0.677874254755807,"Exp1","mixed","PIM",0.274643279946785,0.566033737069047,0.0944444507985853,0.566796569297687,0.895575373304247,0.0116443835271017,0.935098266655073,0.0757451047128131,0.649611615340402,0.649611615340402,0.649611615340402,"part1"
"17",17,358,1,0.8,0.845924786728574,"Exp1","mixed","PIM",0.274643279946785,0.65285002581898,0.0990786658453638,0.653122972254479,0.895575373304247,0.0116443835271017,0.894206546867012,0.0757451047128131,0.649611615340402,0.649611615340402,0.649611615340402,"part1"
"18",18,359,1,1.42704853800327,1.02194853501533,"Exp1","mixed","PIM",0.465137647782414,1.43696095089907,0.189600260875866,1.4374388145884,0.764329987901424,0.0268439293033794,0.241113422920812,0.126051017018191,0.408811335199395,0.408811335199395,0.408811335199395,"part1"
"19",19,360,1,2.01815139660892,1.8299500527155,"Exp1","mixed","PIM",0.465137647782414,1.68853174703225,0.217466762229261,1.68977550152635,0.764329987901424,0.0268439293033794,0.107587790568881,0.126051017018191,0.408811335199395,0.408811335199395,0.408811335199395,"part1"
"20",20,361,1,2.4,2.0058994709816,"Exp1","mixed","PIM",0.465137647782414,1.83042619525823,0.233446722693918,1.82971572510202,0.764329987901424,0.0268439293033794,0.0411881448917491,0.126051017018191,0.408811335199395,0.408811335199395,0.408811335199395,"part1"
"21",21,363,1,1.42704853800327,1.67002015307662,"Exp1","mixed","PIM",0.465137647782414,1.43696095089907,0.189600260875866,1.43897240748889,0.764329987901424,0.0268439293033794,0.246555592918631,0.126051017018191,0.408811335199395,0.408811335199395,0.408811335199395,"part1"
"22",22,364,1,0.8,0.790006220084251,"Exp1","mixed","PIM",0.274643279946785,0.65285002581898,0.0990786658453638,0.653259902472692,0.895575373304247,0.0116443835271017,0.894977335358155,0.0757451047128131,0.649611615340402,0.649611615340402,0.649611615340402,"part1"
"23",23,365,1,1.2,0.909894631755378,"Exp1","mixed","PIM",0.465137647782414,1.32563417261018,0.177517927097144,1.32548643620832,0.764329987901424,0.0268439293033794,0.307825015414195,0.126051017018191,0.408811335199395,0.408811335199395,0.408811335199395,"part1"
"24",24,366,1,2.01815139660892,1.62989500496042,"Exp1","mixed","PIM",0.465137647782414,1.68853174703225,0.217466762229261,1.68709891726588,0.764329987901424,0.0268439293033794,0.103027337502665,0.126051017018191,0.408811335199395,0.408811335199395,0.408811335199395,"part1"
"25",25,367,1,0.475682846001088,0.501850506469054,"Exp1","mixed","PIM",0.274643279946785,0.566033737069047,0.0944444507985853,0.566243197164539,0.895575373304247,0.0116443835271017,0.938583608399056,0.0757451047128131,0.649611615340402,0.649611615340402,0.649611615340402,"part1"
"26",26,368,1,0.475682846001088,0.413932400113481,"Exp1","mixed","PIM",0.274643279946785,0.566033737069047,0.0944444507985853,0.566256949728678,0.895575373304247,0.0116443835271017,0.937323614320698,0.0757451047128131,0.649611615340402,0.649611615340402,0.649611615340402,"part1"
"27",27,369,1,0.4,0.429897181989872,"Exp1","mixed","PIM",0.274643279946785,0.539743029729049,0.0931310942483941,0.540137397940654,0.895575373304247,0.0116443835271017,0.952251316063202,0.0757451047128131,0.649611615340402,0.649611615340402,0.649611615340402,"part1"
"28",28,370,1,2.4,1.34202914731941,"Exp1","mixed","PIM",0.465137647782414,1.83042619525823,0.233446722693918,1.83154185714509,0.764329987901424,0.0268439293033794,0.0370248691431196,0.126051017018191,0.408811335199395,0.408811335199395,0.408811335199395,"part1"
"29",29,373,1,0.4,0.605839136154827,"Exp1","mixed","PIM",0.274643279946785,0.539743029729049,0.0931310942483941,0.539867011175753,0.895575373304247,0.0116443835271017,0.958945930100845,0.0757451047128131,0.649611615340402,0.649611615340402,0.649611615340402,"part1"
"30",30,374,1,0.4,0.397849747620057,"Exp1","mixed","PIM",0.274643279946785,0.539743029729049,0.0931310942483941,0.539314598463452,0.895575373304247,0.0116443835271017,0.951432965870949,0.0757451047128131,0.649611615340402,0.649611615340402,0.649611615340402,"part1"
"31",31,375,1,0.565685424949238,0.69388786430136,"Exp1","mixed","PIM",0.274643279946785,0.59360626025088,0.0958682478270731,0.593420544788989,0.895575373304247,0.0116443835271017,0.928019549799259,0.0757451047128131,0.649611615340402,0.649611615340402,0.649611615340402,"part1"
"32",32,376,1,1.42704853800327,1.58189647290055,"Exp1","mixed","PIM",0.465137647782414,1.43696095089907,0.189600260875866,1.43685319129948,0.764329987901424,0.0268439293033794,0.243827537334685,0.126051017018191,0.408811335199395,0.408811335199395,0.408811335199395,"part1"
"33",33,377,1,1.69705627484772,1.8699427130141,"Exp1","mixed","PIM",0.465137647782414,1.55766291052159,0.20288514884156,1.55879084816142,0.764329987901424,0.0268439293033794,0.180994604271935,0.126051017018191,0.408811335199395,0.408811335199395,0.408811335199395,"part1"
"34",34,381,1,0.565685424949238,0.661961099585824,"Exp1","mixed","PIM",0.274643279946785,0.59360626025088,0.0958682478270731,0.594183345532522,0.895575373304247,0.0116443835271017,0.930811452646489,0.0757451047128131,0.649611615340402,0.649611615340402,0.649611615340402,"part1"
"35",35,382,1,0.8,0.805910667135322,"Exp1","mixed","PIM",0.274643279946785,0.65285002581898,0.0990786658453638,0.653327704453924,0.895575373304247,0.0116443835271017,0.897746839417073,0.0757451047128131,0.649611615340402,0.649611615340402,0.649611615340402,"part1"
"36",36,383,1,2.4,2.10982278976917,"Exp1","mixed","PIM",0.465137647782414,1.83042619525823,0.233446722693918,1.83188742764724,0.764329987901424,0.0268439293033794,0.0417928532582516,0.126051017018191,0.408811335199395,0.408811335199395,0.408811335199395,"part1"
"37",37,384,1,0.565685424949238,0.493904036524327,"Exp1","mixed","PIM",0.274643279946785,0.59360626025088,0.0958682478270731,0.59447446569269,0.895575373304247,0.0116443835271017,0.93111940341101,0.0757451047128131,0.649611615340402,0.649611615340402,0.649611615340402,"part1"
"38",38,385,1,1.42704853800327,1.20592715036037,"Exp1","mixed","PIM",0.465137647782414,1.43696095089907,0.189600260875866,1.43690991302405,0.764329987901424,0.0268439293033794,0.243177669459127,0.126051017018191,0.408811335199395,0.408811335199395,0.408811335199395,"part1"
"39",39,386,1,0.672717132202972,0.956879289915378,"Exp1","mixed","PIM",0.274643279946785,0.622523153306691,0.0974102731092664,0.62293978941886,0.895575373304247,0.0116443835271017,0.908741118730281,0.0757451047128131,0.649611615340402,0.649611615340402,0.649611615340402,"part1"
"40",40,387,1,0.8,0.680590565996681,"Exp1","mixed","PIM",0.274643279946785,0.65285002581898,0.0990786658453638,0.652481659330463,0.895575373304247,0.0116443835271017,0.891978736607236,0.0757451047128131,0.649611615340402,0.649611615340402,0.649611615340402,"part1"
"41",41,388,1,0.4,0.365864203098681,"Exp1","mixed","PIM",0.274643279946785,0.539743029729049,0.0931310942483941,0.540309319365135,0.895575373304247,0.0116443835271017,0.95510779283094,0.0757451047128131,0.649611615340402,0.649611615340402,0.649611615340402,"part1"
"42",42,390,1,1.69705627484772,1.74986987581542,"Exp1","mixed","PIM",0.465137647782414,1.55766291052159,0.20288514884156,1.56018593633768,0.764329987901424,0.0268439293033794,0.176462970522222,0.126051017018191,0.408811335199395,0.408811335199395,0.408811335199395,"part1"
"43",43,391,1,1.42704853800327,1.63790802981748,"Exp1","mixed","PIM",0.465137647782414,1.43696095089907,0.189600260875866,1.43680104757022,0.764329987901424,0.0268439293033794,0.246946243463076,0.126051017018191,0.408811335199395,0.408811335199395,0.408811335199395,"part1"
"44",44,392,1,1.2,1.50995963164678,"Exp1","mixed","PIM",0.465137647782414,1.32563417261018,0.177517927097144,1.3249636628768,0.764329987901424,0.0268439293033794,0.308539857293142,0.126051017018191,0.408811335199395,0.408811335199395,0.408811335199395,"part1"
"45",45,393,1,2.4,1.2698699380162,"Exp1","mixed","PIM",0.465137647782414,1.83042619525823,0.233446722693918,1.8295724368841,0.764329987901424,0.0268439293033794,0.0333292908688119,0.126051017018191,0.408811335199395,0.408811335199395,0.408811335199395,"part1"
"46",46,395,1,0.475682846001088,0.557911513065847,"Exp1","mixed","PIM",0.274643279946785,0.566033737069047,0.0944444507985853,0.56633779689404,0.895575373304247,0.0116443835271017,0.938529733591001,0.0757451047128131,0.649611615340402,0.649611615340402,0.649611615340402,"part1"
"47",47,396,1,0.672717132202972,0.571612494906731,"Exp1","mixed","PIM",0.274643279946785,0.622523153306691,0.0974102731092664,0.62263632322452,0.895575373304247,0.0116443835271017,0.909113741353088,0.0757451047128131,0.649611615340402,0.649611615340402,0.649611615340402,"part1"
"48",48,397,1,0.4,0.413922447976802,"Exp1","mixed","PIM",0.274643279946785,0.539743029729049,0.0931310942483941,0.539996508754864,0.895575373304247,0.0116443835271017,0.959577887567718,0.0757451047128131,0.649611615340402,0.649611615340402,0.649611615340402,"part1"
"49",49,398,1,2.01815139660892,1.56589841356617,"Exp1","mixed","PIM",0.465137647782414,1.68853174703225,0.217466762229261,1.68956117977611,0.764329987901424,0.0268439293033794,0.104246531610498,0.126051017018191,0.408811335199395,0.408811335199395,0.408811335199395,"part1"
"50",50,399,1,1.69705627484772,1.34987422987615,"Exp1","mixed","PIM",0.465137647782414,1.55766291052159,0.20288514884156,1.55927461718988,0.764329987901424,0.0268439293033794,0.175118356314052,0.126051017018191,0.408811335199395,0.408811335199395,0.408811335199395,"part1"
"51",51,401,1,2.01815139660892,1.81373926646484,"Exp1","mixed","PIM",0.465137647782414,1.68853174703225,0.217466762229261,1.6891166046703,0.764329987901424,0.0268439293033794,0.108665330409037,0.126051017018191,0.408811335199395,0.408811335199395,0.408811335199395,"part1"
"52",52,402,1,2.4,2.02989469395652,"Exp1","mixed","PIM",0.465137647782414,1.83042619525823,0.233446722693918,1.82919168551013,0.764329987901424,0.0268439293033794,0.0399655681521054,0.126051017018191,0.408811335199395,0.408811335199395,0.408811335199395,"part1"
"53",53,403,1,1.69705627484772,1.86184665001747,"Exp1","mixed","PIM",0.465137647782414,1.55766291052159,0.20288514884156,1.55802553517549,0.764329987901424,0.0268439293033794,0.176378999665084,0.126051017018191,0.408811335199395,0.408811335199395,0.408811335199395,"part1"
"54",54,405,1,0.4,0.531138089001615,"Exp1","mixed","PIM",0.274643279946785,0.539743029729049,0.0931310942483941,0.538847987263429,0.895575373304247,0.0116443835271017,0.956920322233512,0.0757451047128131,0.649611615340402,0.649611615340402,0.649611615340402,"part1"
"55",55,406,1,0.8,0.709556881125536,"Exp1","mixed","PIM",0.274643279946785,0.65285002581898,0.0990786658453638,0.652881327717341,0.895575373304247,0.0116443835271017,0.887765848139417,0.0757451047128131,0.649611615340402,0.649611615340402,0.649611615340402,"part1"
"56",56,407,1,2.4,1.70583913615337,"Exp1","mixed","PIM",0.465137647782414,1.83042619525823,0.233446722693918,1.83051946365751,0.764329987901424,0.0268439293033794,0.0370120380721615,0.126051017018191,0.408811335199395,0.408811335199395,0.408811335199395,"part1"
"57",57,408,1,1.2,1.30996802876143,"Exp1","mixed","PIM",0.465137647782414,1.32563417261018,0.177517927097144,1.32606844513977,0.764329987901424,0.0268439293033794,0.311329418208802,0.126051017018191,0.408811335199395,0.408811335199395,0.408811335199395,"part1"
"58",58,410,1,1.69705627484772,1.6938788451771,"Exp1","mixed","PIM",0.465137647782414,1.55766291052159,0.20288514884156,1.55832155563616,0.764329987901424,0.0268439293033794,0.178259586034979,0.126051017018191,0.408811335199395,0.408811335199395,0.408811335199395,"part1"
"59",59,411,1,2.01815139660892,1.54183228162037,"Exp1","mixed","PIM",0.465137647782414,1.68853174703225,0.217466762229261,1.68704848297921,0.764329987901424,0.0268439293033794,0.110080680945001,0.126051017018191,0.408811335199395,0.408811335199395,0.408811335199395,"part1"
"60",60,412,1,2.01815139660892,1.8539085771863,"Exp1","mixed","PIM",0.465137647782414,1.68853174703225,0.217466762229261,1.68896569263367,0.764329987901424,0.0268439293033794,0.109343713618367,0.126051017018191,0.408811335199395,0.408811335199395,0.408811335199395,"part1"
"61",61,414,1,0.565685424949238,0.581904870015933,"Exp1","mixed","PIM",0.274643279946785,0.59360626025088,0.0958682478270731,0.593751867435684,0.895575373304247,0.0116443835271017,0.925591410832231,0.0757451047128131,0.649611615340402,0.649611615340402,0.649611615340402,"part1"
"62",62,415,1,0.672717132202972,0.669849722738945,"Exp1","mixed","PIM",0.274643279946785,0.622523153306691,0.0974102731092664,0.62247552879265,0.895575373304247,0.0116443835271017,0.901280410556686,0.0757451047128131,0.649611615340402,0.649611615340402,0.649611615340402,"part1"
"63",63,416,1,1.2,1.20595762877929,"Exp1","mixed","PIM",0.465137647782414,1.32563417261018,0.177517927097144,1.32694699488913,0.764329987901424,0.0268439293033794,0.307067186138572,0.126051017018191,0.408811335199395,0.408811335199395,0.408811335199395,"part1"
"64",64,417,1,0.475682846001088,0.645903327435008,"Exp1","mixed","PIM",0.274643279946785,0.566033737069047,0.0944444507985853,0.56620415955856,0.895575373304247,0.0116443835271017,0.943480765728016,0.0757451047128131,0.649611615340402,0.649611615340402,0.649611615340402,"part1"
"65",65,418,1,0.672717132202972,0.544461511666668,"Exp1","mixed","PIM",0.274643279946785,0.622523153306691,0.0974102731092664,0.622938676879362,0.895575373304247,0.0116443835271017,0.909645670002357,0.0757451047128131,0.649611615340402,0.649611615340402,0.649611615340402,"part1"
"66",66,419,1,0.475682846001088,0.453901113083703,"Exp1","mixed","PIM",0.274643279946785,0.566033737069047,0.0944444507985853,0.566013711430168,0.895575373304247,0.0116443835271017,0.93820765922997,0.0757451047128131,0.649611615340402,0.649611615340402,0.649611615340402,"part1"
"67",67,420,1,1.42704853800327,1.54987049782358,"Exp1","mixed","PIM",0.465137647782414,1.43696095089907,0.189600260875866,1.4357903084508,0.764329987901424,0.0268439293033794,0.243919528092783,0.126051017018191,0.408811335199395,0.408811335199395,0.408811335199395,"part1"
"68",68,421,1,2.4,1.73387648154676,"Exp1","mixed","PIM",0.465137647782414,1.83042619525823,0.233446722693918,1.83116825689875,0.764329987901424,0.0268439293033794,0.0397449114442362,0.126051017018191,0.408811335199395,0.408811335199395,0.408811335199395,"part1"
"69",69,422,1,0.475682846001088,0.501904932216348,"Exp1","mixed","PIM",0.272562983880825,0.571143677988217,0.0945930600438396,0.570680248183748,0.886266689920324,0.0115233508561665,0.939621752961276,0.0827338197177165,0.644703196401459,0.644703196401459,0.644703196401459,"part2"
"70",70,423,1,0.565685424949238,0.661871219353998,"Exp1","mixed","PIM",0.272562983880825,0.598748489060887,0.0960179177815858,0.59883309723696,0.886266689920324,0.0115233508561665,0.924770611361089,0.0827338197177165,0.644703196401459,0.644703196401459,0.644703196401459,"part2"
"71",71,425,1,1.42704853800327,1.60592372931387,"Exp1","mixed","PIM",0.459225640176652,1.44161245132468,0.189096968409315,1.44114640445971,0.746424304946104,0.0262150662534014,0.248919518400321,0.137127234159531,0.403647125663817,0.403647125663817,0.403647125663817,"part2"
"72",72,426,1,0.565685424949238,0.565891882477445,"Exp1","mixed","PIM",0.272562983880825,0.598748489060887,0.0960179177815858,0.597995820631074,0.886266689920324,0.0115233508561665,0.92061978647741,0.0827338197177165,0.644703196401459,0.644703196401459,0.644703196401459,"part2"
"73",73,427,1,0.565685424949238,0.66255107467623,"Exp1","mixed","PIM",0.272562983880825,0.598748489060887,0.0960179177815858,0.598830795435639,0.886266689920324,0.0115233508561665,0.923038520293863,0.0827338197177165,0.644703196401459,0.644703196401459,0.644703196401459,"part2"
"74",74,428,1,0.672717132202972,0.573836175393808,"Exp1","mixed","PIM",0.272562983880825,0.627688826044848,0.0975600111232921,0.627774633212725,0.886266689920324,0.0115233508561665,0.910054351671114,0.0827338197177165,0.644703196401459,0.644703196401459,0.644703196401459,"part2"
"75",75,429,1,0.475682846001088,0.741777233864923,"Exp1","mixed","PIM",0.272562983880825,0.571143677988217,0.0945930600438396,0.571749938320151,0.886266689920324,0.0115233508561665,0.940467713153355,0.0827338197177165,0.644703196401459,0.644703196401459,0.644703196401459,"part2"
"76",76,430,1,0.4,0.397953312040045,"Exp1","mixed","PIM",0.272562983880825,0.544812706293773,0.093277788980742,0.544092058884741,0.886266689920324,0.0115233508561665,0.95277769634064,0.0827338197177165,0.644703196401459,0.644703196401459,0.644703196401459,"part2"
"77",77,431,1,1.42704853800327,1.38200750142278,"Exp1","mixed","PIM",0.459225640176652,1.44161245132468,0.189096968409315,1.44230361904964,0.746424304946104,0.0262150662534014,0.245836481563867,0.137127234159531,0.403647125663817,0.403647125663817,0.403647125663817,"part2"
"78",78,433,1,2.01815139660892,1.72585381555473,"Exp1","mixed","PIM",0.459225640176652,1.69053292025568,0.216477166747972,1.69119136077863,0.746424304946104,0.0262150662534014,0.11375750387685,0.137127234159531,0.403647125663817,0.403647125663817,0.403647125663817,"part2"
"79",79,434,1,0.4,0.445909547519477,"Exp1","mixed","PIM",0.272562983880825,0.544812706293773,0.093277788980742,0.544290093611129,0.886266689920324,0.0115233508561665,0.952579109432257,0.0827338197177165,0.644703196401459,0.644703196401459,0.644703196401459,"part2"
"80",80,436,1,1.69705627484772,1.35792239821603,"Exp1","mixed","PIM",0.459225640176652,1.56110593568582,0.202157392287147,1.56333309676501,0.746424304946104,0.0262150662534014,0.181652951743499,0.137127234159531,0.403647125663817,0.403647125663817,0.403647125663817,"part2"
"81",81,437,1,1.69705627484772,1.21401015117772,"Exp1","mixed","PIM",0.459225640176652,1.56110593568582,0.202157392287147,1.56164979291397,0.746424304946104,0.0262150662534014,0.187798094250793,0.137127234159531,0.403647125663817,0.403647125663817,0.403647125663817,"part2"
"82",82,438,1,0.8,0.789897368593302,"Exp1","mixed","PIM",0.272562983880825,0.658029365628619,0.0992273296766792,0.658218205788359,0.886266689920324,0.0115233508561665,0.894425806246478,0.0827338197177165,0.644703196401459,0.644703196401459,0.644703196401459,"part2"
"83",83,439,1,0.565685424949238,0.59789919729883,"Exp1","mixed","PIM",0.272562983880825,0.598748489060887,0.0960179177815858,0.599117565822578,0.886266689920324,0.0115233508561665,0.925571300513574,0.0827338197177165,0.644703196401459,0.644703196401459,0.644703196401459,"part2"
"84",84,440,1,2.4,1.46983666055894,"Exp1","mixed","PIM",0.459225640176652,1.83072158871661,0.232153712450792,1.82898285766077,0.746424304946104,0.0262150662534014,0.048254497217242,0.137127234159531,0.403647125663817,0.403647125663817,0.403647125663817,"part2"
"85",85,441,1,0.4,0.429879454746697,"Exp1","mixed","PIM",0.272562983880825,0.544812706293773,0.093277788980742,0.54520662911058,0.886266689920324,0.0115233508561665,0.956315628619998,0.0827338197177165,0.644703196401459,0.644703196401459,0.644703196401459,"part2"
"86",86,442,1,1.42704853800327,1.59790603939109,"Exp1","mixed","PIM",0.459225640176652,1.44161245132468,0.189096968409315,1.44257331126201,0.746424304946104,0.0262150662534014,0.245889641728978,0.137127234159531,0.403647125663817,0.403647125663817,0.403647125663817,"part2"
"87",87,443,1,0.672717132202972,0.669860918893391,"Exp1","mixed","PIM",0.272562983880825,0.627688826044848,0.0975600111232921,0.628015830194275,0.886266689920324,0.0115233508561665,0.909695379721354,0.0827338197177165,0.644703196401459,0.644703196401459,0.644703196401459,"part2"
"88",88,444,1,0.475682846001088,0.668013242562665,"Exp1","mixed","PIM",0.272562983880825,0.571143677988217,0.0945930600438396,0.570795585860239,0.886266689920324,0.0115233508561665,0.940373910908835,0.0827338197177165,0.644703196401459,0.644703196401459,0.644703196401459,"part2"
"89",89,445,1,0.475682846001088,0.550002363632302,"Exp1","mixed","PIM",0.272562983880825,0.571143677988217,0.0945930600438396,0.570287393738478,0.886266689920324,0.0115233508561665,0.943731346365099,0.0827338197177165,0.644703196401459,0.644703196401459,0.644703196401459,"part2"
"90",90,447,1,0.672717132202972,0.59791754654907,"Exp1","mixed","PIM",0.272562983880825,0.627688826044848,0.0975600111232921,0.628073656884121,0.886266689920324,0.0115233508561665,0.90931262213228,0.0827338197177165,0.644703196401459,0.644703196401459,0.644703196401459,"part2"
"91",91,449,1,2.4,1.89395379720554,"Exp1","mixed","PIM",0.459225640176652,1.83072158871661,0.232153712450792,1.83117200928239,0.746424304946104,0.0262150662534014,0.0414814483436558,0.137127234159531,0.403647125663817,0.403647125663817,0.403647125663817,"part2"
"92",92,450,1,0.8,0.773848304559579,"Exp1","mixed","PIM",0.272562983880825,0.658029365628619,0.0992273296766792,0.656916322740038,0.886266689920324,0.0115233508561665,0.894126566443856,0.0827338197177165,0.644703196401459,0.644703196401459,0.644703196401459,"part2"
"93",93,451,1,1.2,1.30197739620962,"Exp1","mixed","PIM",0.459225640176652,1.3312881766965,0.177205523016282,1.331065808473,0.746424304946104,0.0262150662534014,0.316633451259191,0.137127234159531,0.403647125663817,0.403647125663817,0.403647125663817,"part2"
"94",94,452,1,1.2,0.893990184706126,"Exp1","mixed","PIM",0.459225640176652,1.3312881766965,0.177205523016282,1.33139569037917,0.746424304946104,0.0262150662534014,0.308123940222716,0.137127234159531,0.403647125663817,0.403647125663817,0.403647125663817,"part2"
"95",95,453,1,2.01815139660892,1.82189721931172,"Exp1","mixed","PIM",0.459225640176652,1.69053292025568,0.216477166747972,1.6911317118442,0.746424304946104,0.0262150662534014,0.108903636615061,0.137127234159531,0.403647125663817,0.403647125663817,0.403647125663817,"part2"
"96",96,454,1,2.01815139660892,1.24589493031817,"Exp1","mixed","PIM",0.459225640176652,1.69053292025568,0.216477166747972,1.69047324901237,0.746424304946104,0.0262150662534014,0.111637052636245,0.137127234159531,0.403647125663817,0.403647125663817,0.403647125663817,"part2"
"97",97,456,1,1.42704853800327,1.28592708815995,"Exp1","mixed","PIM",0.459225640176652,1.44161245132468,0.189096968409315,1.44142042869928,0.746424304946104,0.0262150662534014,0.24628925608865,0.137127234159531,0.403647125663817,0.403647125663817,0.403647125663817,"part2"
"98",98,457,1,1.69705627484772,1.5899163398517,"Exp1","mixed","PIM",0.459225640176652,1.56110593568582,0.202157392287147,1.56079148720151,0.746424304946104,0.0262150662534014,0.185570255140387,0.137127234159531,0.403647125663817,0.403647125663817,0.403647125663817,"part2"
"99",99,458,1,0.8,0.797949579988199,"Exp1","mixed","PIM",0.272562983880825,0.658029365628619,0.0992273296766792,0.658535829445507,0.886266689920324,0.0115233508561665,0.893712550072784,0.0827338197177165,0.644703196401459,0.644703196401459,0.644703196401459,"part2"
"100",100,460,1,1.69705627484772,1.44590674848223,"Exp1","mixed","PIM",0.459225640176652,1.56110593568582,0.202157392287147,1.56323512091042,0.746424304946104,0.0262150662534014,0.179139780033713,0.137127234159531,0.403647125663817,0.403647125663817,0.403647125663817,"part2"
"101",101,461,1,1.69705627484772,1.87799523541435,"Exp1","mixed","PIM",0.459225640176652,1.56110593568582,0.202157392287147,1.56165188265344,0.746424304946104,0.0262150662534014,0.180903452398284,0.137127234159531,0.403647125663817,0.403647125663817,0.403647125663817,"part2"
"102",102,462,1,0.4,0.454018983698916,"Exp1","mixed","PIM",0.272562983880825,0.544812706293773,0.093277788980742,0.54441099500749,0.886266689920324,0.0115233508561665,0.956537360215889,0.0827338197177165,0.644703196401459,0.644703196401459,0.644703196401459,"part2"
"103",103,463,1,1.2,1.26189609969515,"Exp1","mixed","PIM",0.459225640176652,1.3312881766965,0.177205523016282,1.32978643345329,0.746424304946104,0.0262150662534014,0.313234000438724,0.137127234159531,0.403647125663817,0.403647125663817,0.403647125663817,"part2"
"104",104,464,1,0.4,0.461929999159111,"Exp1","mixed","PIM",0.272562983880825,0.544812706293773,0.093277788980742,0.545645735369818,0.886266689920324,0.0115233508561665,0.95371245985065,0.0827338197177165,0.644703196401459,0.644703196401459,0.644703196401459,"part2"
