"","id","trialnum","NSub","targetDur","RP","Exp","group","model","W_P_G","mu_r","sig_r","predY","W_DL_PL","sig2_DL","log_lik","W_L","W_Ds","W_P_S","W_P_L","part"
"3918",82,443,13,0.7328,0.811807416066586,"Exp2","mixed","IP",0,0.958779812903188,0.158664207956722,0.958711674228703,0.931173922429893,0,0.430351077010348,0.931173922429893,0.0688260775701072,0.931173922429893,0.931173922429893,"part2"
"3919",83,444,13,1.60005476290647,1.28002637753343,"Exp2","mixed","IP",0,1.33449605682332,0.241850970736942,1.33249570865907,0.914027570456475,0,0.0094223300588743,0.914027570456475,0.0859724295435248,0.914027570456475,0.914027570456475,"part2"
"3920",84,445,13,0.599959465297448,1.22117759487992,"Exp2","mixed","IP",0,0.945720212882218,0.156572239871519,0.946856941113145,0.931173922429893,0,0.448854159829502,0.931173922429893,0.0688260775701072,0.931173922429893,0.931173922429893,"part2"
"3921",85,446,13,1.954332247557,1.26289155307313,"Exp2","mixed","IP",0,1.35760910988706,0.246052762914669,1.35772731819374,0.914027570456475,0,-0.0111980929059544,0.914027570456475,0.0859724295435248,0.914027570456475,0.914027570456475,"part2"
"3922",86,447,13,0.542862864224572,0.949943227513359,"Exp2","mixed","IP",0,0.939264779455576,0.15553982636368,0.940063095740904,0.931173922429893,0,0.446532631582347,0.931173922429893,0.0688260775701072,0.931173922429893,0.931173922429893,"part2"
"3923",87,449,13,0.4912,0.915878225356209,"Exp2","mixed","IP",0,0.932858360865152,0.154516356190021,0.933217031462584,0.931173922429893,0,0.459409211372571,0.931173922429893,0.0688260775701072,0.931173922429893,0.931173922429893,"part2"
"3924",88,450,13,1.60005476290647,1.3535345894561,"Exp2","mixed","IP",0,1.33449605682332,0.241850970736942,1.33484899606532,0.914027570456475,0,0.0121501621877333,0.914027570456475,0.0859724295435248,0.914027570456475,0.914027570456475,"part2"
"3925",89,451,13,1.31,1.50294334154023,"Exp2","mixed","IP",0,1.31180734261506,0.23773215545569,1.31053654421103,0.914027570456475,0,0.0236015196982905,0.914027570456475,0.0859724295435248,0.914027570456475,0.914027570456475,"part2"
"3926",90,452,13,0.663061306494331,1.01255758616571,"Exp2","mixed","IP",0,0.952225082285167,0.157613674274956,0.952726621694078,0.931173922429893,0,0.436444124254149,0.931173922429893,0.0688260775701072,0.931173922429893,0.931173922429893,"part2"
"3927",91,453,13,1.31,1.16777158551486,"Exp2","mixed","IP",0,1.31180734261506,0.23773215545569,1.31213672108511,0.914027570456475,0,0.0233360422350551,0.914027570456475,0.0859724295435248,0.914027570456475,0.914027570456475,"part2"
"3928",92,454,13,1.954332247557,1.26294818963106,"Exp2","mixed","IP",0,1.35760910988706,0.246052762914669,1.3561005033216,0.914027570456475,0,-0.0126529573182666,0.914027570456475,0.0859724295435248,0.914027570456475,0.914027570456475,"part2"
"3929",93,457,13,1.954332247557,1.52370554879599,"Exp2","mixed","IP",0,1.35760910988706,0.246052762914669,1.35935588157466,0.914027570456475,0,-0.00549804309657797,0.914027570456475,0.0859724295435248,0.914027570456475,0.914027570456475,"part2"
"3930",94,458,13,1.76834346805288,1.57579721242473,"Exp2","mixed","IP",0,1.34599900605886,0.243941388321618,1.34715837523807,0.914027570456475,0,-0.00219710593438332,0.914027570456475,0.0859724295435248,0.914027570456475,0.914027570456475,"part2"
"3931",95,459,13,0.542862864224572,0.689054471531563,"Exp2","mixed","IP",0,0.939264779455576,0.15553982636368,0.937562320426307,0.931173922429893,0,0.451225780398284,0.931173922429893,0.0688260775701072,0.931173922429893,0.931173922429893,"part2"
"3932",96,460,13,1.44778166151097,1.42980855332826,"Exp2","mixed","IP",0,1.32309918937428,0.239781296755288,1.32348013592872,0.914027570456475,0,0.0134327068854621,0.914027570456475,0.0859724295435248,0.914027570456475,0.914027570456475,"part2"
"3933",97,461,13,1.60005476290647,1.14809302441427,"Exp2","mixed","IP",0,1.33449605682332,0.241850970736942,1.33449851263473,0.914027570456475,0,0.0174626460707165,0.914027570456475,0.0859724295435248,0.914027570456475,0.914027570456475,"part2"
"3934",98,463,13,1.44778166151097,0.811797221485904,"Exp2","mixed","IP",0,1.32309918937428,0.239781296755288,1.32228937627341,0.914027570456475,0,0.0136859826205922,0.914027570456475,0.0859724295435248,0.914027570456475,0.914027570456475,"part2"
"3935",99,464,13,0.542862864224572,0.926365428138524,"Exp2","mixed","IP",0,0.939264779455576,0.15553982636368,0.938860587813418,0.931173922429893,0,0.455796858990389,0.931173922429893,0.0688260775701072,0.931173922429893,0.931173922429893,"part2"
"3936",100,465,13,1.954332247557,1.70124718988154,"Exp2","mixed","IP",0,1.35760910988706,0.246052762914669,1.35781099548977,0.914027570456475,0,-0.00830724598075887,0.914027570456475,0.0859724295435248,0.914027570456475,0.914027570456475,"part2"
"3937",101,466,13,1.76834346805288,1.19721353417481,"Exp2","mixed","IP",0,1.34599900605886,0.243941388321618,1.34635017223763,0.914027570456475,0,-4.77265564783107e-05,0.914027570456475,0.0859724295435248,0.914027570456475,0.914027570456475,"part2"
